OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1140001,Buy,USR3811,CRY2,72.3,2582.97,CUR20,2023-09-22 07:14:28.201230
SPT1140002,Sell,USR8744,CRY4,69.39,6636.68,CUR29,2023-05-20 03:17:08.482166
SPT1140003,Buy,USR4943,CRY1,20.52,3241.49,CUR18,2024-01-29 19:23:02.588634
SPT1140004,Buy,USR2553,CRY4,10.83,3105.15,CUR3,2023-06-02 18:37:11.596238
SPT1140005,Sell,USR9959,CRY3,91.95,4132.7,CUR27,2023-12-28 17:25:51.107204
SPT1140006,Buy,USR5077,CRY7,25.15,1107.49,CUR22,2023-03-24 03:49:20.580287
SPT1140007,Buy,USR1089,CRY8,61.82,4688.31,CUR27,2023-11-28 12:37:17.276777
SPT1140008,Sell,USR2959,CRY4,89.57,9348.24,CUR26,2023-09-11 18:32:47.541389
SPT1140009,Buy,USR1140,CRY6,79.89,8862.99,CUR7,2023-08-24 17:38:14.201597
SPT1140010,Buy,USR6391,CRY1,15.86,2160.94,CUR22,2023-04-15 15:38:09.003107
SPT1140011,Sell,USR8635,CRY6,6.12,7447.32,CUR8,2023-04-05 23:36:28.981458
SPT1140012,Sell,USR8621,CRY5,1.26,3684.21,CUR29,2023-09-12 13:47:48.987438
SPT1140013,Buy,USR5032,CRY9,81.09,5863.89,CUR12,2024-01-07 12:33:13.828877
SPT1140014,Buy,USR3394,CRY8,69.16,4505.2,CUR8,2023-07-14 12:34:11.636459
SPT1140015,Buy,USR9504,CRY5,26.31,9717.59,CUR17,2023-05-20 17:01:02.781723
SPT1140016,Buy,USR4183,CRY5,17.4,3413.74,CUR22,2023-09-09 11:25:45.941564
SPT1140017,Buy,USR8903,CRY2,43.44,8778.65,CUR7,2023-08-11 21:24:54.809805
SPT1140018,Buy,USR3324,CRY1,18.68,1990.63,CUR29,2023-10-28 10:30:13.267191
SPT1140019,Buy,USR1340,CRY7,91.91,9723.25,CUR28,2023-03-18 21:48:09.267079
SPT1140020,Sell,USR6807,CRY7,63.48,1193.7,CUR16,2023-10-14 18:24:13.108552
SPT1140021,Buy,USR5045,CRY6,16.26,7423.64,CUR20,2023-02-15 21:29:35.656586
