OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT80001,Sell,USR1477,CRY9,56.04,7775.28,CUR14,2023-06-16 05:04:35.639659
SPT80002,Sell,USR9883,CRY4,12.82,4223.23,CUR12,2023-04-28 03:11:53.453603
SPT80003,Sell,USR2172,CRY6,91.29,4327.33,CUR23,2023-07-22 03:55:41.009877
SPT80004,Sell,USR8134,CRY10,49.44,1511.04,CUR30,2024-01-18 12:37:14.903754
SPT80005,Sell,USR5729,CRY1,95.05,8047.76,CUR2,2023-08-01 14:35:05.977603
SPT80006,Sell,USR5430,CRY7,90.3,7244.94,CUR27,2023-08-04 21:57:53.223670
SPT80007,Sell,USR4584,CRY6,83.8,7006.98,CUR7,2023-09-10 09:01:23.445784
SPT80008,Sell,USR7399,CRY2,73.97,1396.83,CUR2,2023-08-21 03:19:59.052507
SPT80009,Sell,USR8469,CRY8,42.78,2462.82,CUR16,2023-12-28 21:08:57.741035
SPT80010,Sell,USR1364,CRY9,44.55,7897.64,CUR27,2023-04-04 21:44:20.247563
SPT80011,Buy,USR5591,CRY10,68.14,6402.74,CUR4,2023-06-04 09:49:37.290932
SPT80012,Buy,USR341,CRY4,66.46,8390.24,CUR15,2023-11-03 09:14:28.204694
SPT80013,Sell,USR7119,CRY6,82.38,7950.06,CUR30,2023-05-28 04:13:43.503467
SPT80014,Sell,USR7635,CRY1,23.74,5923.0,CUR10,2023-02-18 01:06:19.962183
SPT80015,Buy,USR3617,CRY1,46.46,3170.47,CUR11,2023-05-03 02:36:53.060093
SPT80016,Buy,USR3399,CRY10,85.36,2910.28,CUR30,2024-01-10 15:37:12.671294
SPT80017,Sell,USR2580,CRY4,69.18,1784.07,CUR13,2023-04-04 11:53:54.082039
SPT80018,Buy,USR437,CRY8,14.72,7021.31,CUR10,2023-10-23 13:20:50.036644
SPT80019,Buy,USR4919,CRY8,96.7,3307.31,CUR8,2024-01-11 22:56:22.575573
SPT80020,Sell,USR9419,CRY3,55.87,2406.85,CUR6,2024-01-31 16:16:32.764404
SPT80021,Sell,USR6802,CRY6,22.0,5686.51,CUR12,2023-03-22 08:44:40.997659
SPT80022,Sell,USR2579,CRY6,46.4,8485.12,CUR24,2023-08-27 02:27:19.392188
SPT80023,Sell,USR906,CRY5,1.71,2866.92,CUR1,2023-03-29 19:20:35.263036
SPT80024,Sell,USR2550,CRY8,64.3,325.69,CUR30,2023-06-08 12:41:59.308394
SPT80025,Sell,USR6403,CRY2,4.6,4798.95,CUR17,2023-09-26 01:53:38.491561
SPT80026,Buy,USR3628,CRY4,93.62,8725.54,CUR12,2023-08-05 11:55:40.165081
SPT80027,Buy,USR7928,CRY3,73.15,1515.18,CUR6,2023-11-16 12:45:10.727798
SPT80028,Sell,USR7377,CRY3,93.4,2761.71,CUR12,2024-01-02 03:04:28.383026
SPT80029,Sell,USR2788,CRY9,73.29,1897.44,CUR17,2024-01-20 04:09:36.305633
SPT80030,Sell,USR6495,CRY1,12.4,3396.25,CUR14,2023-07-27 14:27:53.536827
SPT80031,Buy,USR3270,CRY3,70.17,8322.86,CUR13,2024-01-07 00:28:28.183528
SPT80032,Buy,USR1355,CRY1,58.96,4967.19,CUR9,2023-12-04 15:11:18.719873
SPT80033,Buy,USR3236,CRY8,85.94,4722.95,CUR13,2023-06-26 13:08:55.450550
