OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1320001,Buy,USR6235,CRY6,26.54,2496.59,CUR25,2023-11-09 23:02:03.234231
SPT1320002,Buy,USR365,CRY5,34.8,632.9,CUR12,2023-02-18 15:29:29.679020
SPT1320003,Buy,USR7055,CRY10,47.01,4110.03,CUR9,2023-07-29 04:26:14.523609
SPT1320004,Sell,USR7701,CRY9,33.47,1323.8,CUR25,2023-12-09 18:31:34.161272
SPT1320005,Sell,USR5622,CRY2,95.74,6773.97,CUR7,2023-06-14 06:41:37.010496
SPT1320006,Sell,USR9095,CRY2,83.08,3199.77,CUR26,2024-02-04 13:18:53.603014
SPT1320007,Buy,USR9866,CRY6,56.16,9470.42,CUR21,2023-07-12 11:06:35.518767
SPT1320008,Buy,USR1232,CRY8,25.56,1310.07,CUR5,2024-01-13 14:26:14.755458
SPT1320009,Buy,USR7096,CRY1,14.2,426.61,CUR19,2023-07-25 19:05:21.020513
SPT1320010,Buy,USR3281,CRY8,92.08,7859.83,CUR24,2023-05-13 01:20:20.044567
SPT1320011,Sell,USR3588,CRY1,60.65,6977.29,CUR11,2023-10-01 09:27:57.645875
SPT1320012,Buy,USR1435,CRY2,56.14,8860.38,CUR12,2023-11-22 07:33:00.569171
SPT1320013,Buy,USR5102,CRY9,70.62,3852.97,CUR21,2023-03-15 01:36:29.041696
SPT1320014,Sell,USR4382,CRY6,55.55,7291.25,CUR29,2023-07-05 22:50:29.321012
SPT1320015,Buy,USR1648,CRY4,54.33,6480.88,CUR18,2023-10-23 04:13:24.141349
SPT1320016,Buy,USR2703,CRY3,83.0,9357.03,CUR27,2023-09-18 22:52:26.485048
SPT1320017,Buy,USR777,CRY9,21.59,3384.44,CUR14,2024-02-07 10:20:31.711161
SPT1320018,Sell,USR9226,CRY10,92.16,6211.17,CUR13,2023-09-23 22:27:40.951742
SPT1320019,Sell,USR167,CRY4,42.75,1848.59,CUR12,2023-12-25 18:21:04.586675
SPT1320020,Sell,USR4772,CRY7,81.35,7249.46,CUR27,2023-04-17 07:48:35.109804
SPT1320021,Buy,USR8239,CRY3,68.46,4117.85,CUR4,2024-02-04 20:16:41.865234
SPT1320022,Buy,USR2844,CRY5,43.07,7093.68,CUR5,2023-11-22 06:31:34.267100
SPT1320023,Buy,USR4548,CRY6,72.32,5958.36,CUR25,2023-09-30 20:15:24.841625
SPT1320024,Sell,USR8794,CRY1,46.38,373.16,CUR14,2023-08-13 17:00:18.226408
SPT1320025,Buy,USR8430,CRY4,16.1,1207.23,CUR12,2023-05-05 21:41:09.492390
SPT1320026,Buy,USR6362,CRY5,70.5,4803.31,CUR15,2023-08-15 14:57:58.028247
SPT1320027,Buy,USR9227,CRY8,88.29,3053.6,CUR12,2023-09-26 14:23:12.789058
SPT1320028,Buy,USR4346,CRY3,14.8,9945.72,CUR30,2023-08-04 18:44:32.889871
SPT1320029,Sell,USR4954,CRY5,2.85,4246.31,CUR25,2024-01-29 05:28:46.497760
SPT1320030,Buy,USR9566,CRY9,79.84,9303.34,CUR5,2023-09-19 02:43:15.572326
SPT1320031,Buy,USR1475,CRY3,6.22,515.82,CUR23,2023-05-14 07:32:09.736421
SPT1320032,Buy,USR1129,CRY2,46.87,3148.02,CUR26,2023-12-28 23:44:05.771685
SPT1320033,Buy,USR9561,CRY4,71.09,2030.62,CUR27,2023-07-31 15:22:14.551919
SPT1320034,Sell,USR8041,CRY4,54.35,644.01,CUR16,2023-08-09 18:56:09.993423
SPT1320035,Buy,USR3670,CRY1,84.27,2143.93,CUR2,2023-09-01 21:45:38.726439
SPT1320036,Buy,USR4555,CRY3,54.5,6815.56,CUR15,2023-12-04 16:28:44.672619
SPT1320037,Buy,USR9792,CRY9,42.53,9605.85,CUR3,2023-08-28 11:05:11.735541
SPT1320038,Sell,USR5563,CRY6,0.21,9171.51,CUR20,2023-10-13 23:24:32.316473
SPT1320039,Buy,USR7523,CRY6,75.58,786.33,CUR19,2023-10-22 13:21:20.751439
SPT1320040,Sell,USR3127,CRY4,27.18,4558.13,CUR6,2023-10-30 22:46:59.485590
SPT1320041,Buy,USR3558,CRY3,85.03,2872.82,CUR21,2023-02-19 18:00:42.762643
SPT1320042,Buy,USR3216,CRY3,8.31,4153.91,CUR14,2023-07-15 19:09:22.224117
SPT1320043,Sell,USR331,CRY4,23.8,1555.47,CUR23,2023-10-02 13:37:25.443243
SPT1320044,Sell,USR2257,CRY10,92.37,2469.15,CUR21,2023-07-19 05:13:27.544124
SPT1320045,Sell,USR4065,CRY4,65.61,7223.96,CUR11,2024-01-21 15:57:13.513971
SPT1320046,Sell,USR841,CRY8,69.4,5931.1,CUR3,2023-05-18 22:40:02.351017
SPT1320047,Sell,USR8379,CRY9,56.97,3461.49,CUR4,2024-01-06 20:01:21.395642
SPT1320048,Sell,USR2459,CRY6,50.58,3905.98,CUR13,2023-11-19 06:46:49.066913
SPT1320049,Sell,USR1341,CRY8,11.4,9817.92,CUR30,2023-04-26 18:56:05.786017
SPT1320050,Sell,USR9035,CRY4,76.41,5350.3,CUR11,2023-12-24 10:56:46.284041
SPT1320051,Sell,USR3929,CRY3,50.3,1659.97,CUR1,2023-07-16 09:53:00.549347
SPT1320052,Sell,USR8719,CRY10,5.62,4296.55,CUR22,2024-01-12 15:04:33.945575
