OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT160001,Buy,USR2284,CRY4,67.65,7344.45,CUR23,2023-03-02 18:09:17.123605
SPT160002,Buy,USR1291,CRY8,85.71,4858.96,CUR11,2024-01-08 08:14:33.099125
SPT160003,Sell,USR8884,CRY4,51.04,5866.85,CUR3,2023-03-21 07:09:02.789701
SPT160004,Sell,USR4891,CRY6,18.65,173.23,CUR22,2023-11-06 13:44:50.654985
SPT160005,Buy,USR3601,CRY7,87.41,1241.5,CUR1,2023-04-11 10:11:03.064763
SPT160006,Sell,USR8564,CRY3,79.45,8881.56,CUR9,2023-06-14 16:57:12.298883
SPT160007,Buy,USR6684,CRY3,83.03,8877.0,CUR28,2023-04-09 16:03:55.406581
SPT160008,Buy,USR8376,CRY4,71.66,1592.68,CUR4,2024-01-07 16:58:32.663292
SPT160009,Buy,USR9150,CRY4,35.49,7674.69,CUR11,2023-12-15 01:40:28.512962
SPT160010,Buy,USR1947,CRY5,63.31,2340.27,CUR13,2024-02-07 08:15:32.231355
SPT160011,Buy,USR1000,CRY5,27.86,7935.09,CUR25,2023-12-06 21:55:36.191203
SPT160012,Sell,USR8914,CRY4,65.85,685.72,CUR14,2023-10-23 18:33:26.181539
SPT160013,Buy,USR4819,CRY5,18.0,5779.05,CUR3,2023-11-23 17:11:47.761601
SPT160014,Buy,USR4156,CRY7,19.51,7467.73,CUR19,2023-12-05 06:50:13.337180
SPT160015,Sell,USR8911,CRY10,4.79,6172.48,CUR15,2023-02-19 21:53:59.787120
SPT160016,Sell,USR7136,CRY9,47.96,9841.96,CUR27,2023-12-03 23:19:09.276056
SPT160017,Buy,USR1430,CRY10,4.11,9087.64,CUR18,2023-05-08 11:09:35.267232
SPT160018,Buy,USR3417,CRY4,6.79,5994.24,CUR26,2023-09-21 16:01:02.534659
SPT160019,Sell,USR8175,CRY5,36.42,9466.51,CUR7,2023-05-26 08:03:11.008719
SPT160020,Buy,USR5703,CRY4,92.02,5071.85,CUR25,2023-03-14 01:48:17.366759
SPT160021,Sell,USR4016,CRY7,34.42,756.93,CUR20,2023-07-20 11:19:18.965626
SPT160022,Buy,USR6340,CRY6,62.97,6421.43,CUR26,2024-01-12 13:18:28.833877
SPT160023,Sell,USR7355,CRY4,4.54,4819.03,CUR12,2023-03-30 11:19:47.302567
SPT160024,Buy,USR3081,CRY5,73.61,1509.02,CUR30,2023-07-06 12:55:21.977174
SPT160025,Sell,USR8635,CRY7,57.58,7915.8,CUR20,2024-02-06 21:06:47.479250
SPT160026,Sell,USR9053,CRY1,64.0,2325.46,CUR3,2023-05-03 09:04:10.591718
SPT160027,Sell,USR7476,CRY4,34.2,974.18,CUR15,2023-04-30 11:55:20.049284
SPT160028,Buy,USR1056,CRY9,54.35,7173.13,CUR7,2023-03-09 18:51:13.146851
SPT160029,Buy,USR3562,CRY10,54.91,6017.51,CUR27,2023-05-24 05:12:20.532353
SPT160030,Sell,USR3644,CRY2,17.01,9555.37,CUR24,2023-12-06 09:30:14.038865
SPT160031,Sell,USR7425,CRY8,28.74,5550.42,CUR30,2024-01-07 09:29:08.215101
SPT160032,Sell,USR9886,CRY1,2.25,3515.87,CUR5,2023-10-03 22:54:40.786067
SPT160033,Buy,USR1957,CRY1,73.92,8632.49,CUR20,2024-01-22 08:33:06.171913
SPT160034,Sell,USR7162,CRY1,32.41,2848.67,CUR29,2023-11-18 15:38:04.290320
SPT160035,Buy,USR8735,CRY7,40.71,6487.31,CUR24,2023-11-30 23:09:13.936471
SPT160036,Buy,USR2641,CRY8,9.39,5348.21,CUR18,2023-03-31 20:34:49.401004
SPT160037,Sell,USR3240,CRY10,99.23,4299.83,CUR20,2023-12-30 12:36:44.084931
SPT160038,Buy,USR4869,CRY1,31.94,4044.03,CUR28,2023-02-26 01:49:55.574239
SPT160039,Sell,USR6792,CRY2,91.97,6225.14,CUR2,2023-03-20 18:14:12.640404
SPT160040,Buy,USR8385,CRY7,4.72,2342.41,CUR27,2023-06-17 04:42:11.779693
SPT160041,Buy,USR8274,CRY3,63.6,6790.89,CUR30,2023-08-26 14:19:51.240572
SPT160042,Sell,USR5979,CRY3,96.63,7580.15,CUR20,2023-07-22 07:57:25.672657
SPT160043,Buy,USR5716,CRY3,17.4,9744.61,CUR1,2023-05-27 17:34:40.845319
SPT160044,Buy,USR4657,CRY10,17.19,515.56,CUR17,2024-01-10 07:18:54.255244
SPT160045,Buy,USR5937,CRY9,0.98,5058.04,CUR10,2023-12-12 02:11:14.936589
SPT160046,Buy,USR3666,CRY9,0.53,1401.86,CUR20,2023-03-08 08:43:59.644047
SPT160047,Sell,USR1074,CRY3,39.97,6289.5,CUR11,2024-01-19 04:04:36.774407
SPT160048,Buy,USR2215,CRY6,41.24,9979.5,CUR19,2023-06-04 15:22:47.414538
SPT160049,Buy,USR1474,CRY7,23.43,916.39,CUR2,2023-06-01 09:53:52.124281
SPT160050,Buy,USR2470,CRY3,23.23,9834.15,CUR11,2023-08-30 03:46:38.517946
SPT160051,Sell,USR1545,CRY8,75.65,3556.31,CUR5,2023-02-16 11:43:09.921419
SPT160052,Buy,USR2604,CRY2,30.37,8208.44,CUR1,2023-09-30 20:48:37.306524
SPT160053,Buy,USR4807,CRY4,41.22,2029.34,CUR21,2023-12-13 02:38:18.513497
