OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1180001,Sell,USR3022,CRY8,2.18,1182.85,CUR24,2023-07-11 06:29:57.819953
SPT1180002,Sell,USR3119,CRY8,65.03,8237.98,CUR17,2024-02-09 21:34:06.062466
SPT1180003,Buy,USR793,CRY9,48.29,8588.6,CUR7,2023-10-15 16:46:10.600503
SPT1180004,Buy,USR9162,CRY8,16.92,6307.91,CUR23,2023-07-21 18:36:49.092869
SPT1180005,Buy,USR8470,CRY1,69.61,7883.56,CUR23,2023-07-07 01:05:07.507376
SPT1180006,Sell,USR3152,CRY9,45.8,3542.45,CUR29,2023-04-12 17:11:39.039168
SPT1180007,Buy,USR7352,CRY10,78.45,2169.04,CUR23,2023-06-30 14:18:54.626714
SPT1180008,Sell,USR7020,CRY8,70.27,6163.99,CUR1,2023-04-01 20:15:10.737456
SPT1180009,Sell,USR5261,CRY5,5.83,3725.95,CUR11,2023-10-03 21:14:08.250736
SPT1180010,Buy,USR1233,CRY2,40.67,5586.4,CUR14,2023-07-17 18:30:04.383356
SPT1180011,Buy,USR3043,CRY5,79.12,5622.6,CUR11,2023-02-25 21:25:12.019357
SPT1180012,Sell,USR1131,CRY7,35.34,5691.16,CUR30,2023-04-08 04:02:48.527339
SPT1180013,Buy,USR5550,CRY2,21.08,2836.05,CUR14,2023-03-06 16:22:53.266156
SPT1180014,Buy,USR7000,CRY1,29.02,1217.78,CUR4,2023-08-16 19:00:13.068259
SPT1180015,Buy,USR1844,CRY6,54.48,8509.81,CUR24,2023-02-27 04:42:54.250708
SPT1180016,Buy,USR5730,CRY10,50.71,5695.32,CUR10,2023-06-14 17:18:32.977658
SPT1180017,Sell,USR3409,CRY4,63.2,3717.78,CUR7,2023-11-27 22:51:20.247068
SPT1180018,Sell,USR7565,CRY3,57.62,8070.62,CUR1,2023-08-20 08:47:09.816234
SPT1180019,Sell,USR7426,CRY8,74.67,8257.16,CUR10,2023-06-30 13:27:18.431825
SPT1180020,Sell,USR2728,CRY10,27.7,5002.21,CUR23,2023-04-07 09:34:43.901124
SPT1180021,Buy,USR6366,CRY9,96.94,6772.53,CUR1,2024-01-27 04:42:20.628177
SPT1180022,Buy,USR5298,CRY2,45.17,9689.69,CUR7,2023-08-12 20:43:54.585754
SPT1180023,Buy,USR5288,CRY10,67.2,7699.69,CUR14,2023-12-17 19:27:45.702333
SPT1180024,Sell,USR3204,CRY9,3.6,7419.64,CUR19,2024-01-06 18:22:37.789349
SPT1180025,Sell,USR547,CRY9,50.59,5799.38,CUR27,2023-09-13 22:33:30.412584
SPT1180026,Buy,USR3346,CRY5,25.21,1529.21,CUR10,2023-06-05 13:58:46.987947
SPT1180027,Buy,USR8566,CRY9,30.18,378.46,CUR7,2023-06-09 03:36:25.754430
SPT1180028,Buy,USR271,CRY5,42.37,8294.11,CUR20,2023-04-30 12:57:21.974700
SPT1180029,Buy,USR3937,CRY7,64.98,9666.3,CUR13,2023-04-22 15:12:57.694037
SPT1180030,Buy,USR6876,CRY9,85.07,5292.28,CUR29,2023-07-27 15:50:59.959906
SPT1180031,Sell,USR3340,CRY8,97.09,5928.62,CUR17,2023-10-21 18:08:08.387295
SPT1180032,Buy,USR5706,CRY4,13.9,3307.73,CUR21,2023-10-30 18:04:11.003596
SPT1180033,Sell,USR4003,CRY5,64.93,4849.67,CUR4,2023-08-22 15:40:32.479005
SPT1180034,Sell,USR4766,CRY1,60.53,6206.16,CUR4,2023-06-28 21:06:16.605575
SPT1180035,Buy,USR9357,CRY10,19.03,5258.14,CUR20,2023-12-26 21:42:17.240617
SPT1180036,Buy,USR5311,CRY8,22.94,2845.45,CUR21,2023-11-16 17:29:21.781748
SPT1180037,Buy,USR4880,CRY3,62.85,1982.37,CUR23,2023-06-12 10:05:55.493149
SPT1180038,Sell,USR9573,CRY6,24.0,2607.86,CUR8,2024-02-04 05:52:59.340455
SPT1180039,Buy,USR9728,CRY3,40.14,3703.97,CUR17,2023-12-16 20:21:56.421090
SPT1180040,Buy,USR2041,CRY9,96.65,2568.87,CUR13,2023-09-22 07:06:38.043115
SPT1180041,Sell,USR471,CRY8,48.28,2837.8,CUR1,2023-08-27 06:34:50.779081
SPT1180042,Buy,USR4568,CRY3,9.65,7357.05,CUR18,2023-09-30 02:16:35.478430
SPT1180043,Buy,USR1991,CRY10,16.89,2826.63,CUR27,2023-04-15 23:27:47.590336
SPT1180044,Buy,USR5844,CRY7,27.21,5558.27,CUR5,2023-04-28 11:16:02.565241
SPT1180045,Buy,USR2904,CRY8,16.62,988.46,CUR23,2023-11-27 04:18:09.225085
SPT1180046,Sell,USR6030,CRY2,38.68,3156.99,CUR8,2023-09-22 13:41:18.993237
SPT1180047,Buy,USR4325,CRY6,86.5,7296.04,CUR23,2023-06-26 10:04:36.658915
SPT1180048,Buy,USR8320,CRY1,22.85,8024.76,CUR27,2023-06-29 15:37:23.661109
SPT1180049,Buy,USR436,CRY3,25.92,7445.63,CUR23,2023-04-24 07:58:12.130850
SPT1180050,Sell,USR4337,CRY5,13.53,8840.33,CUR1,2023-07-13 13:12:04.440665
SPT1180051,Buy,USR1991,CRY8,88.28,379.19,CUR4,2023-09-28 12:38:52.844628
SPT1180052,Buy,USR5392,CRY6,29.48,9254.51,CUR14,2023-12-26 16:05:27.159179
SPT1180053,Buy,USR3254,CRY2,21.2,3654.02,CUR8,2023-07-18 17:45:50.321405
SPT1180054,Sell,USR8502,CRY8,37.76,6997.34,CUR8,2024-01-12 01:52:37.670200
SPT1180055,Sell,USR6339,CRY8,38.38,6241.97,CUR3,2024-01-29 10:47:01.735578
SPT1180056,Buy,USR840,CRY4,36.31,7276.44,CUR19,2024-01-09 07:21:26.597534
SPT1180057,Sell,USR6766,CRY2,57.5,6596.5,CUR9,2023-10-14 20:03:00.279716
SPT1180058,Sell,USR5976,CRY7,67.84,2105.06,CUR20,2023-10-01 13:26:07.186619
SPT1180059,Sell,USR2683,CRY7,33.8,3418.11,CUR28,2023-04-05 17:40:04.557695
SPT1180060,Sell,USR8435,CRY3,60.42,4290.48,CUR25,2023-08-20 12:47:56.902672
SPT1180061,Sell,USR7131,CRY8,46.88,2516.81,CUR23,2023-10-07 14:55:35.014916
SPT1180062,Buy,USR9572,CRY7,56.78,2113.98,CUR27,2023-12-03 18:34:46.599895
SPT1180063,Sell,USR5494,CRY1,7.38,8985.22,CUR25,2023-05-09 02:07:48.143786
SPT1180064,Buy,USR3354,CRY4,0.54,179.56,CUR15,2024-01-01 13:55:49.673145
SPT1180065,Sell,USR1610,CRY9,46.29,2327.14,CUR12,2023-04-19 22:05:47.476297
SPT1180066,Sell,USR3609,CRY2,80.78,289.66,CUR5,2023-09-01 05:36:55.509767
SPT1180067,Buy,USR1542,CRY5,21.52,821.96,CUR26,2023-08-03 00:46:57.012298
SPT1180068,Sell,USR4644,CRY1,68.28,4892.14,CUR13,2023-02-25 07:51:21.736759
SPT1180069,Sell,USR5974,CRY7,4.73,2919.11,CUR29,2023-07-20 19:53:34.245565
SPT1180070,Buy,USR3852,CRY1,90.5,1419.16,CUR4,2023-04-13 01:51:53.666238
SPT1180071,Buy,USR3902,CRY5,96.43,8498.55,CUR15,2023-06-26 15:24:50.622929
SPT1180072,Sell,USR6894,CRY2,57.49,6843.73,CUR12,2023-04-05 22:36:15.255260
SPT1180073,Sell,USR7650,CRY2,74.08,4334.28,CUR7,2023-03-17 07:36:42.820916
SPT1180074,Sell,USR1826,CRY7,33.07,7441.05,CUR10,2023-02-20 12:18:53.222064
SPT1180075,Buy,USR9401,CRY1,62.05,4046.49,CUR15,2023-06-02 13:52:24.026282
SPT1180076,Buy,USR5322,CRY10,45.87,4877.48,CUR6,2023-09-18 23:28:43.641460
SPT1180077,Sell,USR9053,CRY7,73.45,5399.11,CUR2,2024-01-20 15:46:56.778929
SPT1180078,Buy,USR8840,CRY1,48.66,5685.51,CUR11,2023-05-10 03:04:06.099251
SPT1180079,Buy,USR2478,CRY6,91.72,1248.43,CUR10,2024-01-15 05:17:04.059174
SPT1180080,Sell,USR3208,CRY7,44.45,6733.97,CUR5,2024-02-07 11:46:23.775451
SPT1180081,Buy,USR1875,CRY10,66.34,1822.82,CUR15,2023-12-13 23:17:46.172333
SPT1180082,Buy,USR5371,CRY2,64.64,798.04,CUR29,2023-02-17 23:24:21.285472
SPT1180083,Sell,USR3797,CRY7,77.94,6109.49,CUR7,2023-08-20 04:05:55.205186
SPT1180084,Sell,USR5784,CRY4,77.91,7498.36,CUR24,2023-11-05 11:39:47.451193
SPT1180085,Buy,USR9711,CRY4,51.04,1797.86,CUR23,2024-01-21 02:30:25.797040
SPT1180086,Sell,USR5561,CRY2,37.63,1215.44,CUR3,2023-06-26 03:02:16.051162
SPT1180087,Sell,USR745,CRY4,44.8,9968.08,CUR28,2024-01-08 18:48:23.588841
SPT1180088,Buy,USR5171,CRY7,93.65,856.01,CUR6,2023-03-06 06:43:30.590238
SPT1180089,Sell,USR3143,CRY5,2.21,2780.27,CUR23,2024-01-24 01:39:44.918754
SPT1180090,Buy,USR7775,CRY4,21.82,2296.54,CUR20,2024-01-28 02:11:37.611397
