OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT900001,Sell,USR2298,CRY2,56.88,5872.16,CUR9,2023-03-27 13:23:57.366922
SPT900002,Sell,USR2155,CRY4,21.62,6091.86,CUR3,2024-02-07 23:09:49.678911
SPT900003,Buy,USR9165,CRY10,49.66,1990.59,CUR1,2023-08-24 10:37:21.808817
SPT900004,Buy,USR6159,CRY8,85.73,2623.97,CUR17,2023-08-06 00:37:15.352337
SPT900005,Buy,USR9601,CRY6,83.22,8975.03,CUR19,2023-05-07 23:42:06.825119
SPT900006,Buy,USR9780,CRY1,97.71,6956.7,CUR10,2023-05-14 09:30:58.956216
SPT900007,Buy,USR4996,CRY1,84.49,7406.37,CUR28,2023-03-23 09:15:18.115868
SPT900008,Sell,USR4784,CRY1,22.86,126.48,CUR22,2023-12-25 02:36:48.893254
SPT900009,Buy,USR7291,CRY6,63.81,5078.7,CUR18,2023-02-25 10:38:56.378645
SPT900010,Buy,USR9594,CRY3,2.94,8049.77,CUR3,2023-02-10 17:46:37.215924
SPT900011,Sell,USR6176,CRY5,84.23,5266.09,CUR3,2023-06-07 15:01:33.317782
SPT900012,Buy,USR5982,CRY2,4.61,4727.42,CUR13,2023-04-08 05:07:01.612566
SPT900013,Sell,USR7778,CRY7,52.34,7912.25,CUR12,2023-06-08 11:26:09.716924
SPT900014,Buy,USR2925,CRY8,10.9,3889.16,CUR10,2023-09-25 21:33:10.080760
SPT900015,Buy,USR5488,CRY2,12.68,9349.71,CUR16,2023-05-20 22:02:10.915169
SPT900016,Sell,USR4268,CRY5,26.69,9079.03,CUR30,2023-09-07 17:32:08.523854
SPT900017,Buy,USR8998,CRY8,96.43,3868.1,CUR10,2023-10-27 04:00:17.605507
SPT900018,Sell,USR5844,CRY6,45.49,4384.97,CUR2,2023-12-04 19:20:47.531502
SPT900019,Sell,USR3116,CRY7,34.19,2206.87,CUR4,2023-02-23 18:18:30.569997
SPT900020,Sell,USR9810,CRY4,91.33,5452.79,CUR8,2023-08-11 15:52:29.005050
SPT900021,Buy,USR5279,CRY5,1.99,6618.51,CUR3,2023-03-09 15:18:31.634157
