OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1340001,Buy,USR9365,CRY1,52.78,2880.44,CUR3,2023-03-16 02:53:31.236592
SPT1340002,Sell,USR4981,CRY1,81.09,6692.21,CUR4,2023-11-29 13:51:38.759840
SPT1340003,Buy,USR894,CRY6,55.19,2994.78,CUR8,2023-09-05 21:59:29.883239
SPT1340004,Sell,USR8927,CRY9,16.08,5141.28,CUR2,2023-10-22 07:09:25.182163
SPT1340005,Sell,USR2377,CRY6,77.32,941.65,CUR19,2023-02-13 00:18:28.935564
SPT1340006,Buy,USR9670,CRY4,17.31,4318.87,CUR13,2023-02-10 09:01:37.699613
SPT1340007,Buy,USR6350,CRY6,55.56,8055.83,CUR27,2023-11-28 04:43:31.757646
SPT1340008,Buy,USR7155,CRY1,83.37,5840.42,CUR10,2023-10-31 09:10:03.397179
SPT1340009,Buy,USR2761,CRY4,94.66,5938.86,CUR6,2023-09-29 20:37:26.520356
SPT1340010,Sell,USR4860,CRY8,35.48,1031.92,CUR6,2023-11-13 02:41:49.990864
SPT1340011,Sell,USR9323,CRY4,53.22,5393.06,CUR29,2023-05-16 08:06:34.524144
SPT1340012,Sell,USR8117,CRY9,60.25,4105.64,CUR14,2023-08-16 09:53:28.230938
SPT1340013,Sell,USR5692,CRY9,11.1,279.58,CUR29,2023-05-26 14:14:50.938342
SPT1340014,Buy,USR17,CRY7,61.72,5198.83,CUR21,2023-10-21 02:35:48.329684
SPT1340015,Buy,USR6228,CRY10,31.49,9962.16,CUR21,2023-08-21 23:58:21.523224
SPT1340016,Buy,USR5876,CRY4,64.19,3435.97,CUR30,2024-01-31 08:39:44.976408
SPT1340017,Sell,USR7844,CRY7,48.28,5860.07,CUR18,2024-01-08 10:44:41.070682
SPT1340018,Sell,USR3552,CRY2,76.81,9206.64,CUR10,2024-01-26 13:06:42.074240
SPT1340019,Sell,USR835,CRY4,62.35,3132.49,CUR19,2023-12-19 10:11:34.971354
SPT1340020,Buy,USR8628,CRY5,12.39,9731.74,CUR14,2023-04-16 15:00:24.838292
SPT1340021,Sell,USR4909,CRY6,8.06,1336.38,CUR29,2024-01-17 13:00:00.392364
SPT1340022,Sell,USR3933,CRY8,13.76,5227.08,CUR9,2023-07-05 01:21:00.182949
SPT1340023,Buy,USR1871,CRY10,91.35,3983.82,CUR2,2023-07-15 10:40:43.732591
SPT1340024,Sell,USR5076,CRY5,74.69,3674.89,CUR16,2023-09-17 09:51:50.555455
SPT1340025,Buy,USR5900,CRY5,91.68,2741.84,CUR12,2023-03-30 00:11:56.351285
SPT1340026,Sell,USR8480,CRY9,31.97,9858.6,CUR13,2023-02-26 01:35:13.606416
SPT1340027,Sell,USR5215,CRY10,9.93,7841.69,CUR10,2023-07-15 22:31:38.034385
SPT1340028,Sell,USR7850,CRY10,59.35,5275.28,CUR7,2023-07-11 23:50:41.193745
SPT1340029,Buy,USR4979,CRY2,25.85,6561.05,CUR7,2023-04-21 09:00:35.040624
SPT1340030,Sell,USR9409,CRY2,64.61,6392.38,CUR26,2023-02-26 03:01:19.195774
SPT1340031,Buy,USR9815,CRY9,39.69,6702.47,CUR3,2023-11-18 14:10:39.270449
SPT1340032,Sell,USR7270,CRY10,29.2,5199.93,CUR16,2023-09-14 18:58:02.777788
SPT1340033,Sell,USR7548,CRY10,16.96,9468.02,CUR4,2023-10-06 21:09:17.702368
SPT1340034,Buy,USR2459,CRY2,58.43,5772.62,CUR30,2023-10-31 16:00:27.560901
SPT1340035,Sell,USR5803,CRY10,12.12,9716.74,CUR30,2024-01-16 20:39:11.478140
SPT1340036,Sell,USR6371,CRY1,4.77,601.53,CUR14,2023-03-25 12:13:57.050272
SPT1340037,Sell,USR6401,CRY8,31.08,8883.85,CUR28,2023-06-08 13:43:41.920572
SPT1340038,Sell,USR3265,CRY8,98.98,1380.25,CUR21,2023-03-24 10:24:22.749494
SPT1340039,Sell,USR1912,CRY10,0.49,4273.68,CUR24,2024-02-04 01:05:11.771750
SPT1340040,Buy,USR1838,CRY7,44.67,6245.43,CUR21,2023-10-27 20:02:50.708663
SPT1340041,Sell,USR9087,CRY4,95.28,3788.39,CUR2,2023-04-10 15:58:12.350392
SPT1340042,Sell,USR7768,CRY2,96.03,9674.35,CUR18,2023-06-18 21:36:18.427228
SPT1340043,Sell,USR6212,CRY6,40.28,5687.36,CUR29,2023-12-29 14:00:49.953230
SPT1340044,Sell,USR3808,CRY3,13.49,4978.96,CUR11,2023-03-09 09:17:00.966756
SPT1340045,Sell,USR8862,CRY10,94.51,5203.41,CUR9,2023-06-17 06:18:36.930530
SPT1340046,Buy,USR8761,CRY9,17.48,3033.91,CUR14,2023-10-28 15:39:08.011056
SPT1340047,Sell,USR7426,CRY10,24.63,6853.36,CUR13,2024-01-27 15:22:27.564400
SPT1340048,Sell,USR6914,CRY2,10.45,7428.37,CUR13,2023-05-04 10:04:31.826106
SPT1340049,Buy,USR9058,CRY2,52.52,6527.46,CUR9,2023-04-16 23:11:58.357876
SPT1340050,Sell,USR7850,CRY4,6.12,4599.78,CUR27,2023-11-27 10:02:22.447651
SPT1340051,Buy,USR2899,CRY7,45.64,2123.3,CUR30,2023-04-27 23:47:34.427108
SPT1340052,Buy,USR6107,CRY5,36.84,4543.92,CUR30,2023-12-23 18:10:16.224374
SPT1340053,Sell,USR9782,CRY1,6.26,7238.48,CUR11,2023-11-30 15:13:47.433047
SPT1340054,Sell,USR6068,CRY10,37.92,3155.85,CUR27,2023-04-19 12:42:01.015103
SPT1340055,Buy,USR3940,CRY5,26.22,2192.15,CUR16,2023-03-13 19:46:05.577792
SPT1340056,Buy,USR1995,CRY5,80.66,3100.81,CUR15,2023-02-23 21:23:00.872098
SPT1340057,Buy,USR3975,CRY2,15.29,5392.66,CUR7,2023-12-05 02:59:45.560776
SPT1340058,Sell,USR9406,CRY6,1.0,2474.17,CUR17,2023-09-21 07:41:01.645517
SPT1340059,Buy,USR9077,CRY10,54.57,5508.82,CUR7,2023-12-30 01:49:38.576627
SPT1340060,Sell,USR8597,CRY7,96.69,9731.07,CUR9,2023-07-03 11:06:49.602757
SPT1340061,Sell,USR4111,CRY1,46.03,9442.98,CUR3,2023-08-29 23:38:53.499638
SPT1340062,Sell,USR7151,CRY3,99.78,1481.33,CUR3,2023-06-05 17:44:12.585476
SPT1340063,Buy,USR6013,CRY9,39.77,3562.9,CUR21,2023-11-08 03:52:30.468874
SPT1340064,Buy,USR5759,CRY7,22.41,8553.91,CUR22,2023-11-24 12:47:29.346322
SPT1340065,Buy,USR8159,CRY4,96.42,4343.8,CUR25,2023-03-30 09:57:49.105412
SPT1340066,Buy,USR7660,CRY7,64.42,4775.25,CUR17,2023-05-31 00:25:45.664713
SPT1340067,Buy,USR7131,CRY1,92.8,2280.14,CUR10,2023-05-27 05:47:45.214051
SPT1340068,Buy,USR4287,CRY5,21.96,2323.25,CUR2,2023-05-01 21:09:17.348759
SPT1340069,Buy,USR917,CRY3,22.29,8748.93,CUR27,2023-10-13 19:24:53.828789
SPT1340070,Sell,USR5662,CRY10,2.22,9825.07,CUR4,2023-05-27 10:47:47.326794
SPT1340071,Buy,USR3264,CRY3,12.05,6076.84,CUR27,2023-03-30 23:50:28.522316
SPT1340072,Sell,USR7257,CRY3,9.28,2510.58,CUR19,2023-04-28 05:52:26.742647
SPT1340073,Sell,USR119,CRY7,35.48,2238.59,CUR14,2023-09-09 00:34:46.179378
SPT1340074,Sell,USR3080,CRY6,27.19,5754.35,CUR10,2023-07-28 23:13:34.065833
SPT1340075,Buy,USR2794,CRY6,89.47,3766.05,CUR24,2023-07-19 13:05:13.758999
SPT1340076,Sell,USR1850,CRY4,79.74,830.63,CUR28,2023-08-02 12:29:35.500093
SPT1340077,Buy,USR4189,CRY2,20.37,8871.57,CUR24,2023-04-07 13:58:00.912483
SPT1340078,Sell,USR5190,CRY5,19.71,5535.48,CUR23,2023-12-25 22:03:22.121387
SPT1340079,Sell,USR2945,CRY1,16.08,3970.14,CUR19,2024-01-16 00:58:13.460973
SPT1340080,Sell,USR9455,CRY8,19.05,9735.07,CUR19,2024-01-01 10:47:42.057953
SPT1340081,Buy,USR9732,CRY3,45.71,1439.79,CUR8,2023-08-03 06:20:21.832068
SPT1340082,Sell,USR8382,CRY1,5.53,7348.12,CUR12,2023-11-17 23:14:09.313717
SPT1340083,Buy,USR8058,CRY7,13.14,839.9,CUR18,2023-12-25 09:32:53.617455
SPT1340084,Sell,USR4962,CRY2,95.81,5860.66,CUR14,2023-03-21 23:55:49.526656
