OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1360001,Buy,USR3042,CRY5,67.66,7778.18,CUR19,2024-01-31 14:24:51.248153
SPT1360002,Sell,USR5129,CRY5,76.34,6843.06,CUR27,2023-05-07 01:29:48.823891
SPT1360003,Sell,USR3513,CRY1,46.76,3591.44,CUR3,2023-03-31 09:19:46.096990
SPT1360004,Buy,USR3082,CRY8,58.04,2890.31,CUR6,2023-05-01 22:41:56.753434
SPT1360005,Sell,USR5211,CRY2,92.45,5815.22,CUR18,2023-11-02 10:35:16.786053
SPT1360006,Sell,USR2630,CRY6,14.43,9659.34,CUR12,2023-03-01 13:24:01.075941
SPT1360007,Buy,USR6068,CRY3,83.93,9602.26,CUR18,2023-06-13 06:34:42.692105
SPT1360008,Buy,USR6507,CRY8,6.98,5570.81,CUR11,2023-12-10 22:18:34.256335
SPT1360009,Buy,USR488,CRY6,24.24,1553.27,CUR17,2024-01-27 04:09:31.319017
SPT1360010,Sell,USR3969,CRY4,48.17,1257.22,CUR12,2023-03-03 14:02:54.247828
SPT1360011,Sell,USR3500,CRY8,69.64,9272.28,CUR21,2023-07-07 02:34:10.815371
SPT1360012,Sell,USR4158,CRY2,0.34,2384.84,CUR22,2023-12-07 01:08:13.652195
SPT1360013,Sell,USR1346,CRY1,68.4,6067.36,CUR29,2023-11-02 04:28:26.554363
SPT1360014,Sell,USR9194,CRY6,91.57,8813.01,CUR8,2023-04-20 13:19:55.002252
SPT1360015,Sell,USR7235,CRY8,83.5,2014.4,CUR12,2023-05-07 01:49:32.404134
SPT1360016,Sell,USR6342,CRY1,42.21,6347.35,CUR29,2023-11-27 16:37:41.170391
SPT1360017,Buy,USR6859,CRY4,67.5,8725.59,CUR14,2023-07-14 21:53:05.138885
SPT1360018,Sell,USR6728,CRY2,87.75,9373.98,CUR3,2023-08-24 22:11:20.718039
SPT1360019,Sell,USR8174,CRY3,81.4,3556.06,CUR21,2023-04-16 12:36:50.406929
