OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT700001,Sell,USR5320,CRY10,68.94,2518.22,CUR20,2024-01-22 03:07:15.572798
SPT700002,Buy,USR4087,CRY5,22.78,3709.61,CUR14,2023-02-24 13:04:02.800758
SPT700003,Buy,USR4609,CRY10,89.1,3286.89,CUR26,2023-07-21 03:50:37.452508
SPT700004,Buy,USR1224,CRY5,4.96,8877.33,CUR27,2023-06-27 03:13:11.418987
SPT700005,Sell,USR5410,CRY7,2.48,1004.74,CUR30,2023-11-27 23:31:07.785061
SPT700006,Sell,USR5902,CRY3,72.4,4708.93,CUR2,2023-07-12 05:23:34.331930
SPT700007,Sell,USR1247,CRY2,17.57,890.38,CUR29,2023-12-06 10:24:04.059812
SPT700008,Buy,USR6338,CRY5,50.79,6948.86,CUR14,2023-07-24 00:29:29.152587
SPT700009,Sell,USR7375,CRY1,84.69,9913.35,CUR28,2023-03-24 14:45:30.592628
SPT700010,Buy,USR5287,CRY3,94.63,2588.52,CUR13,2023-04-03 21:32:33.909180
SPT700011,Buy,USR8503,CRY4,40.43,5671.51,CUR19,2023-09-18 06:04:01.145030
SPT700012,Buy,USR9576,CRY6,21.46,2606.25,CUR30,2023-08-15 01:03:10.906481
SPT700013,Buy,USR3294,CRY6,58.89,4202.23,CUR16,2023-02-28 07:43:56.364691
SPT700014,Sell,USR9102,CRY7,95.03,8595.35,CUR13,2023-07-03 08:57:25.518752
SPT700015,Buy,USR8516,CRY2,0.41,364.76,CUR12,2024-01-26 06:39:07.124260
SPT700016,Sell,USR5212,CRY9,10.2,7148.66,CUR16,2023-05-05 20:21:47.314955
SPT700017,Buy,USR3725,CRY1,28.91,8835.25,CUR4,2024-01-28 15:34:36.853476
SPT700018,Buy,USR6618,CRY7,71.35,8220.47,CUR3,2023-08-11 05:16:16.463229
SPT700019,Sell,USR9098,CRY8,26.06,9815.69,CUR26,2023-08-29 22:02:39.585144
SPT700020,Buy,USR2696,CRY9,44.13,4513.8,CUR20,2023-12-25 08:12:16.678430
SPT700021,Buy,USR5784,CRY10,5.15,7291.34,CUR10,2023-06-26 04:13:30.960769
SPT700022,Sell,USR5648,CRY1,96.13,3582.17,CUR30,2023-04-16 06:50:36.857672
SPT700023,Buy,USR1438,CRY10,9.12,3660.06,CUR13,2023-06-11 14:21:36.981073
SPT700024,Buy,USR7799,CRY1,36.37,9961.79,CUR12,2024-02-06 17:04:52.886247
SPT700025,Sell,USR1521,CRY2,3.72,9601.12,CUR18,2023-10-21 00:14:33.124778
SPT700026,Sell,USR2624,CRY6,81.51,4364.72,CUR24,2023-03-18 00:27:16.850129
SPT700027,Sell,USR8135,CRY7,87.53,9863.27,CUR4,2023-10-26 07:28:08.949130
SPT700028,Sell,USR3851,CRY5,76.15,5254.41,CUR28,2023-12-19 12:47:41.329815
SPT700029,Buy,USR2114,CRY3,52.29,4794.43,CUR12,2023-07-24 05:47:59.923283
SPT700030,Sell,USR8944,CRY5,59.45,2067.48,CUR10,2023-12-27 07:03:26.240670
SPT700031,Buy,USR8899,CRY8,58.28,4942.02,CUR4,2023-11-02 00:03:10.766804
SPT700032,Buy,USR2878,CRY7,53.4,856.99,CUR18,2023-03-05 16:16:42.340575
SPT700033,Buy,USR2447,CRY6,94.94,8087.18,CUR28,2024-01-02 17:40:12.982156
SPT700034,Sell,USR8094,CRY10,33.85,2108.91,CUR28,2024-01-25 16:27:00.164588
SPT700035,Buy,USR7270,CRY3,59.93,6421.99,CUR11,2024-01-28 23:21:53.758342
SPT700036,Buy,USR6434,CRY5,55.74,9087.38,CUR26,2024-01-16 06:57:06.016927
SPT700037,Sell,USR7749,CRY3,47.73,8660.68,CUR22,2023-06-25 03:38:43.902160
SPT700038,Buy,USR8814,CRY1,69.81,9108.26,CUR18,2023-04-19 07:25:11.059218
SPT700039,Sell,USR9859,CRY4,82.8,7862.97,CUR11,2023-08-15 18:55:48.894785
SPT700040,Buy,USR1287,CRY5,30.01,9836.21,CUR11,2023-09-27 01:15:36.053552
SPT700041,Sell,USR5669,CRY6,82.01,4250.07,CUR27,2023-02-13 10:04:29.339405
SPT700042,Sell,USR7521,CRY6,90.57,3212.38,CUR18,2023-06-07 06:15:29.536675
SPT700043,Sell,USR9181,CRY5,13.91,1418.32,CUR4,2023-10-04 21:27:52.522780
SPT700044,Buy,USR1522,CRY2,3.92,3645.1,CUR28,2023-09-06 13:07:38.962839
SPT700045,Buy,USR8749,CRY8,94.41,720.35,CUR1,2023-03-30 19:30:58.743161
SPT700046,Buy,USR4375,CRY2,93.52,495.29,CUR19,2023-12-17 03:43:41.963435
SPT700047,Buy,USR3477,CRY10,77.59,7714.98,CUR14,2023-09-03 00:44:39.109937
SPT700048,Sell,USR2877,CRY5,88.04,1392.5,CUR19,2023-12-29 05:40:52.970023
SPT700049,Sell,USR1757,CRY7,91.31,5645.91,CUR4,2023-09-17 02:40:30.298953
SPT700050,Buy,USR692,CRY6,50.99,5908.79,CUR24,2023-08-08 05:56:37.694846
SPT700051,Buy,USR6330,CRY3,61.79,494.72,CUR6,2023-03-21 21:47:25.811837
SPT700052,Sell,USR9767,CRY7,65.22,870.49,CUR23,2023-04-07 17:31:26.380863
SPT700053,Sell,USR6027,CRY10,61.8,8441.36,CUR20,2024-02-08 14:47:17.805142
SPT700054,Buy,USR1571,CRY6,62.35,9630.21,CUR11,2023-03-19 22:18:06.135723
SPT700055,Sell,USR7074,CRY8,70.85,6928.35,CUR29,2023-06-24 04:57:59.420395
SPT700056,Buy,USR7937,CRY6,44.12,703.23,CUR27,2023-08-03 20:35:32.470145
SPT700057,Sell,USR4464,CRY8,42.55,2091.99,CUR11,2023-03-21 08:49:55.376242
SPT700058,Buy,USR5925,CRY1,49.83,8314.38,CUR21,2023-03-30 16:20:35.329252
SPT700059,Buy,USR3009,CRY8,31.48,1268.07,CUR6,2023-07-19 02:19:09.048105
SPT700060,Buy,USR3899,CRY5,19.36,7416.86,CUR30,2023-11-26 17:25:30.881002
SPT700061,Buy,USR3684,CRY9,24.21,5536.53,CUR8,2024-01-11 12:11:38.238956
SPT700062,Sell,USR9198,CRY4,28.98,6080.19,CUR22,2023-11-17 12:06:19.266103
SPT700063,Sell,USR1720,CRY5,80.66,4331.17,CUR22,2023-12-07 08:47:08.107331
SPT700064,Sell,USR4578,CRY7,51.6,9334.11,CUR15,2023-05-07 11:00:41.687427
SPT700065,Sell,USR608,CRY9,90.67,3802.09,CUR12,2023-03-20 10:32:38.077387
SPT700066,Buy,USR5763,CRY3,94.99,8799.82,CUR4,2024-01-07 13:55:34.469640
SPT700067,Buy,USR4827,CRY8,52.74,7115.9,CUR17,2023-03-28 11:12:04.259480
SPT700068,Sell,USR2321,CRY2,31.15,6526.94,CUR19,2023-11-29 06:06:09.325358
SPT700069,Buy,USR642,CRY8,14.85,2585.54,CUR15,2024-01-25 18:22:18.661567
SPT700070,Sell,USR2654,CRY10,57.38,1307.77,CUR13,2023-08-15 13:53:41.346283
SPT700071,Sell,USR9725,CRY4,10.92,8208.67,CUR23,2023-08-01 01:47:33.035987
