OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1080001,Buy,USR2052,CRY10,13.34,9236.04,CUR9,2023-02-23 18:41:49.611465
SPT1080002,Buy,USR6517,CRY4,19.76,9185.54,CUR30,2023-05-20 16:15:15.024471
SPT1080003,Buy,USR5315,CRY1,7.8,893.74,CUR11,2023-12-24 07:16:05.905111
SPT1080004,Sell,USR7636,CRY5,62.52,7142.04,CUR24,2023-07-13 07:19:58.852369
SPT1080005,Buy,USR8606,CRY9,40.3,3846.46,CUR10,2023-11-14 23:30:15.293914
SPT1080006,Buy,USR4858,CRY9,3.33,3093.28,CUR13,2024-02-06 09:09:16.089525
SPT1080007,Sell,USR4847,CRY5,70.22,7889.97,CUR10,2023-03-24 12:06:14.828934
SPT1080008,Buy,USR8334,CRY4,47.39,3396.46,CUR8,2023-11-12 04:16:47.373090
SPT1080009,Sell,USR8266,CRY7,56.88,3229.11,CUR21,2023-08-05 03:17:42.282760
SPT1080010,Buy,USR918,CRY1,46.54,6394.54,CUR29,2023-08-18 00:47:01.375137
SPT1080011,Sell,USR9366,CRY3,5.87,8015.01,CUR4,2023-12-25 19:02:06.019158
SPT1080012,Sell,USR1774,CRY4,67.23,5046.44,CUR19,2024-01-30 05:04:47.480737
SPT1080013,Buy,USR984,CRY7,68.96,6323.48,CUR10,2023-09-14 03:57:03.943305
SPT1080014,Buy,USR6554,CRY4,6.42,5330.06,CUR1,2023-06-12 04:20:37.097776
SPT1080015,Buy,USR1657,CRY1,27.0,9325.77,CUR3,2024-01-10 09:45:20.549206
SPT1080016,Buy,USR6607,CRY9,76.43,2743.21,CUR2,2023-04-08 12:48:27.208097
SPT1080017,Buy,USR992,CRY7,38.7,1814.84,CUR23,2024-01-10 10:52:35.239455
SPT1080018,Buy,USR7077,CRY9,50.26,5265.67,CUR23,2023-08-17 23:43:54.622182
SPT1080019,Buy,USR4836,CRY1,7.67,4777.6,CUR26,2023-07-16 11:51:49.495836
SPT1080020,Buy,USR4500,CRY3,76.86,8635.88,CUR2,2023-07-30 23:42:39.466798
SPT1080021,Sell,USR6430,CRY7,68.72,9696.64,CUR12,2023-03-07 23:54:33.632386
SPT1080022,Buy,USR514,CRY5,98.96,6159.43,CUR22,2023-03-20 00:06:18.744004
SPT1080023,Sell,USR1599,CRY3,63.13,8786.33,CUR1,2023-06-13 14:08:56.675601
SPT1080024,Sell,USR9059,CRY4,14.76,8994.67,CUR14,2023-12-14 15:19:16.319413
SPT1080025,Sell,USR1126,CRY1,54.34,6475.39,CUR20,2023-05-05 17:56:31.957623
SPT1080026,Buy,USR1448,CRY10,70.86,7836.2,CUR11,2023-09-07 10:55:40.817603
SPT1080027,Buy,USR727,CRY2,27.08,608.6,CUR23,2023-07-11 17:04:15.126493
SPT1080028,Sell,USR5793,CRY6,61.65,1459.11,CUR30,2023-11-28 14:47:43.156484
SPT1080029,Sell,USR1153,CRY3,0.23,1408.59,CUR29,2023-08-31 18:09:50.675725
SPT1080030,Buy,USR9435,CRY6,55.4,9926.73,CUR2,2023-08-07 16:55:59.116907
SPT1080031,Buy,USR9933,CRY4,91.54,1270.98,CUR4,2023-04-15 09:36:12.716471
