OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1420001,Sell,USR5448,CRY10,29.82,5422.68,CUR2,2023-10-02 02:43:12.508589
SPT1420002,Sell,USR7964,CRY10,70.61,8739.55,CUR7,2023-02-25 00:18:39.552231
SPT1420003,Buy,USR3102,CRY8,5.47,2752.04,CUR6,2023-08-06 12:34:06.185059
SPT1420004,Buy,USR3028,CRY6,51.88,193.86,CUR26,2023-11-15 14:14:17.991989
SPT1420005,Sell,USR1156,CRY7,99.04,4904.27,CUR25,2023-03-26 10:45:48.078030
SPT1420006,Buy,USR5622,CRY10,48.56,5435.93,CUR16,2023-06-07 06:17:08.561360
SPT1420007,Buy,USR5434,CRY4,50.56,9335.58,CUR27,2023-09-06 18:29:35.100602
SPT1420008,Buy,USR5955,CRY3,59.1,9663.56,CUR27,2023-02-19 05:20:08.467106
SPT1420009,Sell,USR111,CRY10,68.84,7386.4,CUR22,2023-10-17 19:51:33.777165
SPT1420010,Buy,USR7184,CRY3,14.26,866.14,CUR24,2024-01-27 15:05:11.127973
SPT1420011,Buy,USR6571,CRY3,75.13,2894.45,CUR25,2024-01-04 02:10:53.362233
SPT1420012,Sell,USR3214,CRY4,29.62,806.88,CUR16,2023-07-24 07:35:13.414017
SPT1420013,Buy,USR5932,CRY4,78.43,3894.65,CUR5,2023-06-24 12:38:39.041686
SPT1420014,Sell,USR6811,CRY5,43.23,2240.47,CUR9,2023-11-10 16:35:33.399443
SPT1420015,Buy,USR3612,CRY4,47.06,5586.5,CUR23,2023-03-28 14:45:04.801538
SPT1420016,Buy,USR4734,CRY2,25.81,345.72,CUR1,2023-06-05 08:05:02.406636
SPT1420017,Buy,USR3828,CRY8,78.03,7184.37,CUR27,2023-09-04 15:27:45.525339
SPT1420018,Buy,USR1596,CRY3,14.62,3054.98,CUR13,2023-10-13 10:28:58.903186
SPT1420019,Buy,USR1463,CRY9,69.54,6504.63,CUR23,2023-10-10 21:15:43.866017
SPT1420020,Buy,USR9723,CRY8,30.55,8652.69,CUR22,2023-08-20 02:52:29.448339
SPT1420021,Sell,USR9213,CRY5,8.05,3554.37,CUR24,2023-07-13 18:41:21.866945
SPT1420022,Buy,USR7849,CRY5,82.98,9827.87,CUR4,2023-04-25 07:34:38.585606
SPT1420023,Sell,USR8434,CRY10,68.86,3255.69,CUR8,2023-06-24 01:56:52.838077
SPT1420024,Buy,USR1698,CRY3,59.59,5236.64,CUR1,2023-08-25 20:38:12.744801
SPT1420025,Sell,USR7398,CRY10,63.92,6733.08,CUR29,2023-02-27 16:05:29.717631
SPT1420026,Sell,USR200,CRY8,23.95,533.98,CUR8,2024-01-06 17:46:01.188597
SPT1420027,Sell,USR4018,CRY8,42.49,7958.77,CUR9,2023-10-24 08:26:43.076676
SPT1420028,Buy,USR8689,CRY1,11.91,3652.94,CUR1,2023-10-26 15:45:31.284715
SPT1420029,Sell,USR7836,CRY5,78.0,3589.03,CUR1,2024-01-23 09:04:20.705200
SPT1420030,Sell,USR7708,CRY2,52.22,1344.57,CUR24,2023-12-04 18:54:05.182664
SPT1420031,Sell,USR7244,CRY8,37.78,2256.95,CUR2,2023-06-17 03:06:50.191814
SPT1420032,Buy,USR5023,CRY6,94.81,4665.49,CUR7,2023-06-02 11:28:19.144664
SPT1420033,Buy,USR3504,CRY3,90.67,4448.01,CUR15,2023-07-23 11:22:17.375287
SPT1420034,Sell,USR8938,CRY2,76.91,3484.65,CUR2,2023-10-06 06:09:29.538159
SPT1420035,Buy,USR6856,CRY1,32.98,2646.71,CUR12,2023-07-27 16:57:37.098188
SPT1420036,Buy,USR7438,CRY9,60.97,9330.88,CUR5,2023-08-01 16:44:06.900295
SPT1420037,Buy,USR4187,CRY9,2.78,1212.22,CUR9,2023-09-09 15:56:08.349561
SPT1420038,Sell,USR5765,CRY8,88.64,112.58,CUR29,2023-08-15 06:17:31.222123
SPT1420039,Buy,USR9032,CRY5,21.83,9140.4,CUR21,2023-05-17 00:06:02.336020
SPT1420040,Sell,USR9506,CRY8,53.7,5197.45,CUR10,2024-02-05 14:21:49.637032
SPT1420041,Sell,USR9340,CRY5,92.32,7210.14,CUR6,2023-07-22 02:06:55.497520
SPT1420042,Buy,USR9494,CRY6,50.55,5891.02,CUR25,2023-12-08 16:43:24.612649
SPT1420043,Sell,USR5449,CRY8,77.78,9526.86,CUR23,2023-05-31 20:10:53.390202
SPT1420044,Sell,USR6543,CRY4,39.82,2075.58,CUR25,2023-11-20 04:40:19.225340
SPT1420045,Sell,USR5746,CRY10,86.6,2821.87,CUR25,2023-09-24 19:10:22.989287
SPT1420046,Sell,USR1881,CRY5,42.03,424.26,CUR1,2023-12-04 01:35:36.253302
SPT1420047,Buy,USR2281,CRY10,94.92,7360.42,CUR9,2023-12-13 16:52:26.091361
SPT1420048,Buy,USR3376,CRY6,39.15,1655.59,CUR19,2024-01-28 04:46:07.495265
SPT1420049,Buy,USR1642,CRY5,70.01,2260.92,CUR1,2023-08-12 19:42:54.672179
SPT1420050,Sell,USR7704,CRY8,53.9,3097.88,CUR12,2023-09-01 00:15:36.875146
SPT1420051,Sell,USR7015,CRY2,36.55,151.77,CUR26,2023-09-29 16:38:27.985346
SPT1420052,Buy,USR6596,CRY10,7.93,1151.03,CUR16,2023-11-13 10:40:05.128946
SPT1420053,Sell,USR4509,CRY6,69.68,554.91,CUR3,2024-01-04 16:55:49.612484
SPT1420054,Sell,USR2873,CRY3,75.82,5250.6,CUR30,2023-10-07 23:22:52.262564
SPT1420055,Buy,USR6122,CRY8,21.72,2166.78,CUR3,2023-09-15 21:16:41.875773
SPT1420056,Buy,USR5448,CRY9,51.92,9569.24,CUR12,2023-07-01 23:14:41.298026
SPT1420057,Buy,USR5521,CRY4,55.28,434.93,CUR2,2023-03-31 07:37:14.813375
SPT1420058,Sell,USR6349,CRY6,76.56,4031.77,CUR12,2023-09-22 23:03:25.010329
SPT1420059,Buy,USR9481,CRY7,12.6,9344.93,CUR4,2023-10-12 10:09:02.438586
SPT1420060,Sell,USR8796,CRY6,97.57,4389.4,CUR3,2023-05-21 11:16:31.055011
SPT1420061,Buy,USR2662,CRY2,62.54,8871.43,CUR2,2023-11-04 23:16:47.147566
SPT1420062,Buy,USR7065,CRY1,30.28,3735.67,CUR14,2023-04-20 21:39:16.422882
SPT1420063,Sell,USR4733,CRY5,45.36,2946.7,CUR25,2023-05-21 07:12:20.209652
SPT1420064,Sell,USR7974,CRY1,26.86,8834.9,CUR17,2023-08-25 11:24:49.288236
SPT1420065,Sell,USR7939,CRY7,80.46,4853.34,CUR15,2023-05-24 14:26:02.116467
SPT1420066,Sell,USR922,CRY1,29.2,6654.35,CUR9,2023-02-16 13:32:50.140169
