OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT420001,Sell,USR6341,CRY4,2.32,7670.79,CUR30,2023-05-27 00:10:04.378791
SPT420002,Sell,USR5452,CRY8,66.93,6121.55,CUR7,2024-01-26 09:38:22.728198
SPT420003,Buy,USR7251,CRY1,83.85,4714.63,CUR10,2023-04-07 06:27:37.556931
SPT420004,Buy,USR5411,CRY3,33.5,5850.8,CUR9,2023-10-04 09:45:23.603198
SPT420005,Buy,USR3923,CRY4,94.15,9783.21,CUR28,2023-07-20 12:22:59.771908
SPT420006,Sell,USR7610,CRY2,12.83,4115.43,CUR27,2023-10-01 14:17:03.002576
SPT420007,Buy,USR1574,CRY3,77.36,4816.85,CUR21,2023-12-25 08:43:52.258242
SPT420008,Buy,USR8667,CRY7,4.81,1030.78,CUR2,2023-03-05 16:32:41.450961
SPT420009,Buy,USR2409,CRY1,26.06,7800.91,CUR18,2023-09-08 20:09:44.638322
SPT420010,Sell,USR5810,CRY4,59.23,3968.75,CUR17,2023-05-26 23:41:26.693307
SPT420011,Sell,USR5303,CRY2,74.38,4611.72,CUR6,2023-10-23 11:18:46.916427
SPT420012,Buy,USR9787,CRY4,80.98,6734.07,CUR11,2023-04-13 22:11:22.973981
SPT420013,Sell,USR469,CRY4,4.34,4371.42,CUR10,2023-02-13 04:41:27.068649
SPT420014,Sell,USR4149,CRY5,68.79,5817.06,CUR19,2023-05-21 22:38:04.764536
SPT420015,Sell,USR8627,CRY7,83.07,1082.53,CUR6,2023-11-10 13:44:24.108565
SPT420016,Buy,USR2746,CRY4,35.09,3440.01,CUR11,2023-03-11 18:37:58.084367
SPT420017,Sell,USR1471,CRY9,49.07,6576.82,CUR27,2023-09-21 16:29:04.745969
SPT420018,Buy,USR1370,CRY1,27.18,6649.14,CUR28,2023-10-13 00:06:54.815527
SPT420019,Buy,USR2474,CRY1,42.15,3456.28,CUR9,2023-05-06 18:35:01.827767
SPT420020,Buy,USR3078,CRY1,87.19,4681.7,CUR22,2023-10-22 22:19:07.691315
SPT420021,Sell,USR9970,CRY5,33.58,5148.0,CUR8,2023-10-23 15:08:33.579353
SPT420022,Sell,USR846,CRY7,69.42,1603.65,CUR27,2023-07-03 21:48:26.783151
SPT420023,Sell,USR3204,CRY7,86.64,8171.87,CUR10,2023-12-10 08:29:22.912004
SPT420024,Buy,USR4561,CRY6,60.75,2974.27,CUR13,2023-06-04 07:46:05.913119
SPT420025,Sell,USR3138,CRY6,41.4,1416.64,CUR23,2023-04-05 17:15:30.544394
SPT420026,Sell,USR9152,CRY9,91.12,3650.53,CUR22,2023-10-13 12:59:02.538683
SPT420027,Buy,USR9234,CRY1,89.2,6156.19,CUR27,2023-10-27 21:09:24.012078
SPT420028,Buy,USR836,CRY9,55.06,3495.25,CUR9,2023-03-13 21:10:17.112628
SPT420029,Buy,USR2484,CRY8,9.24,7366.56,CUR9,2023-12-09 01:26:48.432432
SPT420030,Sell,USR9116,CRY7,67.21,1885.28,CUR15,2023-04-16 20:20:36.135774
SPT420031,Sell,USR7988,CRY6,54.85,5641.25,CUR5,2023-07-18 06:58:49.991626
SPT420032,Sell,USR9370,CRY4,55.16,2176.26,CUR11,2023-07-23 05:36:13.266417
SPT420033,Sell,USR2101,CRY5,5.41,1986.94,CUR10,2023-02-18 20:31:25.364944
SPT420034,Sell,USR5844,CRY7,71.07,7377.15,CUR6,2023-08-18 10:01:41.470416
SPT420035,Sell,USR4639,CRY9,1.38,5220.98,CUR3,2023-05-11 08:54:51.569696
SPT420036,Buy,USR5434,CRY2,83.82,6366.76,CUR29,2023-06-10 00:56:00.672458
SPT420037,Sell,USR9541,CRY8,5.8,8369.02,CUR9,2023-05-09 05:38:39.683217
SPT420038,Buy,USR4260,CRY2,39.05,3956.86,CUR22,2023-11-25 21:35:41.529401
SPT420039,Sell,USR6878,CRY9,48.01,8099.33,CUR21,2023-12-07 07:19:59.769990
SPT420040,Sell,USR9588,CRY9,1.05,9288.71,CUR30,2023-04-10 15:27:03.388090
