OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT400001,Buy,USR9704,CRY9,34.66,4036.58,CUR21,2023-12-16 07:36:54.199937
SPT400002,Sell,USR1194,CRY1,64.99,8951.2,CUR16,2023-02-12 18:55:45.509480
SPT400003,Sell,USR4828,CRY7,61.06,5462.65,CUR20,2023-04-19 19:56:26.771041
SPT400004,Sell,USR7648,CRY9,77.06,2582.99,CUR17,2023-07-07 04:17:42.921401
SPT400005,Sell,USR3668,CRY8,55.55,4800.47,CUR11,2023-05-16 01:07:43.496030
SPT400006,Buy,USR5521,CRY3,49.87,209.49,CUR5,2023-04-03 22:30:36.172783
SPT400007,Sell,USR2878,CRY5,72.38,5158.82,CUR27,2023-03-31 23:17:28.525566
SPT400008,Sell,USR5135,CRY4,86.86,8930.54,CUR29,2023-10-28 12:21:01.932420
SPT400009,Buy,USR4841,CRY4,28.95,9418.78,CUR4,2023-04-03 07:00:34.298464
SPT400010,Sell,USR624,CRY4,84.12,1788.96,CUR26,2023-06-27 19:03:25.900954
SPT400011,Buy,USR2093,CRY6,67.83,808.33,CUR30,2024-01-17 02:14:19.023137
SPT400012,Sell,USR647,CRY1,11.44,3816.75,CUR28,2023-10-03 04:10:04.162997
SPT400013,Buy,USR1195,CRY3,72.06,3804.64,CUR18,2023-11-13 14:43:30.424207
SPT400014,Sell,USR746,CRY10,68.38,1351.38,CUR23,2023-07-14 02:23:02.590692
SPT400015,Buy,USR9005,CRY7,77.21,6447.81,CUR26,2023-06-05 16:51:30.746368
SPT400016,Buy,USR4242,CRY5,77.1,8419.83,CUR26,2023-03-14 14:10:26.573762
SPT400017,Buy,USR649,CRY5,79.78,3356.85,CUR4,2024-01-13 02:56:44.644782
SPT400018,Sell,USR9553,CRY5,31.34,1722.5,CUR6,2023-05-25 21:07:10.106290
SPT400019,Sell,USR8856,CRY9,84.36,8222.74,CUR9,2024-01-27 01:27:04.855653
SPT400020,Sell,USR7478,CRY8,21.84,4682.28,CUR27,2023-07-02 20:23:46.854590
SPT400021,Sell,USR3814,CRY7,45.93,5807.66,CUR11,2024-01-14 21:03:54.410267
SPT400022,Buy,USR1984,CRY3,62.72,2042.45,CUR28,2023-06-04 18:21:17.515251
SPT400023,Buy,USR2014,CRY5,16.58,2084.38,CUR22,2023-11-13 05:49:39.391170
SPT400024,Sell,USR459,CRY5,48.95,3629.68,CUR15,2023-10-03 03:59:01.571956
SPT400025,Buy,USR2597,CRY3,25.61,4606.53,CUR24,2023-07-05 22:33:52.024679
SPT400026,Buy,USR7603,CRY1,52.66,7124.9,CUR20,2023-11-02 08:14:10.028933
