OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT820001,Sell,USR78,CRY10,62.16,6187.69,CUR7,2023-11-18 20:35:39.191797
SPT820002,Sell,USR855,CRY10,61.56,8268.56,CUR17,2023-04-30 07:19:10.312377
SPT820003,Sell,USR2445,CRY10,28.74,9033.27,CUR20,2023-05-03 23:45:42.571106
SPT820004,Sell,USR9186,CRY7,44.62,8657.89,CUR3,2023-05-08 13:54:22.468510
SPT820005,Sell,USR5302,CRY8,33.44,9414.03,CUR9,2023-11-15 10:47:10.789682
SPT820006,Sell,USR1695,CRY2,12.97,1490.04,CUR4,2023-11-06 23:01:18.868270
SPT820007,Buy,USR5837,CRY10,11.88,7435.06,CUR21,2023-12-19 11:51:00.444753
SPT820008,Sell,USR1443,CRY1,95.12,7263.95,CUR29,2023-06-14 23:37:01.266125
SPT820009,Sell,USR2459,CRY2,3.58,3000.3,CUR28,2023-09-18 08:32:16.335888
SPT820010,Buy,USR7800,CRY8,80.74,9204.82,CUR18,2023-07-14 03:50:57.112108
SPT820011,Sell,USR2009,CRY5,7.3,9369.62,CUR7,2023-11-12 15:15:47.242770
SPT820012,Buy,USR126,CRY8,34.75,4627.97,CUR5,2023-11-09 14:19:03.402803
SPT820013,Sell,USR1679,CRY1,21.96,8387.86,CUR11,2023-02-11 17:49:01.299585
SPT820014,Buy,USR864,CRY6,35.28,747.13,CUR1,2023-06-24 10:58:50.253838
SPT820015,Buy,USR6090,CRY4,65.73,6826.62,CUR5,2023-09-20 14:28:11.467636
SPT820016,Sell,USR8603,CRY9,24.95,8070.46,CUR20,2023-09-26 04:11:01.332104
SPT820017,Sell,USR8860,CRY10,81.75,6081.07,CUR13,2023-09-04 13:07:38.734742
SPT820018,Sell,USR4673,CRY1,35.37,2320.04,CUR24,2023-10-04 23:44:40.708295
SPT820019,Buy,USR5142,CRY2,33.93,8435.27,CUR1,2023-12-03 02:47:06.796817
SPT820020,Buy,USR8078,CRY9,64.04,3917.35,CUR23,2023-11-26 10:29:44.884531
SPT820021,Sell,USR1033,CRY7,72.38,2236.68,CUR25,2023-05-24 12:10:20.658269
SPT820022,Buy,USR1705,CRY7,93.86,1758.18,CUR4,2023-12-19 11:29:22.234549
SPT820023,Buy,USR1860,CRY8,3.7,3609.81,CUR28,2023-10-07 12:09:15.162232
SPT820024,Sell,USR8756,CRY3,99.48,7448.43,CUR29,2023-06-28 15:18:31.449968
SPT820025,Sell,USR897,CRY1,27.87,5898.67,CUR21,2023-03-20 19:15:01.414139
SPT820026,Sell,USR6231,CRY4,52.05,3329.82,CUR1,2023-08-29 16:24:53.271507
SPT820027,Sell,USR1429,CRY6,62.85,5179.22,CUR22,2023-07-12 01:30:38.268466
SPT820028,Buy,USR354,CRY6,16.38,8184.2,CUR17,2023-07-20 07:42:41.335256
SPT820029,Buy,USR8464,CRY4,93.88,8693.32,CUR1,2023-09-04 19:52:46.677778
SPT820030,Buy,USR7325,CRY1,66.25,8972.48,CUR26,2023-08-27 11:11:36.728925
SPT820031,Sell,USR5796,CRY8,79.94,1598.12,CUR19,2023-10-19 21:42:30.881398
SPT820032,Buy,USR881,CRY6,92.78,3815.12,CUR6,2023-12-19 16:59:19.093924
SPT820033,Sell,USR7831,CRY5,80.77,4909.42,CUR4,2023-06-16 22:25:59.249696
SPT820034,Sell,USR2789,CRY6,36.84,3483.94,CUR16,2023-11-09 13:16:48.943328
SPT820035,Buy,USR2986,CRY4,68.32,1960.06,CUR24,2023-03-21 13:29:39.036122
SPT820036,Buy,USR9566,CRY3,68.93,2098.97,CUR29,2023-05-06 03:53:24.844907
SPT820037,Sell,USR8167,CRY7,72.52,7407.54,CUR11,2023-10-29 02:04:51.647718
SPT820038,Buy,USR4939,CRY9,99.83,2566.15,CUR7,2023-12-29 10:14:03.291946
SPT820039,Sell,USR8264,CRY8,79.23,6474.04,CUR2,2023-09-01 22:25:05.733406
SPT820040,Sell,USR2624,CRY3,21.4,1334.44,CUR30,2024-02-03 04:44:26.095168
SPT820041,Sell,USR7084,CRY8,32.38,4235.96,CUR29,2023-12-13 21:43:27.103173
SPT820042,Sell,USR4193,CRY8,53.51,168.46,CUR9,2023-10-30 09:14:55.388521
SPT820043,Sell,USR4388,CRY7,7.16,6003.86,CUR21,2023-06-27 08:42:49.965743
SPT820044,Sell,USR3186,CRY6,17.14,3886.27,CUR30,2023-04-04 12:37:43.308525
SPT820045,Sell,USR1671,CRY10,65.6,4198.41,CUR3,2023-04-07 17:12:21.465642
SPT820046,Buy,USR1003,CRY5,55.34,2587.01,CUR19,2023-11-18 09:23:27.363343
SPT820047,Sell,USR4192,CRY7,37.7,5611.05,CUR4,2024-01-18 00:04:29.388865
SPT820048,Sell,USR3440,CRY8,13.4,3553.87,CUR30,2023-07-16 01:24:55.061778
SPT820049,Buy,USR1646,CRY3,52.43,5947.81,CUR10,2023-09-12 16:12:53.379509
SPT820050,Sell,USR3411,CRY9,71.57,7598.95,CUR4,2023-12-12 15:25:46.953449
SPT820051,Sell,USR206,CRY7,31.22,7521.18,CUR16,2023-08-20 23:21:52.219225
SPT820052,Buy,USR8865,CRY6,66.43,8405.41,CUR29,2023-04-12 12:27:54.949916
SPT820053,Buy,USR1498,CRY10,47.13,6725.54,CUR21,2023-09-18 20:34:20.646163
SPT820054,Sell,USR8746,CRY8,21.43,2143.73,CUR5,2023-03-15 11:49:25.522395
SPT820055,Sell,USR5292,CRY9,21.8,1195.12,CUR10,2024-01-10 12:26:28.486349
SPT820056,Buy,USR3850,CRY8,21.33,5062.32,CUR11,2023-10-30 09:30:37.056701
SPT820057,Sell,USR4575,CRY6,66.16,7857.38,CUR6,2023-11-26 18:43:48.039317
SPT820058,Buy,USR6026,CRY1,40.83,4694.92,CUR5,2023-02-26 17:31:31.526878
SPT820059,Buy,USR4477,CRY8,94.07,1153.03,CUR12,2023-12-30 23:00:55.670817
SPT820060,Buy,USR7667,CRY10,81.37,7705.34,CUR22,2023-06-27 23:56:06.283017
SPT820061,Sell,USR2802,CRY8,95.7,5195.12,CUR5,2023-12-15 11:11:53.413947
SPT820062,Sell,USR5760,CRY1,76.92,1629.49,CUR28,2023-08-13 08:53:05.213607
SPT820063,Buy,USR2720,CRY5,59.71,994.26,CUR28,2024-01-27 11:52:33.699126
SPT820064,Buy,USR7746,CRY7,69.86,5909.93,CUR17,2023-06-16 14:48:34.613518
SPT820065,Sell,USR6657,CRY8,98.61,739.55,CUR29,2023-06-28 00:33:58.122887
SPT820066,Buy,USR9953,CRY9,55.92,7349.86,CUR21,2023-02-24 15:02:52.500114
SPT820067,Buy,USR3460,CRY7,13.9,4661.96,CUR25,2023-09-28 00:26:30.837746
SPT820068,Buy,USR7727,CRY3,62.7,448.78,CUR29,2023-09-04 17:35:04.988370
SPT820069,Buy,USR2628,CRY8,50.88,5431.05,CUR3,2023-11-28 02:53:51.264183
SPT820070,Buy,USR9179,CRY2,99.87,3448.66,CUR4,2023-09-02 01:18:14.196532
SPT820071,Sell,USR414,CRY2,20.3,9876.76,CUR22,2023-09-24 18:54:14.668998
SPT820072,Buy,USR1508,CRY4,73.68,6810.45,CUR3,2023-05-21 06:16:27.530929
SPT820073,Sell,USR8000,CRY6,81.3,7415.11,CUR11,2023-07-23 22:22:27.724601
SPT820074,Buy,USR7741,CRY1,35.89,2048.31,CUR9,2023-12-07 06:35:01.408221
SPT820075,Sell,USR1305,CRY3,84.69,4349.19,CUR12,2023-08-05 19:50:22.121660
SPT820076,Sell,USR8028,CRY6,49.1,5754.55,CUR13,2023-08-28 23:01:17.546656
SPT820077,Sell,USR6179,CRY5,90.92,1147.6,CUR22,2023-04-24 18:45:07.468787
SPT820078,Sell,USR4208,CRY8,56.86,4125.87,CUR26,2023-12-24 23:53:30.401159
SPT820079,Buy,USR9606,CRY9,70.53,4592.01,CUR16,2023-03-21 21:23:09.675624
SPT820080,Sell,USR7246,CRY7,46.31,7173.38,CUR30,2023-09-29 14:38:02.819340
SPT820081,Sell,USR6815,CRY8,68.5,6262.88,CUR30,2023-07-16 04:03:31.534287
SPT820082,Buy,USR6863,CRY8,90.14,8192.9,CUR28,2023-07-09 03:02:46.403680
SPT820083,Sell,USR6567,CRY6,33.06,6722.06,CUR11,2023-12-03 22:35:20.746719
SPT820084,Buy,USR6728,CRY9,12.52,1221.66,CUR2,2023-03-12 00:23:13.613402
SPT820085,Sell,USR9093,CRY10,42.69,1701.46,CUR22,2023-07-27 22:51:50.006980
SPT820086,Sell,USR6090,CRY9,6.94,6723.03,CUR3,2023-04-18 18:56:23.449247
