OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT800001,Sell,USR2738,CRY9,51.79,4805.17,CUR9,2023-07-29 17:26:51.865118
SPT800002,Sell,USR9979,CRY4,28.6,7022.26,CUR26,2023-03-28 03:09:20.299305
SPT800003,Sell,USR5598,CRY4,24.13,6792.12,CUR13,2023-09-23 01:49:15.508944
SPT800004,Buy,USR3155,CRY9,76.25,4667.12,CUR13,2023-06-08 01:34:04.554908
SPT800005,Sell,USR9856,CRY10,63.74,4220.83,CUR29,2024-01-09 14:33:47.659263
SPT800006,Buy,USR7509,CRY3,30.94,3876.22,CUR4,2023-07-25 04:29:17.448315
SPT800007,Sell,USR623,CRY6,80.54,4170.31,CUR6,2023-08-16 18:58:03.152489
SPT800008,Buy,USR1736,CRY8,91.32,8996.62,CUR28,2023-08-29 17:41:56.397479
SPT800009,Buy,USR3327,CRY9,26.68,7044.34,CUR11,2023-10-09 21:08:24.620974
SPT800010,Buy,USR9588,CRY8,18.67,1728.99,CUR8,2023-06-01 15:20:03.696314
SPT800011,Sell,USR8811,CRY7,62.42,317.58,CUR20,2023-05-09 00:48:06.368760
SPT800012,Buy,USR5671,CRY1,90.87,6094.63,CUR10,2023-08-01 08:38:50.349633
SPT800013,Buy,USR9100,CRY7,15.46,4668.5,CUR30,2023-02-19 18:40:38.518816
SPT800014,Sell,USR2622,CRY10,53.86,4286.77,CUR23,2023-02-25 09:13:23.197379
SPT800015,Buy,USR1460,CRY2,88.2,1767.07,CUR15,2023-03-07 16:57:28.597807
SPT800016,Sell,USR4974,CRY10,27.85,8085.17,CUR9,2023-04-24 20:47:40.502469
SPT800017,Sell,USR6888,CRY10,13.3,8613.67,CUR12,2023-07-19 14:14:41.401845
SPT800018,Sell,USR573,CRY5,88.95,7014.91,CUR2,2024-02-03 07:26:41.471384
SPT800019,Sell,USR380,CRY9,78.8,3693.7,CUR10,2023-06-01 05:10:54.243681
SPT800020,Sell,USR2312,CRY4,60.23,4930.8,CUR1,2023-04-22 08:16:11.639218
SPT800021,Buy,USR548,CRY5,32.85,4438.4,CUR6,2023-03-29 02:56:38.438510
SPT800022,Sell,USR7179,CRY4,61.6,192.23,CUR23,2023-08-07 09:34:50.674737
SPT800023,Buy,USR9896,CRY8,6.84,7340.65,CUR19,2023-05-31 12:41:59.347942
SPT800024,Sell,USR5734,CRY2,33.95,4617.16,CUR9,2023-06-27 17:57:52.342314
SPT800025,Sell,USR625,CRY1,88.77,2527.18,CUR1,2023-07-11 08:22:58.850699
SPT800026,Buy,USR1246,CRY10,13.97,5503.23,CUR13,2023-07-07 00:51:35.570217
SPT800027,Sell,USR1497,CRY6,74.75,3598.85,CUR15,2023-04-08 19:00:37.985668
SPT800028,Sell,USR8265,CRY5,64.76,7037.62,CUR11,2023-08-21 10:36:35.144186
