OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1780001,Sell,USR7362,CRY8,74.32,1336.38,CUR30,2023-03-23 09:53:44.439072
SPT1780002,Buy,USR2224,CRY5,47.51,1393.38,CUR3,2024-01-18 07:25:49.842113
SPT1780003,Sell,USR7651,CRY10,25.1,3359.28,CUR18,2024-01-17 14:12:31.445270
SPT1780004,Buy,USR4734,CRY5,54.89,7712.61,CUR30,2024-02-01 09:50:40.588347
SPT1780005,Sell,USR6968,CRY1,5.06,8867.84,CUR22,2023-11-24 09:25:33.108144
SPT1780006,Buy,USR7372,CRY8,50.91,6237.62,CUR2,2023-11-17 08:04:40.308877
SPT1780007,Sell,USR4938,CRY2,99.35,8921.53,CUR19,2023-10-08 15:46:15.247381
SPT1780008,Buy,USR3445,CRY1,38.28,7231.57,CUR14,2023-05-09 05:40:30.951679
SPT1780009,Buy,USR5000,CRY1,25.32,6039.47,CUR29,2023-08-25 19:22:48.308628
SPT1780010,Sell,USR8985,CRY6,60.36,3464.91,CUR5,2023-12-05 23:42:28.677328
SPT1780011,Sell,USR5219,CRY10,2.39,4441.23,CUR18,2023-09-26 09:22:11.436047
SPT1780012,Buy,USR1709,CRY8,12.01,9916.29,CUR19,2024-01-14 00:51:30.053243
SPT1780013,Buy,USR3199,CRY3,30.88,9462.57,CUR14,2023-12-07 19:14:28.320997
SPT1780014,Buy,USR9363,CRY2,71.69,9588.57,CUR24,2023-08-17 16:40:19.885688
SPT1780015,Buy,USR3592,CRY6,92.62,5117.76,CUR17,2023-12-22 03:10:11.383665
SPT1780016,Sell,USR7671,CRY2,88.23,8457.83,CUR28,2023-02-13 22:27:55.176338
SPT1780017,Sell,USR5802,CRY1,65.56,3338.12,CUR17,2023-06-07 02:00:08.017241
SPT1780018,Buy,USR2318,CRY1,8.42,1975.04,CUR22,2023-03-13 23:48:44.548008
SPT1780019,Buy,USR9330,CRY7,85.37,5374.99,CUR10,2023-10-16 08:40:18.402975
SPT1780020,Sell,USR3927,CRY7,84.85,5478.35,CUR26,2023-09-23 21:09:22.275119
SPT1780021,Sell,USR9620,CRY7,62.57,5864.28,CUR6,2023-10-25 20:13:38.760872
SPT1780022,Sell,USR5237,CRY8,99.9,3723.57,CUR2,2023-07-24 14:46:09.275502
SPT1780023,Buy,USR3682,CRY8,33.22,8878.62,CUR14,2023-12-15 15:35:45.655501
SPT1780024,Sell,USR1238,CRY10,54.27,7974.16,CUR9,2023-03-12 15:34:14.474972
SPT1780025,Sell,USR5089,CRY10,80.23,9747.63,CUR2,2023-12-28 00:25:01.110824
SPT1780026,Sell,USR750,CRY6,62.9,5169.17,CUR25,2023-09-10 06:36:58.053705
SPT1780027,Sell,USR1051,CRY4,54.52,2402.08,CUR21,2024-01-30 21:34:06.807320
SPT1780028,Buy,USR5004,CRY8,82.05,9013.87,CUR24,2023-04-23 06:53:20.776438
SPT1780029,Sell,USR3463,CRY8,61.5,3487.9,CUR24,2024-01-10 01:48:01.392845
SPT1780030,Sell,USR9467,CRY4,58.76,1644.05,CUR10,2024-02-05 20:47:10.976731
SPT1780031,Sell,USR5108,CRY2,6.44,2414.5,CUR24,2023-08-24 11:29:07.657944
SPT1780032,Sell,USR5412,CRY5,86.62,760.76,CUR29,2023-06-11 09:52:10.987224
SPT1780033,Sell,USR3895,CRY2,93.06,8861.64,CUR28,2023-11-30 20:06:25.202987
