OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT360001,Sell,USR2733,CRY1,40.87,2729.33,CUR6,2023-10-17 22:42:27.872325
SPT360002,Sell,USR5577,CRY8,91.72,8617.44,CUR5,2023-08-17 18:27:03.218412
SPT360003,Sell,USR1752,CRY7,84.95,6600.0,CUR19,2023-09-03 07:58:38.360490
SPT360004,Buy,USR1934,CRY10,25.43,8182.34,CUR17,2023-09-21 11:00:47.160042
SPT360005,Buy,USR167,CRY5,14.05,4809.33,CUR25,2023-12-12 05:12:46.317777
SPT360006,Sell,USR9817,CRY1,7.83,7152.31,CUR27,2023-02-10 20:32:07.655489
SPT360007,Buy,USR7912,CRY9,52.9,9384.36,CUR27,2023-09-22 06:42:02.132199
SPT360008,Buy,USR1144,CRY9,93.88,6769.97,CUR14,2023-09-18 22:28:13.152448
SPT360009,Buy,USR2912,CRY10,45.2,8711.2,CUR29,2023-10-20 00:39:31.820033
SPT360010,Sell,USR6262,CRY7,69.64,1576.04,CUR9,2023-10-01 08:54:45.658201
SPT360011,Buy,USR8794,CRY10,36.25,3253.8,CUR18,2023-05-20 01:02:15.688123
SPT360012,Buy,USR8088,CRY4,87.29,8319.74,CUR28,2023-11-21 02:27:04.587057
SPT360013,Sell,USR4881,CRY7,24.07,9497.2,CUR2,2023-07-21 17:38:01.052280
SPT360014,Sell,USR560,CRY2,12.74,7352.68,CUR21,2023-07-20 03:39:08.148478
SPT360015,Buy,USR871,CRY3,16.91,8616.34,CUR10,2023-08-27 10:05:59.908693
SPT360016,Sell,USR2136,CRY8,33.73,4004.13,CUR6,2023-05-13 07:40:11.283180
SPT360017,Sell,USR7858,CRY9,39.31,9337.24,CUR20,2023-03-16 21:12:35.229387
SPT360018,Sell,USR6543,CRY1,43.39,9490.07,CUR29,2023-10-02 23:01:41.645504
SPT360019,Buy,USR6602,CRY3,89.15,6075.61,CUR8,2023-04-12 15:26:19.216804
SPT360020,Buy,USR3715,CRY1,61.89,1925.34,CUR19,2023-04-11 12:04:49.549619
SPT360021,Sell,USR1960,CRY3,15.83,4768.56,CUR30,2023-06-09 07:31:22.587757
SPT360022,Buy,USR1358,CRY10,40.54,6289.54,CUR20,2023-11-23 22:27:09.865910
SPT360023,Sell,USR7302,CRY3,13.41,2998.67,CUR7,2024-01-13 18:15:21.457370
SPT360024,Buy,USR8779,CRY7,25.32,3956.71,CUR3,2023-04-06 05:50:02.492628
SPT360025,Sell,USR9258,CRY1,29.12,5589.32,CUR27,2023-11-24 08:04:11.458710
SPT360026,Sell,USR3357,CRY2,54.2,2158.73,CUR21,2023-11-04 17:56:42.987003
SPT360027,Buy,USR1035,CRY8,65.4,7562.15,CUR16,2023-05-25 07:35:31.006608
SPT360028,Sell,USR378,CRY6,37.38,4748.3,CUR6,2023-12-27 06:07:48.688839
SPT360029,Sell,USR586,CRY8,22.04,6981.06,CUR10,2023-11-17 21:43:36.184725
SPT360030,Buy,USR9770,CRY7,17.29,9775.28,CUR4,2023-12-13 14:08:47.278682
SPT360031,Buy,USR9246,CRY6,18.51,2829.32,CUR13,2023-07-27 06:49:20.739430
SPT360032,Sell,USR2237,CRY3,64.87,8245.4,CUR27,2023-09-03 01:50:41.121605
SPT360033,Sell,USR896,CRY4,99.4,1530.65,CUR18,2023-07-29 20:48:36.436337
SPT360034,Buy,USR9178,CRY9,50.85,9463.62,CUR4,2023-03-12 15:30:58.082334
SPT360035,Buy,USR7989,CRY8,52.88,727.47,CUR13,2023-09-12 13:40:08.755481
SPT360036,Sell,USR3963,CRY4,73.99,117.54,CUR19,2023-10-14 01:06:49.908199
SPT360037,Sell,USR2842,CRY6,27.3,4457.98,CUR6,2023-05-26 19:51:26.524235
SPT360038,Sell,USR3436,CRY5,41.44,4047.89,CUR7,2023-06-09 02:00:02.921772
SPT360039,Sell,USR3395,CRY2,24.95,7684.09,CUR25,2024-01-31 09:24:49.675315
SPT360040,Sell,USR2007,CRY1,3.39,2742.14,CUR29,2023-08-28 13:56:19.268391
SPT360041,Sell,USR9777,CRY7,36.49,855.55,CUR23,2023-09-30 14:47:07.479407
SPT360042,Sell,USR6616,CRY2,50.89,3835.05,CUR18,2023-09-07 23:33:18.430295
SPT360043,Buy,USR3142,CRY2,2.14,9778.23,CUR13,2023-12-18 17:12:06.913280
SPT360044,Sell,USR3206,CRY4,95.71,1228.3,CUR29,2023-08-26 18:58:15.287584
SPT360045,Buy,USR3236,CRY9,26.86,5069.11,CUR15,2023-06-23 03:48:23.595857
SPT360046,Buy,USR9570,CRY8,89.69,5906.89,CUR3,2023-05-04 04:22:17.270813
SPT360047,Buy,USR4145,CRY2,66.88,4217.81,CUR2,2023-03-08 19:28:27.736599
SPT360048,Buy,USR4133,CRY7,32.34,7732.44,CUR3,2023-09-20 18:44:45.638627
SPT360049,Sell,USR6669,CRY8,22.47,2973.29,CUR19,2023-08-02 04:03:22.750675
SPT360050,Buy,USR513,CRY7,9.66,9729.4,CUR16,2023-07-01 18:56:49.186318
SPT360051,Buy,USR3664,CRY1,76.48,8280.96,CUR24,2023-10-31 11:21:12.170957
SPT360052,Buy,USR2894,CRY5,69.47,3417.06,CUR19,2023-03-26 14:36:32.561215
SPT360053,Sell,USR9862,CRY6,52.72,9563.43,CUR20,2023-04-24 23:03:32.140823
SPT360054,Sell,USR1671,CRY5,60.4,6382.34,CUR3,2023-02-20 11:54:56.851335
SPT360055,Buy,USR8746,CRY8,30.26,7165.4,CUR14,2023-08-15 12:41:23.142952
SPT360056,Buy,USR8169,CRY1,18.02,9537.38,CUR29,2023-11-06 20:59:05.579119
SPT360057,Sell,USR15,CRY10,46.14,4303.56,CUR10,2023-10-19 14:31:08.216062
SPT360058,Sell,USR4145,CRY4,58.91,8020.62,CUR4,2023-05-15 14:03:04.742130
SPT360059,Buy,USR7616,CRY3,0.92,8843.08,CUR22,2024-02-08 18:47:25.370909
SPT360060,Buy,USR2525,CRY2,25.59,2637.54,CUR16,2023-09-11 02:49:35.968070
SPT360061,Buy,USR644,CRY8,60.75,5345.51,CUR12,2023-09-09 02:24:44.609586
SPT360062,Buy,USR4617,CRY2,75.75,8807.94,CUR27,2023-10-02 14:25:01.666219
SPT360063,Sell,USR5146,CRY10,60.33,2147.67,CUR4,2024-01-12 00:50:19.878092
SPT360064,Buy,USR5379,CRY3,31.07,7920.51,CUR10,2023-04-17 20:29:33.070316
SPT360065,Buy,USR9868,CRY4,0.56,4828.54,CUR17,2024-01-01 18:36:32.463677
SPT360066,Buy,USR3656,CRY2,65.53,9761.47,CUR23,2023-05-08 00:02:50.010426
SPT360067,Sell,USR2442,CRY10,38.61,6401.35,CUR22,2023-06-28 20:25:29.838703
SPT360068,Sell,USR3816,CRY2,51.39,6949.1,CUR24,2023-10-05 06:15:58.364283
SPT360069,Buy,USR7929,CRY5,37.28,1078.28,CUR11,2024-01-14 15:20:58.204128
SPT360070,Sell,USR888,CRY1,83.3,7160.04,CUR19,2023-09-08 20:15:39.954963
SPT360071,Sell,USR6760,CRY4,85.04,1341.29,CUR20,2023-06-19 01:06:48.237571
SPT360072,Sell,USR2112,CRY4,14.33,2190.38,CUR1,2023-06-21 07:53:10.588931
SPT360073,Sell,USR1553,CRY10,49.39,3293.75,CUR8,2023-08-30 21:38:27.322424
SPT360074,Sell,USR24,CRY5,59.98,1504.46,CUR7,2024-02-03 01:21:55.804142
SPT360075,Sell,USR5873,CRY10,36.85,6848.58,CUR5,2023-12-03 20:34:59.374178
SPT360076,Sell,USR8123,CRY5,51.51,4320.95,CUR16,2023-12-03 18:23:20.268515
SPT360077,Sell,USR9665,CRY8,26.47,8422.92,CUR16,2023-08-29 20:46:02.120894
SPT360078,Buy,USR8644,CRY2,13.92,9876.29,CUR22,2023-05-21 17:19:17.284504
SPT360079,Sell,USR4622,CRY5,42.67,8018.69,CUR15,2023-10-25 22:28:40.613862
SPT360080,Buy,USR5988,CRY5,64.27,6040.5,CUR12,2023-08-02 00:36:00.857283
SPT360081,Buy,USR4524,CRY7,76.54,3119.28,CUR23,2023-06-07 04:28:10.304844
SPT360082,Sell,USR3396,CRY1,87.98,6073.83,CUR20,2023-02-20 06:07:23.970520
SPT360083,Sell,USR7239,CRY5,72.73,4029.58,CUR21,2023-07-21 08:37:12.594921
SPT360084,Sell,USR5339,CRY3,47.36,9949.03,CUR28,2023-08-01 12:22:44.256140
SPT360085,Sell,USR3094,CRY4,20.89,7627.29,CUR21,2023-07-03 20:31:34.642544
SPT360086,Buy,USR8823,CRY3,18.48,7363.74,CUR3,2023-12-23 14:14:24.483820
SPT360087,Sell,USR1178,CRY2,78.34,8869.73,CUR9,2023-11-07 14:25:44.725546
SPT360088,Sell,USR9443,CRY2,53.41,6052.37,CUR13,2023-08-26 03:27:30.094544
