OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC360001,Sell,USR4153,USR7416,CRY1,62.26,7236.44,CUR20,2024-02-02 16:29:25.364911
OTC360002,Sell,USR660,USR6332,CRY10,47.68,6322.37,CUR26,2024-01-30 03:31:26.864856
OTC360003,Buy,USR3119,USR5306,CRY1,99.22,7929.52,CUR15,2023-12-04 01:03:50.785039
OTC360004,Buy,USR5132,USR6733,CRY6,82.81,3430.35,CUR3,2023-07-18 07:24:35.486325
OTC360005,Buy,USR3020,USR7468,CRY5,82.54,778.6,CUR13,2023-03-27 08:09:42.741612
OTC360006,Buy,USR5291,USR7711,CRY9,1.75,2733.3,CUR26,2023-02-28 06:49:05.719772
OTC360007,Sell,USR9632,USR9003,CRY3,30.97,3771.98,CUR20,2023-09-06 09:11:22.094867
OTC360008,Sell,USR7890,USR4344,CRY2,9.04,4352.18,CUR29,2023-12-27 16:17:48.503598
OTC360009,Sell,USR9127,USR9395,CRY8,37.03,8471.69,CUR15,2023-09-12 06:34:02.856744
OTC360010,Sell,USR5906,USR4221,CRY5,76.6,3496.73,CUR12,2023-12-30 02:05:26.758387
OTC360011,Sell,USR8966,USR6188,CRY10,32.2,435.05,CUR11,2023-06-29 18:31:10.300065
OTC360012,Sell,USR4138,USR5567,CRY7,52.92,4778.56,CUR19,2023-04-21 01:36:37.128450
OTC360013,Sell,USR7559,USR7528,CRY7,40.01,2117.28,CUR5,2023-12-30 06:20:39.905988
OTC360014,Buy,USR6361,USR7896,CRY6,0.64,6217.13,CUR29,2023-03-23 19:48:57.345244
OTC360015,Sell,USR549,USR5329,CRY8,90.51,4060.26,CUR19,2023-08-02 01:19:35.445950
OTC360016,Sell,USR2334,USR4228,CRY8,24.0,8950.25,CUR22,2023-08-11 04:15:21.629914
OTC360017,Sell,USR4237,USR3394,CRY1,97.24,2950.87,CUR11,2024-01-13 12:41:06.402946
OTC360018,Buy,USR6106,USR1584,CRY3,22.52,9513.58,CUR16,2023-07-26 02:43:33.621576
OTC360019,Buy,USR2179,USR2851,CRY7,26.88,7828.15,CUR26,2023-07-04 07:29:54.235307
OTC360020,Sell,USR2611,USR787,CRY2,4.47,6386.07,CUR1,2023-10-18 13:50:12.072442
OTC360021,Sell,USR2153,USR9125,CRY2,39.97,762.43,CUR3,2023-10-05 05:15:47.714605
OTC360022,Sell,USR2774,USR9715,CRY7,16.57,9038.45,CUR13,2023-03-23 18:51:21.003198
OTC360023,Buy,USR4159,USR9790,CRY9,41.05,3710.6,CUR30,2023-08-08 01:15:59.671929
OTC360024,Buy,USR775,USR8267,CRY4,98.59,5281.14,CUR12,2023-06-24 14:10:34.327974
OTC360025,Buy,USR9007,USR366,CRY5,30.26,8563.13,CUR25,2023-03-29 07:32:37.350726
OTC360026,Buy,USR9085,USR3629,CRY7,68.69,1323.48,CUR9,2023-07-25 19:41:29.283012
OTC360027,Buy,USR8868,USR948,CRY2,55.24,3347.69,CUR4,2024-01-20 13:32:51.417595
OTC360028,Buy,USR852,USR6823,CRY5,49.61,7116.93,CUR15,2023-07-28 15:19:21.765229
OTC360029,Buy,USR4307,USR3138,CRY3,88.17,9724.48,CUR24,2023-03-24 11:58:35.952590
OTC360030,Buy,USR1712,USR7890,CRY2,63.35,8267.48,CUR17,2023-08-20 15:22:06.119299
OTC360031,Buy,USR5192,USR6858,CRY9,22.97,1634.11,CUR14,2024-01-08 17:53:38.717403
OTC360032,Sell,USR1661,USR3452,CRY1,75.5,4923.81,CUR24,2024-01-01 11:01:51.865167
OTC360033,Sell,USR5533,USR3730,CRY10,34.88,187.85,CUR19,2023-07-28 04:05:55.229959
OTC360034,Buy,USR2009,USR9411,CRY2,80.5,2898.77,CUR2,2024-02-02 01:57:49.680037
OTC360035,Sell,USR4518,USR5836,CRY2,99.57,5878.78,CUR1,2023-03-29 23:17:09.257431
OTC360036,Buy,USR7032,USR3815,CRY2,22.71,7627.78,CUR15,2023-05-18 21:02:06.962455
OTC360037,Buy,USR1786,USR8714,CRY3,49.14,9768.87,CUR2,2023-06-29 15:51:39.771132
OTC360038,Sell,USR2940,USR69,CRY4,67.87,7986.25,CUR21,2023-03-20 07:42:03.080833
OTC360039,Buy,USR5637,USR823,CRY3,11.68,5116.42,CUR23,2023-06-29 23:55:45.112095
OTC360040,Buy,USR3263,USR1733,CRY4,20.18,5131.27,CUR20,2024-01-08 07:35:34.431543
OTC360041,Sell,USR5425,USR3642,CRY3,7.97,4999.25,CUR7,2023-06-02 09:12:06.460790
OTC360042,Sell,USR8919,USR7400,CRY7,41.6,1666.5,CUR12,2023-03-05 19:00:25.578595
OTC360043,Buy,USR8171,USR1171,CRY6,24.54,788.58,CUR1,2023-10-31 03:08:12.215162
OTC360044,Sell,USR3908,USR3439,CRY6,11.0,8662.04,CUR10,2023-03-12 18:37:06.026189
OTC360045,Sell,USR570,USR701,CRY10,30.06,3327.66,CUR7,2023-02-24 18:54:47.701959
OTC360046,Sell,USR6666,USR7198,CRY9,3.35,3203.21,CUR7,2023-10-01 15:10:42.179606
OTC360047,Sell,USR6912,USR2350,CRY4,80.82,6191.09,CUR6,2023-04-24 12:02:54.186704
OTC360048,Buy,USR5405,USR9635,CRY1,70.84,2914.68,CUR9,2023-12-31 07:21:50.835109
OTC360049,Buy,USR6973,USR5553,CRY2,1.29,8096.34,CUR8,2023-12-07 11:51:00.271948
OTC360050,Sell,USR3830,USR789,CRY7,98.19,7951.99,CUR28,2023-09-23 04:31:55.103239
OTC360051,Sell,USR5101,USR9838,CRY1,94.91,9226.47,CUR20,2023-12-14 22:34:19.774414
OTC360052,Sell,USR1235,USR6166,CRY1,17.38,9719.25,CUR27,2023-11-27 05:49:56.498216
OTC360053,Buy,USR513,USR3118,CRY10,92.76,7991.77,CUR13,2023-12-08 22:38:07.127367
OTC360054,Buy,USR5052,USR4410,CRY6,64.96,9423.67,CUR11,2023-12-18 08:56:16.816927
OTC360055,Buy,USR4420,USR5171,CRY2,75.91,2505.47,CUR17,2024-02-07 09:52:44.372105
OTC360056,Buy,USR1772,USR2525,CRY4,82.81,9567.12,CUR25,2023-05-13 08:33:19.635048
OTC360057,Sell,USR617,USR8615,CRY5,88.41,1986.17,CUR3,2023-03-03 12:29:01.112708
OTC360058,Sell,USR7220,USR8286,CRY4,48.81,714.73,CUR14,2023-12-05 08:42:07.243814
OTC360059,Buy,USR1473,USR4720,CRY1,19.02,5661.0,CUR25,2023-08-03 17:21:12.065199
OTC360060,Buy,USR3259,USR8535,CRY9,26.69,1535.31,CUR23,2024-01-13 07:51:50.915259
OTC360061,Buy,USR774,USR634,CRY9,61.65,2380.46,CUR4,2023-09-21 11:34:14.807728
OTC360062,Sell,USR2234,USR2845,CRY9,10.6,9024.66,CUR1,2024-01-27 01:15:19.411402
OTC360063,Buy,USR9726,USR6209,CRY3,18.01,4251.1,CUR14,2023-12-16 11:10:21.280415
OTC360064,Buy,USR9371,USR4068,CRY4,48.68,9937.89,CUR11,2023-02-24 03:54:52.182310
OTC360065,Buy,USR3758,USR8151,CRY6,47.79,1656.53,CUR18,2023-02-18 11:33:25.499964
OTC360066,Buy,USR8668,USR8702,CRY8,51.78,2392.61,CUR10,2023-10-08 13:09:57.300906
OTC360067,Buy,USR1609,USR7448,CRY9,9.85,8673.51,CUR11,2023-10-15 15:12:46.215369
OTC360068,Buy,USR8302,USR4301,CRY2,66.79,6393.39,CUR5,2023-04-24 00:29:55.512445
OTC360069,Buy,USR126,USR9703,CRY2,68.88,6090.21,CUR1,2023-12-29 04:08:56.019403
OTC360070,Buy,USR1639,USR1653,CRY8,14.88,7640.74,CUR24,2024-01-20 14:59:08.149168
OTC360071,Sell,USR5624,USR3098,CRY8,56.52,457.1,CUR16,2023-12-03 07:37:40.757465
OTC360072,Buy,USR6642,USR9071,CRY10,97.31,2813.79,CUR18,2023-11-12 12:38:05.790075
OTC360073,Sell,USR39,USR3395,CRY6,51.33,2117.65,CUR6,2024-01-25 18:15:16.036228
OTC360074,Buy,USR6489,USR7998,CRY6,46.22,8845.5,CUR29,2023-08-24 06:50:29.862902
OTC360075,Sell,USR4770,USR2425,CRY9,12.87,586.43,CUR12,2023-11-13 08:34:50.649986
OTC360076,Sell,USR1300,USR6748,CRY7,65.02,7816.42,CUR5,2023-05-01 22:10:12.893878
OTC360077,Sell,USR2558,USR8812,CRY2,63.63,9042.39,CUR17,2023-12-23 23:09:00.872785
OTC360078,Buy,USR5213,USR3562,CRY6,12.04,3298.09,CUR26,2024-01-26 12:48:55.129357
OTC360079,Sell,USR3951,USR5893,CRY10,66.35,3365.31,CUR10,2024-01-22 18:27:59.829632
OTC360080,Sell,USR6058,USR426,CRY5,63.11,7585.77,CUR24,2023-05-18 22:06:42.644794
OTC360081,Buy,USR8743,USR8063,CRY4,11.72,1513.2,CUR30,2023-12-28 14:04:03.972899
OTC360082,Buy,USR8738,USR3942,CRY8,44.17,7676.01,CUR12,2023-09-27 19:10:22.403315
OTC360083,Sell,USR8588,USR1832,CRY9,78.0,4934.01,CUR21,2023-06-20 09:13:59.408067
OTC360084,Sell,USR1462,USR6212,CRY2,10.46,7088.85,CUR26,2023-08-22 06:28:28.571773
OTC360085,Sell,USR7496,USR2995,CRY2,12.82,5227.11,CUR20,2023-12-08 21:24:28.352045
OTC360086,Buy,USR1021,USR6703,CRY2,94.52,295.01,CUR30,2023-07-15 13:44:40.492265
OTC360087,Sell,USR2351,USR4006,CRY5,22.2,9529.11,CUR9,2023-03-13 12:03:17.428265
OTC360088,Sell,USR8169,USR2006,CRY10,38.88,4205.25,CUR16,2023-04-04 19:32:06.123171
OTC360089,Sell,USR5481,USR8826,CRY7,57.62,6681.9,CUR19,2023-12-28 21:27:26.663362
OTC360090,Buy,USR2742,USR8767,CRY10,68.39,1904.71,CUR27,2023-09-01 23:14:12.965839
OTC360091,Buy,USR1499,USR8778,CRY3,24.14,9969.34,CUR22,2023-11-19 20:16:51.278436
OTC360092,Buy,USR1791,USR3972,CRY3,87.35,8660.08,CUR19,2023-03-01 04:13:00.611330
OTC360093,Sell,USR6174,USR9372,CRY9,8.49,6666.27,CUR20,2023-07-20 14:09:44.494164
OTC360094,Sell,USR5046,USR7841,CRY10,52.39,3052.5,CUR21,2023-12-22 14:14:11.796316
OTC360095,Buy,USR2541,USR8651,CRY9,30.21,1369.64,CUR21,2023-10-22 07:17:27.055578
OTC360096,Sell,USR9841,USR6960,CRY9,4.43,6357.74,CUR7,2023-07-21 22:53:14.863822
OTC360097,Buy,USR5199,USR7713,CRY5,6.8,3953.86,CUR4,2023-09-20 09:54:26.857320
OTC360098,Buy,USR4400,USR3499,CRY10,60.41,3540.46,CUR17,2023-09-17 11:33:23.144933
OTC360099,Sell,USR2630,USR2098,CRY9,38.26,6676.12,CUR22,2023-10-07 02:11:22.827829
OTC360100,Buy,USR7518,USR4191,CRY1,5.95,6379.99,CUR5,2023-04-26 04:04:51.538396
OTC360101,Sell,USR5390,USR6081,CRY10,75.28,2236.75,CUR22,2023-04-30 16:45:16.503405
OTC360102,Buy,USR171,USR7441,CRY10,44.87,419.05,CUR9,2023-11-30 13:03:14.730313
OTC360103,Sell,USR6085,USR418,CRY1,3.33,491.7,CUR14,2023-05-09 12:22:24.386671
OTC360104,Sell,USR592,USR2254,CRY4,32.11,4099.77,CUR9,2023-08-12 00:32:44.747217
OTC360105,Sell,USR7438,USR8484,CRY1,15.33,3611.26,CUR28,2023-06-09 12:46:44.380140
OTC360106,Buy,USR15,USR4668,CRY6,93.16,4441.05,CUR27,2023-07-18 04:24:40.212460
OTC360107,Buy,USR5811,USR8358,CRY2,95.92,3483.5,CUR13,2023-11-25 02:35:43.335676
OTC360108,Buy,USR5570,USR2102,CRY10,21.86,3256.96,CUR15,2023-11-04 04:18:14.478762
OTC360109,Buy,USR5244,USR206,CRY9,91.16,5989.88,CUR26,2023-08-31 11:07:16.963852
OTC360110,Buy,USR6251,USR4716,CRY4,74.34,8948.47,CUR11,2023-12-15 05:59:04.118684
OTC360111,Buy,USR2813,USR6209,CRY6,67.8,3995.38,CUR21,2023-04-16 23:39:56.650828
OTC360112,Sell,USR6367,USR7190,CRY4,34.03,5694.34,CUR16,2023-03-10 20:30:07.796680
OTC360113,Sell,USR6870,USR3981,CRY7,14.86,1935.02,CUR7,2023-08-17 22:49:22.633153
OTC360114,Buy,USR4667,USR7077,CRY7,80.89,6847.2,CUR21,2023-10-19 20:50:45.643355
OTC360115,Sell,USR6635,USR6746,CRY10,84.38,9170.45,CUR29,2024-01-31 04:57:16.184395
OTC360116,Sell,USR9037,USR7818,CRY10,5.15,8027.29,CUR26,2023-09-13 21:26:55.556398
OTC360117,Sell,USR8606,USR4746,CRY2,33.38,9936.8,CUR4,2023-05-13 12:36:15.212181
OTC360118,Buy,USR5823,USR1334,CRY7,35.19,8388.01,CUR4,2024-01-17 00:59:46.583502
OTC360119,Buy,USR3025,USR9031,CRY6,11.51,4154.14,CUR4,2024-01-07 01:13:10.188140
OTC360120,Sell,USR2885,USR7531,CRY4,70.55,1809.0,CUR9,2023-07-12 01:04:09.779356
OTC360121,Buy,USR2303,USR8925,CRY4,76.75,8331.19,CUR20,2023-08-29 09:15:58.439085
OTC360122,Sell,USR7633,USR3791,CRY10,33.76,7574.93,CUR9,2023-09-23 01:22:46.269463
OTC360123,Sell,USR4706,USR3472,CRY6,95.65,4554.24,CUR28,2023-02-21 05:59:48.144675
OTC360124,Buy,USR8145,USR5582,CRY8,95.31,2977.77,CUR6,2023-12-22 05:37:41.008184
OTC360125,Buy,USR7647,USR2543,CRY3,37.67,999.9,CUR21,2023-08-25 18:05:01.177847
OTC360126,Buy,USR1963,USR6504,CRY1,29.02,8186.42,CUR23,2023-11-25 07:31:25.539670
OTC360127,Sell,USR3013,USR6619,CRY4,35.91,7559.79,CUR22,2023-12-22 12:36:55.786711
OTC360128,Sell,USR7157,USR6154,CRY7,76.97,4754.35,CUR14,2023-02-24 16:14:36.152820
OTC360129,Buy,USR8438,USR4027,CRY6,29.7,6226.04,CUR5,2023-06-14 22:43:44.959226
OTC360130,Sell,USR3361,USR4450,CRY10,90.25,1882.19,CUR1,2024-01-05 00:20:47.612296
OTC360131,Sell,USR1064,USR6297,CRY10,79.95,2900.01,CUR1,2023-03-31 17:59:43.701600
OTC360132,Sell,USR495,USR8873,CRY1,51.37,8895.31,CUR24,2023-08-09 14:49:19.647712
OTC360133,Buy,USR3468,USR2517,CRY10,80.07,3085.56,CUR21,2023-11-18 16:34:06.354944
OTC360134,Buy,USR5894,USR3310,CRY2,25.51,4479.91,CUR4,2023-11-20 02:58:11.145678
OTC360135,Sell,USR6759,USR2629,CRY4,18.32,3530.24,CUR22,2024-02-01 07:19:46.682052
OTC360136,Sell,USR1789,USR9360,CRY7,74.12,8529.2,CUR1,2023-04-01 18:31:04.463351
OTC360137,Sell,USR9757,USR6131,CRY9,70.46,7593.41,CUR19,2023-08-09 02:30:43.128188
OTC360138,Sell,USR3161,USR2661,CRY9,81.46,6543.13,CUR7,2024-01-06 01:51:28.234419
OTC360139,Buy,USR5134,USR2825,CRY9,58.11,3360.96,CUR30,2023-10-23 15:20:16.940262
OTC360140,Sell,USR9038,USR791,CRY3,14.88,3410.71,CUR20,2023-02-26 12:41:03.788179
OTC360141,Buy,USR6140,USR9030,CRY9,77.94,8170.07,CUR14,2024-01-11 16:46:57.340445
OTC360142,Sell,USR4923,USR3740,CRY3,15.34,3777.06,CUR26,2023-08-09 07:56:12.750465
OTC360143,Buy,USR3057,USR8604,CRY9,70.37,1192.19,CUR6,2024-02-01 06:58:57.944833
OTC360144,Sell,USR8226,USR9210,CRY8,49.56,1698.3,CUR19,2023-05-26 02:06:04.751009
OTC360145,Buy,USR9376,USR7830,CRY5,93.66,2571.47,CUR10,2023-07-24 16:20:20.472244
OTC360146,Sell,USR262,USR4719,CRY10,90.79,4502.5,CUR12,2023-10-04 07:18:55.652455
OTC360147,Buy,USR230,USR2179,CRY7,27.82,6509.11,CUR7,2023-07-03 17:53:55.367725
OTC360148,Buy,USR8314,USR2703,CRY10,81.62,7707.66,CUR17,2023-07-15 04:06:44.293605
OTC360149,Sell,USR931,USR2880,CRY5,48.33,6018.21,CUR27,2023-12-29 06:13:43.010802
OTC360150,Buy,USR6796,USR6472,CRY10,43.03,6166.01,CUR1,2023-04-30 00:07:17.429039
OTC360151,Sell,USR2219,USR9743,CRY2,65.36,304.73,CUR2,2024-01-14 18:32:14.036596
OTC360152,Buy,USR4718,USR9849,CRY6,44.51,4879.27,CUR15,2023-09-30 23:17:18.925972
OTC360153,Sell,USR7825,USR6520,CRY4,18.31,6437.62,CUR28,2023-09-13 04:29:37.875131
OTC360154,Buy,USR2732,USR8563,CRY3,96.47,7635.93,CUR25,2023-04-30 10:00:09.667158
OTC360155,Buy,USR8393,USR950,CRY6,5.12,2377.24,CUR21,2023-09-19 17:07:36.664292
OTC360156,Buy,USR9730,USR2655,CRY1,17.9,5209.3,CUR20,2023-09-27 01:15:04.658736
OTC360157,Buy,USR83,USR3044,CRY4,27.98,2138.01,CUR3,2023-12-15 15:39:19.008348
OTC360158,Buy,USR7547,USR9705,CRY1,56.56,4051.4,CUR25,2023-08-10 21:05:01.268014
OTC360159,Sell,USR6016,USR9161,CRY3,90.23,7540.23,CUR12,2023-11-14 12:00:55.047135
OTC360160,Sell,USR9447,USR7951,CRY9,56.02,8333.09,CUR25,2023-10-08 04:03:08.893818
OTC360161,Sell,USR6386,USR6785,CRY1,87.52,2741.9,CUR9,2024-01-17 10:57:07.244628
OTC360162,Buy,USR7935,USR2654,CRY10,59.6,1901.23,CUR9,2023-04-10 06:20:12.631929
OTC360163,Sell,USR6187,USR3969,CRY1,68.09,3077.05,CUR27,2023-10-09 11:45:55.576211
OTC360164,Buy,USR4887,USR972,CRY2,4.28,2949.54,CUR23,2023-11-06 01:15:04.093529
OTC360165,Buy,USR3437,USR7256,CRY5,25.25,3300.24,CUR17,2023-11-29 16:15:41.063092
OTC360166,Buy,USR7042,USR645,CRY9,50.91,733.55,CUR7,2023-03-13 12:20:50.475558
OTC360167,Buy,USR44,USR4603,CRY9,50.22,3855.23,CUR12,2024-01-22 21:47:25.148490
OTC360168,Sell,USR1602,USR8871,CRY4,24.2,2267.82,CUR11,2024-02-03 11:14:36.908178
OTC360169,Buy,USR5635,USR1595,CRY4,77.75,5111.24,CUR26,2023-03-27 04:14:50.929597
OTC360170,Buy,USR6374,USR6266,CRY7,6.46,4899.67,CUR17,2024-02-03 10:21:13.724672
OTC360171,Buy,USR4251,USR1248,CRY2,90.6,1904.98,CUR20,2023-10-30 03:13:32.551413
OTC360172,Sell,USR3862,USR3494,CRY1,79.12,9766.89,CUR20,2023-02-10 01:48:55.398731
OTC360173,Sell,USR7331,USR2080,CRY1,22.12,8201.86,CUR17,2023-11-11 23:26:23.415689
OTC360174,Buy,USR2867,USR7268,CRY4,20.28,6837.28,CUR29,2023-06-08 10:18:58.969683
OTC360175,Sell,USR3121,USR2244,CRY1,6.16,9169.76,CUR8,2023-11-30 11:35:41.116232
OTC360176,Sell,USR6671,USR2002,CRY6,22.26,3335.05,CUR23,2023-12-10 23:31:47.226502
OTC360177,Buy,USR2961,USR1709,CRY6,96.56,1472.71,CUR21,2023-05-21 01:09:21.150471
OTC360178,Sell,USR3879,USR182,CRY2,68.22,1509.53,CUR11,2023-11-23 21:38:13.567628
OTC360179,Sell,USR9793,USR3229,CRY4,97.52,5195.38,CUR26,2023-11-28 17:27:12.462771
OTC360180,Sell,USR5041,USR8203,CRY3,42.71,6897.29,CUR11,2024-02-03 21:31:07.224019
OTC360181,Buy,USR2110,USR943,CRY7,34.56,7743.98,CUR1,2023-11-29 04:34:44.429074
OTC360182,Buy,USR7207,USR5743,CRY3,22.14,1141.08,CUR27,2023-09-27 14:44:55.144130
OTC360183,Sell,USR27,USR4808,CRY3,85.85,9731.48,CUR24,2023-12-11 20:37:30.037927
OTC360184,Buy,USR662,USR318,CRY9,93.67,6255.55,CUR6,2023-08-08 17:16:56.110733
OTC360185,Buy,USR6266,USR5178,CRY3,87.51,8758.51,CUR20,2023-08-08 00:21:15.928789
OTC360186,Buy,USR7140,USR590,CRY8,73.09,9299.79,CUR11,2023-03-03 08:04:33.363030
OTC360187,Buy,USR106,USR6868,CRY6,91.6,4521.43,CUR8,2023-02-15 21:01:57.829569
OTC360188,Buy,USR7392,USR6561,CRY8,56.15,1289.79,CUR30,2023-12-15 00:26:20.885617
OTC360189,Buy,USR7342,USR5711,CRY9,6.15,5422.27,CUR17,2024-01-10 11:59:51.593773
OTC360190,Buy,USR9259,USR5469,CRY6,30.92,2450.87,CUR12,2023-02-21 06:48:12.063650
OTC360191,Sell,USR9062,USR215,CRY10,2.34,1097.09,CUR1,2023-02-19 09:05:35.405103
OTC360192,Sell,USR9644,USR3628,CRY6,77.12,8485.92,CUR19,2023-12-24 06:08:47.411495
OTC360193,Sell,USR7022,USR9238,CRY8,62.4,9278.44,CUR12,2023-09-23 06:52:08.076929
OTC360194,Sell,USR4862,USR8721,CRY2,47.74,7167.77,CUR28,2023-10-28 23:54:34.035851
OTC360195,Sell,USR2243,USR6284,CRY3,65.78,660.44,CUR20,2023-08-05 22:59:36.274199
OTC360196,Sell,USR8280,USR939,CRY9,55.88,3685.31,CUR13,2023-07-04 13:21:56.366347
OTC360197,Sell,USR9220,USR9453,CRY1,51.31,1100.76,CUR16,2023-02-27 23:12:34.579294
OTC360198,Sell,USR1657,USR7498,CRY8,35.97,5873.01,CUR10,2023-07-28 11:23:40.119414
OTC360199,Sell,USR9979,USR8218,CRY1,31.14,8474.09,CUR21,2023-10-05 23:25:01.049170
OTC360200,Sell,USR925,USR8014,CRY9,90.74,7319.55,CUR28,2023-03-04 10:47:17.383931
OTC360201,Buy,USR3166,USR6460,CRY6,43.24,833.76,CUR16,2023-09-23 04:07:20.493432
OTC360202,Sell,USR7193,USR8657,CRY6,90.74,4405.36,CUR23,2023-04-20 08:22:39.589748
OTC360203,Sell,USR1741,USR2758,CRY6,60.92,1211.69,CUR22,2023-07-16 18:03:06.965931
OTC360204,Buy,USR6949,USR8172,CRY9,37.92,4326.4,CUR29,2023-07-14 14:22:24.279989
OTC360205,Buy,USR4701,USR2416,CRY8,66.49,2388.35,CUR1,2023-05-15 14:32:19.851879
OTC360206,Buy,USR1514,USR6732,CRY9,15.82,7339.77,CUR2,2023-06-24 10:59:20.752030
OTC360207,Sell,USR2549,USR6648,CRY8,48.45,8294.2,CUR22,2024-01-06 05:45:58.421667
