OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC780001,Buy,USR7601,USR4918,CRY9,8.23,5081.23,CUR21,2023-11-29 16:09:11.102392
OTC780002,Sell,USR7192,USR5987,CRY3,58.76,3439.92,CUR14,2023-11-22 17:26:51.142633
OTC780003,Sell,USR9630,USR7687,CRY1,95.91,6167.96,CUR22,2023-03-05 12:09:38.949808
OTC780004,Buy,USR6897,USR114,CRY8,87.08,5080.45,CUR10,2023-04-10 06:24:51.166875
OTC780005,Sell,USR7366,USR4,CRY3,68.95,819.32,CUR4,2023-10-01 18:17:08.938889
OTC780006,Sell,USR4032,USR5581,CRY4,55.01,743.51,CUR17,2023-08-26 09:11:07.683327
OTC780007,Buy,USR6432,USR3061,CRY7,85.12,5446.37,CUR11,2023-04-08 22:41:30.273251
OTC780008,Buy,USR3680,USR9324,CRY7,76.46,4493.21,CUR2,2023-08-19 08:48:04.270354
OTC780009,Buy,USR7537,USR9274,CRY9,21.0,1308.81,CUR14,2023-07-27 07:53:57.704184
OTC780010,Sell,USR6526,USR6728,CRY2,95.4,2589.74,CUR3,2023-09-29 00:02:58.343417
OTC780011,Buy,USR2040,USR8223,CRY7,63.72,707.31,CUR19,2023-12-26 04:17:22.233437
OTC780012,Sell,USR3305,USR7165,CRY10,7.92,6063.31,CUR23,2023-09-20 05:00:14.947416
OTC780013,Sell,USR4543,USR6338,CRY4,95.8,5139.29,CUR27,2023-04-20 09:44:27.808504
OTC780014,Sell,USR6476,USR8028,CRY9,61.86,7020.58,CUR19,2023-06-30 02:25:20.623585
OTC780015,Sell,USR3227,USR2813,CRY2,5.92,3793.63,CUR17,2023-10-09 05:08:41.775682
OTC780016,Buy,USR1005,USR2166,CRY3,36.89,1105.06,CUR14,2023-04-04 05:39:30.521707
OTC780017,Sell,USR8674,USR7912,CRY2,18.69,1573.18,CUR9,2023-03-03 09:53:07.323041
OTC780018,Buy,USR7073,USR9297,CRY2,10.66,1414.19,CUR18,2023-05-24 15:57:19.710801
OTC780019,Sell,USR1087,USR90,CRY3,45.6,5124.34,CUR16,2023-11-09 08:13:00.887544
OTC780020,Sell,USR5746,USR7594,CRY10,11.35,3473.47,CUR10,2023-02-19 12:44:20.560451
OTC780021,Sell,USR8961,USR1185,CRY7,3.44,196.62,CUR2,2023-12-28 16:01:28.715166
OTC780022,Sell,USR6413,USR6703,CRY1,26.04,1139.74,CUR23,2023-07-01 00:43:35.727516
OTC780023,Buy,USR7793,USR3976,CRY10,40.43,6782.17,CUR10,2023-04-17 20:39:45.894096
OTC780024,Buy,USR5157,USR3518,CRY1,8.7,3302.49,CUR3,2023-11-06 20:18:28.983879
OTC780025,Buy,USR1762,USR2186,CRY6,31.47,1184.82,CUR29,2023-02-25 05:12:11.876761
OTC780026,Buy,USR3021,USR3002,CRY9,38.04,3950.95,CUR3,2023-03-21 07:18:49.763778
OTC780027,Buy,USR4659,USR7765,CRY6,58.94,6053.37,CUR6,2023-07-16 13:27:47.779574
OTC780028,Buy,USR8249,USR1175,CRY7,17.2,719.78,CUR1,2023-08-22 21:57:43.630477
OTC780029,Sell,USR7687,USR6862,CRY3,12.9,3398.49,CUR4,2023-02-23 09:03:03.567228
OTC780030,Buy,USR2558,USR3244,CRY10,7.9,1477.81,CUR4,2023-08-27 08:46:36.173643
OTC780031,Sell,USR4793,USR5165,CRY7,19.43,7152.42,CUR21,2023-10-07 05:04:34.688560
OTC780032,Buy,USR4886,USR5224,CRY8,15.89,7963.3,CUR10,2023-09-19 16:56:40.236490
OTC780033,Buy,USR4853,USR2889,CRY6,35.99,5264.49,CUR27,2024-01-01 06:40:01.157281
OTC780034,Sell,USR352,USR7159,CRY7,60.28,1077.84,CUR12,2023-12-04 12:43:56.022117
OTC780035,Buy,USR9327,USR6383,CRY5,13.03,913.37,CUR28,2023-10-28 00:17:17.659178
OTC780036,Sell,USR1931,USR369,CRY4,6.09,4101.79,CUR4,2023-03-25 05:14:58.522348
OTC780037,Sell,USR1820,USR5170,CRY9,83.77,8767.45,CUR18,2023-02-28 10:29:53.063704
OTC780038,Buy,USR3853,USR9668,CRY5,10.96,573.48,CUR28,2023-07-05 02:05:10.891288
OTC780039,Sell,USR4702,USR4047,CRY6,81.06,7491.28,CUR8,2023-12-25 20:49:28.685372
OTC780040,Buy,USR1472,USR9276,CRY6,68.09,241.9,CUR5,2023-11-24 18:00:54.752740
OTC780041,Sell,USR4268,USR1813,CRY8,80.79,6106.03,CUR8,2023-07-20 00:50:15.280566
OTC780042,Sell,USR628,USR7633,CRY6,70.06,6665.9,CUR27,2023-07-14 22:42:51.339448
OTC780043,Buy,USR4159,USR6504,CRY8,11.08,6874.25,CUR12,2023-11-29 17:09:39.097616
OTC780044,Sell,USR8128,USR9611,CRY3,40.22,1175.52,CUR7,2023-04-08 03:59:45.052548
OTC780045,Buy,USR2061,USR735,CRY10,10.74,6522.19,CUR23,2023-12-13 12:25:56.484051
OTC780046,Buy,USR5163,USR6957,CRY1,36.6,641.65,CUR30,2024-01-06 21:27:10.150046
OTC780047,Sell,USR7184,USR2854,CRY5,40.19,1470.83,CUR24,2024-01-18 06:30:11.207052
OTC780048,Sell,USR6096,USR2411,CRY8,53.32,4798.59,CUR26,2023-10-06 13:06:43.481947
OTC780049,Sell,USR8293,USR9782,CRY2,26.35,6822.33,CUR29,2023-11-18 08:46:43.830526
OTC780050,Buy,USR6883,USR7922,CRY6,86.66,9628.72,CUR15,2023-07-11 09:43:41.976449
OTC780051,Buy,USR6148,USR5937,CRY1,50.28,9884.25,CUR30,2023-06-22 21:54:02.111184
OTC780052,Sell,USR1825,USR5030,CRY8,54.39,5400.08,CUR13,2024-02-07 11:03:14.742177
OTC780053,Buy,USR2771,USR9944,CRY5,58.13,2593.21,CUR3,2023-10-25 06:54:06.774569
OTC780054,Buy,USR577,USR800,CRY6,19.12,4095.64,CUR28,2024-01-12 11:45:51.278749
OTC780055,Buy,USR2458,USR8269,CRY10,56.8,3382.35,CUR15,2023-08-06 19:40:04.118509
OTC780056,Buy,USR1986,USR1409,CRY3,35.11,191.2,CUR5,2023-07-12 03:46:20.987701
OTC780057,Sell,USR3156,USR4834,CRY2,75.62,9490.36,CUR4,2024-02-06 06:28:21.761271
OTC780058,Buy,USR4775,USR5492,CRY1,4.5,4955.35,CUR1,2023-07-11 15:48:18.339600
OTC780059,Buy,USR1998,USR6205,CRY10,29.14,6493.01,CUR10,2023-07-31 21:51:42.515307
OTC780060,Sell,USR2236,USR6791,CRY5,93.62,9700.56,CUR2,2023-04-03 11:55:56.066992
OTC780061,Buy,USR2257,USR4274,CRY2,49.55,963.36,CUR14,2023-09-17 14:10:00.155849
OTC780062,Buy,USR7572,USR5868,CRY2,13.04,7054.58,CUR29,2023-05-17 13:44:43.703279
OTC780063,Sell,USR4523,USR6481,CRY6,67.24,2618.8,CUR23,2023-10-30 19:50:13.857230
OTC780064,Buy,USR7451,USR3791,CRY4,49.06,3392.83,CUR17,2023-09-25 18:39:55.132036
OTC780065,Buy,USR210,USR3481,CRY3,34.88,8909.61,CUR10,2023-02-19 23:30:11.042778
OTC780066,Buy,USR5934,USR9359,CRY4,3.54,8488.73,CUR8,2023-11-27 16:14:43.853972
OTC780067,Sell,USR3437,USR349,CRY1,16.59,8540.04,CUR10,2023-11-19 09:20:14.715747
OTC780068,Buy,USR6045,USR7896,CRY10,45.47,939.25,CUR19,2023-11-14 17:47:05.865553
OTC780069,Sell,USR4981,USR3593,CRY2,71.84,1207.61,CUR28,2023-02-24 22:48:27.092655
OTC780070,Buy,USR3599,USR2179,CRY3,30.47,2919.4,CUR25,2023-08-18 22:12:57.000106
OTC780071,Buy,USR7956,USR3826,CRY1,78.09,5975.83,CUR10,2023-03-27 12:17:26.806669
OTC780072,Sell,USR3180,USR8594,CRY9,66.19,4904.84,CUR4,2024-01-01 18:04:43.763306
OTC780073,Sell,USR3121,USR5039,CRY9,8.24,954.7,CUR10,2023-04-25 21:14:11.918909
OTC780074,Sell,USR7146,USR5867,CRY1,69.96,6801.77,CUR23,2023-10-29 14:03:46.801188
OTC780075,Sell,USR447,USR572,CRY9,86.49,8400.84,CUR7,2023-05-17 07:17:24.698996
OTC780076,Buy,USR3723,USR2130,CRY3,53.94,5561.71,CUR27,2023-09-27 16:18:27.075076
OTC780077,Buy,USR2306,USR7388,CRY4,71.81,9251.19,CUR4,2023-04-21 00:21:16.544187
OTC780078,Sell,USR5974,USR7566,CRY10,93.53,3376.64,CUR21,2023-06-21 18:57:43.183740
OTC780079,Buy,USR3734,USR3436,CRY7,16.33,1786.95,CUR14,2023-02-23 21:33:09.964385
OTC780080,Buy,USR5029,USR343,CRY9,19.81,459.52,CUR26,2023-06-20 06:43:42.931386
OTC780081,Sell,USR4250,USR9753,CRY6,81.5,6019.34,CUR27,2024-02-04 14:44:28.024251
OTC780082,Sell,USR3239,USR9367,CRY3,35.42,2946.14,CUR3,2023-12-17 16:00:06.853037
OTC780083,Buy,USR9188,USR4022,CRY10,10.8,2347.21,CUR7,2023-11-21 11:47:10.961601
OTC780084,Sell,USR3596,USR9999,CRY4,67.08,9245.86,CUR3,2023-10-29 22:51:32.190679
OTC780085,Buy,USR5299,USR3799,CRY3,38.3,654.92,CUR30,2023-06-21 23:36:36.246603
OTC780086,Sell,USR3647,USR660,CRY9,2.44,1387.52,CUR8,2024-01-07 07:01:06.585171
OTC780087,Sell,USR8090,USR632,CRY2,2.33,2712.97,CUR25,2023-06-20 11:40:10.959292
OTC780088,Buy,USR3056,USR2839,CRY1,70.84,1385.06,CUR1,2023-09-02 01:03:49.600353
OTC780089,Buy,USR5816,USR4238,CRY2,48.93,3775.2,CUR8,2023-04-18 06:48:05.398299
