OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC480001,Sell,USR7625,USR9841,CRY6,95.75,5789.13,CUR9,2023-12-03 08:06:39.423545
OTC480002,Buy,USR8998,USR5961,CRY3,61.86,4995.46,CUR8,2024-01-08 20:49:18.022654
OTC480003,Buy,USR2109,USR2706,CRY3,54.58,269.85,CUR25,2023-08-15 01:53:55.644277
OTC480004,Sell,USR8094,USR449,CRY10,76.8,1865.98,CUR19,2023-08-11 08:33:02.345051
OTC480005,Buy,USR4837,USR4479,CRY8,44.27,7708.62,CUR27,2023-03-10 08:50:47.719900
OTC480006,Sell,USR8933,USR844,CRY4,71.02,4516.28,CUR2,2023-10-17 06:56:05.274187
OTC480007,Buy,USR6389,USR4713,CRY4,4.3,4135.34,CUR4,2023-03-29 09:51:35.905039
OTC480008,Buy,USR8819,USR8006,CRY10,49.42,9082.53,CUR1,2023-12-23 17:44:58.219343
OTC480009,Sell,USR3706,USR1042,CRY5,16.24,4581.45,CUR28,2023-05-20 04:31:51.847013
OTC480010,Buy,USR2,USR4229,CRY4,47.36,3426.51,CUR7,2023-10-27 03:27:30.586652
OTC480011,Buy,USR2519,USR4049,CRY1,4.03,3291.29,CUR30,2023-12-28 17:50:54.908515
OTC480012,Sell,USR6336,USR4629,CRY6,0.61,6669.64,CUR18,2023-05-28 02:56:46.712986
OTC480013,Buy,USR2840,USR5680,CRY1,28.3,6776.57,CUR20,2023-03-24 22:38:06.958726
OTC480014,Buy,USR1828,USR4860,CRY5,43.43,3811.53,CUR1,2023-05-14 02:18:30.896347
OTC480015,Buy,USR3727,USR432,CRY1,6.86,5618.54,CUR19,2023-11-16 02:37:08.918264
OTC480016,Buy,USR7855,USR9495,CRY3,35.56,5967.54,CUR6,2023-07-14 14:04:47.203096
OTC480017,Sell,USR6442,USR8977,CRY4,70.02,3348.39,CUR13,2023-10-12 08:13:25.282835
OTC480018,Buy,USR8883,USR1369,CRY3,57.69,8834.49,CUR7,2024-01-10 16:06:25.828664
OTC480019,Buy,USR7219,USR658,CRY3,0.65,5585.87,CUR26,2023-11-07 11:29:22.142332
OTC480020,Buy,USR8363,USR6918,CRY9,39.23,7962.52,CUR1,2024-01-22 01:49:56.882870
OTC480021,Buy,USR973,USR26,CRY8,45.57,8145.78,CUR18,2023-07-12 05:24:55.028256
OTC480022,Sell,USR8923,USR2026,CRY7,48.36,7861.07,CUR13,2023-05-31 04:04:04.204991
OTC480023,Buy,USR4296,USR1085,CRY2,89.33,4163.48,CUR13,2023-06-21 17:19:37.754681
OTC480024,Sell,USR9060,USR2438,CRY3,80.76,1113.52,CUR3,2023-04-15 07:55:06.062874
OTC480025,Buy,USR3182,USR5980,CRY1,55.12,7617.45,CUR23,2023-06-12 13:05:35.519593
OTC480026,Buy,USR5148,USR684,CRY7,24.38,1424.07,CUR30,2023-10-23 21:59:06.371544
OTC480027,Buy,USR4846,USR8475,CRY6,87.65,9875.25,CUR28,2023-11-25 08:55:30.543988
OTC480028,Buy,USR1200,USR4691,CRY10,51.65,8542.69,CUR6,2023-08-08 10:25:29.752417
OTC480029,Sell,USR5311,USR1712,CRY2,42.57,6182.62,CUR2,2023-06-16 15:56:48.337395
OTC480030,Sell,USR603,USR6468,CRY3,51.28,5536.52,CUR15,2023-05-26 09:07:58.639544
OTC480031,Sell,USR3134,USR9869,CRY5,49.93,838.69,CUR27,2023-04-19 12:12:51.099183
OTC480032,Buy,USR813,USR931,CRY10,83.09,3096.56,CUR20,2023-07-07 18:45:38.020977
OTC480033,Buy,USR8294,USR5093,CRY1,10.45,7069.06,CUR27,2023-06-29 13:13:12.544332
OTC480034,Buy,USR2643,USR6216,CRY5,69.3,8987.12,CUR26,2023-03-16 21:21:59.877571
OTC480035,Buy,USR4943,USR540,CRY2,43.09,2958.41,CUR11,2023-09-20 03:45:39.404871
OTC480036,Buy,USR7941,USR6230,CRY8,1.9,6479.8,CUR22,2023-11-26 04:35:20.062376
OTC480037,Sell,USR430,USR7573,CRY9,61.64,607.18,CUR28,2023-12-22 16:14:55.131656
OTC480038,Sell,USR7763,USR2553,CRY2,93.13,9454.6,CUR20,2023-08-28 23:32:00.659486
OTC480039,Sell,USR6302,USR2830,CRY5,28.88,659.75,CUR19,2023-10-25 09:11:08.542996
OTC480040,Buy,USR3795,USR9178,CRY2,50.49,8879.92,CUR28,2023-03-18 13:28:31.159622
OTC480041,Sell,USR566,USR5050,CRY9,91.41,699.4,CUR12,2023-08-04 06:44:40.244662
OTC480042,Buy,USR9441,USR2153,CRY8,1.43,3074.18,CUR10,2024-01-18 18:20:16.687410
OTC480043,Sell,USR3490,USR649,CRY3,6.31,3186.39,CUR20,2023-09-20 13:26:51.168173
OTC480044,Buy,USR8184,USR4741,CRY8,10.19,9080.32,CUR29,2023-04-02 10:13:21.922084
OTC480045,Buy,USR4250,USR2123,CRY6,98.65,768.09,CUR2,2023-11-04 08:24:52.999838
