OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC1360001,Sell,USR6249,USR8716,CRY10,23.84,6595.62,CUR3,2024-01-07 03:12:46.103054
OTC1360002,Sell,USR2687,USR5579,CRY8,4.43,7314.58,CUR29,2023-12-28 22:32:12.723381
OTC1360003,Sell,USR9638,USR15,CRY4,64.57,3813.74,CUR10,2023-12-13 23:17:40.424223
OTC1360004,Sell,USR2914,USR6550,CRY4,36.32,7729.32,CUR22,2023-10-01 09:43:43.720770
OTC1360005,Sell,USR6440,USR8701,CRY2,4.79,6205.19,CUR19,2023-03-20 16:00:12.419008
OTC1360006,Buy,USR2444,USR6130,CRY4,10.4,4187.47,CUR9,2023-11-27 22:58:43.122303
OTC1360007,Sell,USR7897,USR2076,CRY8,35.59,6646.74,CUR11,2023-08-29 23:52:30.999389
OTC1360008,Buy,USR2603,USR9522,CRY5,8.57,3879.02,CUR1,2023-05-23 04:05:00.568851
OTC1360009,Sell,USR8757,USR8225,CRY5,28.44,6931.16,CUR21,2023-11-18 02:08:36.825018
OTC1360010,Sell,USR2815,USR729,CRY6,39.95,3541.6,CUR13,2023-09-06 12:38:25.752837
OTC1360011,Buy,USR1519,USR8454,CRY1,3.18,8528.23,CUR11,2023-02-23 18:03:35.494159
OTC1360012,Buy,USR3418,USR3647,CRY6,10.26,9424.92,CUR4,2023-08-31 03:36:28.665740
OTC1360013,Buy,USR2657,USR1633,CRY2,78.47,4305.56,CUR9,2023-08-27 11:38:52.469914
OTC1360014,Sell,USR6473,USR7315,CRY10,28.02,7534.47,CUR30,2023-08-08 14:20:48.417106
OTC1360015,Sell,USR7560,USR4003,CRY7,86.54,580.04,CUR4,2023-08-20 12:56:40.408120
OTC1360016,Buy,USR2742,USR3569,CRY10,31.05,154.93,CUR7,2023-08-16 14:03:16.428647
OTC1360017,Sell,USR7721,USR5435,CRY2,3.24,9911.94,CUR16,2023-06-26 07:16:03.261562
OTC1360018,Buy,USR4188,USR6736,CRY10,68.66,5922.78,CUR16,2023-03-14 04:35:33.335119
OTC1360019,Buy,USR865,USR5271,CRY3,12.33,6934.52,CUR16,2023-03-29 22:11:16.399004
OTC1360020,Buy,USR8886,USR1145,CRY2,93.93,8029.75,CUR16,2023-11-02 17:33:45.874040
OTC1360021,Sell,USR9697,USR5267,CRY2,38.99,5871.18,CUR11,2023-07-06 13:16:36.539940
OTC1360022,Sell,USR6816,USR6367,CRY3,65.4,4459.29,CUR12,2023-03-25 22:57:26.798482
OTC1360023,Sell,USR9230,USR3535,CRY5,32.91,2247.1,CUR9,2023-07-13 22:34:01.575631
OTC1360024,Buy,USR7838,USR8974,CRY10,14.32,1843.77,CUR22,2023-08-19 15:19:57.125797
OTC1360025,Buy,USR9321,USR7519,CRY2,28.01,6312.32,CUR3,2023-09-06 02:39:18.534689
OTC1360026,Sell,USR1510,USR2633,CRY9,31.25,5658.58,CUR27,2023-07-18 20:07:36.921227
OTC1360027,Sell,USR2729,USR1488,CRY6,84.84,986.04,CUR21,2023-09-14 15:06:17.215243
OTC1360028,Sell,USR2957,USR3703,CRY1,39.96,9567.69,CUR26,2023-09-29 19:39:00.700493
OTC1360029,Sell,USR5910,USR5705,CRY10,92.12,2478.93,CUR13,2024-02-01 18:11:07.791011
OTC1360030,Sell,USR4078,USR5442,CRY5,72.31,3880.98,CUR5,2023-12-06 06:40:57.778652
OTC1360031,Sell,USR8956,USR3081,CRY6,73.77,7375.81,CUR7,2023-08-20 10:28:59.224682
OTC1360032,Buy,USR5500,USR5956,CRY8,52.82,2852.22,CUR14,2023-04-14 16:39:39.057844
OTC1360033,Buy,USR7137,USR3051,CRY10,10.19,3466.55,CUR25,2023-11-30 08:07:33.738497
OTC1360034,Sell,USR3289,USR235,CRY1,50.49,7754.73,CUR15,2023-07-24 21:30:33.957220
