OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC260001,Buy,USR203,USR6325,CRY9,19.31,4579.54,CUR1,2023-08-30 16:34:41.288711
OTC260002,Buy,USR3965,USR8323,CRY10,51.08,699.19,CUR18,2023-10-04 09:36:58.654595
OTC260003,Buy,USR1428,USR9045,CRY4,71.56,8207.94,CUR3,2023-08-30 17:30:35.927059
OTC260004,Sell,USR9230,USR5652,CRY8,73.78,2201.22,CUR5,2023-11-29 02:37:21.971628
OTC260005,Sell,USR2669,USR2581,CRY8,59.26,3241.09,CUR19,2023-03-21 02:13:12.036446
OTC260006,Buy,USR7203,USR107,CRY5,2.02,573.5,CUR29,2023-06-29 04:42:25.116468
OTC260007,Buy,USR5484,USR9284,CRY6,75.11,1521.92,CUR6,2024-01-17 01:05:29.286405
OTC260008,Buy,USR5897,USR8128,CRY10,36.19,7836.69,CUR19,2023-09-25 23:00:42.781180
OTC260009,Buy,USR8727,USR8053,CRY10,16.12,6551.53,CUR6,2024-01-01 23:22:12.554180
OTC260010,Buy,USR2827,USR2843,CRY3,0.15,4086.5,CUR25,2023-12-20 04:02:51.496189
OTC260011,Buy,USR2015,USR6020,CRY10,31.26,2523.3,CUR22,2023-09-28 03:07:14.405570
OTC260012,Buy,USR5211,USR338,CRY9,93.85,2082.02,CUR1,2023-08-08 02:22:24.015136
OTC260013,Buy,USR5043,USR2536,CRY4,29.13,3283.64,CUR11,2023-03-15 11:47:29.973031
OTC260014,Sell,USR9975,USR8849,CRY8,11.74,5736.83,CUR1,2024-01-09 10:30:34.294705
OTC260015,Buy,USR5287,USR7934,CRY2,82.3,7674.74,CUR3,2023-10-04 18:14:31.508352
OTC260016,Buy,USR6314,USR6367,CRY5,15.51,937.65,CUR27,2023-05-10 12:14:45.381004
OTC260017,Buy,USR5725,USR8180,CRY6,61.1,9680.9,CUR1,2024-01-02 20:32:27.954434
OTC260018,Buy,USR6353,USR1503,CRY4,57.45,9567.18,CUR21,2023-03-20 13:59:36.492913
OTC260019,Sell,USR3699,USR6656,CRY8,87.18,1557.19,CUR25,2023-07-07 09:15:35.283555
OTC260020,Sell,USR9980,USR7021,CRY1,99.2,3414.52,CUR11,2023-02-11 12:05:24.412345
OTC260021,Sell,USR5687,USR3916,CRY5,19.55,9409.34,CUR15,2023-04-22 18:39:14.470158
OTC260022,Sell,USR46,USR9809,CRY8,57.72,6476.32,CUR29,2023-12-21 18:54:03.944402
