OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC1380001,Buy,USR9332,USR4374,CRY9,66.34,3456.46,CUR28,2023-05-28 06:36:37.583750
OTC1380002,Sell,USR9196,USR6352,CRY5,14.94,474.82,CUR9,2024-01-29 06:28:59.446512
OTC1380003,Sell,USR5832,USR3639,CRY9,45.18,383.26,CUR1,2023-03-22 19:15:02.352045
OTC1380004,Buy,USR1422,USR4857,CRY9,65.52,3560.46,CUR19,2023-08-10 07:55:38.512134
OTC1380005,Buy,USR9732,USR2681,CRY6,19.24,6410.33,CUR8,2023-02-15 11:50:37.075952
OTC1380006,Buy,USR2658,USR7465,CRY9,95.53,7788.07,CUR17,2023-02-26 17:10:34.056349
OTC1380007,Buy,USR282,USR7439,CRY1,30.84,6786.68,CUR15,2023-10-24 00:28:43.372915
OTC1380008,Sell,USR3145,USR968,CRY9,81.54,1530.59,CUR13,2023-06-12 02:46:27.921206
OTC1380009,Buy,USR3607,USR7137,CRY4,69.01,3094.32,CUR18,2023-12-19 22:16:11.523533
OTC1380010,Sell,USR2730,USR6345,CRY1,8.61,4539.12,CUR6,2023-09-03 18:03:44.593737
OTC1380011,Sell,USR9746,USR9922,CRY4,76.62,1618.27,CUR30,2023-06-23 06:07:24.561994
OTC1380012,Buy,USR1588,USR6282,CRY8,1.94,122.93,CUR29,2023-12-23 03:36:34.176686
OTC1380013,Sell,USR3057,USR8569,CRY3,11.96,3126.73,CUR26,2023-09-09 08:38:03.442668
OTC1380014,Sell,USR9325,USR6967,CRY4,64.72,802.76,CUR16,2023-06-06 07:37:50.557067
OTC1380015,Buy,USR4173,USR6373,CRY9,25.52,6961.15,CUR15,2023-09-11 04:52:08.711926
OTC1380016,Buy,USR5951,USR4576,CRY1,30.62,1859.18,CUR4,2023-07-04 20:29:46.066434
OTC1380017,Sell,USR7591,USR5464,CRY10,84.7,3776.57,CUR17,2023-03-10 11:01:25.979216
OTC1380018,Buy,USR6371,USR7774,CRY9,42.87,4840.56,CUR2,2024-01-09 05:38:42.455750
OTC1380019,Buy,USR5692,USR6470,CRY3,95.41,5452.22,CUR22,2024-01-06 21:29:48.754359
OTC1380020,Sell,USR5157,USR3318,CRY1,49.77,4865.61,CUR16,2023-05-01 14:01:26.464615
OTC1380021,Sell,USR9577,USR5793,CRY6,33.17,5821.59,CUR18,2024-01-07 00:19:57.422426
OTC1380022,Sell,USR7412,USR3453,CRY3,77.48,8176.93,CUR6,2023-04-24 14:01:41.878284
OTC1380023,Buy,USR6584,USR4479,CRY8,19.22,940.79,CUR14,2023-10-27 04:31:55.486158
OTC1380024,Buy,USR6909,USR9761,CRY3,29.96,8771.12,CUR5,2023-12-01 00:43:21.127855
OTC1380025,Sell,USR978,USR6550,CRY6,38.69,7443.61,CUR22,2023-10-26 22:30:23.599136
OTC1380026,Buy,USR3562,USR749,CRY3,33.08,1923.33,CUR17,2023-05-22 15:22:27.290391
OTC1380027,Sell,USR5462,USR8196,CRY6,55.39,6838.51,CUR26,2023-03-09 22:18:20.125777
OTC1380028,Sell,USR5548,USR1999,CRY7,31.35,2212.77,CUR14,2023-02-26 08:45:31.483000
OTC1380029,Sell,USR5344,USR5317,CRY6,59.14,2935.79,CUR3,2023-05-19 21:27:56.871391
OTC1380030,Sell,USR7444,USR947,CRY7,70.7,259.3,CUR10,2023-09-07 07:38:57.638553
OTC1380031,Sell,USR9711,USR5330,CRY1,64.47,2461.48,CUR29,2023-05-08 07:56:29.646167
OTC1380032,Sell,USR8568,USR1627,CRY3,58.96,6720.49,CUR27,2024-01-11 06:04:36.373248
OTC1380033,Buy,USR821,USR1582,CRY4,78.16,7132.05,CUR12,2023-08-26 21:54:35.889754
OTC1380034,Buy,USR3514,USR4522,CRY4,13.22,7686.86,CUR20,2024-02-09 20:28:14.263986
OTC1380035,Sell,USR5304,USR7443,CRY4,57.88,3027.86,CUR6,2023-09-05 17:33:24.752433
OTC1380036,Buy,USR2595,USR5636,CRY10,68.53,1500.69,CUR3,2024-01-30 22:51:25.488137
OTC1380037,Buy,USR5915,USR2974,CRY8,19.62,8170.44,CUR14,2023-03-25 13:02:26.522524
OTC1380038,Buy,USR9132,USR4677,CRY1,5.88,8311.1,CUR16,2024-01-17 07:35:39.750448
OTC1380039,Buy,USR3763,USR591,CRY5,50.47,7695.12,CUR14,2023-05-09 23:32:29.457577
OTC1380040,Buy,USR3030,USR1076,CRY2,27.66,3772.88,CUR8,2023-11-10 07:29:29.412795
OTC1380041,Sell,USR3094,USR6845,CRY1,50.8,9937.43,CUR30,2023-10-01 08:42:36.285725
OTC1380042,Buy,USR5621,USR9382,CRY4,62.2,4482.64,CUR13,2023-04-22 06:41:17.682425
OTC1380043,Sell,USR3192,USR8727,CRY3,33.77,5928.28,CUR24,2023-12-20 01:09:38.054024
OTC1380044,Buy,USR8616,USR7761,CRY6,73.95,1159.25,CUR6,2023-10-04 18:36:03.723618
OTC1380045,Sell,USR4758,USR9825,CRY7,83.9,5953.78,CUR6,2023-04-12 15:36:21.564715
OTC1380046,Sell,USR5882,USR3217,CRY4,38.27,6183.31,CUR7,2023-05-15 18:43:00.790488
OTC1380047,Sell,USR9679,USR4172,CRY3,50.1,8791.1,CUR21,2023-05-29 08:24:43.632364
OTC1380048,Buy,USR5354,USR5350,CRY7,42.78,9583.37,CUR20,2024-01-11 06:49:49.120188
OTC1380049,Sell,USR6010,USR6031,CRY10,28.55,8060.66,CUR19,2023-10-06 09:11:24.378000
OTC1380050,Sell,USR660,USR9858,CRY7,90.31,347.57,CUR29,2023-07-13 20:01:18.943039
OTC1380051,Sell,USR2766,USR1877,CRY6,4.45,8370.15,CUR9,2023-08-24 08:41:03.512214
OTC1380052,Buy,USR5376,USR3083,CRY2,93.22,6356.26,CUR3,2024-01-03 15:19:30.912544
OTC1380053,Buy,USR9345,USR8501,CRY2,12.44,9293.32,CUR4,2023-05-01 11:07:14.878195
OTC1380054,Sell,USR7024,USR5928,CRY5,2.25,9829.23,CUR2,2023-10-22 18:12:41.497531
OTC1380055,Buy,USR611,USR68,CRY5,43.11,2253.75,CUR10,2023-05-28 00:57:17.145669
OTC1380056,Sell,USR4404,USR9797,CRY2,12.21,7919.02,CUR1,2023-03-28 11:12:17.773670
OTC1380057,Buy,USR9283,USR4339,CRY2,9.3,3134.63,CUR24,2023-08-31 06:34:41.182661
OTC1380058,Buy,USR8666,USR3856,CRY2,70.61,6600.2,CUR3,2023-11-05 03:37:35.946878
OTC1380059,Buy,USR6566,USR5444,CRY2,88.0,7747.52,CUR30,2023-06-22 00:08:53.095736
OTC1380060,Buy,USR2654,USR5469,CRY2,33.09,692.36,CUR6,2023-09-28 20:38:12.926024
OTC1380061,Buy,USR4590,USR994,CRY7,96.82,6856.0,CUR4,2023-04-30 14:37:10.886090
OTC1380062,Buy,USR9416,USR3510,CRY10,15.94,8806.71,CUR1,2023-03-03 22:39:41.524411
OTC1380063,Buy,USR9233,USR695,CRY10,95.65,5331.78,CUR10,2023-12-06 11:40:14.870853
OTC1380064,Sell,USR947,USR3467,CRY6,15.85,9435.67,CUR21,2023-03-20 04:03:58.287667
OTC1380065,Buy,USR6119,USR9433,CRY2,43.64,9592.01,CUR13,2024-01-09 04:01:09.693962
OTC1380066,Sell,USR8630,USR5386,CRY4,62.35,4878.67,CUR6,2023-12-28 03:25:34.150291
OTC1380067,Sell,USR3060,USR5704,CRY7,85.34,3675.43,CUR6,2024-01-28 20:14:26.546515
