OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC40001,Buy,USR8528,USR8827,CRY6,3.28,9807.35,CUR29,2023-09-23 13:41:46.501000
OTC40002,Buy,USR2465,USR8268,CRY8,47.1,8418.29,CUR27,2023-10-17 07:43:58.621884
OTC40003,Buy,USR9710,USR7915,CRY8,98.42,1453.34,CUR18,2023-08-07 03:41:23.127452
OTC40004,Buy,USR1554,USR8197,CRY1,12.62,1119.53,CUR8,2023-12-16 03:47:59.958247
OTC40005,Sell,USR911,USR6594,CRY2,48.86,205.09,CUR21,2023-03-03 09:21:38.697140
OTC40006,Buy,USR8146,USR7601,CRY4,21.69,7516.51,CUR3,2023-07-11 20:29:43.261458
OTC40007,Buy,USR6175,USR5852,CRY9,16.45,8041.45,CUR10,2023-07-16 09:50:57.198589
OTC40008,Buy,USR1757,USR6513,CRY2,95.27,2781.37,CUR15,2023-07-13 17:46:38.490595
OTC40009,Sell,USR3417,USR5177,CRY3,52.56,8517.59,CUR20,2023-05-05 05:50:12.448462
OTC40010,Buy,USR9483,USR2394,CRY4,72.85,586.12,CUR26,2023-02-27 08:05:53.035667
OTC40011,Buy,USR1367,USR297,CRY2,60.37,4071.52,CUR8,2023-02-28 06:21:39.538984
OTC40012,Buy,USR6609,USR3078,CRY10,71.83,9956.69,CUR6,2023-07-09 21:21:32.853411
OTC40013,Sell,USR4508,USR1138,CRY2,81.27,1450.32,CUR30,2023-11-09 23:20:00.565639
OTC40014,Buy,USR1512,USR1888,CRY4,55.94,571.84,CUR9,2023-06-20 06:56:21.147442
OTC40015,Sell,USR7419,USR9124,CRY7,27.21,8799.87,CUR15,2023-11-07 11:37:27.158864
OTC40016,Buy,USR3779,USR4054,CRY9,52.14,6673.36,CUR2,2023-05-13 13:00:06.643720
OTC40017,Buy,USR2151,USR116,CRY9,15.43,5753.73,CUR7,2023-10-02 21:23:09.011238
OTC40018,Buy,USR3365,USR5783,CRY10,78.67,3234.32,CUR12,2023-12-07 13:55:39.448406
OTC40019,Buy,USR4443,USR8584,CRY2,26.76,4835.61,CUR24,2023-10-06 17:54:33.241205
OTC40020,Sell,USR4679,USR1214,CRY4,31.01,9463.95,CUR4,2023-09-17 10:11:19.261392
OTC40021,Sell,USR3860,USR2744,CRY1,4.27,1306.68,CUR8,2023-12-22 10:10:02.175771
OTC40022,Buy,USR9211,USR4015,CRY6,52.64,2050.37,CUR8,2023-10-28 20:44:42.870659
OTC40023,Sell,USR9712,USR5406,CRY2,69.61,6124.89,CUR25,2023-09-06 13:03:18.372237
OTC40024,Sell,USR6675,USR3283,CRY8,70.4,6786.73,CUR26,2023-03-11 09:45:28.671553
OTC40025,Sell,USR8560,USR7761,CRY4,11.94,1094.03,CUR6,2023-08-05 09:18:57.513452
OTC40026,Buy,USR8885,USR4225,CRY7,82.01,4017.91,CUR15,2023-10-30 08:59:05.621511
OTC40027,Buy,USR8080,USR3248,CRY9,29.83,6035.1,CUR7,2023-05-15 07:23:16.820791
OTC40028,Buy,USR8643,USR853,CRY2,29.31,9370.15,CUR11,2023-11-28 20:48:39.945641
OTC40029,Sell,USR2247,USR9472,CRY6,6.34,2298.37,CUR21,2023-11-07 23:47:58.784601
OTC40030,Sell,USR9068,USR2179,CRY2,61.02,7740.29,CUR3,2023-11-04 16:12:08.499106
OTC40031,Sell,USR926,USR8264,CRY8,94.08,9578.97,CUR23,2024-02-04 16:54:22.763746
OTC40032,Sell,USR786,USR2468,CRY1,50.15,5072.99,CUR16,2023-12-27 23:03:38.516898
OTC40033,Sell,USR8788,USR9393,CRY10,98.7,8247.3,CUR21,2023-03-09 03:32:30.844927
OTC40034,Buy,USR146,USR4031,CRY8,65.0,2080.18,CUR12,2024-01-27 03:22:10.859170
OTC40035,Buy,USR122,USR9210,CRY7,68.06,6770.19,CUR11,2023-07-02 02:41:46.952902
OTC40036,Sell,USR5921,USR3119,CRY10,3.41,7049.86,CUR2,2023-06-10 04:37:43.834488
OTC40037,Buy,USR1130,USR7197,CRY7,68.11,1763.46,CUR6,2023-10-31 05:14:45.360006
OTC40038,Buy,USR7549,USR2799,CRY4,97.62,7825.42,CUR1,2023-12-20 09:55:32.702687
OTC40039,Buy,USR290,USR6492,CRY1,64.81,9981.3,CUR29,2023-04-07 12:16:15.458657
OTC40040,Sell,USR4868,USR2393,CRY7,90.05,9625.13,CUR7,2023-08-20 18:34:27.388602
OTC40041,Sell,USR990,USR5208,CRY10,88.56,689.95,CUR9,2023-10-11 23:09:07.061195
OTC40042,Buy,USR174,USR8641,CRY8,43.07,6779.75,CUR11,2024-01-13 10:53:31.218096
OTC40043,Sell,USR4619,USR2665,CRY4,32.75,1909.94,CUR17,2023-07-13 12:22:46.331138
OTC40044,Sell,USR2376,USR9415,CRY7,38.23,9715.35,CUR30,2023-09-23 03:03:46.860300
OTC40045,Buy,USR5616,USR4188,CRY3,4.27,9759.84,CUR15,2023-07-27 02:07:57.976379
OTC40046,Buy,USR9518,USR1551,CRY10,15.62,2090.67,CUR5,2023-02-22 04:58:42.089108
OTC40047,Sell,USR2520,USR5833,CRY7,45.05,3548.56,CUR28,2023-09-01 19:31:24.677788
OTC40048,Sell,USR3178,USR4083,CRY6,48.52,3356.06,CUR28,2023-07-12 17:26:05.168990
OTC40049,Buy,USR9857,USR5859,CRY2,23.86,9513.9,CUR27,2023-02-23 13:51:10.131012
OTC40050,Buy,USR1060,USR7665,CRY7,18.71,5459.73,CUR27,2023-02-28 10:40:12.266833
OTC40051,Sell,USR3120,USR9146,CRY10,50.07,4335.17,CUR17,2024-01-02 18:03:16.670767
OTC40052,Buy,USR5626,USR1589,CRY1,28.12,489.83,CUR7,2023-06-07 19:32:52.369896
OTC40053,Buy,USR2095,USR8912,CRY9,7.55,4342.34,CUR3,2023-02-12 08:07:58.983125
OTC40054,Sell,USR6874,USR6462,CRY6,38.05,9955.14,CUR15,2023-10-10 03:18:59.924300
OTC40055,Buy,USR1188,USR9644,CRY5,16.19,1499.51,CUR23,2023-08-09 03:30:07.362720
OTC40056,Buy,USR9561,USR7522,CRY2,38.3,8182.84,CUR2,2023-03-11 10:49:32.197459
OTC40057,Sell,USR7759,USR1957,CRY1,18.58,7218.62,CUR17,2023-07-05 16:45:31.554819
OTC40058,Sell,USR1424,USR9579,CRY1,10.29,4084.83,CUR30,2023-12-15 17:00:14.018920
OTC40059,Sell,USR8329,USR6853,CRY3,78.67,6745.96,CUR17,2023-10-29 15:15:37.402590
OTC40060,Buy,USR833,USR1287,CRY4,21.61,9586.57,CUR5,2023-06-12 08:30:23.135792
OTC40061,Sell,USR6237,USR2730,CRY3,72.47,6182.96,CUR10,2023-10-03 22:05:26.075518
OTC40062,Sell,USR5834,USR5599,CRY5,4.58,8559.48,CUR21,2023-10-31 16:17:09.869380
OTC40063,Sell,USR4849,USR6047,CRY2,40.1,4221.68,CUR11,2023-08-09 12:59:33.492491
OTC40064,Buy,USR1292,USR2642,CRY6,95.1,9339.96,CUR14,2023-06-08 13:07:47.577302
OTC40065,Buy,USR1834,USR5144,CRY6,48.72,4534.65,CUR14,2023-02-23 22:47:07.218272
OTC40066,Buy,USR7301,USR2111,CRY6,43.68,6331.02,CUR28,2023-11-12 13:57:07.711887
OTC40067,Buy,USR2872,USR1337,CRY9,44.97,3938.02,CUR25,2023-06-30 14:53:15.363898
OTC40068,Buy,USR4495,USR9198,CRY10,85.95,6604.2,CUR30,2023-06-01 07:14:53.520226
OTC40069,Sell,USR4905,USR5020,CRY3,97.7,8885.98,CUR20,2023-09-25 21:10:58.033161
OTC40070,Buy,USR4124,USR6656,CRY4,11.74,1413.39,CUR25,2023-09-30 15:13:11.237633
OTC40071,Buy,USR7493,USR1176,CRY5,67.22,5467.82,CUR23,2023-06-18 18:21:47.285014
OTC40072,Sell,USR7163,USR1021,CRY8,0.79,7320.35,CUR16,2023-11-16 20:40:32.427366
OTC40073,Buy,USR1744,USR622,CRY7,19.49,9816.74,CUR23,2023-12-24 21:03:09.324834
OTC40074,Sell,USR7704,USR3602,CRY2,55.64,7794.43,CUR8,2023-08-25 01:00:07.733625
OTC40075,Buy,USR3601,USR8860,CRY5,3.29,4921.3,CUR5,2024-01-07 10:56:49.861086
OTC40076,Buy,USR1421,USR2558,CRY4,47.78,2321.65,CUR14,2023-07-28 13:51:41.081228
OTC40077,Sell,USR1699,USR7288,CRY2,30.01,2538.11,CUR24,2023-04-14 21:51:57.851301
OTC40078,Buy,USR6909,USR1658,CRY6,1.15,6003.79,CUR9,2023-10-17 14:13:40.532610
OTC40079,Sell,USR4575,USR3859,CRY1,15.57,4554.7,CUR18,2023-06-11 17:57:31.124447
OTC40080,Buy,USR4297,USR6770,CRY6,41.99,6085.63,CUR8,2023-12-10 09:15:28.468771
OTC40081,Buy,USR8445,USR2473,CRY7,53.08,9773.56,CUR23,2023-08-08 02:43:38.163173
OTC40082,Buy,USR581,USR2216,CRY6,62.4,4656.61,CUR8,2023-11-03 04:47:40.354021
OTC40083,Sell,USR3296,USR2034,CRY4,85.47,9498.56,CUR2,2024-01-13 11:19:06.332952
