OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC1000001,Buy,USR7062,USR9131,CRY4,38.48,1338.7,CUR24,2023-09-02 21:48:39.781203
OTC1000002,Sell,USR4973,USR501,CRY10,77.43,4924.18,CUR29,2023-09-05 12:11:43.073992
OTC1000003,Sell,USR719,USR1719,CRY9,26.62,784.09,CUR10,2023-12-24 01:31:34.788306
OTC1000004,Buy,USR1746,USR6465,CRY9,54.07,5412.59,CUR7,2023-06-11 02:51:14.535145
OTC1000005,Sell,USR6059,USR2556,CRY1,64.56,6204.49,CUR28,2023-03-07 11:14:01.981245
OTC1000006,Buy,USR4469,USR9099,CRY2,88.97,7491.93,CUR2,2023-08-20 05:09:21.452013
OTC1000007,Buy,USR3393,USR3324,CRY5,71.87,2661.11,CUR6,2023-06-10 13:59:24.962226
OTC1000008,Sell,USR8563,USR3666,CRY10,72.53,7587.83,CUR25,2023-05-13 09:38:52.588998
OTC1000009,Buy,USR7,USR2418,CRY8,63.48,8468.81,CUR15,2023-02-26 14:10:14.026451
OTC1000010,Sell,USR5652,USR4541,CRY1,40.1,4629.9,CUR27,2023-05-21 13:24:32.200875
OTC1000011,Sell,USR3055,USR9856,CRY4,10.0,7186.81,CUR7,2024-01-17 17:46:07.274023
OTC1000012,Sell,USR2035,USR6762,CRY9,66.42,4094.69,CUR27,2023-04-02 21:31:03.785250
OTC1000013,Sell,USR5200,USR8823,CRY3,87.07,3088.32,CUR18,2023-09-29 13:12:58.648810
OTC1000014,Sell,USR5814,USR4463,CRY8,85.31,4283.34,CUR21,2023-10-30 22:47:36.373292
OTC1000015,Sell,USR6223,USR778,CRY7,59.08,4195.89,CUR14,2023-04-04 18:48:42.554784
OTC1000016,Sell,USR2835,USR943,CRY7,3.13,8116.95,CUR23,2023-11-26 07:24:06.422398
OTC1000017,Buy,USR821,USR8331,CRY8,53.02,5992.09,CUR20,2023-05-26 07:29:37.902523
OTC1000018,Buy,USR5668,USR9882,CRY1,15.81,8617.39,CUR3,2023-12-30 05:50:21.643428
OTC1000019,Sell,USR1976,USR2398,CRY5,8.36,112.84,CUR6,2023-02-25 18:09:58.569863
OTC1000020,Buy,USR103,USR4768,CRY3,69.92,923.56,CUR6,2024-01-10 19:42:24.766592
OTC1000021,Sell,USR1088,USR5610,CRY1,27.07,6326.57,CUR29,2023-04-07 08:43:16.089155
OTC1000022,Sell,USR9613,USR9808,CRY3,12.71,6243.86,CUR16,2024-01-09 02:56:18.227067
OTC1000023,Buy,USR4646,USR7076,CRY2,59.87,5689.62,CUR16,2023-03-20 07:49:43.637235
OTC1000024,Sell,USR3627,USR103,CRY10,14.42,517.33,CUR30,2023-03-21 09:11:02.515309
