OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC180001,Sell,USR812,USR5527,CRY4,0.81,511.59,CUR5,2023-03-08 02:18:13.937857
OTC180002,Sell,USR7828,USR5787,CRY4,55.77,1414.29,CUR23,2023-09-21 14:46:09.187852
OTC180003,Sell,USR3977,USR1725,CRY9,8.87,9900.62,CUR25,2023-04-24 07:55:47.807177
OTC180004,Sell,USR4578,USR9635,CRY2,59.16,3706.21,CUR30,2023-11-29 11:10:54.822989
OTC180005,Buy,USR9307,USR3537,CRY7,61.18,6703.48,CUR9,2023-12-04 15:58:28.868599
OTC180006,Sell,USR2057,USR6787,CRY6,81.12,2623.03,CUR27,2023-11-23 14:18:32.908565
OTC180007,Sell,USR8192,USR3262,CRY2,64.62,6217.62,CUR1,2023-03-25 08:54:11.753959
OTC180008,Sell,USR3513,USR3451,CRY4,31.64,2018.71,CUR18,2023-07-09 07:27:16.723822
OTC180009,Sell,USR5384,USR1117,CRY2,60.24,7408.74,CUR6,2023-11-08 00:03:08.148778
OTC180010,Sell,USR4722,USR1722,CRY6,67.32,886.37,CUR11,2024-01-30 20:10:21.421419
OTC180011,Buy,USR3186,USR934,CRY9,87.24,6602.08,CUR17,2024-02-08 04:24:51.500348
OTC180012,Buy,USR6188,USR1143,CRY3,72.89,5776.72,CUR19,2023-08-03 05:42:32.414309
OTC180013,Buy,USR2086,USR8736,CRY5,13.37,8436.86,CUR20,2023-04-14 09:06:37.032504
OTC180014,Sell,USR9940,USR1109,CRY8,18.92,6102.28,CUR14,2023-09-21 06:56:53.107389
OTC180015,Sell,USR9140,USR3084,CRY6,27.3,8740.16,CUR1,2023-06-25 13:45:46.726176
OTC180016,Buy,USR9177,USR4887,CRY10,5.78,5633.23,CUR6,2023-09-24 08:07:27.233963
OTC180017,Buy,USR4035,USR873,CRY1,53.61,760.0,CUR13,2023-05-20 16:12:52.960678
