OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC200001,Buy,USR8712,USR511,CRY1,8.67,6935.48,CUR1,2023-03-17 09:22:15.716682
OTC200002,Buy,USR2217,USR899,CRY5,1.49,7321.69,CUR20,2023-07-27 14:12:29.478667
OTC200003,Buy,USR9612,USR3688,CRY5,86.27,1164.93,CUR2,2023-08-06 15:42:05.114053
OTC200004,Buy,USR6943,USR343,CRY2,2.58,4696.43,CUR14,2023-05-18 23:34:14.599181
OTC200005,Buy,USR230,USR5925,CRY10,63.92,6521.81,CUR21,2023-03-05 06:06:22.718801
OTC200006,Sell,USR6813,USR7480,CRY5,12.97,7793.78,CUR24,2023-05-21 11:25:12.538460
OTC200007,Sell,USR5295,USR4044,CRY7,25.98,9619.06,CUR8,2023-02-11 04:34:10.827372
OTC200008,Buy,USR8099,USR6280,CRY1,39.27,3354.95,CUR26,2023-06-11 14:27:07.276222
OTC200009,Sell,USR760,USR2876,CRY1,71.31,6884.3,CUR1,2023-09-11 01:40:22.092585
OTC200010,Sell,USR1272,USR8158,CRY6,52.45,5762.76,CUR30,2024-01-18 12:38:53.682388
OTC200011,Sell,USR7796,USR3826,CRY4,98.49,4460.6,CUR22,2023-11-21 06:52:50.781753
OTC200012,Buy,USR5707,USR4609,CRY10,18.2,2281.22,CUR13,2023-06-29 14:21:35.235330
OTC200013,Buy,USR5234,USR1355,CRY3,77.19,6469.0,CUR14,2023-07-13 11:00:40.782937
OTC200014,Sell,USR9950,USR745,CRY1,50.25,5378.82,CUR17,2023-06-20 15:41:45.242022
OTC200015,Sell,USR4737,USR9103,CRY6,25.36,7693.54,CUR2,2023-03-15 03:41:39.161512
OTC200016,Buy,USR3166,USR5159,CRY9,41.71,2069.22,CUR11,2024-01-03 11:31:14.214070
OTC200017,Buy,USR7922,USR7095,CRY9,4.61,2162.4,CUR11,2023-02-19 15:44:28.114364
OTC200018,Buy,USR7782,USR5970,CRY6,6.93,1969.87,CUR30,2023-07-15 17:10:49.762248
OTC200019,Buy,USR5378,USR3268,CRY9,69.68,696.37,CUR16,2023-04-20 01:21:07.736161
OTC200020,Sell,USR2884,USR1401,CRY5,66.08,6588.19,CUR2,2023-06-09 10:04:03.181326
OTC200021,Sell,USR7125,USR2657,CRY9,97.19,2287.3,CUR20,2023-04-20 21:44:35.908143
OTC200022,Sell,USR638,USR2372,CRY3,33.51,3086.62,CUR4,2023-05-20 11:02:36.696468
OTC200023,Buy,USR7854,USR6045,CRY3,99.83,6325.69,CUR13,2024-01-20 21:07:40.442722
OTC200024,Sell,USR9009,USR5334,CRY8,94.61,5830.77,CUR9,2023-04-15 06:01:08.517506
OTC200025,Buy,USR1778,USR7533,CRY10,31.78,2739.64,CUR7,2023-04-12 07:31:37.619575
OTC200026,Buy,USR7381,USR1908,CRY1,60.17,1554.53,CUR29,2023-11-18 01:45:11.032923
OTC200027,Sell,USR8337,USR483,CRY4,94.67,3300.97,CUR4,2024-01-19 14:17:01.483768
OTC200028,Sell,USR1308,USR4960,CRY8,68.17,9597.86,CUR9,2023-02-12 00:32:19.693752
OTC200029,Buy,USR2677,USR9666,CRY10,44.27,3493.86,CUR18,2023-10-07 07:08:36.811523
OTC200030,Buy,USR328,USR6939,CRY9,12.88,2511.5,CUR10,2023-05-23 06:24:26.390626
OTC200031,Sell,USR5803,USR9718,CRY3,88.62,3390.17,CUR3,2023-06-05 13:49:10.668723
OTC200032,Sell,USR9501,USR6468,CRY7,74.34,2835.77,CUR26,2023-11-22 17:19:17.675348
OTC200033,Sell,USR1697,USR946,CRY4,82.27,5673.84,CUR15,2023-08-14 05:59:57.766012
OTC200034,Sell,USR1516,USR7134,CRY9,5.45,6997.64,CUR12,2023-10-09 07:56:52.433079
OTC200035,Sell,USR8142,USR4231,CRY4,0.12,7775.77,CUR9,2023-02-26 01:52:17.765464
OTC200036,Sell,USR3418,USR3398,CRY6,74.44,8934.38,CUR16,2024-01-23 01:37:46.874475
OTC200037,Sell,USR5213,USR2280,CRY10,84.64,4317.23,CUR13,2023-05-17 02:27:33.242939
OTC200038,Sell,USR6990,USR5876,CRY3,39.07,3908.29,CUR22,2024-01-10 05:21:24.238941
OTC200039,Sell,USR4790,USR7674,CRY9,27.36,1093.3,CUR22,2023-03-23 22:53:02.798711
OTC200040,Buy,USR7062,USR7316,CRY1,76.2,7092.04,CUR19,2023-03-02 02:47:35.500819
OTC200041,Buy,USR9908,USR9534,CRY9,6.83,2365.91,CUR18,2023-02-13 17:08:03.057695
OTC200042,Sell,USR9783,USR8267,CRY7,42.49,7995.71,CUR26,2023-03-21 23:52:59.967502
OTC200043,Buy,USR2289,USR3949,CRY10,71.74,7129.37,CUR19,2023-02-13 18:46:39.526201
OTC200044,Sell,USR7014,USR662,CRY3,41.79,6101.57,CUR22,2023-10-04 17:37:41.892283
OTC200045,Buy,USR4645,USR1567,CRY5,47.01,6633.46,CUR22,2023-10-30 12:19:53.764414
OTC200046,Sell,USR8420,USR6185,CRY10,55.32,3087.74,CUR7,2023-07-04 02:11:36.160331
