OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC600001,Buy,USR7773,USR8489,CRY3,47.63,2951.63,CUR26,2023-10-21 06:25:51.843014
OTC600002,Buy,USR3764,USR1918,CRY8,8.92,6099.91,CUR2,2024-01-25 23:45:05.094131
OTC600003,Buy,USR8769,USR5849,CRY7,42.89,7493.18,CUR29,2023-08-22 02:56:14.117867
OTC600004,Sell,USR4104,USR9205,CRY9,2.6,3623.6,CUR15,2023-03-13 11:07:31.650250
OTC600005,Sell,USR6103,USR1462,CRY5,42.59,6264.95,CUR9,2023-03-12 18:25:16.718453
OTC600006,Buy,USR6156,USR7365,CRY6,87.16,5417.78,CUR19,2023-07-21 11:39:17.471786
OTC600007,Sell,USR606,USR304,CRY4,64.71,837.8,CUR26,2023-02-15 12:01:39.386169
OTC600008,Buy,USR6301,USR7612,CRY7,8.87,3543.58,CUR23,2023-09-27 09:06:10.982721
OTC600009,Sell,USR9504,USR1552,CRY7,82.32,9848.4,CUR26,2023-05-02 06:32:50.589003
OTC600010,Buy,USR560,USR2452,CRY4,86.44,5692.69,CUR1,2023-08-29 07:37:40.447476
OTC600011,Sell,USR3843,USR339,CRY5,83.4,7280.77,CUR14,2023-03-29 04:43:09.546753
OTC600012,Buy,USR7936,USR4881,CRY5,14.97,5353.47,CUR16,2024-01-08 21:06:08.266142
OTC600013,Buy,USR4069,USR3244,CRY3,30.92,1708.29,CUR30,2023-06-16 22:23:36.409104
OTC600014,Sell,USR3183,USR5287,CRY4,30.17,8016.47,CUR17,2023-02-14 22:47:36.474369
OTC600015,Buy,USR3060,USR7811,CRY1,67.21,1343.6,CUR30,2024-01-05 15:20:05.027930
OTC600016,Sell,USR3822,USR170,CRY5,73.74,1040.27,CUR13,2023-04-10 06:37:40.197656
OTC600017,Sell,USR148,USR4855,CRY6,23.93,9560.58,CUR19,2023-05-22 18:43:34.757523
OTC600018,Buy,USR5298,USR1965,CRY1,88.25,313.85,CUR6,2023-03-07 09:24:32.411105
OTC600019,Sell,USR6620,USR1583,CRY6,64.98,1900.81,CUR1,2023-08-14 05:49:41.023785
OTC600020,Buy,USR2754,USR9387,CRY6,48.85,2707.41,CUR15,2023-02-10 08:02:59.259161
OTC600021,Buy,USR8474,USR8788,CRY4,89.81,7639.25,CUR14,2023-04-17 10:47:57.096344
OTC600022,Buy,USR3676,USR3666,CRY3,37.01,7116.8,CUR22,2023-12-12 20:32:52.214928
OTC600023,Buy,USR6121,USR7398,CRY2,14.21,745.87,CUR17,2023-11-10 07:54:24.689129
OTC600024,Buy,USR5395,USR3662,CRY1,23.91,1962.05,CUR4,2023-12-14 13:26:13.329726
OTC600025,Sell,USR8938,USR7557,CRY10,49.25,8516.46,CUR4,2024-02-02 09:11:16.822810
OTC600026,Sell,USR8741,USR1907,CRY1,76.57,2960.66,CUR17,2024-01-05 08:47:41.835021
OTC600027,Sell,USR3632,USR2490,CRY2,33.82,1135.14,CUR23,2023-12-14 12:49:04.106880
OTC600028,Buy,USR9584,USR8485,CRY4,98.96,2742.77,CUR2,2023-09-09 01:30:54.962469
OTC600029,Sell,USR9232,USR9026,CRY3,91.1,5340.02,CUR5,2023-06-12 22:49:24.747962
OTC600030,Buy,USR6479,USR1234,CRY8,82.05,6035.8,CUR12,2023-04-09 02:00:21.084323
OTC600031,Sell,USR8892,USR2475,CRY6,48.15,1806.91,CUR21,2024-01-25 08:06:57.744443
OTC600032,Sell,USR9560,USR7763,CRY2,20.65,4465.75,CUR28,2023-10-14 23:53:19.761707
OTC600033,Buy,USR9525,USR9206,CRY5,8.98,9835.59,CUR26,2023-10-22 23:32:07.068744
OTC600034,Sell,USR1073,USR7635,CRY8,18.18,9685.1,CUR12,2023-06-26 03:26:47.742537
OTC600035,Sell,USR8029,USR8118,CRY2,49.5,7164.14,CUR22,2023-04-02 02:24:11.721032
OTC600036,Buy,USR5856,USR3829,CRY2,65.45,7831.75,CUR15,2023-02-10 12:17:41.920030
OTC600037,Buy,USR5312,USR1568,CRY7,0.55,1422.81,CUR28,2023-08-24 14:46:20.753643
OTC600038,Sell,USR5450,USR4019,CRY1,3.01,602.81,CUR21,2023-04-07 22:12:06.056232
OTC600039,Sell,USR4359,USR6921,CRY4,99.03,9857.95,CUR24,2023-07-13 19:20:52.420588
OTC600040,Sell,USR7268,USR6426,CRY6,65.94,6110.47,CUR29,2023-08-21 14:21:39.186810
OTC600041,Buy,USR6447,USR839,CRY4,48.89,3439.05,CUR24,2023-12-26 06:24:24.227963
OTC600042,Sell,USR7367,USR2930,CRY8,17.15,1873.55,CUR12,2023-08-04 00:16:23.047643
OTC600043,Sell,USR4853,USR6359,CRY9,46.08,3350.42,CUR29,2023-08-04 04:32:35.936815
OTC600044,Sell,USR4171,USR6841,CRY2,59.71,1650.41,CUR26,2023-09-08 18:02:25.094767
OTC600045,Buy,USR620,USR4484,CRY6,79.7,6561.6,CUR3,2023-06-01 12:04:36.451065
OTC600046,Buy,USR2697,USR2603,CRY9,67.09,1762.68,CUR13,2023-05-09 05:55:16.530298
OTC600047,Sell,USR4137,USR9801,CRY6,22.53,3123.2,CUR23,2023-08-11 22:04:42.961840
