OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC1500001,Sell,USR7265,USR5965,CRY10,71.0,3215.96,CUR12,2023-11-23 19:34:31.580461
OTC1500002,Buy,USR2362,USR2577,CRY8,61.02,893.26,CUR30,2023-08-05 11:30:23.963380
OTC1500003,Buy,USR7328,USR3709,CRY1,28.86,3623.93,CUR18,2023-08-10 06:03:15.303435
OTC1500004,Buy,USR3683,USR9811,CRY6,61.19,191.53,CUR24,2023-09-23 22:44:59.169472
OTC1500005,Buy,USR2796,USR7310,CRY10,22.21,5104.68,CUR30,2023-12-09 17:32:40.761499
OTC1500006,Sell,USR2740,USR7481,CRY3,89.98,8119.96,CUR26,2023-11-02 20:08:56.827139
OTC1500007,Sell,USR1335,USR579,CRY10,61.01,5335.71,CUR21,2024-01-30 07:31:59.761412
OTC1500008,Sell,USR7972,USR4401,CRY3,29.1,3406.72,CUR27,2023-05-19 19:58:48.211562
OTC1500009,Sell,USR5029,USR6650,CRY3,72.98,1558.1,CUR2,2023-08-27 23:12:52.282052
OTC1500010,Buy,USR4594,USR6112,CRY4,54.0,5835.44,CUR13,2023-05-26 05:14:45.986356
OTC1500011,Buy,USR4006,USR8601,CRY1,32.14,4242.1,CUR19,2023-03-30 05:57:24.518202
OTC1500012,Sell,USR1869,USR366,CRY3,29.71,6776.42,CUR12,2023-07-13 21:20:13.191312
OTC1500013,Sell,USR6388,USR7062,CRY5,20.72,3778.1,CUR21,2023-10-19 16:02:59.235000
OTC1500014,Buy,USR82,USR3226,CRY1,18.53,8380.38,CUR16,2023-03-03 17:33:09.699725
OTC1500015,Sell,USR603,USR7706,CRY3,27.29,8362.44,CUR19,2023-04-04 14:41:11.899765
OTC1500016,Sell,USR1714,USR3589,CRY2,72.17,6801.79,CUR6,2023-10-24 03:18:11.296922
OTC1500017,Sell,USR2929,USR6472,CRY7,60.44,9919.22,CUR27,2023-02-28 10:44:20.607241
OTC1500018,Buy,USR3804,USR6997,CRY7,43.16,3965.44,CUR1,2023-05-22 19:41:06.677080
OTC1500019,Buy,USR5720,USR2014,CRY2,58.03,1167.73,CUR11,2023-04-21 08:36:15.337582
OTC1500020,Sell,USR3621,USR3296,CRY5,30.28,6426.22,CUR29,2023-07-22 14:20:23.016893
OTC1500021,Buy,USR5169,USR9562,CRY2,20.33,1346.66,CUR29,2023-12-12 07:33:11.349257
OTC1500022,Sell,USR2006,USR7878,CRY3,11.07,9489.75,CUR4,2023-08-31 18:27:54.851857
OTC1500023,Sell,USR8432,USR9841,CRY5,25.49,7648.51,CUR30,2023-12-31 17:15:43.513574
OTC1500024,Sell,USR3899,USR5241,CRY4,39.09,9130.84,CUR14,2024-01-24 03:18:19.090510
OTC1500025,Sell,USR6504,USR3288,CRY8,19.54,7351.55,CUR29,2023-11-18 22:15:01.369563
OTC1500026,Sell,USR1091,USR2490,CRY1,60.38,9110.88,CUR30,2023-05-08 11:05:50.953766
OTC1500027,Sell,USR6434,USR8072,CRY6,68.19,4794.23,CUR24,2023-07-18 17:41:51.489072
OTC1500028,Sell,USR4725,USR2625,CRY7,90.39,2463.4,CUR13,2023-12-22 11:45:21.918341
OTC1500029,Sell,USR2495,USR189,CRY3,54.44,6587.14,CUR27,2023-05-11 20:42:02.343255
OTC1500030,Buy,USR6322,USR9884,CRY1,29.85,1735.74,CUR5,2023-06-18 04:04:36.188762
OTC1500031,Sell,USR5383,USR3207,CRY6,77.72,1984.03,CUR10,2023-03-24 11:05:59.880455
OTC1500032,Sell,USR697,USR7427,CRY5,21.5,7397.28,CUR8,2024-01-31 21:28:48.288296
OTC1500033,Sell,USR7639,USR2802,CRY3,86.89,8364.71,CUR18,2023-12-10 19:43:28.674239
OTC1500034,Buy,USR4030,USR7771,CRY2,65.49,3829.15,CUR21,2023-08-09 04:52:46.273776
OTC1500035,Buy,USR7394,USR2426,CRY1,58.32,9624.44,CUR5,2023-02-11 15:41:05.884827
OTC1500036,Sell,USR9669,USR9552,CRY6,81.11,7009.64,CUR10,2023-09-06 19:39:10.336771
OTC1500037,Buy,USR6015,USR7821,CRY8,96.93,2451.92,CUR22,2023-02-23 21:16:58.362341
OTC1500038,Buy,USR1080,USR2784,CRY5,43.07,4891.5,CUR27,2023-05-02 06:04:56.129961
OTC1500039,Sell,USR675,USR5314,CRY4,79.93,2595.99,CUR10,2023-07-04 11:53:36.889630
OTC1500040,Buy,USR8837,USR2458,CRY7,86.99,3519.8,CUR15,2023-11-15 09:31:58.723214
OTC1500041,Buy,USR3573,USR2752,CRY9,77.43,5275.35,CUR8,2023-08-26 13:00:14.672213
OTC1500042,Buy,USR9051,USR2720,CRY9,18.18,7906.53,CUR17,2024-01-04 01:07:47.610020
OTC1500043,Sell,USR3065,USR4551,CRY7,94.51,9745.81,CUR28,2023-07-26 19:07:19.472062
OTC1500044,Buy,USR6480,USR7393,CRY3,2.77,5601.01,CUR11,2023-09-22 11:30:45.669386
OTC1500045,Buy,USR8361,USR4344,CRY3,0.23,200.78,CUR16,2023-08-07 14:54:38.918493
OTC1500046,Buy,USR4134,USR8932,CRY6,71.29,8830.03,CUR26,2023-03-24 10:21:05.654114
OTC1500047,Sell,USR3221,USR5345,CRY6,74.19,1203.65,CUR14,2023-07-26 06:17:57.349163
OTC1500048,Buy,USR4657,USR5342,CRY1,25.17,2638.0,CUR17,2023-03-15 14:43:21.144242
OTC1500049,Sell,USR1939,USR6999,CRY10,49.86,7579.77,CUR24,2024-01-15 08:41:14.063541
OTC1500050,Sell,USR8457,USR12,CRY10,7.0,5806.07,CUR3,2023-05-05 15:36:30.323094
OTC1500051,Sell,USR4306,USR6139,CRY9,43.08,9586.16,CUR25,2023-03-22 22:19:00.801211
OTC1500052,Sell,USR527,USR1866,CRY4,68.42,6766.93,CUR4,2023-06-01 22:16:43.519019
OTC1500053,Buy,USR3516,USR2,CRY8,29.17,977.83,CUR30,2023-06-12 23:35:25.035034
OTC1500054,Buy,USR7725,USR3895,CRY5,96.95,497.84,CUR6,2023-04-20 17:04:07.565178
OTC1500055,Buy,USR3681,USR795,CRY10,48.93,766.46,CUR4,2023-03-13 14:48:43.966674
OTC1500056,Sell,USR4633,USR3988,CRY1,39.54,9345.46,CUR16,2024-01-02 18:38:20.320596
OTC1500057,Buy,USR5805,USR4257,CRY5,97.4,3361.87,CUR12,2023-04-11 00:46:55.129262
OTC1500058,Buy,USR8861,USR5500,CRY2,61.37,4587.43,CUR10,2023-06-01 03:50:08.525298
OTC1500059,Buy,USR3171,USR3400,CRY1,8.16,4777.95,CUR29,2023-12-25 23:02:49.331055
OTC1500060,Buy,USR1539,USR8077,CRY7,71.59,8362.83,CUR22,2023-06-14 14:46:05.276955
OTC1500061,Buy,USR7945,USR9309,CRY1,21.69,389.79,CUR3,2023-11-16 08:11:53.459537
OTC1500062,Buy,USR6476,USR2970,CRY9,54.55,7793.38,CUR1,2023-12-29 19:51:18.350571
OTC1500063,Buy,USR8238,USR786,CRY4,32.21,6995.48,CUR19,2023-11-14 13:33:47.566184
OTC1500064,Buy,USR6624,USR2810,CRY4,39.03,7743.44,CUR23,2023-05-25 09:13:37.179149
OTC1500065,Sell,USR4279,USR2362,CRY6,36.97,7786.36,CUR9,2024-02-03 08:11:49.956659
OTC1500066,Sell,USR1732,USR7039,CRY4,71.38,3559.28,CUR26,2023-08-04 15:10:40.579286
OTC1500067,Buy,USR4526,USR4760,CRY5,54.77,462.81,CUR3,2023-12-04 01:45:03.560974
OTC1500068,Sell,USR6553,USR6942,CRY7,65.77,7741.9,CUR1,2023-10-20 08:12:33.280143
OTC1500069,Buy,USR7486,USR9206,CRY2,38.03,7875.2,CUR25,2023-05-25 17:35:51.394276
OTC1500070,Buy,USR4678,USR9727,CRY3,30.63,9496.7,CUR24,2024-01-20 15:43:39.585454
