OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC1540001,Buy,USR6449,USR752,CRY5,42.75,7727.66,CUR28,2023-12-25 04:51:34.268957
OTC1540002,Sell,USR5621,USR280,CRY2,33.98,3579.32,CUR10,2023-03-31 18:59:27.605431
OTC1540003,Sell,USR6167,USR7917,CRY6,9.32,9879.75,CUR22,2023-10-19 08:04:49.557416
OTC1540004,Buy,USR3393,USR3917,CRY6,28.53,2730.42,CUR8,2023-08-05 14:00:22.073721
OTC1540005,Sell,USR1207,USR1750,CRY10,43.64,7833.29,CUR1,2023-04-20 02:18:33.828370
OTC1540006,Sell,USR2062,USR6341,CRY8,19.51,7584.47,CUR29,2023-12-10 19:29:12.091012
OTC1540007,Buy,USR1382,USR421,CRY5,89.83,7182.46,CUR10,2023-03-23 23:24:40.868105
OTC1540008,Sell,USR6356,USR2313,CRY8,96.06,7862.18,CUR1,2023-11-04 21:07:57.566083
OTC1540009,Buy,USR5771,USR9139,CRY10,63.36,8471.77,CUR30,2023-05-23 13:02:18.816716
OTC1540010,Buy,USR521,USR2378,CRY7,27.29,9874.66,CUR4,2023-11-27 08:56:14.097792
OTC1540011,Sell,USR8038,USR9970,CRY10,8.08,3719.57,CUR1,2023-11-22 01:36:54.238810
OTC1540012,Buy,USR244,USR9786,CRY9,66.12,120.79,CUR28,2023-04-30 11:03:18.095884
OTC1540013,Buy,USR5588,USR9562,CRY7,93.06,8838.96,CUR18,2023-11-28 13:08:58.974127
OTC1540014,Buy,USR6279,USR8729,CRY4,36.5,3034.31,CUR7,2023-07-07 08:12:34.530876
OTC1540015,Sell,USR893,USR8490,CRY7,14.57,1178.58,CUR23,2023-12-30 16:24:31.789212
OTC1540016,Buy,USR7035,USR4316,CRY8,1.9,134.72,CUR11,2023-06-15 02:15:56.001165
OTC1540017,Buy,USR3124,USR9009,CRY3,71.55,1872.71,CUR7,2023-05-16 07:51:05.186360
OTC1540018,Buy,USR3633,USR1453,CRY7,77.9,1287.23,CUR9,2023-10-29 18:41:47.595881
OTC1540019,Buy,USR2196,USR4154,CRY10,96.06,5486.28,CUR28,2023-08-07 17:21:59.528903
OTC1540020,Buy,USR6518,USR7823,CRY7,80.91,5875.32,CUR11,2023-02-12 07:50:47.006307
OTC1540021,Buy,USR4321,USR5580,CRY5,98.14,2706.01,CUR27,2023-05-18 16:06:10.316623
OTC1540022,Buy,USR7415,USR6142,CRY5,84.07,8901.61,CUR8,2023-12-31 15:56:43.588189
OTC1540023,Sell,USR6033,USR966,CRY1,28.45,9854.74,CUR29,2023-11-21 07:30:18.976134
OTC1540024,Sell,USR9074,USR5772,CRY8,5.77,3572.79,CUR9,2023-02-23 07:16:44.074955
OTC1540025,Buy,USR6738,USR8232,CRY3,68.04,1556.91,CUR4,2023-05-28 05:18:24.104322
OTC1540026,Sell,USR7150,USR3474,CRY10,26.78,357.04,CUR25,2023-09-23 21:17:13.136721
OTC1540027,Buy,USR9817,USR8850,CRY8,80.03,2434.15,CUR25,2023-03-26 03:51:36.353190
OTC1540028,Buy,USR6279,USR2072,CRY6,32.39,2718.7,CUR14,2023-07-27 17:24:58.358765
OTC1540029,Sell,USR2025,USR2912,CRY2,69.42,1568.96,CUR9,2023-08-21 01:16:59.852661
OTC1540030,Buy,USR3654,USR8937,CRY2,48.29,5665.34,CUR12,2023-08-11 16:02:22.037193
OTC1540031,Buy,USR3539,USR1669,CRY7,45.0,6363.76,CUR3,2023-12-20 22:19:14.498183
OTC1540032,Buy,USR8491,USR9410,CRY4,79.09,9895.51,CUR2,2024-01-25 22:07:35.456507
OTC1540033,Buy,USR503,USR1907,CRY1,52.84,3092.99,CUR18,2023-10-24 02:12:18.539552
OTC1540034,Buy,USR7048,USR2080,CRY4,68.93,7314.78,CUR29,2024-01-18 10:08:08.688474
OTC1540035,Buy,USR1504,USR28,CRY4,18.41,407.17,CUR12,2023-08-01 17:06:08.172056
OTC1540036,Sell,USR9023,USR5374,CRY5,86.5,5220.53,CUR17,2023-12-15 09:01:06.621627
OTC1540037,Buy,USR3630,USR4777,CRY4,7.03,3818.37,CUR7,2024-01-12 09:21:24.500893
OTC1540038,Buy,USR8567,USR3618,CRY6,22.48,392.68,CUR10,2023-09-03 03:52:59.905034
OTC1540039,Sell,USR1452,USR7225,CRY2,69.04,3197.79,CUR5,2024-01-19 08:33:06.604929
OTC1540040,Sell,USR3027,USR5371,CRY5,72.56,7928.19,CUR30,2023-12-19 19:28:46.269770
OTC1540041,Buy,USR7565,USR7000,CRY3,81.43,3059.54,CUR7,2023-06-11 23:43:34.630124
OTC1540042,Sell,USR3271,USR4039,CRY1,31.62,5176.9,CUR3,2023-12-23 12:38:10.882180
OTC1540043,Sell,USR5438,USR8892,CRY7,17.53,3930.99,CUR2,2023-07-04 03:57:04.407032
OTC1540044,Buy,USR4774,USR1210,CRY1,60.11,3799.31,CUR8,2023-10-10 16:44:01.367231
OTC1540045,Sell,USR106,USR6469,CRY8,26.6,6891.66,CUR12,2023-12-17 11:45:57.545843
OTC1540046,Buy,USR1291,USR8394,CRY4,58.9,6201.62,CUR12,2024-01-06 17:24:54.922661
OTC1540047,Buy,USR2266,USR3285,CRY9,26.52,4517.04,CUR24,2023-11-01 20:57:01.150739
OTC1540048,Buy,USR3299,USR1306,CRY9,53.53,3899.04,CUR30,2023-02-12 01:09:11.610721
OTC1540049,Buy,USR8808,USR6403,CRY3,98.14,6803.98,CUR3,2023-11-26 11:23:16.941789
OTC1540050,Buy,USR5887,USR7758,CRY10,5.34,9032.18,CUR11,2023-10-28 22:59:28.765845
OTC1540051,Sell,USR1235,USR4534,CRY4,73.03,3439.91,CUR8,2023-11-26 21:49:54.291589
OTC1540052,Sell,USR1718,USR2577,CRY9,80.21,8982.81,CUR20,2024-01-11 03:50:32.969578
OTC1540053,Buy,USR3707,USR7558,CRY5,49.51,9607.96,CUR5,2023-04-20 22:30:50.187783
OTC1540054,Sell,USR8713,USR1792,CRY7,89.23,2087.56,CUR2,2023-03-12 02:54:57.275887
OTC1540055,Buy,USR1625,USR4984,CRY4,63.21,9256.71,CUR19,2023-03-09 10:35:05.060462
OTC1540056,Buy,USR3485,USR419,CRY3,78.91,8862.95,CUR11,2023-02-22 09:22:23.810237
OTC1540057,Buy,USR5261,USR6413,CRY6,37.58,107.21,CUR16,2023-04-06 15:01:41.686163
OTC1540058,Buy,USR9272,USR1009,CRY6,98.66,8989.29,CUR17,2023-06-06 03:52:28.507733
OTC1540059,Buy,USR4063,USR1126,CRY1,38.72,9948.61,CUR28,2023-05-28 09:15:52.089954
