OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC500001,Buy,USR2509,USR4175,CRY3,81.57,8340.13,CUR3,2023-05-19 22:05:04.127884
OTC500002,Buy,USR5531,USR9160,CRY6,66.83,5879.21,CUR18,2023-10-08 10:03:33.827591
OTC500003,Buy,USR5437,USR5543,CRY4,7.47,5988.27,CUR19,2023-12-10 17:49:52.784927
OTC500004,Sell,USR4742,USR5897,CRY2,39.87,7627.02,CUR10,2024-01-10 16:59:26.424206
OTC500005,Sell,USR5332,USR3254,CRY9,58.78,6959.93,CUR9,2023-10-06 15:41:53.528268
OTC500006,Buy,USR8071,USR3583,CRY3,4.64,3108.58,CUR28,2023-05-09 23:05:03.790690
OTC500007,Sell,USR8532,USR2740,CRY8,99.17,2695.05,CUR6,2023-06-29 06:06:28.872345
OTC500008,Sell,USR3183,USR3649,CRY3,3.4,3853.55,CUR15,2023-10-09 17:50:27.212052
OTC500009,Sell,USR1157,USR562,CRY3,23.2,1468.46,CUR17,2023-12-07 16:22:55.075593
OTC500010,Sell,USR8587,USR8505,CRY3,43.49,4671.89,CUR14,2023-11-07 14:17:53.561188
OTC500011,Buy,USR9335,USR2884,CRY4,53.11,6805.89,CUR21,2023-11-27 09:43:08.271523
OTC500012,Sell,USR3257,USR565,CRY6,25.84,5618.05,CUR16,2023-08-08 18:34:39.956936
OTC500013,Buy,USR408,USR398,CRY4,68.24,8304.38,CUR12,2023-06-17 17:22:34.102569
OTC500014,Sell,USR5111,USR3637,CRY9,1.47,3887.99,CUR5,2023-04-02 11:18:45.937501
OTC500015,Sell,USR1226,USR3511,CRY3,90.28,771.95,CUR8,2023-06-19 23:54:15.352401
OTC500016,Buy,USR6734,USR6364,CRY8,46.11,9476.69,CUR16,2023-11-12 00:37:42.410713
OTC500017,Buy,USR7003,USR9842,CRY5,25.46,9600.87,CUR5,2023-07-23 12:16:57.857397
OTC500018,Buy,USR5282,USR4732,CRY5,51.82,9915.33,CUR13,2023-03-22 03:53:38.649551
OTC500019,Buy,USR100,USR6868,CRY8,76.48,5369.91,CUR26,2024-01-08 00:03:33.264977
OTC500020,Buy,USR9095,USR8820,CRY6,84.65,331.67,CUR1,2023-06-08 01:56:32.331710
OTC500021,Buy,USR4963,USR5569,CRY6,16.82,8994.59,CUR12,2023-03-03 10:22:45.513907
OTC500022,Sell,USR8043,USR4788,CRY1,38.61,6241.31,CUR5,2023-08-03 17:56:45.147958
OTC500023,Buy,USR7445,USR2823,CRY1,58.58,3268.58,CUR27,2023-11-04 20:23:52.913113
OTC500024,Buy,USR4890,USR4145,CRY7,73.59,6656.29,CUR24,2023-08-03 06:40:01.472845
OTC500025,Buy,USR4578,USR4150,CRY3,64.21,3544.64,CUR9,2023-08-26 07:34:53.115832
OTC500026,Sell,USR4516,USR6610,CRY8,48.31,2368.28,CUR1,2023-10-07 18:34:37.022861
OTC500027,Sell,USR9520,USR4611,CRY2,1.19,3964.24,CUR21,2023-04-06 16:47:30.771616
OTC500028,Sell,USR2448,USR3323,CRY4,35.2,7804.56,CUR26,2023-08-16 18:33:46.475094
OTC500029,Buy,USR4747,USR7987,CRY1,46.05,130.31,CUR12,2023-11-04 08:35:54.661922
OTC500030,Sell,USR2510,USR2632,CRY6,89.81,4892.78,CUR29,2023-05-18 13:15:53.357387
OTC500031,Sell,USR8996,USR5901,CRY3,74.3,9039.09,CUR4,2023-03-14 16:00:42.979800
OTC500032,Buy,USR4198,USR8790,CRY9,91.37,1370.8,CUR13,2023-05-04 13:06:25.704561
OTC500033,Buy,USR5045,USR5347,CRY4,8.13,7203.48,CUR27,2023-03-02 19:16:33.745317
