OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC1280001,Buy,USR980,USR7157,CRY4,73.21,4656.55,CUR11,2023-03-03 04:50:38.033882
OTC1280002,Buy,USR7620,USR3315,CRY4,85.1,2202.32,CUR7,2023-10-27 10:44:06.477668
OTC1280003,Buy,USR4221,USR8098,CRY10,22.8,4293.42,CUR20,2023-11-19 05:38:08.227792
OTC1280004,Sell,USR7468,USR4545,CRY4,12.5,556.63,CUR16,2023-10-07 00:31:06.068071
OTC1280005,Buy,USR5505,USR6909,CRY4,58.26,8754.36,CUR20,2023-03-14 02:49:08.617240
OTC1280006,Buy,USR6097,USR2337,CRY3,21.8,8127.55,CUR16,2023-07-16 04:27:06.861616
OTC1280007,Sell,USR550,USR4197,CRY10,10.16,2549.6,CUR15,2023-02-13 18:26:52.118564
OTC1280008,Buy,USR8487,USR8281,CRY9,20.08,2277.31,CUR14,2023-11-02 16:54:56.313002
OTC1280009,Sell,USR5174,USR448,CRY3,13.54,8142.3,CUR16,2023-03-23 04:57:30.115373
OTC1280010,Buy,USR8819,USR909,CRY7,51.09,6437.89,CUR25,2023-05-12 00:22:31.970588
OTC1280011,Buy,USR5105,USR3268,CRY9,59.85,7597.55,CUR8,2023-04-27 08:08:43.985082
OTC1280012,Buy,USR9426,USR5086,CRY5,60.13,1472.23,CUR1,2023-10-04 09:55:12.533553
OTC1280013,Buy,USR9607,USR7429,CRY6,93.27,8840.14,CUR12,2023-06-16 13:26:14.358364
OTC1280014,Sell,USR3690,USR9974,CRY3,29.07,5717.64,CUR21,2023-10-09 17:05:16.415950
OTC1280015,Sell,USR9415,USR9349,CRY1,86.67,2251.83,CUR6,2023-10-23 05:47:04.886455
OTC1280016,Buy,USR3393,USR8898,CRY3,24.71,3889.51,CUR29,2023-09-14 06:18:09.221234
OTC1280017,Sell,USR4766,USR3765,CRY7,83.65,3530.93,CUR14,2023-06-26 21:37:55.240676
OTC1280018,Buy,USR7974,USR3215,CRY2,28.33,2121.48,CUR2,2023-03-30 23:52:23.161981
OTC1280019,Buy,USR2926,USR1954,CRY3,54.11,2519.31,CUR2,2023-05-03 05:59:40.309247
OTC1280020,Sell,USR9900,USR4440,CRY5,61.64,7579.92,CUR4,2023-10-05 03:11:45.855051
OTC1280021,Sell,USR2250,USR5075,CRY1,47.2,3015.75,CUR20,2023-09-21 20:52:18.033500
OTC1280022,Sell,USR7204,USR3735,CRY2,88.33,6766.16,CUR26,2023-11-30 11:46:37.247499
OTC1280023,Buy,USR2532,USR9845,CRY3,27.19,9875.92,CUR24,2023-09-13 20:45:35.465520
OTC1280024,Sell,USR9465,USR1441,CRY3,24.13,3419.38,CUR2,2023-02-13 15:21:20.754344
OTC1280025,Sell,USR9247,USR5271,CRY6,80.62,8632.8,CUR29,2024-01-02 17:25:09.657736
OTC1280026,Sell,USR2634,USR7497,CRY2,52.27,6217.95,CUR8,2023-04-23 22:24:34.849677
OTC1280027,Sell,USR7797,USR3503,CRY3,40.47,3262.97,CUR27,2023-10-21 19:08:42.391061
OTC1280028,Buy,USR5143,USR195,CRY9,41.54,8935.91,CUR13,2023-07-16 19:42:43.080592
OTC1280029,Sell,USR8787,USR6221,CRY9,78.25,981.68,CUR4,2023-11-29 23:14:34.587110
OTC1280030,Buy,USR6379,USR8391,CRY7,90.1,9557.22,CUR14,2024-02-01 02:41:36.563754
OTC1280031,Sell,USR9939,USR5428,CRY10,97.29,1355.36,CUR14,2023-10-15 00:50:57.604512
OTC1280032,Sell,USR8533,USR9042,CRY6,60.75,5259.93,CUR13,2023-11-11 11:45:32.825912
OTC1280033,Buy,USR2060,USR4593,CRY3,67.44,4182.11,CUR24,2023-04-05 06:29:32.144958
OTC1280034,Buy,USR1254,USR1384,CRY9,27.7,1727.39,CUR7,2023-07-28 10:03:29.169512
OTC1280035,Buy,USR1838,USR3993,CRY6,21.94,2761.25,CUR17,2023-08-02 18:08:51.772097
OTC1280036,Sell,USR2058,USR6331,CRY8,64.43,8642.64,CUR6,2023-07-20 12:02:33.656752
OTC1280037,Buy,USR2270,USR6714,CRY10,26.47,3353.26,CUR18,2023-11-28 18:07:19.316059
OTC1280038,Sell,USR3216,USR8845,CRY9,77.34,2806.89,CUR23,2023-08-13 01:29:28.139096
OTC1280039,Sell,USR7432,USR9646,CRY8,28.63,2864.17,CUR30,2023-05-02 04:51:00.358019
OTC1280040,Buy,USR2184,USR2483,CRY6,30.31,3934.95,CUR16,2023-10-06 02:55:15.967153
OTC1280041,Buy,USR8510,USR2125,CRY2,89.85,7671.0,CUR2,2023-12-24 00:17:42.315155
OTC1280042,Sell,USR2645,USR5491,CRY6,30.16,5275.55,CUR27,2023-10-17 09:14:34.435935
OTC1280043,Buy,USR8364,USR9320,CRY9,44.51,1138.05,CUR9,2023-07-23 09:12:32.721907
OTC1280044,Sell,USR7665,USR5148,CRY9,38.45,8859.41,CUR26,2023-08-25 23:28:40.725516
OTC1280045,Buy,USR3004,USR2882,CRY7,97.59,7594.71,CUR9,2024-01-26 21:26:55.360135
OTC1280046,Buy,USR4401,USR1585,CRY2,4.79,4195.49,CUR1,2023-11-03 17:09:48.033874
OTC1280047,Buy,USR2094,USR9445,CRY10,45.15,6393.39,CUR9,2023-03-11 16:22:24.605463
OTC1280048,Sell,USR7601,USR3801,CRY1,71.61,9739.05,CUR2,2023-10-09 18:37:39.816698
OTC1280049,Sell,USR3938,USR4005,CRY6,81.36,4335.36,CUR16,2023-07-23 18:08:54.488860
OTC1280050,Sell,USR5377,USR1609,CRY6,33.86,7380.59,CUR6,2023-05-22 15:08:24.551504
OTC1280051,Buy,USR7654,USR2974,CRY8,97.98,7342.24,CUR9,2024-01-30 08:47:50.566398
OTC1280052,Buy,USR3748,USR1752,CRY6,78.17,6766.62,CUR19,2023-11-08 06:50:26.340658
OTC1280053,Buy,USR8096,USR9135,CRY5,14.0,5011.02,CUR7,2023-07-07 09:41:28.704164
OTC1280054,Buy,USR5374,USR2600,CRY1,87.57,177.33,CUR28,2023-07-18 20:16:42.761611
OTC1280055,Buy,USR591,USR701,CRY2,40.21,2334.75,CUR17,2024-01-16 13:39:54.808361
OTC1280056,Sell,USR6639,USR5511,CRY3,81.86,8848.96,CUR13,2023-08-21 19:18:33.122666
OTC1280057,Sell,USR5413,USR2896,CRY7,37.2,5749.59,CUR14,2023-12-16 01:50:47.622606
OTC1280058,Buy,USR3815,USR796,CRY9,49.69,5919.2,CUR14,2023-02-19 09:26:54.578727
OTC1280059,Buy,USR351,USR3669,CRY4,19.67,5361.34,CUR22,2023-10-02 18:15:16.778831
OTC1280060,Buy,USR6786,USR7464,CRY1,10.12,2786.36,CUR2,2023-11-02 07:32:48.488284
OTC1280061,Buy,USR5605,USR4013,CRY4,16.66,4227.51,CUR22,2023-12-23 09:06:53.261408
OTC1280062,Sell,USR3560,USR836,CRY4,90.27,8445.67,CUR30,2024-01-14 07:10:58.067903
OTC1280063,Sell,USR9276,USR7378,CRY1,54.7,3336.68,CUR24,2023-07-24 04:07:34.073114
OTC1280064,Sell,USR465,USR4923,CRY4,48.71,374.65,CUR3,2023-04-10 23:43:01.650808
OTC1280065,Buy,USR5853,USR3607,CRY9,74.28,1723.34,CUR30,2023-07-29 10:14:06.630678
OTC1280066,Buy,USR4218,USR5503,CRY5,4.03,562.76,CUR7,2023-06-02 11:10:02.805489
OTC1280067,Sell,USR5658,USR2749,CRY10,98.0,1313.42,CUR10,2023-07-31 05:04:01.200066
OTC1280068,Sell,USR5312,USR8403,CRY9,72.48,3564.82,CUR3,2023-05-17 13:12:46.498274
OTC1280069,Sell,USR5533,USR3155,CRY2,93.33,5226.03,CUR30,2023-04-28 00:12:52.624146
OTC1280070,Buy,USR9638,USR9081,CRY1,47.53,1676.68,CUR26,2023-07-02 03:52:35.149791
OTC1280071,Buy,USR6634,USR9716,CRY9,75.85,6674.14,CUR19,2023-04-11 14:55:37.252979
OTC1280072,Sell,USR2034,USR4928,CRY7,69.72,5506.6,CUR5,2023-07-24 08:38:33.742813
OTC1280073,Buy,USR7655,USR4693,CRY7,16.38,9268.63,CUR26,2023-04-19 01:51:41.336498
OTC1280074,Buy,USR7335,USR8665,CRY6,10.2,1053.61,CUR30,2023-06-10 23:02:43.791376
OTC1280075,Sell,USR2893,USR4074,CRY4,97.31,545.96,CUR1,2023-02-22 00:23:52.288261
OTC1280076,Sell,USR4789,USR357,CRY2,99.94,4080.85,CUR18,2024-01-03 13:45:29.442199
OTC1280077,Buy,USR5325,USR5584,CRY4,94.16,2160.8,CUR30,2023-07-19 04:09:52.209348
OTC1280078,Buy,USR8521,USR2350,CRY9,50.59,6766.53,CUR29,2023-11-04 13:59:09.259998
OTC1280079,Sell,USR2402,USR6104,CRY7,33.05,4726.48,CUR12,2023-09-06 16:50:22.365379
OTC1280080,Sell,USR2203,USR9727,CRY5,23.18,2334.28,CUR14,2023-04-23 21:52:10.534115
