OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC1720001,Buy,USR7087,USR5785,CRY10,24.53,4772.02,CUR16,2023-11-08 07:59:34.744794
OTC1720002,Buy,USR674,USR7596,CRY3,0.98,394.77,CUR25,2023-08-28 12:44:27.157175
OTC1720003,Buy,USR5665,USR6491,CRY10,38.62,2080.1,CUR5,2023-06-18 23:54:02.482582
OTC1720004,Buy,USR351,USR5486,CRY7,78.13,8187.07,CUR26,2023-11-23 19:54:19.676656
OTC1720005,Buy,USR2875,USR7668,CRY10,45.0,5027.88,CUR30,2023-06-02 08:27:54.664681
OTC1720006,Buy,USR5128,USR4262,CRY4,71.03,7028.14,CUR8,2023-04-12 05:26:05.481901
OTC1720007,Buy,USR4572,USR5100,CRY2,29.84,9293.96,CUR28,2023-11-02 12:39:48.396791
OTC1720008,Sell,USR9191,USR7772,CRY6,9.85,3764.92,CUR29,2023-03-24 09:25:35.362831
OTC1720009,Buy,USR6522,USR6196,CRY9,92.89,2233.38,CUR19,2023-07-31 10:17:51.568618
OTC1720010,Buy,USR9610,USR5645,CRY2,81.56,6102.98,CUR27,2023-02-11 22:48:44.782721
OTC1720011,Sell,USR76,USR6030,CRY1,76.55,5904.92,CUR25,2023-04-26 10:04:25.322421
OTC1720012,Buy,USR8903,USR3032,CRY4,60.34,9323.25,CUR5,2023-11-01 12:51:23.561134
OTC1720013,Sell,USR9257,USR5986,CRY8,86.63,9206.25,CUR10,2023-06-11 02:06:36.379505
OTC1720014,Buy,USR4298,USR9593,CRY5,48.81,1034.31,CUR27,2023-02-26 11:59:29.894361
OTC1720015,Sell,USR1866,USR3667,CRY5,42.3,4996.76,CUR2,2023-10-07 11:54:53.596374
OTC1720016,Sell,USR425,USR7613,CRY1,20.9,9141.38,CUR14,2023-11-03 08:29:25.740852
OTC1720017,Sell,USR5858,USR3468,CRY10,65.5,2626.95,CUR10,2023-09-23 13:50:38.608718
OTC1720018,Buy,USR6377,USR9970,CRY9,35.69,8248.12,CUR8,2023-10-09 12:08:56.085459
OTC1720019,Sell,USR9228,USR6074,CRY9,9.87,8371.34,CUR26,2023-11-11 06:45:48.024674
OTC1720020,Sell,USR401,USR1731,CRY3,99.62,916.1,CUR24,2023-04-12 16:27:36.535438
OTC1720021,Sell,USR5468,USR8437,CRY6,79.08,9251.87,CUR26,2023-02-28 20:04:09.113340
OTC1720022,Sell,USR265,USR6554,CRY9,96.13,5862.25,CUR21,2023-12-09 18:56:55.259717
OTC1720023,Sell,USR916,USR1640,CRY6,22.89,987.95,CUR13,2023-02-26 10:30:27.170349
OTC1720024,Buy,USR2922,USR4097,CRY6,10.44,4871.2,CUR14,2023-06-13 00:27:58.730084
OTC1720025,Buy,USR8562,USR1278,CRY4,44.6,1839.5,CUR11,2024-01-14 15:35:11.089818
OTC1720026,Sell,USR658,USR5256,CRY1,21.71,3832.01,CUR9,2024-02-05 02:54:54.683614
OTC1720027,Buy,USR6328,USR3107,CRY8,20.86,572.6,CUR28,2023-03-25 17:47:44.270192
OTC1720028,Sell,USR9150,USR6706,CRY3,98.17,7236.45,CUR12,2023-04-18 11:45:28.885541
OTC1720029,Buy,USR9843,USR1290,CRY1,26.3,9455.02,CUR28,2023-10-31 21:36:03.049652
OTC1720030,Buy,USR4013,USR5637,CRY9,97.72,1564.5,CUR27,2023-11-07 04:56:17.095893
OTC1720031,Sell,USR2872,USR997,CRY6,65.4,7610.38,CUR7,2023-10-15 11:35:05.640227
OTC1720032,Sell,USR7974,USR5945,CRY9,43.8,2767.58,CUR21,2023-06-04 16:00:33.109379
OTC1720033,Buy,USR2379,USR758,CRY9,75.04,322.24,CUR18,2023-10-22 08:38:07.690680
OTC1720034,Sell,USR5389,USR330,CRY5,16.4,4998.23,CUR12,2023-06-17 06:19:50.375069
OTC1720035,Sell,USR1085,USR4735,CRY9,53.32,6644.99,CUR25,2023-04-25 06:53:46.487260
OTC1720036,Sell,USR4058,USR1786,CRY1,65.01,6093.08,CUR16,2023-08-13 07:23:34.187691
OTC1720037,Sell,USR6426,USR6908,CRY7,49.82,618.24,CUR7,2024-01-24 12:03:14.807132
OTC1720038,Buy,USR4784,USR2491,CRY10,34.59,958.96,CUR30,2023-02-18 10:54:06.669732
OTC1720039,Buy,USR9066,USR7279,CRY7,77.45,8317.09,CUR4,2023-07-14 18:28:17.863244
OTC1720040,Sell,USR9875,USR852,CRY6,86.68,6442.99,CUR5,2023-08-27 11:34:46.623690
OTC1720041,Sell,USR4878,USR596,CRY4,79.31,4365.32,CUR5,2023-05-04 21:15:26.339750
OTC1720042,Buy,USR3204,USR5651,CRY4,10.02,308.37,CUR2,2024-01-18 13:33:12.083165
OTC1720043,Sell,USR184,USR9302,CRY3,90.66,5192.76,CUR18,2023-12-26 22:24:30.238179
OTC1720044,Buy,USR6162,USR8555,CRY5,81.79,6145.84,CUR22,2023-05-09 15:39:39.382132
OTC1720045,Sell,USR1399,USR1098,CRY7,77.41,2352.67,CUR16,2023-09-04 10:04:44.182936
OTC1720046,Sell,USR208,USR9386,CRY6,82.77,1501.33,CUR5,2023-02-25 20:29:34.608700
OTC1720047,Buy,USR4170,USR730,CRY6,11.35,4430.0,CUR24,2023-10-31 12:31:43.776670
OTC1720048,Sell,USR4143,USR5946,CRY4,64.02,7801.6,CUR29,2023-04-17 10:24:17.797981
OTC1720049,Buy,USR3795,USR8897,CRY3,94.6,7581.82,CUR3,2024-01-20 18:09:43.104340
