OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC1920001,Buy,USR5211,USR2508,CRY5,28.61,5023.2,CUR14,2023-06-01 03:51:39.658585
OTC1920002,Buy,USR4453,USR2796,CRY3,7.49,7534.72,CUR25,2023-10-29 10:26:15.432245
OTC1920003,Buy,USR5231,USR4362,CRY1,48.39,9626.53,CUR9,2023-10-09 09:55:15.252700
OTC1920004,Buy,USR9064,USR2968,CRY4,1.92,3378.44,CUR21,2023-10-06 20:28:17.210049
OTC1920005,Sell,USR76,USR3403,CRY1,54.53,2458.96,CUR1,2024-01-02 05:18:51.125147
OTC1920006,Buy,USR7393,USR3860,CRY5,62.02,5009.73,CUR21,2023-03-17 12:03:04.840271
OTC1920007,Buy,USR3203,USR2684,CRY2,40.31,3370.0,CUR25,2023-06-08 08:36:30.125502
OTC1920008,Buy,USR7915,USR6220,CRY5,7.75,4776.24,CUR3,2023-09-18 19:55:24.789935
OTC1920009,Buy,USR9310,USR8268,CRY1,44.21,6641.55,CUR10,2023-11-28 20:16:41.502347
OTC1920010,Sell,USR2240,USR2252,CRY5,92.22,7567.45,CUR30,2023-04-24 18:49:49.862899
OTC1920011,Sell,USR7521,USR6467,CRY8,63.36,7490.2,CUR3,2023-03-31 18:23:51.446606
OTC1920012,Sell,USR1876,USR4514,CRY9,81.28,3106.91,CUR3,2023-06-08 10:47:24.242450
OTC1920013,Buy,USR1238,USR3323,CRY5,71.34,707.6,CUR29,2024-01-07 04:02:00.090551
OTC1920014,Sell,USR2838,USR8295,CRY9,3.48,2199.61,CUR12,2023-04-12 15:16:21.721997
OTC1920015,Buy,USR9944,USR6754,CRY3,9.22,5292.45,CUR8,2023-03-02 21:56:02.588901
OTC1920016,Buy,USR7945,USR6782,CRY2,96.17,9959.09,CUR30,2023-12-07 11:46:34.661090
OTC1920017,Sell,USR1867,USR9922,CRY6,47.89,6146.73,CUR25,2023-05-17 06:27:26.530565
OTC1920018,Sell,USR6706,USR9683,CRY10,24.23,5777.92,CUR20,2023-03-19 15:28:34.827723
OTC1920019,Buy,USR7848,USR9528,CRY5,78.91,188.98,CUR24,2023-12-09 04:05:40.849175
OTC1920020,Buy,USR4326,USR3291,CRY7,86.6,3466.4,CUR13,2023-12-07 11:34:10.673747
OTC1920021,Buy,USR4475,USR2437,CRY6,42.53,740.61,CUR24,2023-12-21 19:21:29.815504
OTC1920022,Sell,USR2722,USR40,CRY9,1.43,2664.78,CUR29,2023-05-28 07:06:21.860053
OTC1920023,Buy,USR1292,USR553,CRY2,35.86,9857.74,CUR16,2023-03-01 17:27:08.020502
OTC1920024,Sell,USR5226,USR1964,CRY4,97.24,8895.9,CUR2,2023-07-27 22:39:27.591818
OTC1920025,Buy,USR1423,USR8900,CRY3,48.06,9054.85,CUR27,2023-11-29 19:41:04.729477
OTC1920026,Sell,USR9463,USR7994,CRY10,73.3,7690.96,CUR17,2023-09-25 10:15:52.249393
OTC1920027,Sell,USR9318,USR1553,CRY10,77.28,5189.13,CUR3,2023-09-14 02:11:35.099307
OTC1920028,Sell,USR2515,USR9730,CRY8,49.67,8723.52,CUR10,2023-03-13 14:05:51.084504
OTC1920029,Buy,USR3354,USR1780,CRY10,79.67,5462.54,CUR27,2023-06-16 20:16:10.715208
OTC1920030,Sell,USR6104,USR1891,CRY10,78.39,6842.48,CUR16,2023-04-05 02:19:25.320390
OTC1920031,Buy,USR8465,USR8369,CRY10,74.3,3007.35,CUR8,2023-07-16 12:29:22.133794
OTC1920032,Sell,USR2337,USR4647,CRY2,20.06,696.16,CUR4,2023-12-30 23:26:39.169096
OTC1920033,Sell,USR1937,USR2360,CRY7,97.42,2247.28,CUR24,2023-09-18 13:17:32.150216
OTC1920034,Sell,USR9561,USR2010,CRY9,13.61,809.42,CUR13,2023-08-05 18:29:07.980006
OTC1920035,Sell,USR6133,USR855,CRY3,11.7,9362.72,CUR7,2023-03-02 19:16:12.004089
OTC1920036,Sell,USR6607,USR1878,CRY10,97.56,7143.88,CUR7,2023-02-26 07:12:04.851506
OTC1920037,Sell,USR613,USR1935,CRY3,3.97,2960.19,CUR21,2023-02-10 09:45:39.770673
OTC1920038,Buy,USR6395,USR1636,CRY2,22.6,3944.01,CUR17,2023-03-07 14:37:48.725797
OTC1920039,Sell,USR3007,USR1009,CRY1,13.04,3268.41,CUR4,2023-03-28 02:02:23.585510
OTC1920040,Sell,USR7823,USR4698,CRY8,41.09,1758.96,CUR7,2023-08-20 09:00:13.630057
OTC1920041,Sell,USR8201,USR6887,CRY4,1.89,9483.78,CUR19,2024-02-07 21:13:03.117264
OTC1920042,Sell,USR6907,USR3896,CRY4,23.83,5989.53,CUR29,2023-08-26 23:20:14.808589
OTC1920043,Sell,USR8526,USR3025,CRY4,77.0,7388.45,CUR4,2023-05-08 13:56:18.963023
OTC1920044,Buy,USR1371,USR1135,CRY2,52.13,7168.61,CUR3,2023-12-11 17:30:43.346107
OTC1920045,Buy,USR1918,USR4147,CRY8,72.2,2779.06,CUR5,2023-06-22 18:45:59.624607
OTC1920046,Sell,USR7678,USR5504,CRY9,82.45,1355.35,CUR12,2023-04-22 10:40:45.408341
OTC1920047,Sell,USR9215,USR1437,CRY2,51.95,6522.91,CUR19,2023-03-25 16:53:12.886978
OTC1920048,Buy,USR9867,USR6657,CRY6,27.42,1471.43,CUR19,2023-05-11 02:30:11.419095
OTC1920049,Buy,USR1787,USR9638,CRY1,35.91,3085.02,CUR29,2023-02-12 11:50:23.868114
