OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC460001,Buy,USR3358,USR1416,CRY7,8.43,5506.99,CUR8,2023-04-18 15:57:32.088844
OTC460002,Sell,USR4029,USR644,CRY7,41.09,3325.07,CUR22,2023-07-03 18:08:56.898297
OTC460003,Buy,USR1977,USR1824,CRY8,69.04,4160.56,CUR29,2023-08-30 03:38:00.164816
OTC460004,Sell,USR1637,USR2962,CRY1,61.89,9474.86,CUR22,2023-03-06 21:10:18.751210
OTC460005,Buy,USR8726,USR4562,CRY7,8.06,8162.87,CUR21,2023-08-13 11:05:21.975067
OTC460006,Sell,USR8352,USR4723,CRY10,58.93,4707.71,CUR1,2023-08-27 00:17:47.020167
OTC460007,Sell,USR8110,USR9553,CRY5,38.17,4953.93,CUR6,2023-04-05 08:38:49.852762
OTC460008,Sell,USR3135,USR2524,CRY4,99.05,4236.79,CUR18,2024-01-12 04:52:51.219137
OTC460009,Sell,USR83,USR5169,CRY7,69.08,1632.07,CUR5,2023-12-21 17:13:42.035911
OTC460010,Buy,USR2249,USR6587,CRY1,10.28,7788.82,CUR12,2023-03-22 23:10:27.607573
OTC460011,Buy,USR4164,USR1931,CRY6,46.4,2914.08,CUR7,2023-06-24 10:46:34.106801
OTC460012,Sell,USR1007,USR6154,CRY10,78.13,5138.66,CUR4,2023-07-30 00:31:26.847686
OTC460013,Buy,USR7247,USR6469,CRY4,59.75,3129.29,CUR5,2023-07-23 22:50:35.378075
OTC460014,Sell,USR9175,USR1640,CRY9,87.97,542.58,CUR25,2023-09-17 05:46:51.909321
OTC460015,Buy,USR2655,USR3312,CRY3,27.37,1160.57,CUR8,2023-07-21 23:15:19.608025
OTC460016,Buy,USR2809,USR1645,CRY10,81.58,8142.83,CUR3,2023-09-13 12:01:53.692745
OTC460017,Buy,USR9580,USR712,CRY6,48.04,772.28,CUR21,2023-08-24 00:42:40.462474
OTC460018,Sell,USR8350,USR8281,CRY7,50.88,8014.4,CUR7,2023-03-12 14:45:41.318238
OTC460019,Buy,USR2779,USR2667,CRY1,49.59,4429.96,CUR15,2023-05-01 08:28:44.553226
OTC460020,Buy,USR3045,USR1734,CRY5,50.27,9367.63,CUR1,2023-05-18 15:04:35.869467
