OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC1060001,Buy,USR8756,USR2184,CRY4,90.79,8353.07,CUR28,2023-03-19 07:04:18.297128
OTC1060002,Buy,USR4476,USR2004,CRY3,63.01,110.05,CUR22,2023-10-28 15:17:26.972266
OTC1060003,Sell,USR1312,USR3388,CRY3,77.67,4723.03,CUR16,2023-04-10 00:11:17.935109
OTC1060004,Sell,USR7881,USR5520,CRY6,99.0,2587.21,CUR7,2023-02-24 12:58:34.203173
OTC1060005,Sell,USR4431,USR9273,CRY10,97.63,3932.41,CUR23,2023-08-15 21:34:53.434466
OTC1060006,Buy,USR7797,USR6873,CRY7,51.18,5799.29,CUR20,2023-07-27 11:02:30.955745
OTC1060007,Sell,USR3778,USR8462,CRY10,62.7,9041.51,CUR19,2024-01-18 15:18:18.813340
OTC1060008,Sell,USR3340,USR9579,CRY7,89.88,8610.71,CUR22,2023-03-02 09:46:57.573950
OTC1060009,Buy,USR178,USR7828,CRY8,87.3,1687.59,CUR29,2023-04-06 09:31:01.742743
OTC1060010,Buy,USR9164,USR2864,CRY7,16.46,8370.08,CUR3,2024-02-04 17:10:20.863394
OTC1060011,Buy,USR1235,USR6309,CRY4,59.73,9083.03,CUR20,2023-03-05 08:18:20.216361
OTC1060012,Buy,USR323,USR4603,CRY2,76.15,5418.32,CUR30,2023-06-25 03:25:55.877267
OTC1060013,Buy,USR262,USR7325,CRY7,15.78,1751.8,CUR9,2023-04-28 12:36:05.676454
OTC1060014,Buy,USR9200,USR9524,CRY7,46.84,1302.4,CUR19,2023-09-24 19:08:10.243820
OTC1060015,Buy,USR2875,USR2359,CRY5,66.64,330.68,CUR21,2023-11-26 06:33:18.967880
OTC1060016,Sell,USR7620,USR2174,CRY4,54.1,9067.56,CUR12,2023-04-14 22:03:50.908177
OTC1060017,Buy,USR2006,USR4912,CRY9,4.52,2323.61,CUR24,2023-06-12 21:15:44.610087
OTC1060018,Sell,USR6405,USR5604,CRY3,90.31,3380.51,CUR23,2023-05-29 02:08:01.476155
OTC1060019,Sell,USR6341,USR2769,CRY10,20.81,3089.23,CUR21,2023-08-10 22:16:18.010674
OTC1060020,Sell,USR1039,USR8823,CRY8,47.77,3185.45,CUR11,2024-02-07 19:10:09.345725
