OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC800001,Buy,USR7469,USR5637,CRY8,22.92,4838.89,CUR27,2023-09-09 23:11:26.151601
OTC800002,Sell,USR6077,USR2149,CRY5,39.14,6852.69,CUR10,2023-11-18 11:54:16.561764
OTC800003,Buy,USR2207,USR2668,CRY1,73.4,7638.57,CUR3,2023-10-27 23:53:35.777439
OTC800004,Sell,USR3462,USR4691,CRY10,55.83,1164.18,CUR7,2023-07-20 08:47:56.411005
OTC800005,Sell,USR6717,USR1649,CRY1,64.23,9125.96,CUR25,2023-06-01 20:39:44.142903
OTC800006,Sell,USR540,USR7777,CRY1,5.3,8844.49,CUR11,2023-08-30 22:30:36.994249
OTC800007,Sell,USR4297,USR9028,CRY10,42.36,3669.8,CUR15,2024-01-16 18:38:24.258478
OTC800008,Buy,USR6872,USR9447,CRY2,37.83,6980.44,CUR29,2023-09-26 11:54:29.645603
OTC800009,Sell,USR2883,USR8554,CRY9,84.55,8352.49,CUR18,2023-06-23 13:24:12.781419
OTC800010,Buy,USR8145,USR861,CRY1,48.42,6369.47,CUR23,2023-02-13 06:51:50.670070
OTC800011,Sell,USR3922,USR6891,CRY10,34.02,1808.35,CUR6,2023-08-05 22:43:49.257088
OTC800012,Buy,USR4725,USR477,CRY3,53.81,7670.35,CUR18,2023-03-30 00:12:14.176414
OTC800013,Buy,USR2375,USR5554,CRY4,27.98,8731.22,CUR10,2023-10-28 01:18:15.159586
OTC800014,Sell,USR9277,USR3161,CRY10,54.02,5588.37,CUR3,2024-01-02 21:32:41.865590
OTC800015,Buy,USR7557,USR3897,CRY8,93.87,2295.22,CUR30,2023-02-15 04:03:27.063927
OTC800016,Buy,USR64,USR8490,CRY5,70.86,3676.37,CUR27,2023-03-04 19:29:59.495233
OTC800017,Buy,USR9361,USR8038,CRY8,89.08,7664.19,CUR10,2023-10-02 01:47:41.349933
OTC800018,Sell,USR6880,USR2427,CRY2,25.48,2259.08,CUR2,2023-10-06 17:44:51.353719
OTC800019,Buy,USR4522,USR5421,CRY3,8.65,6865.7,CUR24,2023-08-19 20:01:04.350031
OTC800020,Buy,USR3925,USR6787,CRY4,83.38,3789.73,CUR12,2023-11-27 05:32:59.419728
OTC800021,Sell,USR3625,USR1033,CRY4,38.67,8226.96,CUR7,2023-05-19 07:42:09.684450
OTC800022,Sell,USR1839,USR8290,CRY1,70.86,9855.29,CUR4,2024-01-30 15:02:59.166363
OTC800023,Sell,USR7132,USR1030,CRY9,2.41,3987.43,CUR6,2023-04-04 09:57:33.713442
