OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC580001,Buy,USR8931,USR9205,CRY7,44.81,6817.55,CUR23,2023-09-16 09:41:07.460586
OTC580002,Buy,USR7952,USR2204,CRY9,72.91,2738.19,CUR1,2023-03-08 21:03:17.343533
OTC580003,Sell,USR5365,USR6733,CRY5,27.87,4006.38,CUR9,2023-06-28 01:20:38.422769
OTC580004,Sell,USR7057,USR5458,CRY10,24.14,7044.93,CUR13,2023-11-07 05:19:24.744575
OTC580005,Sell,USR1345,USR7222,CRY1,60.35,4400.24,CUR5,2023-11-02 22:13:24.272102
OTC580006,Buy,USR1895,USR1142,CRY1,80.64,3799.73,CUR25,2024-01-06 09:38:10.271652
OTC580007,Sell,USR916,USR2696,CRY8,27.28,1816.04,CUR25,2023-04-22 00:04:53.677422
OTC580008,Sell,USR8104,USR4132,CRY10,42.64,7131.57,CUR18,2023-07-30 16:51:36.642826
OTC580009,Buy,USR2863,USR1889,CRY10,18.97,2454.59,CUR25,2023-06-08 00:53:43.884648
OTC580010,Buy,USR7639,USR9582,CRY10,74.63,4847.52,CUR11,2023-07-13 17:29:42.471459
OTC580011,Buy,USR8740,USR3405,CRY9,37.28,7795.96,CUR22,2023-03-16 19:46:25.287931
OTC580012,Buy,USR6167,USR2992,CRY7,96.81,2459.1,CUR11,2023-04-10 08:32:51.347058
OTC580013,Buy,USR55,USR2046,CRY7,32.34,1849.76,CUR2,2023-12-13 03:33:11.599357
OTC580014,Buy,USR2545,USR8525,CRY10,10.34,5187.33,CUR22,2023-05-25 17:16:52.416329
OTC580015,Buy,USR2620,USR164,CRY4,17.24,8604.22,CUR10,2023-08-19 21:55:51.983948
OTC580016,Sell,USR5784,USR6263,CRY1,86.37,5025.83,CUR28,2023-12-28 15:25:48.529929
OTC580017,Sell,USR4656,USR1744,CRY6,56.4,348.64,CUR24,2023-03-12 17:32:02.098534
OTC580018,Sell,USR9392,USR3061,CRY4,44.62,2823.73,CUR24,2023-03-25 06:47:47.319127
OTC580019,Buy,USR1934,USR5784,CRY4,16.37,3766.07,CUR24,2024-01-28 22:29:48.069668
OTC580020,Buy,USR8071,USR8934,CRY4,73.73,1777.88,CUR30,2023-06-18 10:02:18.309008
OTC580021,Buy,USR7984,USR8822,CRY8,32.49,1356.7,CUR9,2023-11-03 08:46:48.910628
OTC580022,Sell,USR9869,USR8666,CRY9,42.78,6317.33,CUR8,2024-01-01 23:59:47.999524
OTC580023,Buy,USR1578,USR7945,CRY2,32.1,8348.52,CUR18,2023-11-21 10:17:29.330244
OTC580024,Sell,USR9579,USR9696,CRY6,45.26,2229.02,CUR11,2023-09-16 09:43:27.603787
OTC580025,Sell,USR2095,USR3168,CRY4,87.07,1547.11,CUR11,2023-08-22 14:54:00.274795
OTC580026,Sell,USR6976,USR9163,CRY6,4.75,3502.14,CUR3,2023-04-03 05:02:56.550924
