OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC620001,Sell,USR9147,USR7762,CRY9,93.11,3432.32,CUR4,2023-03-17 21:49:22.641984
OTC620002,Buy,USR6080,USR1476,CRY4,54.11,4769.29,CUR17,2023-06-29 20:00:40.787634
OTC620003,Sell,USR2098,USR8758,CRY10,36.44,1293.17,CUR23,2023-02-14 19:59:48.005182
OTC620004,Sell,USR1832,USR8449,CRY2,20.96,7502.61,CUR14,2023-07-21 09:40:07.224469
OTC620005,Sell,USR3129,USR9849,CRY8,96.76,5732.92,CUR14,2023-11-25 23:06:58.135822
OTC620006,Buy,USR9107,USR3896,CRY7,98.91,4665.64,CUR8,2023-03-05 10:33:49.990547
OTC620007,Buy,USR8818,USR399,CRY9,20.43,1316.12,CUR4,2023-08-17 18:31:03.800050
OTC620008,Buy,USR6263,USR3832,CRY4,25.51,8394.65,CUR29,2023-11-17 00:56:10.590597
OTC620009,Buy,USR2401,USR7416,CRY9,96.72,9167.46,CUR9,2023-04-23 06:42:03.438011
OTC620010,Buy,USR8052,USR6042,CRY10,41.65,3874.67,CUR11,2023-06-09 01:22:49.307160
OTC620011,Buy,USR7770,USR6882,CRY7,59.4,7136.49,CUR30,2023-02-12 08:41:37.002556
OTC620012,Buy,USR9886,USR7812,CRY6,52.26,2114.58,CUR7,2023-02-18 17:07:26.012366
OTC620013,Buy,USR1600,USR9655,CRY7,1.58,6899.2,CUR8,2023-07-09 23:13:01.074729
OTC620014,Sell,USR6859,USR4604,CRY8,5.14,1132.95,CUR27,2023-03-11 06:29:34.163991
OTC620015,Buy,USR9385,USR3635,CRY7,60.56,9534.75,CUR14,2023-03-06 04:07:54.294811
OTC620016,Sell,USR4236,USR3254,CRY5,55.28,1875.98,CUR13,2023-12-24 10:32:20.583734
OTC620017,Sell,USR2730,USR157,CRY9,40.14,5169.48,CUR4,2024-01-31 09:45:43.686740
OTC620018,Buy,USR5966,USR2200,CRY2,38.56,7872.17,CUR18,2023-05-04 20:30:53.942159
OTC620019,Sell,USR8950,USR7933,CRY9,56.99,8612.69,CUR10,2023-09-18 06:20:50.357673
OTC620020,Buy,USR6968,USR7945,CRY7,11.84,399.64,CUR19,2023-05-29 22:19:24.952707
OTC620021,Buy,USR2248,USR1645,CRY7,44.64,6572.18,CUR23,2023-09-04 17:55:17.742379
OTC620022,Buy,USR130,USR3909,CRY4,84.25,7138.23,CUR27,2023-02-27 06:51:15.963140
OTC620023,Buy,USR7688,USR8729,CRY7,50.59,6658.99,CUR26,2023-09-22 07:28:31.036921
OTC620024,Sell,USR6382,USR7735,CRY7,21.08,9245.63,CUR2,2023-11-24 15:14:30.331531
OTC620025,Sell,USR2270,USR9970,CRY9,66.74,1280.0,CUR9,2023-02-11 14:00:38.698577
OTC620026,Buy,USR7915,USR719,CRY4,30.2,3120.95,CUR4,2023-03-15 23:19:46.566752
OTC620027,Buy,USR9605,USR6745,CRY2,69.17,5812.89,CUR2,2023-12-31 14:01:54.764636
OTC620028,Sell,USR5684,USR6440,CRY6,52.46,6873.16,CUR23,2024-01-11 17:11:04.304264
OTC620029,Sell,USR8074,USR7363,CRY2,12.71,6767.7,CUR23,2023-08-29 13:30:46.364807
OTC620030,Buy,USR96,USR3686,CRY1,97.59,2490.97,CUR29,2023-06-29 17:53:42.808572
OTC620031,Sell,USR2168,USR1149,CRY9,88.01,9079.75,CUR19,2023-12-31 13:15:03.646083
OTC620032,Sell,USR6694,USR4965,CRY5,36.35,3510.36,CUR21,2023-10-06 19:45:18.552218
OTC620033,Buy,USR9521,USR5334,CRY5,68.51,7783.53,CUR2,2023-06-28 04:27:17.807297
OTC620034,Sell,USR9589,USR1863,CRY1,39.15,3089.89,CUR5,2023-08-26 11:20:06.194769
OTC620035,Sell,USR2535,USR1293,CRY4,50.17,965.95,CUR17,2023-10-20 03:10:52.377308
OTC620036,Sell,USR9515,USR5988,CRY8,37.41,2670.93,CUR20,2023-12-20 17:32:41.770231
OTC620037,Buy,USR2649,USR5608,CRY6,72.12,4533.0,CUR12,2024-01-06 09:33:03.650623
OTC620038,Sell,USR6203,USR4371,CRY6,95.28,6297.83,CUR4,2023-05-27 07:37:08.179825
OTC620039,Sell,USR9803,USR3376,CRY7,25.07,9248.65,CUR3,2023-06-19 17:50:35.916027
OTC620040,Sell,USR7347,USR9192,CRY5,1.56,3816.69,CUR1,2023-11-12 18:37:37.183535
