OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC1800001,Buy,USR3295,USR1955,CRY7,97.65,1726.07,CUR20,2024-02-09 12:44:56.702739
OTC1800002,Buy,USR5418,USR5360,CRY6,6.65,8687.25,CUR18,2023-10-14 07:28:35.446223
OTC1800003,Sell,USR330,USR2628,CRY2,28.72,830.38,CUR14,2023-04-09 17:52:36.940236
OTC1800004,Sell,USR4291,USR4922,CRY8,50.54,1306.87,CUR15,2023-06-22 15:48:11.474878
OTC1800005,Buy,USR7454,USR9099,CRY10,5.25,2079.38,CUR3,2023-04-27 06:21:54.130840
OTC1800006,Sell,USR4896,USR1519,CRY5,76.61,7411.8,CUR20,2023-05-18 00:38:20.499047
OTC1800007,Buy,USR7919,USR9666,CRY6,40.07,3570.35,CUR24,2024-01-14 16:48:08.544083
OTC1800008,Buy,USR9796,USR9202,CRY5,6.41,4847.68,CUR5,2023-07-15 12:02:01.127381
OTC1800009,Buy,USR5171,USR3711,CRY2,46.25,337.24,CUR28,2023-03-23 21:45:38.611247
OTC1800010,Buy,USR6126,USR3011,CRY10,86.45,8355.72,CUR12,2024-01-29 17:22:55.292433
OTC1800011,Buy,USR6374,USR8251,CRY8,41.89,1829.48,CUR16,2023-07-09 17:39:12.370024
OTC1800012,Buy,USR5876,USR9684,CRY7,23.71,7921.24,CUR7,2023-09-07 14:10:10.850520
OTC1800013,Buy,USR229,USR6218,CRY7,24.43,3374.28,CUR2,2024-01-30 11:53:26.461242
OTC1800014,Buy,USR6659,USR382,CRY3,92.69,4303.21,CUR18,2023-09-26 17:52:08.416753
OTC1800015,Buy,USR8128,USR6972,CRY4,98.68,4079.68,CUR10,2023-09-09 00:47:05.488668
OTC1800016,Sell,USR1228,USR8573,CRY4,49.03,5813.88,CUR10,2023-09-12 17:55:36.601344
OTC1800017,Buy,USR2848,USR3886,CRY10,64.58,1458.9,CUR18,2023-10-18 09:21:27.603046
OTC1800018,Buy,USR3473,USR3068,CRY6,6.8,2218.36,CUR22,2023-09-07 16:56:52.428284
OTC1800019,Buy,USR9955,USR6989,CRY10,90.58,3840.52,CUR19,2023-08-24 07:36:27.308623
OTC1800020,Sell,USR8503,USR2908,CRY8,9.94,6025.37,CUR29,2023-10-05 13:46:05.805397
OTC1800021,Buy,USR9426,USR9461,CRY10,97.93,3249.71,CUR25,2023-10-08 06:43:49.919045
OTC1800022,Buy,USR3988,USR3647,CRY4,50.56,808.01,CUR22,2023-02-11 20:16:41.035802
OTC1800023,Buy,USR9700,USR2200,CRY10,95.89,8681.44,CUR19,2023-07-18 16:53:26.805708
OTC1800024,Sell,USR8037,USR8980,CRY6,70.96,2992.92,CUR16,2023-07-29 22:45:29.107192
OTC1800025,Buy,USR2596,USR4476,CRY5,93.29,3133.11,CUR8,2023-08-18 22:34:31.648718
OTC1800026,Buy,USR8104,USR4196,CRY2,47.92,9781.41,CUR5,2023-04-18 05:41:34.003346
OTC1800027,Sell,USR3257,USR2545,CRY8,35.19,6205.52,CUR2,2023-09-22 08:13:31.276564
OTC1800028,Buy,USR9741,USR6755,CRY6,16.19,8931.75,CUR13,2024-01-12 05:29:23.904172
OTC1800029,Buy,USR7746,USR8869,CRY7,46.32,6352.04,CUR13,2023-09-10 14:37:23.429096
OTC1800030,Sell,USR1856,USR7448,CRY5,67.38,5306.71,CUR5,2023-02-12 09:47:35.904903
OTC1800031,Sell,USR8990,USR3009,CRY6,40.24,1665.45,CUR19,2023-11-14 19:09:54.133317
OTC1800032,Sell,USR2563,USR3734,CRY9,53.72,1567.22,CUR13,2023-11-17 08:23:15.255547
OTC1800033,Buy,USR3138,USR4693,CRY9,81.11,1123.55,CUR16,2024-02-06 21:26:43.149660
OTC1800034,Sell,USR4363,USR4882,CRY1,60.97,6669.4,CUR3,2023-04-20 16:18:25.451406
OTC1800035,Buy,USR6968,USR490,CRY5,7.18,6891.96,CUR28,2023-11-17 21:16:26.550338
OTC1800036,Buy,USR7646,USR673,CRY9,78.96,9209.45,CUR8,2023-03-04 22:14:08.039948
OTC1800037,Buy,USR8042,USR7928,CRY10,98.27,4661.17,CUR24,2023-07-15 01:24:20.078655
OTC1800038,Sell,USR2224,USR2688,CRY8,87.71,5859.62,CUR15,2024-01-03 02:36:14.940156
OTC1800039,Sell,USR6610,USR4870,CRY3,92.32,3036.93,CUR2,2024-01-16 00:38:56.664082
OTC1800040,Sell,USR3759,USR1309,CRY10,85.9,3487.45,CUR29,2023-09-30 11:08:54.062550
OTC1800041,Sell,USR9202,USR8753,CRY3,63.19,5084.53,CUR7,2023-09-06 07:19:39.035933
OTC1800042,Buy,USR4895,USR4951,CRY8,95.33,3107.55,CUR27,2023-03-21 07:10:42.182423
OTC1800043,Buy,USR8620,USR5842,CRY3,48.54,9605.35,CUR28,2023-10-24 16:52:49.686970
OTC1800044,Sell,USR6559,USR4765,CRY1,67.74,7446.89,CUR25,2023-10-10 15:53:24.377585
OTC1800045,Buy,USR8480,USR1654,CRY6,5.87,974.29,CUR28,2023-11-07 19:51:21.027188
OTC1800046,Buy,USR8453,USR2799,CRY3,9.57,7861.74,CUR12,2024-01-29 18:45:22.093583
OTC1800047,Sell,USR1943,USR2467,CRY8,28.02,9690.03,CUR8,2023-08-17 22:08:53.449893
OTC1800048,Buy,USR4843,USR67,CRY5,95.67,4977.37,CUR12,2023-11-24 14:11:10.668887
OTC1800049,Buy,USR4154,USR7211,CRY1,37.68,3800.67,CUR12,2023-08-30 06:52:44.003247
OTC1800050,Buy,USR4034,USR8243,CRY9,14.61,890.15,CUR9,2023-09-03 05:10:50.751670
OTC1800051,Buy,USR746,USR1846,CRY8,2.75,1626.16,CUR6,2024-01-09 00:53:26.589547
OTC1800052,Sell,USR7772,USR9793,CRY7,34.99,7125.07,CUR19,2023-06-03 21:13:29.473642
OTC1800053,Buy,USR6863,USR8793,CRY8,32.65,1222.99,CUR15,2023-09-25 18:17:19.641499
OTC1800054,Sell,USR7803,USR7674,CRY5,28.73,5069.37,CUR4,2023-09-24 04:51:45.800687
OTC1800055,Sell,USR6660,USR6512,CRY4,82.22,6210.04,CUR7,2023-08-09 02:14:48.944093
OTC1800056,Sell,USR9953,USR6315,CRY7,30.97,4867.7,CUR12,2023-03-22 02:15:20.075271
OTC1800057,Buy,USR1987,USR9713,CRY6,53.58,3135.82,CUR16,2023-07-03 07:16:02.069181
OTC1800058,Sell,USR8309,USR4935,CRY7,73.32,2473.77,CUR13,2023-09-17 23:18:15.934332
OTC1800059,Sell,USR8437,USR500,CRY1,47.22,6463.36,CUR19,2024-01-21 22:20:02.515800
OTC1800060,Buy,USR8690,USR1655,CRY2,94.03,262.94,CUR8,2023-04-29 21:37:06.788767
OTC1800061,Sell,USR2779,USR2671,CRY9,86.22,6625.06,CUR8,2023-08-18 13:07:20.079213
OTC1800062,Buy,USR2098,USR5813,CRY8,33.96,2932.3,CUR15,2023-05-04 02:43:59.962899
OTC1800063,Sell,USR6330,USR1010,CRY9,18.38,4418.78,CUR22,2023-03-20 17:05:18.111267
OTC1800064,Sell,USR9970,USR5771,CRY2,69.14,6977.96,CUR19,2023-03-04 02:55:29.776840
OTC1800065,Sell,USR68,USR2328,CRY10,65.01,4362.19,CUR14,2023-07-05 16:10:19.295894
OTC1800066,Sell,USR6508,USR9956,CRY4,69.93,5949.01,CUR4,2023-07-31 16:20:02.403848
OTC1800067,Sell,USR7469,USR7467,CRY5,56.96,6486.5,CUR17,2024-01-12 17:01:56.408352
OTC1800068,Sell,USR2598,USR2007,CRY5,83.58,7747.0,CUR24,2023-12-26 23:46:42.456493
OTC1800069,Buy,USR944,USR4566,CRY7,46.75,2527.61,CUR21,2023-12-22 00:42:59.236006
OTC1800070,Buy,USR3567,USR8333,CRY8,67.77,9784.5,CUR29,2023-06-15 20:18:28.638679
OTC1800071,Sell,USR9090,USR3830,CRY6,0.95,9981.04,CUR26,2023-12-26 17:32:28.918337
OTC1800072,Sell,USR3955,USR7743,CRY2,48.01,6501.65,CUR21,2023-04-29 12:12:59.108885
OTC1800073,Sell,USR4435,USR7148,CRY1,3.83,4643.52,CUR10,2023-07-02 11:53:05.157943
OTC1800074,Sell,USR1460,USR6711,CRY6,38.45,1221.06,CUR26,2023-03-26 09:15:32.104336
OTC1800075,Buy,USR8414,USR6045,CRY7,69.13,9114.51,CUR10,2024-02-06 01:36:10.376785
OTC1800076,Sell,USR9170,USR4529,CRY7,21.82,8957.44,CUR4,2023-05-15 16:27:54.796525
OTC1800077,Sell,USR6462,USR3842,CRY5,37.42,9273.57,CUR29,2024-01-07 02:24:24.987921
OTC1800078,Sell,USR7243,USR1267,CRY10,42.41,3029.57,CUR2,2023-05-20 20:26:33.862894
OTC1800079,Buy,USR3613,USR7969,CRY5,64.77,1302.29,CUR28,2023-12-25 06:07:07.563789
OTC1800080,Buy,USR3439,USR721,CRY4,12.28,3407.91,CUR13,2023-05-18 05:29:02.643014
OTC1800081,Buy,USR1400,USR9306,CRY3,30.31,4897.29,CUR27,2023-05-13 03:25:45.532176
OTC1800082,Sell,USR9009,USR7436,CRY5,93.59,2666.83,CUR21,2023-03-29 04:08:04.246410
OTC1800083,Sell,USR5439,USR9343,CRY3,65.57,552.73,CUR10,2023-04-27 03:24:18.716180
OTC1800084,Buy,USR3030,USR8094,CRY7,80.37,5445.45,CUR18,2023-12-23 05:15:37.706082
OTC1800085,Buy,USR9297,USR9430,CRY5,35.47,4483.52,CUR15,2023-07-22 17:44:46.701167
OTC1800086,Sell,USR7036,USR2369,CRY2,86.9,7364.47,CUR23,2023-02-13 00:29:28.333393
OTC1800087,Buy,USR3568,USR6733,CRY1,90.96,7793.84,CUR23,2023-11-03 13:03:30.269542
OTC1800088,Sell,USR3259,USR6100,CRY1,91.02,9174.38,CUR25,2023-04-27 18:06:14.072679
OTC1800089,Buy,USR3562,USR8530,CRY6,79.71,6735.09,CUR26,2023-10-30 15:32:10.799219
OTC1800090,Sell,USR4376,USR940,CRY6,9.97,6530.03,CUR2,2023-04-04 13:15:20.795740
OTC1800091,Buy,USR6275,USR8762,CRY6,82.47,3328.24,CUR23,2023-08-18 20:51:49.468801
OTC1800092,Buy,USR509,USR5690,CRY3,71.85,6815.92,CUR11,2023-07-03 15:56:54.869936
OTC1800093,Sell,USR3772,USR1469,CRY5,41.78,2501.59,CUR3,2023-07-10 18:58:00.177501
OTC1800094,Buy,USR9132,USR1111,CRY9,16.21,5961.25,CUR12,2023-03-29 01:04:12.711127
OTC1800095,Buy,USR4628,USR2404,CRY3,0.33,6819.43,CUR18,2023-07-30 02:46:23.242119
