OrderID,OrderType,SellerUserID,BuyerUserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
OTC560001,Buy,USR924,USR5687,CRY1,13.14,9358.35,CUR16,2023-06-20 03:44:25.115367
OTC560002,Sell,USR7599,USR9310,CRY7,76.21,6811.05,CUR2,2023-08-06 14:59:37.204594
OTC560003,Sell,USR560,USR6201,CRY4,74.24,8641.2,CUR23,2024-01-20 18:32:56.925240
OTC560004,Sell,USR6240,USR534,CRY8,53.23,6097.01,CUR22,2023-03-15 06:30:57.678040
OTC560005,Buy,USR1490,USR1568,CRY6,2.06,5812.16,CUR4,2023-07-30 04:02:20.282120
OTC560006,Buy,USR986,USR3419,CRY5,28.86,6132.45,CUR7,2023-12-02 04:41:31.760461
OTC560007,Buy,USR2960,USR3660,CRY4,21.44,4657.69,CUR17,2023-04-24 06:36:01.185567
OTC560008,Buy,USR6943,USR7906,CRY5,46.67,5880.14,CUR28,2023-04-22 10:58:49.834404
OTC560009,Buy,USR4187,USR9937,CRY10,24.12,6861.06,CUR1,2023-03-06 11:15:37.610624
OTC560010,Sell,USR7782,USR2795,CRY9,0.36,3845.02,CUR9,2023-06-06 06:49:15.671341
OTC560011,Sell,USR5582,USR5890,CRY10,54.35,9532.11,CUR12,2023-10-23 13:20:53.292921
OTC560012,Buy,USR4783,USR7978,CRY3,71.64,7394.69,CUR5,2023-08-05 03:47:46.077313
OTC560013,Buy,USR9417,USR8676,CRY1,29.36,1751.61,CUR4,2023-03-05 00:56:56.601264
OTC560014,Buy,USR883,USR5274,CRY1,13.38,5496.77,CUR3,2024-01-11 23:48:25.517509
OTC560015,Buy,USR4739,USR5455,CRY1,27.75,9781.03,CUR9,2023-08-05 02:10:56.955091
OTC560016,Buy,USR7822,USR7516,CRY9,26.86,8479.2,CUR16,2023-07-26 00:43:44.670974
OTC560017,Buy,USR1519,USR6023,CRY9,14.0,4767.91,CUR18,2023-10-05 21:03:43.598740
OTC560018,Sell,USR2123,USR5928,CRY6,60.93,8339.95,CUR27,2023-06-06 12:32:46.368296
OTC560019,Sell,USR7628,USR9495,CRY9,58.48,6556.12,CUR30,2023-07-14 23:36:12.016254
OTC560020,Sell,USR6062,USR4644,CRY10,39.89,6136.86,CUR27,2023-06-02 21:50:47.162823
OTC560021,Buy,USR1790,USR1776,CRY8,52.43,9980.66,CUR15,2023-02-10 15:37:26.482040
OTC560022,Sell,USR1345,USR7141,CRY2,10.7,327.29,CUR28,2023-12-05 00:33:03.184497
OTC560023,Buy,USR8298,USR5610,CRY2,3.92,3671.38,CUR7,2023-02-23 23:53:48.861629
OTC560024,Sell,USR6094,USR8707,CRY2,11.31,4110.2,CUR17,2023-07-19 01:32:02.830544
OTC560025,Sell,USR3853,USR1236,CRY6,62.71,3791.16,CUR27,2023-06-10 02:47:47.466685
OTC560026,Sell,USR7033,USR4393,CRY10,17.25,3883.48,CUR10,2023-10-10 07:51:23.396594
OTC560027,Sell,USR7431,USR4419,CRY5,95.5,9742.8,CUR26,2023-03-17 12:03:01.573810
OTC560028,Sell,USR898,USR4546,CRY8,24.02,4009.4,CUR1,2023-06-19 13:57:35.272168
OTC560029,Buy,USR3800,USR8885,CRY2,82.4,4151.2,CUR8,2023-04-23 09:12:46.268163
OTC560030,Buy,USR100,USR1315,CRY1,58.07,3642.45,CUR24,2023-08-07 19:25:08.212607
OTC560031,Sell,USR6703,USR6083,CRY3,59.07,1526.53,CUR10,2023-08-08 14:40:19.169230
OTC560032,Buy,USR8729,USR9919,CRY4,94.17,7374.55,CUR7,2023-10-16 19:32:03.532661
OTC560033,Buy,USR8356,USR2794,CRY9,18.1,2326.32,CUR9,2023-12-07 08:50:19.547409
OTC560034,Sell,USR8231,USR186,CRY9,4.24,9370.78,CUR3,2023-06-03 09:39:53.617054
OTC560035,Sell,USR6595,USR4181,CRY10,56.92,1518.41,CUR29,2023-11-28 10:22:38.034937
OTC560036,Sell,USR8957,USR9270,CRY7,78.93,6296.33,CUR11,2024-02-03 05:35:26.076292
OTC560037,Sell,USR8640,USR9710,CRY2,24.21,5495.31,CUR28,2023-12-24 13:55:34.426282
OTC560038,Buy,USR5472,USR8118,CRY9,54.16,6109.38,CUR29,2023-03-07 18:21:19.719663
OTC560039,Buy,USR3063,USR8581,CRY6,18.37,3893.45,CUR18,2023-08-02 02:25:58.871768
OTC560040,Buy,USR2403,USR8746,CRY8,16.03,4132.45,CUR25,2023-09-06 18:20:31.796242
OTC560041,Buy,USR3336,USR4016,CRY1,46.23,6384.4,CUR25,2023-10-17 03:54:01.569507
OTC560042,Sell,USR2940,USR6606,CRY6,14.7,8242.5,CUR4,2023-04-16 23:07:10.708341
OTC560043,Buy,USR8576,USR740,CRY9,48.2,7586.03,CUR19,2023-07-17 15:06:52.366076
OTC560044,Buy,USR8857,USR2275,CRY5,37.86,6967.41,CUR18,2023-06-18 14:15:38.321400
OTC560045,Sell,USR2154,USR1741,CRY9,17.87,7974.94,CUR16,2023-09-28 07:07:43.535355
OTC560046,Sell,USR4213,USR9064,CRY1,21.14,9246.78,CUR27,2023-06-16 11:02:02.236730
OTC560047,Buy,USR2693,USR5805,CRY7,16.47,8479.05,CUR27,2023-10-30 09:43:45.130889
OTC560048,Sell,USR2824,USR6444,CRY6,47.72,2007.26,CUR24,2023-09-09 17:36:05.398328
OTC560049,Sell,USR6823,USR9806,CRY7,89.53,1007.81,CUR20,2023-11-18 05:02:00.910881
OTC560050,Buy,USR1271,USR6828,CRY1,58.22,1479.16,CUR1,2024-01-30 20:48:25.333650
OTC560051,Buy,USR8344,USR7105,CRY3,89.42,2198.51,CUR13,2023-02-25 18:06:11.326577
OTC560052,Sell,USR8097,USR7504,CRY1,30.12,9182.74,CUR21,2023-08-29 05:26:53.930885
OTC560053,Sell,USR2319,USR4201,CRY5,35.63,8589.97,CUR5,2024-01-19 14:36:11.843668
OTC560054,Buy,USR7902,USR5806,CRY2,29.44,1892.04,CUR21,2024-01-09 13:50:53.503115
OTC560055,Buy,USR9273,USR3451,CRY10,11.51,8065.19,CUR13,2023-02-13 17:24:59.532889
OTC560056,Buy,USR8248,USR6382,CRY3,30.47,7772.28,CUR6,2023-06-04 10:51:06.869929
OTC560057,Sell,USR6063,USR3739,CRY1,33.07,4939.14,CUR2,2023-11-21 17:39:49.263953
OTC560058,Buy,USR2268,USR4003,CRY2,84.71,6245.81,CUR28,2023-02-24 02:53:42.560526
OTC560059,Sell,USR2258,USR2548,CRY4,86.02,4942.08,CUR12,2023-08-03 08:17:33.809106
OTC560060,Sell,USR9194,USR6193,CRY4,40.1,8963.55,CUR15,2023-12-28 04:12:30.729180
OTC560061,Buy,USR279,USR4541,CRY10,58.27,9741.41,CUR22,2023-07-23 12:05:23.669040
OTC560062,Buy,USR394,USR3256,CRY5,40.67,1794.95,CUR7,2023-12-24 19:21:53.466602
OTC560063,Sell,USR8385,USR8032,CRY2,29.53,9633.22,CUR13,2023-04-09 03:15:06.548150
OTC560064,Buy,USR1587,USR9551,CRY6,89.68,6244.4,CUR20,2023-03-15 15:36:39.358407
OTC560065,Sell,USR5156,USR8084,CRY4,85.65,6011.71,CUR19,2023-07-07 00:03:50.509085
OTC560066,Sell,USR8722,USR7025,CRY9,57.95,5686.68,CUR16,2023-02-12 14:26:33.287778
OTC560067,Buy,USR2537,USR1472,CRY2,11.85,4764.8,CUR26,2023-02-10 08:30:16.492573
OTC560068,Sell,USR6719,USR1438,CRY7,58.68,133.07,CUR17,2023-09-09 03:37:03.139775
OTC560069,Buy,USR6777,USR665,CRY8,7.49,7497.08,CUR11,2023-05-19 18:55:39.962379
OTC560070,Buy,USR1477,USR9121,CRY9,84.49,9523.89,CUR18,2023-10-31 17:13:37.341086
OTC560071,Sell,USR317,USR4300,CRY9,61.08,5775.51,CUR29,2023-02-14 13:13:15.544912
OTC560072,Buy,USR4413,USR8540,CRY1,83.56,3047.14,CUR17,2023-07-28 21:06:28.489583
OTC560073,Sell,USR2795,USR3141,CRY7,90.89,5112.8,CUR11,2023-12-01 06:27:40.432001
OTC560074,Buy,USR2617,USR4558,CRY4,29.82,5205.59,CUR6,2023-12-16 22:19:05.150078
OTC560075,Sell,USR1885,USR7194,CRY10,48.62,6217.63,CUR13,2023-08-14 01:31:54.785837
OTC560076,Buy,USR7255,USR6574,CRY9,27.88,9003.92,CUR11,2023-04-09 20:00:42.998026
OTC560077,Sell,USR1302,USR3365,CRY2,29.81,5997.58,CUR4,2023-03-16 13:52:57.880933
OTC560078,Sell,USR1530,USR9981,CRY8,61.07,4246.0,CUR29,2023-09-22 21:00:29.143889
OTC560079,Sell,USR2920,USR8271,CRY1,66.92,3800.38,CUR21,2023-07-07 14:03:22.137303
OTC560080,Buy,USR7042,USR7201,CRY5,18.2,6116.29,CUR28,2023-09-24 12:50:51.292839
