OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans540001,Fiat Withdrawl,USR9292,CUR26,6039.62,2023-11-14 00:03:15.535108
FiatTrans540002,Fiat Withdrawl,USR837,CUR11,3179.44,2023-08-20 02:00:00.597486
FiatTrans540003,Fiat Withdrawl,USR6890,CUR16,4472.41,2023-12-20 07:15:40.229491
FiatTrans540004,Fiat Withdrawl,USR4303,CUR12,7000.63,2023-07-22 08:04:58.408865
FiatTrans540005,Fiat Withdrawl,USR4551,CUR22,9379.79,2023-12-19 10:02:10.863047
FiatTrans540006,Fiat Withdrawl,USR2075,CUR19,4481.88,2023-06-17 01:55:01.980825
FiatTrans540007,Fiat Deposit,USR2741,CUR25,7109.56,2023-07-11 08:57:07.146420
FiatTrans540008,Fiat Withdrawl,USR2149,CUR12,7718.91,2023-02-25 20:17:18.773511
FiatTrans540009,Fiat Withdrawl,USR7609,CUR6,5354.7,2024-01-04 20:59:39.127106
FiatTrans540010,Fiat Deposit,USR3161,CUR20,8065.55,2023-11-10 07:02:26.220319
FiatTrans540011,Fiat Withdrawl,USR4918,CUR22,4655.22,2023-08-09 20:24:43.144940
FiatTrans540012,Fiat Withdrawl,USR963,CUR25,8504.13,2023-09-23 19:59:15.708928
FiatTrans540013,Fiat Withdrawl,USR558,CUR8,1408.42,2023-08-07 15:09:05.504482
FiatTrans540014,Fiat Deposit,USR5716,CUR9,1929.96,2023-11-18 10:07:28.766399
FiatTrans540015,Fiat Withdrawl,USR1900,CUR9,6957.51,2023-05-13 22:43:32.501633
FiatTrans540016,Fiat Deposit,USR1349,CUR17,6817.14,2023-06-30 22:08:34.783019
FiatTrans540017,Fiat Withdrawl,USR4680,CUR8,169.14,2023-11-17 08:13:32.650615
FiatTrans540018,Fiat Withdrawl,USR4122,CUR18,7619.0,2023-07-10 20:38:06.978501
FiatTrans540019,Fiat Withdrawl,USR7903,CUR11,5087.13,2023-02-21 01:38:59.434620
FiatTrans540020,Fiat Deposit,USR2214,CUR4,489.8,2023-12-09 20:35:12.329201
FiatTrans540021,Fiat Deposit,USR2010,CUR24,9451.69,2023-05-27 10:37:50.337347
FiatTrans540022,Fiat Withdrawl,USR4909,CUR13,6280.23,2023-09-26 16:33:53.781839
FiatTrans540023,Fiat Withdrawl,USR2803,CUR18,6351.75,2023-04-22 21:43:35.693227
