OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans1060001,Fiat Withdrawl,USR9494,CUR1,2519.61,2024-01-08 15:42:28.382001
FiatTrans1060002,Fiat Withdrawl,USR2616,CUR3,2040.38,2023-02-26 01:34:29.852767
FiatTrans1060003,Fiat Withdrawl,USR3782,CUR22,5691.55,2023-11-13 04:59:34.801208
FiatTrans1060004,Fiat Withdrawl,USR3075,CUR30,8280.42,2023-03-22 13:51:15.184909
FiatTrans1060005,Fiat Withdrawl,USR7106,CUR8,1719.94,2024-01-27 17:52:24.656996
FiatTrans1060006,Fiat Deposit,USR443,CUR24,3754.15,2024-01-21 11:25:07.792359
FiatTrans1060007,Fiat Deposit,USR7293,CUR3,1538.65,2023-12-09 03:09:39.206871
FiatTrans1060008,Fiat Withdrawl,USR2860,CUR19,2307.23,2024-02-05 19:22:39.231091
FiatTrans1060009,Fiat Deposit,USR2829,CUR8,6868.47,2023-06-23 23:14:39.794306
FiatTrans1060010,Fiat Deposit,USR6791,CUR21,3998.79,2023-08-16 21:20:41.657352
FiatTrans1060011,Fiat Deposit,USR2923,CUR20,6068.28,2024-01-23 02:34:08.867876
FiatTrans1060012,Fiat Withdrawl,USR6749,CUR14,9891.46,2023-11-17 19:43:37.275013
FiatTrans1060013,Fiat Deposit,USR8754,CUR27,880.83,2023-02-12 19:07:57.232759
FiatTrans1060014,Fiat Deposit,USR2610,CUR13,2804.82,2023-11-16 05:16:56.551630
FiatTrans1060015,Fiat Withdrawl,USR7911,CUR16,8159.79,2023-06-01 02:40:15.268483
FiatTrans1060016,Fiat Withdrawl,USR6698,CUR9,4739.05,2023-07-09 22:43:00.790891
FiatTrans1060017,Fiat Withdrawl,USR7226,CUR11,715.84,2023-08-08 18:49:40.045733
FiatTrans1060018,Fiat Withdrawl,USR9987,CUR9,6644.78,2023-06-10 22:00:20.209756
FiatTrans1060019,Fiat Deposit,USR2652,CUR3,697.0,2023-07-24 20:35:50.137073
FiatTrans1060020,Fiat Deposit,USR943,CUR5,2253.26,2023-02-14 11:30:38.332976
FiatTrans1060021,Fiat Withdrawl,USR4461,CUR28,7571.01,2023-03-11 00:01:34.021365
FiatTrans1060022,Fiat Withdrawl,USR3449,CUR13,7337.01,2023-03-19 09:41:48.548554
FiatTrans1060023,Fiat Deposit,USR9723,CUR23,4642.68,2023-06-06 20:41:50.305634
FiatTrans1060024,Fiat Withdrawl,USR6520,CUR15,7715.45,2023-11-24 04:46:40.992341
FiatTrans1060025,Fiat Withdrawl,USR6115,CUR17,1141.5,2023-07-18 11:11:30.228329
FiatTrans1060026,Fiat Withdrawl,USR1296,CUR28,926.03,2023-03-29 06:16:35.519753
FiatTrans1060027,Fiat Deposit,USR9049,CUR21,804.43,2023-10-08 09:58:38.531973
FiatTrans1060028,Fiat Withdrawl,USR550,CUR3,4966.11,2023-12-04 00:12:41.937992
FiatTrans1060029,Fiat Withdrawl,USR7082,CUR17,3830.05,2023-04-05 00:19:07.557966
FiatTrans1060030,Fiat Withdrawl,USR3647,CUR10,6070.96,2023-05-28 11:07:29.692030
FiatTrans1060031,Fiat Withdrawl,USR6596,CUR16,4282.43,2024-01-27 20:42:07.651501
FiatTrans1060032,Fiat Withdrawl,USR8123,CUR4,4184.61,2023-05-19 13:25:52.566676
FiatTrans1060033,Fiat Withdrawl,USR7877,CUR3,4560.09,2023-03-21 22:03:05.527596
FiatTrans1060034,Fiat Withdrawl,USR8253,CUR7,4214.2,2023-07-18 08:39:52.347383
FiatTrans1060035,Fiat Deposit,USR8403,CUR25,8010.2,2023-07-16 07:21:24.048708
FiatTrans1060036,Fiat Deposit,USR2745,CUR23,928.38,2023-08-17 12:51:17.282635
FiatTrans1060037,Fiat Withdrawl,USR8242,CUR8,1086.86,2023-12-13 06:36:31.882876
FiatTrans1060038,Fiat Withdrawl,USR9877,CUR20,7867.54,2023-11-12 11:05:41.185263
FiatTrans1060039,Fiat Deposit,USR2122,CUR8,3213.21,2023-12-24 18:26:05.731992
FiatTrans1060040,Fiat Withdrawl,USR6570,CUR25,5621.52,2023-04-20 00:00:13.882316
FiatTrans1060041,Fiat Withdrawl,USR8863,CUR8,7202.55,2023-05-25 06:02:56.463768
FiatTrans1060042,Fiat Deposit,USR183,CUR3,3255.14,2023-03-24 20:49:32.250189
