OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans1540001,Fiat Withdrawl,USR7675,CUR13,8480.63,2023-06-12 18:12:34.408508
FiatTrans1540002,Fiat Withdrawl,USR1006,CUR13,2055.31,2023-06-28 08:09:47.306038
FiatTrans1540003,Fiat Deposit,USR2286,CUR1,458.07,2023-06-20 03:37:23.254725
FiatTrans1540004,Fiat Deposit,USR6271,CUR13,6584.5,2024-02-04 04:43:16.391181
FiatTrans1540005,Fiat Deposit,USR9893,CUR13,9706.1,2023-08-04 22:04:06.011228
FiatTrans1540006,Fiat Withdrawl,USR1285,CUR5,9003.53,2023-12-12 21:59:05.259522
FiatTrans1540007,Fiat Withdrawl,USR9511,CUR25,2161.56,2023-05-17 18:13:36.739135
FiatTrans1540008,Fiat Withdrawl,USR9985,CUR16,5752.23,2023-02-10 18:24:24.897894
FiatTrans1540009,Fiat Withdrawl,USR2692,CUR6,5447.04,2023-07-30 01:27:33.448356
FiatTrans1540010,Fiat Withdrawl,USR2785,CUR2,3592.96,2023-03-19 13:06:04.209940
FiatTrans1540011,Fiat Deposit,USR7971,CUR2,2971.55,2023-04-23 11:11:34.420375
FiatTrans1540012,Fiat Deposit,USR1641,CUR25,2287.41,2023-06-24 14:42:03.157241
FiatTrans1540013,Fiat Withdrawl,USR7295,CUR27,399.84,2023-10-09 21:23:09.943712
FiatTrans1540014,Fiat Withdrawl,USR8035,CUR11,6349.69,2023-09-22 21:46:59.802794
FiatTrans1540015,Fiat Withdrawl,USR690,CUR4,1586.08,2023-03-19 11:19:38.895052
FiatTrans1540016,Fiat Deposit,USR8687,CUR3,2155.0,2023-02-22 05:59:20.472952
FiatTrans1540017,Fiat Withdrawl,USR4532,CUR9,9971.67,2023-06-22 07:01:54.097310
FiatTrans1540018,Fiat Withdrawl,USR9185,CUR8,9214.73,2023-12-25 06:33:26.596699
FiatTrans1540019,Fiat Withdrawl,USR8147,CUR29,4939.32,2023-06-22 02:21:01.197302
FiatTrans1540020,Fiat Withdrawl,USR8482,CUR12,173.48,2023-11-09 18:11:37.197619
FiatTrans1540021,Fiat Deposit,USR5352,CUR9,388.38,2023-07-25 04:46:43.424405
FiatTrans1540022,Fiat Deposit,USR9472,CUR12,6143.84,2023-09-29 22:00:33.736438
FiatTrans1540023,Fiat Withdrawl,USR8131,CUR29,8882.92,2023-07-14 23:14:02.117234
FiatTrans1540024,Fiat Withdrawl,USR323,CUR24,9479.97,2023-10-01 19:31:55.420076
FiatTrans1540025,Fiat Withdrawl,USR8390,CUR3,7171.74,2024-01-02 00:40:39.221739
FiatTrans1540026,Fiat Deposit,USR2056,CUR7,4478.94,2023-07-24 06:12:03.173892
FiatTrans1540027,Fiat Withdrawl,USR686,CUR11,547.61,2023-11-09 22:22:48.312159
FiatTrans1540028,Fiat Deposit,USR6561,CUR4,6152.35,2023-05-22 12:11:21.340054
FiatTrans1540029,Fiat Withdrawl,USR2469,CUR1,814.61,2023-10-30 21:25:58.520502
FiatTrans1540030,Fiat Withdrawl,USR4219,CUR8,8060.52,2023-09-10 09:34:31.148742
FiatTrans1540031,Fiat Deposit,USR2878,CUR19,1701.84,2023-05-20 19:12:47.490686
FiatTrans1540032,Fiat Withdrawl,USR835,CUR9,6257.91,2023-04-17 20:20:29.948814
FiatTrans1540033,Fiat Withdrawl,USR7132,CUR2,250.18,2023-04-23 00:06:23.207351
FiatTrans1540034,Fiat Deposit,USR9269,CUR9,1756.83,2023-07-29 03:29:28.046390
FiatTrans1540035,Fiat Deposit,USR8256,CUR10,626.55,2023-03-12 16:34:08.013715
