OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans1560001,Fiat Withdrawl,USR971,CUR5,2262.98,2023-10-06 04:07:48.729025
FiatTrans1560002,Fiat Withdrawl,USR1200,CUR24,1328.17,2023-08-12 12:51:34.414887
FiatTrans1560003,Fiat Deposit,USR1476,CUR24,1717.07,2023-11-02 09:23:07.701024
FiatTrans1560004,Fiat Withdrawl,USR8431,CUR16,4832.66,2023-09-22 09:37:31.582384
FiatTrans1560005,Fiat Withdrawl,USR713,CUR24,2692.75,2023-07-25 10:15:40.044555
FiatTrans1560006,Fiat Withdrawl,USR6719,CUR29,8160.64,2023-11-19 12:49:39.379012
FiatTrans1560007,Fiat Deposit,USR5978,CUR28,2996.8,2023-12-31 14:37:35.665770
FiatTrans1560008,Fiat Withdrawl,USR4246,CUR18,5138.53,2023-12-03 13:59:49.416281
FiatTrans1560009,Fiat Deposit,USR7344,CUR11,3260.6,2024-01-15 15:32:44.380551
FiatTrans1560010,Fiat Withdrawl,USR857,CUR13,314.9,2023-02-16 22:43:55.188029
FiatTrans1560011,Fiat Deposit,USR1031,CUR18,2547.95,2023-10-26 17:23:30.893461
FiatTrans1560012,Fiat Deposit,USR6879,CUR26,3391.31,2024-01-07 08:21:11.953432
FiatTrans1560013,Fiat Withdrawl,USR7281,CUR16,6876.97,2023-10-05 13:02:26.010104
FiatTrans1560014,Fiat Deposit,USR2878,CUR23,4057.56,2023-06-15 23:40:19.175821
FiatTrans1560015,Fiat Withdrawl,USR7604,CUR29,5365.81,2023-08-14 02:33:51.606476
FiatTrans1560016,Fiat Withdrawl,USR8009,CUR14,1203.71,2023-09-06 06:11:39.304744
FiatTrans1560017,Fiat Withdrawl,USR6272,CUR20,9243.22,2023-03-07 10:15:56.727927
FiatTrans1560018,Fiat Deposit,USR1841,CUR10,6785.02,2023-10-30 01:55:07.406500
FiatTrans1560019,Fiat Deposit,USR1404,CUR18,5507.75,2023-04-29 16:55:15.114165
FiatTrans1560020,Fiat Deposit,USR6644,CUR4,8553.15,2023-06-21 04:35:25.479915
FiatTrans1560021,Fiat Deposit,USR5420,CUR19,6243.63,2023-05-10 12:19:10.214579
FiatTrans1560022,Fiat Withdrawl,USR4952,CUR13,6418.19,2023-11-13 03:11:53.333163
FiatTrans1560023,Fiat Deposit,USR7526,CUR21,2930.96,2023-06-30 19:36:41.118784
FiatTrans1560024,Fiat Withdrawl,USR5737,CUR2,5648.44,2023-02-18 07:59:49.566563
FiatTrans1560025,Fiat Withdrawl,USR1968,CUR20,8144.0,2023-04-05 01:38:54.834245
FiatTrans1560026,Fiat Deposit,USR9007,CUR21,5713.85,2023-05-03 16:01:19.503632
FiatTrans1560027,Fiat Withdrawl,USR9734,CUR30,5969.99,2023-10-27 21:37:30.643577
FiatTrans1560028,Fiat Withdrawl,USR4736,CUR1,3830.86,2024-02-02 22:33:46.436541
