OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans1380001,Fiat Withdrawl,USR6905,CUR22,9961.91,2023-12-26 04:12:12.592088
FiatTrans1380002,Fiat Withdrawl,USR3534,CUR1,962.29,2023-08-09 11:46:21.435003
FiatTrans1380003,Fiat Withdrawl,USR8564,CUR26,9407.87,2023-06-05 15:38:11.160222
FiatTrans1380004,Fiat Withdrawl,USR9292,CUR11,2911.16,2023-09-25 02:23:18.144407
FiatTrans1380005,Fiat Deposit,USR9314,CUR19,3493.46,2023-02-12 00:32:38.721599
FiatTrans1380006,Fiat Deposit,USR2810,CUR16,5094.81,2023-11-10 02:25:40.508280
FiatTrans1380007,Fiat Deposit,USR4722,CUR15,1773.6,2023-10-10 11:57:31.172966
FiatTrans1380008,Fiat Withdrawl,USR1407,CUR16,1121.99,2023-04-09 05:20:20.670004
FiatTrans1380009,Fiat Withdrawl,USR414,CUR9,8996.39,2023-02-27 05:10:53.528257
FiatTrans1380010,Fiat Deposit,USR3310,CUR16,414.81,2023-03-23 14:34:58.004601
FiatTrans1380011,Fiat Deposit,USR7236,CUR9,981.17,2023-10-02 03:12:14.432494
FiatTrans1380012,Fiat Withdrawl,USR1713,CUR24,2612.44,2024-01-03 05:06:24.898334
FiatTrans1380013,Fiat Withdrawl,USR8809,CUR10,3967.48,2023-06-16 00:17:37.167418
FiatTrans1380014,Fiat Deposit,USR4032,CUR2,5721.61,2023-08-03 08:32:15.027146
FiatTrans1380015,Fiat Deposit,USR755,CUR27,8484.55,2023-05-30 06:28:10.161467
FiatTrans1380016,Fiat Withdrawl,USR6829,CUR21,7803.48,2023-09-28 21:13:14.912404
FiatTrans1380017,Fiat Withdrawl,USR4370,CUR26,8704.1,2023-05-25 10:35:01.321455
FiatTrans1380018,Fiat Deposit,USR9024,CUR8,9215.79,2023-09-28 02:54:50.874211
FiatTrans1380019,Fiat Withdrawl,USR6234,CUR12,3141.68,2024-01-31 02:49:45.465981
FiatTrans1380020,Fiat Withdrawl,USR1450,CUR11,2316.89,2023-09-20 19:23:14.552577
