OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans1040001,Fiat Withdrawl,USR1614,CUR18,7832.31,2023-12-07 05:04:51.129049
FiatTrans1040002,Fiat Withdrawl,USR9946,CUR10,3013.48,2023-03-25 16:05:36.675933
FiatTrans1040003,Fiat Deposit,USR7729,CUR20,2507.57,2023-08-15 10:06:19.813989
FiatTrans1040004,Fiat Withdrawl,USR7852,CUR19,987.49,2023-03-21 05:43:38.472517
FiatTrans1040005,Fiat Withdrawl,USR199,CUR20,9144.21,2024-01-24 13:28:04.545983
FiatTrans1040006,Fiat Withdrawl,USR3440,CUR17,4216.09,2023-10-31 23:14:33.322704
FiatTrans1040007,Fiat Deposit,USR4538,CUR19,8473.64,2023-02-15 08:32:07.981294
FiatTrans1040008,Fiat Withdrawl,USR6959,CUR20,7832.12,2023-10-25 03:06:07.656588
FiatTrans1040009,Fiat Deposit,USR8951,CUR13,2402.58,2023-06-25 05:46:53.396060
FiatTrans1040010,Fiat Withdrawl,USR2116,CUR23,8914.23,2023-11-13 01:13:14.692348
FiatTrans1040011,Fiat Withdrawl,USR5356,CUR5,5530.9,2023-02-15 18:38:36.214885
FiatTrans1040012,Fiat Withdrawl,USR920,CUR3,6875.94,2023-04-16 21:43:11.447332
FiatTrans1040013,Fiat Deposit,USR4492,CUR14,3707.24,2024-01-31 13:12:26.344232
FiatTrans1040014,Fiat Withdrawl,USR5924,CUR27,1929.94,2024-02-10 10:45:54.031133
FiatTrans1040015,Fiat Deposit,USR9319,CUR25,8163.6,2023-04-05 05:19:10.853854
FiatTrans1040016,Fiat Withdrawl,USR6274,CUR5,1919.08,2023-03-19 16:34:56.205678
FiatTrans1040017,Fiat Withdrawl,USR790,CUR7,8535.39,2023-06-24 07:18:01.194656
FiatTrans1040018,Fiat Deposit,USR313,CUR11,3841.32,2023-09-30 09:59:52.901229
FiatTrans1040019,Fiat Deposit,USR4933,CUR19,368.67,2023-03-11 16:22:23.215866
FiatTrans1040020,Fiat Withdrawl,USR1493,CUR6,2763.56,2023-08-14 01:13:21.122524
FiatTrans1040021,Fiat Deposit,USR8498,CUR5,641.13,2023-05-11 12:57:25.269215
