OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans480001,Fiat Deposit,USR7931,CUR14,8752.27,2024-01-31 03:00:23.436797
FiatTrans480002,Fiat Deposit,USR1560,CUR18,8279.71,2023-11-23 01:33:17.423457
FiatTrans480003,Fiat Withdrawl,USR849,CUR28,3533.65,2023-06-07 15:17:59.650455
FiatTrans480004,Fiat Deposit,USR9536,CUR4,465.02,2023-04-16 17:23:34.912412
FiatTrans480005,Fiat Withdrawl,USR9535,CUR1,8809.68,2023-07-16 01:05:53.136458
FiatTrans480006,Fiat Withdrawl,USR525,CUR7,7573.19,2023-05-29 20:43:46.192301
FiatTrans480007,Fiat Deposit,USR4582,CUR7,8725.72,2023-04-05 12:58:13.781915
FiatTrans480008,Fiat Withdrawl,USR3186,CUR7,1398.8,2023-04-17 09:54:39.102229
FiatTrans480009,Fiat Deposit,USR1717,CUR12,3594.96,2023-03-06 11:21:33.137927
FiatTrans480010,Fiat Deposit,USR6492,CUR4,8407.87,2024-01-25 11:30:34.231407
FiatTrans480011,Fiat Withdrawl,USR7468,CUR17,3042.82,2024-01-03 21:25:09.553303
FiatTrans480012,Fiat Deposit,USR4800,CUR18,9495.44,2023-10-07 01:54:53.208160
FiatTrans480013,Fiat Withdrawl,USR6310,CUR16,703.39,2023-04-10 20:21:06.473610
FiatTrans480014,Fiat Deposit,USR6885,CUR15,7864.2,2023-09-08 03:08:44.183487
FiatTrans480015,Fiat Deposit,USR3987,CUR5,3208.04,2023-08-04 13:47:15.169811
FiatTrans480016,Fiat Withdrawl,USR849,CUR19,8160.89,2023-08-23 04:52:43.888956
FiatTrans480017,Fiat Withdrawl,USR5304,CUR2,8831.63,2023-06-28 00:46:30.847354
FiatTrans480018,Fiat Deposit,USR3190,CUR27,7921.87,2023-05-29 12:51:40.556293
FiatTrans480019,Fiat Deposit,USR7326,CUR20,9392.29,2024-01-30 15:11:21.965654
FiatTrans480020,Fiat Withdrawl,USR2927,CUR15,2512.26,2023-08-29 01:22:23.455342
FiatTrans480021,Fiat Deposit,USR9089,CUR19,8961.93,2023-06-30 16:53:35.379153
FiatTrans480022,Fiat Withdrawl,USR5808,CUR7,4229.38,2023-05-18 14:09:47.288386
FiatTrans480023,Fiat Withdrawl,USR3556,CUR19,3250.2,2023-10-02 15:52:15.451238
FiatTrans480024,Fiat Deposit,USR4931,CUR9,1163.22,2023-08-31 11:37:04.932557
FiatTrans480025,Fiat Withdrawl,USR3950,CUR7,4290.34,2023-02-24 06:43:23.054962
FiatTrans480026,Fiat Withdrawl,USR212,CUR22,6868.78,2023-11-11 17:26:17.074014
FiatTrans480027,Fiat Deposit,USR8432,CUR12,2349.83,2023-04-04 23:06:32.679339
FiatTrans480028,Fiat Withdrawl,USR7455,CUR11,3066.81,2023-09-26 00:59:22.549800
FiatTrans480029,Fiat Withdrawl,USR8038,CUR8,9277.35,2023-06-25 01:26:36.697678
FiatTrans480030,Fiat Withdrawl,USR9965,CUR10,9538.86,2023-04-01 11:12:26.331818
FiatTrans480031,Fiat Withdrawl,USR1846,CUR23,9605.78,2023-09-18 02:50:43.887189
FiatTrans480032,Fiat Deposit,USR9851,CUR15,1684.0,2023-03-11 22:40:00.493139
FiatTrans480033,Fiat Withdrawl,USR4262,CUR16,1089.77,2024-01-27 17:22:04.156192
FiatTrans480034,Fiat Deposit,USR8468,CUR1,3053.31,2023-08-27 16:36:06.957349
FiatTrans480035,Fiat Withdrawl,USR6792,CUR11,1540.78,2023-10-18 17:16:27.075654
FiatTrans480036,Fiat Deposit,USR5752,CUR24,2860.34,2023-10-31 03:33:57.916250
FiatTrans480037,Fiat Deposit,USR5348,CUR22,7383.86,2023-04-18 05:47:41.222872
FiatTrans480038,Fiat Withdrawl,USR3708,CUR25,2901.48,2023-10-06 03:44:51.920578
FiatTrans480039,Fiat Withdrawl,USR1733,CUR10,7010.45,2023-12-22 06:14:48.125976
FiatTrans480040,Fiat Withdrawl,USR3492,CUR16,3119.24,2023-09-14 07:06:54.534217
FiatTrans480041,Fiat Withdrawl,USR8956,CUR17,7363.19,2023-02-20 20:12:41.337090
FiatTrans480042,Fiat Withdrawl,USR1501,CUR7,5525.35,2023-05-26 16:51:49.104859
FiatTrans480043,Fiat Withdrawl,USR8624,CUR19,1029.51,2023-12-31 05:12:52.826617
FiatTrans480044,Fiat Withdrawl,USR2489,CUR13,5481.37,2023-10-03 15:21:14.745612
FiatTrans480045,Fiat Deposit,USR8115,CUR27,8504.7,2023-07-05 03:31:55.543229
FiatTrans480046,Fiat Deposit,USR6590,CUR24,734.58,2023-12-24 23:24:27.940589
FiatTrans480047,Fiat Withdrawl,USR7844,CUR12,7366.86,2023-05-08 12:34:24.601923
FiatTrans480048,Fiat Deposit,USR9457,CUR1,9099.03,2024-01-13 06:39:10.895309
FiatTrans480049,Fiat Withdrawl,USR3763,CUR28,8042.8,2023-12-28 15:10:59.644761
FiatTrans480050,Fiat Deposit,USR8849,CUR11,6118.72,2023-02-11 19:37:50.481757
FiatTrans480051,Fiat Withdrawl,USR4400,CUR11,5880.16,2023-09-24 06:05:35.747616
FiatTrans480052,Fiat Deposit,USR337,CUR9,6929.37,2023-11-15 05:09:19.140385
FiatTrans480053,Fiat Withdrawl,USR431,CUR20,6018.91,2023-12-28 16:07:40.848416
FiatTrans480054,Fiat Withdrawl,USR9898,CUR19,8108.23,2023-07-17 19:53:22.656192
FiatTrans480055,Fiat Withdrawl,USR5972,CUR21,2387.42,2023-12-15 06:55:20.716606
FiatTrans480056,Fiat Withdrawl,USR9274,CUR23,7546.29,2023-08-07 17:38:39.565460
FiatTrans480057,Fiat Withdrawl,USR8577,CUR29,393.5,2023-02-21 06:46:57.870538
FiatTrans480058,Fiat Deposit,USR6535,CUR4,1664.32,2023-09-11 22:42:10.297951
FiatTrans480059,Fiat Deposit,USR7831,CUR17,6642.55,2023-04-01 22:22:55.563003
FiatTrans480060,Fiat Deposit,USR5459,CUR25,3454.41,2023-03-31 02:58:49.048959
FiatTrans480061,Fiat Deposit,USR3882,CUR10,1262.57,2023-03-16 22:19:23.103878
FiatTrans480062,Fiat Deposit,USR9868,CUR7,4514.15,2023-04-30 00:29:37.321377
FiatTrans480063,Fiat Deposit,USR4126,CUR17,8977.8,2023-07-24 01:41:26.226434
FiatTrans480064,Fiat Withdrawl,USR3169,CUR16,9237.84,2023-04-30 19:06:32.716031
FiatTrans480065,Fiat Withdrawl,USR7561,CUR8,3684.98,2023-11-25 06:58:56.090550
FiatTrans480066,Fiat Withdrawl,USR5731,CUR30,1940.24,2023-11-21 02:44:52.024783
FiatTrans480067,Fiat Deposit,USR7282,CUR8,2815.3,2023-11-23 15:45:01.313531
FiatTrans480068,Fiat Withdrawl,USR3155,CUR14,4252.04,2023-06-07 02:20:33.240609
FiatTrans480069,Fiat Deposit,USR9201,CUR12,5312.45,2023-06-08 09:16:58.073078
FiatTrans480070,Fiat Withdrawl,USR4416,CUR10,2707.56,2023-02-25 02:20:27.231440
FiatTrans480071,Fiat Withdrawl,USR7589,CUR1,5976.08,2023-08-02 19:36:09.827357
FiatTrans480072,Fiat Withdrawl,USR8222,CUR7,9634.56,2023-04-14 23:08:40.485503
FiatTrans480073,Fiat Deposit,USR9214,CUR21,5519.55,2023-10-07 07:37:15.203972
FiatTrans480074,Fiat Deposit,USR4168,CUR15,3153.38,2023-03-07 16:57:52.569556
FiatTrans480075,Fiat Deposit,USR509,CUR23,4726.89,2023-08-29 18:24:51.088667
FiatTrans480076,Fiat Deposit,USR9935,CUR15,9640.78,2023-06-15 00:40:00.163713
FiatTrans480077,Fiat Deposit,USR2390,CUR7,9000.69,2023-03-11 11:55:31.189825
FiatTrans480078,Fiat Deposit,USR3765,CUR23,896.42,2023-03-18 03:25:14.905012
FiatTrans480079,Fiat Deposit,USR9732,CUR30,2276.58,2023-04-29 18:10:32.358418
FiatTrans480080,Fiat Deposit,USR4156,CUR15,4180.18,2023-10-03 01:35:40.001282
FiatTrans480081,Fiat Deposit,USR5742,CUR28,3691.55,2023-03-10 07:13:23.678050
FiatTrans480082,Fiat Deposit,USR1358,CUR29,9461.89,2023-11-11 10:02:09.082971
FiatTrans480083,Fiat Deposit,USR1537,CUR13,6434.81,2023-05-23 14:24:00.383732
FiatTrans480084,Fiat Withdrawl,USR9950,CUR25,641.94,2023-09-28 07:35:43.347235
FiatTrans480085,Fiat Withdrawl,USR2883,CUR12,5774.68,2023-04-27 12:40:07.739286
FiatTrans480086,Fiat Deposit,USR4578,CUR24,722.39,2023-04-14 07:24:53.949411
FiatTrans480087,Fiat Deposit,USR5180,CUR4,610.17,2023-06-12 20:37:16.628929
FiatTrans480088,Fiat Withdrawl,USR4051,CUR27,3801.53,2023-11-07 20:51:56.116998
FiatTrans480089,Fiat Withdrawl,USR7252,CUR17,1400.75,2023-09-21 07:16:39.411971
FiatTrans480090,Fiat Deposit,USR840,CUR13,2704.44,2023-04-05 18:33:19.749543
FiatTrans480091,Fiat Withdrawl,USR9737,CUR24,5281.5,2023-02-19 09:42:27.136634
FiatTrans480092,Fiat Withdrawl,USR7117,CUR8,7759.18,2023-08-28 22:22:38.578825
FiatTrans480093,Fiat Deposit,USR6793,CUR20,7292.39,2023-12-16 14:21:09.892340
FiatTrans480094,Fiat Withdrawl,USR3516,CUR10,2586.59,2023-02-16 11:44:24.666086
FiatTrans480095,Fiat Deposit,USR9540,CUR4,1306.34,2023-07-27 21:03:36.082515
FiatTrans480096,Fiat Deposit,USR6403,CUR8,5769.96,2023-08-21 06:19:32.811274
FiatTrans480097,Fiat Withdrawl,USR2580,CUR3,8447.66,2023-12-07 06:42:25.663159
FiatTrans480098,Fiat Deposit,USR530,CUR4,8930.51,2023-06-24 22:13:01.963182
FiatTrans480099,Fiat Withdrawl,USR9219,CUR18,7191.05,2023-03-03 16:26:13.046578
FiatTrans480100,Fiat Withdrawl,USR1216,CUR24,9281.41,2023-03-02 23:43:11.596282
FiatTrans480101,Fiat Deposit,USR128,CUR2,3397.35,2023-06-10 15:59:25.192457
FiatTrans480102,Fiat Deposit,USR432,CUR30,4171.81,2023-10-08 05:11:41.787378
FiatTrans480103,Fiat Withdrawl,USR6825,CUR14,8555.79,2024-01-12 03:49:02.678012
FiatTrans480104,Fiat Deposit,USR5326,CUR25,4075.86,2024-02-08 02:12:01.184726
FiatTrans480105,Fiat Withdrawl,USR9518,CUR8,4642.51,2023-08-03 08:56:32.414424
FiatTrans480106,Fiat Deposit,USR1611,CUR2,4655.03,2023-05-02 22:13:32.300816
FiatTrans480107,Fiat Deposit,USR6405,CUR19,5202.94,2023-08-04 00:55:27.763089
FiatTrans480108,Fiat Deposit,USR6413,CUR13,7381.21,2023-12-27 22:17:19.552540
FiatTrans480109,Fiat Deposit,USR6145,CUR19,6270.17,2023-09-22 00:21:55.897341
FiatTrans480110,Fiat Withdrawl,USR7207,CUR6,7250.75,2023-10-11 12:23:11.480702
FiatTrans480111,Fiat Withdrawl,USR4665,CUR6,2223.67,2024-01-08 12:30:15.149474
FiatTrans480112,Fiat Withdrawl,USR2649,CUR19,2417.61,2023-04-27 04:38:04.867913
FiatTrans480113,Fiat Withdrawl,USR6001,CUR1,5946.86,2023-09-11 19:48:48.408765
FiatTrans480114,Fiat Deposit,USR5886,CUR7,6685.19,2023-05-19 10:20:57.041535
FiatTrans480115,Fiat Deposit,USR3907,CUR13,1085.84,2024-02-01 20:01:32.483434
FiatTrans480116,Fiat Withdrawl,USR5233,CUR20,8999.58,2023-09-24 17:25:16.033098
FiatTrans480117,Fiat Deposit,USR1474,CUR2,325.44,2023-08-14 07:58:56.044713
FiatTrans480118,Fiat Withdrawl,USR1894,CUR1,8877.38,2023-12-05 20:14:56.025972
FiatTrans480119,Fiat Deposit,USR8602,CUR17,6870.04,2023-11-25 04:11:30.759258
FiatTrans480120,Fiat Deposit,USR9580,CUR30,6698.24,2023-07-12 05:37:52.978689
FiatTrans480121,Fiat Withdrawl,USR8927,CUR26,9564.49,2023-05-25 16:33:31.782009
FiatTrans480122,Fiat Deposit,USR9057,CUR23,1459.79,2023-02-18 23:16:36.816113
FiatTrans480123,Fiat Withdrawl,USR9456,CUR7,4985.36,2023-10-01 16:49:26.663162
FiatTrans480124,Fiat Deposit,USR7215,CUR7,2599.85,2023-04-20 12:51:12.939021
FiatTrans480125,Fiat Withdrawl,USR9559,CUR11,8439.6,2024-01-27 08:15:58.777389
FiatTrans480126,Fiat Withdrawl,USR7821,CUR21,4989.87,2023-08-06 08:39:29.717886
FiatTrans480127,Fiat Withdrawl,USR2195,CUR10,8108.66,2023-10-17 13:42:07.734771
FiatTrans480128,Fiat Deposit,USR9024,CUR17,1874.03,2023-06-10 15:21:11.872659
FiatTrans480129,Fiat Withdrawl,USR3500,CUR26,2361.33,2023-03-22 04:14:00.611667
FiatTrans480130,Fiat Deposit,USR6269,CUR10,2831.51,2023-02-14 15:43:49.339973
FiatTrans480131,Fiat Deposit,USR1524,CUR20,6644.59,2023-11-20 05:36:45.403227
FiatTrans480132,Fiat Deposit,USR1184,CUR9,4071.07,2023-03-14 20:23:27.126264
FiatTrans480133,Fiat Withdrawl,USR2590,CUR15,1711.95,2024-01-18 13:32:28.401934
FiatTrans480134,Fiat Deposit,USR4468,CUR9,1872.65,2023-03-23 06:18:26.228402
FiatTrans480135,Fiat Deposit,USR6697,CUR10,9202.99,2023-04-28 22:15:27.520451
FiatTrans480136,Fiat Withdrawl,USR2606,CUR28,1104.84,2023-10-25 07:39:52.073362
FiatTrans480137,Fiat Deposit,USR4462,CUR23,3579.91,2023-05-10 14:45:00.696649
