OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans660001,Fiat Deposit,USR6858,CUR22,9579.58,2024-01-03 16:52:16.415048
FiatTrans660002,Fiat Deposit,USR6036,CUR12,9371.23,2023-07-26 05:52:29.674503
FiatTrans660003,Fiat Withdrawl,USR5995,CUR29,3452.84,2023-08-03 00:11:37.475952
FiatTrans660004,Fiat Withdrawl,USR4778,CUR25,3777.62,2023-02-12 22:12:38.133944
FiatTrans660005,Fiat Withdrawl,USR3661,CUR28,3822.96,2023-09-04 01:26:28.533625
FiatTrans660006,Fiat Deposit,USR1747,CUR15,8262.6,2023-08-26 18:45:53.070266
FiatTrans660007,Fiat Withdrawl,USR9878,CUR16,2134.5,2023-11-19 22:17:38.999008
FiatTrans660008,Fiat Withdrawl,USR1904,CUR27,7929.54,2023-02-17 04:09:30.000780
FiatTrans660009,Fiat Withdrawl,USR8580,CUR29,8851.71,2023-03-21 01:03:40.484249
FiatTrans660010,Fiat Deposit,USR5958,CUR6,7897.11,2023-03-22 03:30:42.027344
FiatTrans660011,Fiat Withdrawl,USR9575,CUR9,2991.98,2023-11-04 12:22:34.402251
FiatTrans660012,Fiat Deposit,USR1016,CUR17,4640.06,2023-02-22 23:36:26.650586
FiatTrans660013,Fiat Deposit,USR5672,CUR30,5252.99,2023-12-01 08:39:45.510387
FiatTrans660014,Fiat Deposit,USR4823,CUR24,5813.26,2023-04-17 02:01:31.070576
FiatTrans660015,Fiat Withdrawl,USR7740,CUR24,8702.26,2023-08-31 09:52:50.001664
FiatTrans660016,Fiat Deposit,USR1698,CUR19,9266.27,2023-04-30 23:09:43.885493
FiatTrans660017,Fiat Withdrawl,USR2419,CUR27,1653.48,2023-10-18 09:23:52.920278
FiatTrans660018,Fiat Deposit,USR4552,CUR3,7120.66,2024-01-27 16:43:01.796675
FiatTrans660019,Fiat Deposit,USR6788,CUR3,7365.08,2023-08-19 17:38:44.758032
FiatTrans660020,Fiat Withdrawl,USR4864,CUR27,8044.67,2023-03-19 19:29:26.743834
FiatTrans660021,Fiat Withdrawl,USR2872,CUR10,2793.83,2023-04-15 21:03:20.498351
FiatTrans660022,Fiat Withdrawl,USR8563,CUR29,3883.54,2023-11-01 08:44:33.339467
FiatTrans660023,Fiat Withdrawl,USR5128,CUR9,6297.03,2023-07-28 06:27:49.070837
FiatTrans660024,Fiat Deposit,USR5380,CUR3,6718.64,2023-05-02 13:26:20.709635
FiatTrans660025,Fiat Deposit,USR910,CUR18,4264.31,2023-12-09 02:16:09.437390
FiatTrans660026,Fiat Withdrawl,USR7158,CUR5,2111.8,2024-01-08 04:50:26.558989
FiatTrans660027,Fiat Deposit,USR9307,CUR28,2418.47,2024-01-05 04:29:27.254326
FiatTrans660028,Fiat Withdrawl,USR19,CUR9,2354.12,2023-10-04 18:11:40.185046
FiatTrans660029,Fiat Deposit,USR1407,CUR3,5224.35,2023-10-18 02:49:24.936311
FiatTrans660030,Fiat Deposit,USR188,CUR6,4913.13,2023-09-30 02:22:21.342800
FiatTrans660031,Fiat Withdrawl,USR6069,CUR7,1950.83,2023-05-07 15:40:51.450466
FiatTrans660032,Fiat Deposit,USR5689,CUR10,3226.07,2024-02-09 08:10:59.151217
FiatTrans660033,Fiat Withdrawl,USR1165,CUR18,1712.85,2023-11-13 16:33:59.385198
FiatTrans660034,Fiat Withdrawl,USR5371,CUR23,2875.43,2024-01-03 05:33:58.700110
FiatTrans660035,Fiat Deposit,USR5578,CUR18,5653.24,2023-11-28 13:01:42.778676
FiatTrans660036,Fiat Deposit,USR1161,CUR1,4292.35,2023-09-27 09:43:16.753444
FiatTrans660037,Fiat Deposit,USR2775,CUR12,7418.99,2023-06-20 05:00:45.382976
FiatTrans660038,Fiat Withdrawl,USR2297,CUR28,9191.26,2023-08-29 04:24:12.963050
FiatTrans660039,Fiat Deposit,USR7587,CUR24,9716.07,2023-11-19 17:51:32.375116
FiatTrans660040,Fiat Deposit,USR9287,CUR1,7563.16,2023-07-04 01:11:42.939591
FiatTrans660041,Fiat Withdrawl,USR8235,CUR26,9790.53,2023-11-26 11:51:34.947662
FiatTrans660042,Fiat Deposit,USR5315,CUR10,9681.77,2023-03-13 16:42:43.179199
FiatTrans660043,Fiat Deposit,USR4049,CUR21,4495.73,2024-01-18 09:58:18.727092
FiatTrans660044,Fiat Deposit,USR1745,CUR3,191.07,2023-04-16 01:55:49.754452
FiatTrans660045,Fiat Withdrawl,USR9425,CUR27,8031.53,2023-05-01 03:09:04.124097
FiatTrans660046,Fiat Withdrawl,USR6867,CUR29,3540.19,2023-04-04 11:30:46.439266
FiatTrans660047,Fiat Withdrawl,USR5585,CUR3,3415.13,2023-07-09 16:23:46.578127
FiatTrans660048,Fiat Deposit,USR7067,CUR10,8147.75,2023-11-26 09:59:41.111408
FiatTrans660049,Fiat Deposit,USR8646,CUR14,6469.02,2023-02-25 07:15:57.557632
FiatTrans660050,Fiat Deposit,USR4411,CUR29,1518.17,2023-12-18 00:30:55.761294
FiatTrans660051,Fiat Deposit,USR4051,CUR21,9796.05,2023-11-05 02:35:15.973018
FiatTrans660052,Fiat Withdrawl,USR9117,CUR5,9652.21,2023-08-27 02:36:30.661685
FiatTrans660053,Fiat Deposit,USR5321,CUR14,9692.32,2023-12-19 21:26:59.857318
FiatTrans660054,Fiat Deposit,USR89,CUR24,9589.34,2023-10-11 20:49:40.992972
FiatTrans660055,Fiat Withdrawl,USR2718,CUR25,9641.54,2023-11-02 15:37:08.737602
FiatTrans660056,Fiat Withdrawl,USR3103,CUR15,3956.25,2023-06-28 14:58:00.200935
FiatTrans660057,Fiat Withdrawl,USR2206,CUR22,3787.23,2023-09-20 23:11:49.818834
FiatTrans660058,Fiat Deposit,USR9000,CUR13,1923.67,2023-02-17 14:13:36.515040
FiatTrans660059,Fiat Deposit,USR3122,CUR19,9464.39,2023-11-23 11:32:27.083024
FiatTrans660060,Fiat Deposit,USR7901,CUR28,172.57,2023-03-30 07:31:55.394207
FiatTrans660061,Fiat Deposit,USR126,CUR27,1663.06,2023-03-28 01:26:00.834473
FiatTrans660062,Fiat Withdrawl,USR5366,CUR12,2538.64,2023-08-31 00:20:50.295643
FiatTrans660063,Fiat Deposit,USR980,CUR13,9845.8,2023-05-26 22:55:34.755949
FiatTrans660064,Fiat Withdrawl,USR6288,CUR21,5494.95,2023-05-30 21:45:47.954034
FiatTrans660065,Fiat Withdrawl,USR3202,CUR5,6484.02,2024-02-10 02:02:32.613909
FiatTrans660066,Fiat Deposit,USR8032,CUR8,9400.11,2023-10-23 01:44:33.314861
FiatTrans660067,Fiat Withdrawl,USR9880,CUR8,3398.24,2024-02-02 23:29:14.889231
FiatTrans660068,Fiat Deposit,USR813,CUR13,7446.62,2023-11-28 21:54:49.576265
FiatTrans660069,Fiat Deposit,USR5109,CUR11,8126.35,2023-04-10 08:21:22.717386
FiatTrans660070,Fiat Withdrawl,USR4061,CUR13,6362.58,2023-04-04 18:19:27.031585
FiatTrans660071,Fiat Withdrawl,USR239,CUR2,5301.47,2023-07-18 07:08:12.773571
FiatTrans660072,Fiat Withdrawl,USR6989,CUR11,8561.64,2023-04-09 04:22:38.342398
FiatTrans660073,Fiat Withdrawl,USR3267,CUR13,3003.09,2023-07-25 00:06:14.725426
FiatTrans660074,Fiat Withdrawl,USR2113,CUR28,7341.25,2023-03-06 03:51:46.824902
FiatTrans660075,Fiat Deposit,USR1332,CUR7,662.61,2023-03-09 22:35:18.444144
FiatTrans660076,Fiat Deposit,USR4637,CUR5,3309.35,2023-11-06 11:05:02.093130
FiatTrans660077,Fiat Deposit,USR3543,CUR23,1985.94,2023-10-11 16:36:42.975243
FiatTrans660078,Fiat Deposit,USR3537,CUR24,2087.98,2023-10-28 11:13:08.627493
FiatTrans660079,Fiat Withdrawl,USR9882,CUR30,1640.89,2023-02-11 18:40:34.255327
FiatTrans660080,Fiat Withdrawl,USR5789,CUR4,8089.88,2024-02-03 23:21:29.558191
FiatTrans660081,Fiat Deposit,USR4424,CUR15,3892.77,2024-01-06 12:28:03.338905
FiatTrans660082,Fiat Withdrawl,USR1522,CUR15,6402.63,2023-02-27 11:43:04.478954
FiatTrans660083,Fiat Deposit,USR9013,CUR1,4560.0,2023-12-04 23:59:16.416229
FiatTrans660084,Fiat Deposit,USR9182,CUR29,6518.85,2023-04-03 07:09:08.320559
FiatTrans660085,Fiat Deposit,USR3537,CUR1,3877.31,2023-04-03 03:07:03.947766
FiatTrans660086,Fiat Withdrawl,USR4836,CUR1,2926.18,2023-04-15 09:16:09.860281
FiatTrans660087,Fiat Withdrawl,USR9653,CUR5,1457.79,2023-11-05 03:22:05.787681
FiatTrans660088,Fiat Withdrawl,USR3003,CUR7,1599.51,2023-09-24 18:37:49.660354
FiatTrans660089,Fiat Deposit,USR9327,CUR18,5502.44,2023-04-08 04:30:20.538926
FiatTrans660090,Fiat Withdrawl,USR868,CUR5,3730.81,2023-10-05 19:32:05.756312
FiatTrans660091,Fiat Withdrawl,USR7333,CUR26,9200.01,2023-02-27 10:50:11.546671
FiatTrans660092,Fiat Withdrawl,USR9709,CUR23,2020.02,2023-07-09 08:07:21.830104
FiatTrans660093,Fiat Deposit,USR7392,CUR2,3002.36,2023-03-07 00:57:19.770401
FiatTrans660094,Fiat Withdrawl,USR6318,CUR29,2766.61,2024-02-08 20:00:12.771245
FiatTrans660095,Fiat Withdrawl,USR6526,CUR2,9775.25,2024-01-12 03:04:55.677935
FiatTrans660096,Fiat Withdrawl,USR4025,CUR13,1538.87,2023-10-11 07:30:34.093354
FiatTrans660097,Fiat Withdrawl,USR3688,CUR30,2511.66,2023-02-12 22:40:32.949123
FiatTrans660098,Fiat Withdrawl,USR2384,CUR7,8518.02,2023-10-24 17:19:41.746443
FiatTrans660099,Fiat Deposit,USR6319,CUR25,4668.82,2023-07-14 13:51:10.725951
FiatTrans660100,Fiat Withdrawl,USR8520,CUR26,3250.75,2023-09-23 12:04:39.031325
FiatTrans660101,Fiat Withdrawl,USR1559,CUR19,7114.46,2023-10-01 09:20:04.412422
FiatTrans660102,Fiat Withdrawl,USR3544,CUR16,7163.21,2024-01-10 12:18:31.929997
FiatTrans660103,Fiat Deposit,USR6619,CUR25,4442.45,2023-04-06 15:29:47.900820
FiatTrans660104,Fiat Deposit,USR8422,CUR5,4872.9,2023-06-07 08:47:25.708114
FiatTrans660105,Fiat Deposit,USR6424,CUR16,6382.46,2023-03-22 10:48:25.733441
FiatTrans660106,Fiat Deposit,USR9467,CUR21,2252.08,2023-11-02 16:46:21.979931
FiatTrans660107,Fiat Withdrawl,USR1177,CUR16,7669.69,2023-12-02 18:48:44.523066
FiatTrans660108,Fiat Withdrawl,USR6351,CUR20,464.58,2024-01-22 18:47:02.690187
FiatTrans660109,Fiat Withdrawl,USR182,CUR18,9741.05,2023-05-13 21:22:45.641912
FiatTrans660110,Fiat Withdrawl,USR623,CUR7,3471.9,2023-09-27 19:06:40.335366
FiatTrans660111,Fiat Deposit,USR5061,CUR30,4122.3,2023-05-23 01:14:53.875231
FiatTrans660112,Fiat Withdrawl,USR4895,CUR9,9705.42,2024-01-05 13:18:59.285893
FiatTrans660113,Fiat Withdrawl,USR998,CUR10,9848.13,2023-07-26 21:29:19.432034
FiatTrans660114,Fiat Withdrawl,USR7248,CUR30,7156.09,2023-06-09 02:01:44.619683
FiatTrans660115,Fiat Deposit,USR3186,CUR17,6806.79,2023-04-14 21:04:14.854130
FiatTrans660116,Fiat Deposit,USR7796,CUR26,8485.69,2023-10-07 09:28:31.419644
FiatTrans660117,Fiat Deposit,USR884,CUR26,1223.55,2023-05-23 12:45:34.928843
FiatTrans660118,Fiat Withdrawl,USR4913,CUR13,5485.5,2023-03-25 11:21:41.511511
FiatTrans660119,Fiat Withdrawl,USR8911,CUR20,9378.14,2024-01-23 15:10:39.421199
FiatTrans660120,Fiat Withdrawl,USR8028,CUR11,914.45,2023-07-23 23:55:36.589495
FiatTrans660121,Fiat Deposit,USR7459,CUR19,7172.98,2023-02-18 12:44:15.230400
FiatTrans660122,Fiat Withdrawl,USR784,CUR25,367.48,2023-11-21 21:16:29.881825
FiatTrans660123,Fiat Withdrawl,USR6041,CUR4,3163.26,2023-11-26 20:07:50.160557
FiatTrans660124,Fiat Withdrawl,USR9661,CUR8,6348.58,2023-09-21 03:13:40.326408
FiatTrans660125,Fiat Withdrawl,USR1539,CUR5,9993.35,2023-08-09 04:13:16.459209
FiatTrans660126,Fiat Deposit,USR4601,CUR18,5598.64,2023-04-10 03:08:07.643951
FiatTrans660127,Fiat Deposit,USR6040,CUR8,4212.94,2023-05-15 07:18:37.453596
FiatTrans660128,Fiat Withdrawl,USR277,CUR25,7405.44,2024-01-27 20:29:39.127074
FiatTrans660129,Fiat Withdrawl,USR5891,CUR29,2556.28,2023-04-17 04:18:30.657822
FiatTrans660130,Fiat Deposit,USR7261,CUR11,8570.37,2024-02-04 10:08:17.289595
FiatTrans660131,Fiat Withdrawl,USR6134,CUR28,8245.64,2024-01-23 06:48:35.080407
FiatTrans660132,Fiat Deposit,USR2758,CUR29,7004.42,2023-03-20 11:24:15.613160
FiatTrans660133,Fiat Deposit,USR1858,CUR18,1327.22,2023-04-26 18:39:07.080837
FiatTrans660134,Fiat Withdrawl,USR5103,CUR5,1350.8,2023-12-18 15:42:02.096273
FiatTrans660135,Fiat Withdrawl,USR5370,CUR19,6628.78,2023-10-08 08:12:10.246695
FiatTrans660136,Fiat Deposit,USR4181,CUR2,5699.27,2023-09-30 08:54:25.051793
FiatTrans660137,Fiat Deposit,USR8707,CUR27,2965.56,2023-02-13 11:33:29.594254
FiatTrans660138,Fiat Withdrawl,USR4682,CUR12,892.96,2023-08-21 18:03:42.666967
FiatTrans660139,Fiat Deposit,USR4798,CUR21,383.92,2023-12-01 09:25:15.482994
FiatTrans660140,Fiat Deposit,USR5158,CUR1,722.83,2023-09-10 15:16:16.642523
FiatTrans660141,Fiat Withdrawl,USR9495,CUR6,1273.26,2023-03-10 08:49:44.990105
FiatTrans660142,Fiat Deposit,USR70,CUR13,6561.1,2023-03-09 18:31:17.132184
FiatTrans660143,Fiat Withdrawl,USR5691,CUR21,9282.37,2023-08-08 07:27:29.888259
FiatTrans660144,Fiat Withdrawl,USR1889,CUR12,2644.28,2023-04-04 19:23:47.542396
FiatTrans660145,Fiat Deposit,USR1698,CUR8,1736.87,2023-11-16 10:01:03.502795
FiatTrans660146,Fiat Deposit,USR4476,CUR22,2468.55,2023-07-20 14:56:04.978637
FiatTrans660147,Fiat Withdrawl,USR9566,CUR22,2866.02,2023-12-31 08:33:05.451683
FiatTrans660148,Fiat Withdrawl,USR6339,CUR15,394.99,2024-01-08 21:23:18.501121
FiatTrans660149,Fiat Withdrawl,USR9681,CUR15,7091.58,2023-08-28 15:59:39.172457
FiatTrans660150,Fiat Withdrawl,USR1434,CUR30,5017.36,2023-09-02 22:12:07.775140
FiatTrans660151,Fiat Withdrawl,USR1189,CUR30,5459.61,2023-05-10 12:10:18.310445
FiatTrans660152,Fiat Withdrawl,USR8812,CUR3,6719.8,2024-01-04 14:24:12.409065
FiatTrans660153,Fiat Deposit,USR2578,CUR30,1867.26,2023-10-29 09:01:32.905639
FiatTrans660154,Fiat Deposit,USR3585,CUR23,6448.38,2023-07-21 18:06:25.039231
FiatTrans660155,Fiat Deposit,USR2297,CUR20,9604.76,2023-06-23 08:02:56.600315
FiatTrans660156,Fiat Withdrawl,USR5353,CUR9,5899.56,2023-08-28 03:02:32.107995
FiatTrans660157,Fiat Deposit,USR5829,CUR8,7310.88,2023-08-22 15:57:34.203305
FiatTrans660158,Fiat Deposit,USR252,CUR30,2427.74,2023-10-19 00:24:21.506177
FiatTrans660159,Fiat Deposit,USR4162,CUR21,676.8,2023-04-20 23:13:01.015811
FiatTrans660160,Fiat Deposit,USR74,CUR28,6030.57,2023-10-16 11:28:51.160979
FiatTrans660161,Fiat Withdrawl,USR9374,CUR6,4532.77,2023-11-12 03:01:13.529894
FiatTrans660162,Fiat Withdrawl,USR1033,CUR20,449.09,2023-05-27 23:26:31.452281
FiatTrans660163,Fiat Withdrawl,USR5347,CUR5,2990.68,2023-09-30 02:38:29.572780
FiatTrans660164,Fiat Withdrawl,USR8148,CUR29,950.9,2023-03-26 03:11:27.997982
FiatTrans660165,Fiat Deposit,USR9140,CUR4,9409.17,2023-03-13 05:27:20.766047
FiatTrans660166,Fiat Deposit,USR2731,CUR22,6317.93,2023-07-06 16:14:42.241951
FiatTrans660167,Fiat Withdrawl,USR4542,CUR16,129.76,2023-07-15 16:49:26.112549
FiatTrans660168,Fiat Deposit,USR6970,CUR25,9977.75,2023-04-18 11:18:37.035237
FiatTrans660169,Fiat Withdrawl,USR5796,CUR26,7312.06,2024-02-10 07:06:25.306637
