OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans300001,Fiat Withdrawl,USR3116,CUR11,8543.24,2023-07-24 01:52:03.085670
FiatTrans300002,Fiat Withdrawl,USR4888,CUR25,6359.64,2023-03-24 16:52:57.611600
FiatTrans300003,Fiat Withdrawl,USR1125,CUR7,4455.19,2023-03-01 23:10:01.275061
FiatTrans300004,Fiat Deposit,USR2278,CUR4,1392.77,2023-12-29 01:40:47.240701
FiatTrans300005,Fiat Withdrawl,USR8406,CUR15,8504.69,2023-04-09 19:38:11.011308
FiatTrans300006,Fiat Withdrawl,USR3580,CUR1,8891.13,2023-03-20 11:04:43.476724
FiatTrans300007,Fiat Deposit,USR1259,CUR19,9528.66,2023-11-10 23:10:16.024015
FiatTrans300008,Fiat Withdrawl,USR1442,CUR30,2242.43,2023-05-13 22:14:27.438092
FiatTrans300009,Fiat Withdrawl,USR9646,CUR6,412.93,2023-10-28 00:31:43.554048
FiatTrans300010,Fiat Withdrawl,USR3479,CUR29,1572.65,2023-03-20 03:44:52.772301
FiatTrans300011,Fiat Withdrawl,USR3793,CUR22,5996.53,2023-02-13 04:49:35.812954
FiatTrans300012,Fiat Withdrawl,USR8037,CUR7,620.76,2023-08-14 10:51:34.797975
FiatTrans300013,Fiat Deposit,USR6760,CUR21,2941.81,2024-01-20 18:45:55.202702
FiatTrans300014,Fiat Deposit,USR2399,CUR2,7552.45,2023-10-05 01:09:35.607074
FiatTrans300015,Fiat Deposit,USR9257,CUR25,3749.16,2023-12-02 04:04:17.510899
FiatTrans300016,Fiat Withdrawl,USR771,CUR9,6519.59,2023-12-20 06:32:48.649585
FiatTrans300017,Fiat Withdrawl,USR8408,CUR25,4405.6,2023-09-28 00:05:36.595901
FiatTrans300018,Fiat Withdrawl,USR1915,CUR14,6331.15,2023-05-26 19:16:13.666397
FiatTrans300019,Fiat Withdrawl,USR8413,CUR3,8799.69,2023-05-25 03:53:02.673028
FiatTrans300020,Fiat Withdrawl,USR2415,CUR4,3771.61,2023-05-02 01:47:39.660037
FiatTrans300021,Fiat Withdrawl,USR8396,CUR21,1501.03,2023-02-25 15:51:33.813321
FiatTrans300022,Fiat Deposit,USR368,CUR25,5485.53,2023-09-25 02:43:26.761781
FiatTrans300023,Fiat Withdrawl,USR3215,CUR5,694.75,2023-06-02 18:37:24.709198
FiatTrans300024,Fiat Withdrawl,USR1469,CUR29,1829.8,2023-06-19 05:52:22.996881
FiatTrans300025,Fiat Deposit,USR6210,CUR12,2800.21,2023-07-08 07:32:16.902344
FiatTrans300026,Fiat Withdrawl,USR6459,CUR27,2851.81,2023-05-20 07:34:25.191123
FiatTrans300027,Fiat Deposit,USR7898,CUR9,498.98,2023-06-20 03:41:45.430726
FiatTrans300028,Fiat Withdrawl,USR7631,CUR12,8430.8,2023-03-10 07:43:24.629267
FiatTrans300029,Fiat Deposit,USR6449,CUR4,6435.92,2023-09-12 12:17:44.930192
FiatTrans300030,Fiat Withdrawl,USR9794,CUR26,6161.35,2023-09-29 15:26:26.373720
FiatTrans300031,Fiat Withdrawl,USR3619,CUR14,678.53,2024-01-23 03:00:05.399398
FiatTrans300032,Fiat Deposit,USR7131,CUR30,7928.51,2023-10-18 14:22:39.355506
FiatTrans300033,Fiat Deposit,USR5859,CUR8,9307.27,2023-11-21 18:42:08.194247
FiatTrans300034,Fiat Withdrawl,USR3713,CUR22,9802.69,2023-03-31 05:38:41.860049
FiatTrans300035,Fiat Deposit,USR419,CUR27,430.05,2023-05-18 11:47:42.601839
FiatTrans300036,Fiat Deposit,USR9554,CUR15,3598.14,2023-06-11 08:04:41.825173
FiatTrans300037,Fiat Withdrawl,USR3602,CUR30,4936.2,2024-01-27 10:37:31.998256
FiatTrans300038,Fiat Deposit,USR4517,CUR22,4724.58,2023-10-26 23:39:57.780302
FiatTrans300039,Fiat Withdrawl,USR7679,CUR22,5910.91,2024-01-12 12:07:50.206802
FiatTrans300040,Fiat Deposit,USR5254,CUR25,982.69,2023-08-12 09:50:15.422546
FiatTrans300041,Fiat Deposit,USR2414,CUR20,8976.35,2023-12-28 01:43:03.044038
FiatTrans300042,Fiat Deposit,USR8775,CUR4,3922.66,2023-04-13 23:50:01.318107
FiatTrans300043,Fiat Deposit,USR7963,CUR6,7201.1,2023-11-01 10:23:10.415739
FiatTrans300044,Fiat Deposit,USR9942,CUR16,5464.82,2023-06-18 10:39:19.792122
FiatTrans300045,Fiat Deposit,USR8863,CUR21,3359.23,2023-03-05 06:59:05.415552
FiatTrans300046,Fiat Deposit,USR196,CUR7,6774.79,2023-12-11 18:27:22.150456
FiatTrans300047,Fiat Deposit,USR9257,CUR7,7709.83,2023-05-02 12:12:52.955995
FiatTrans300048,Fiat Withdrawl,USR6221,CUR26,2742.79,2023-06-03 15:48:23.228866
FiatTrans300049,Fiat Withdrawl,USR5709,CUR30,700.54,2023-09-21 00:42:08.888542
FiatTrans300050,Fiat Withdrawl,USR5368,CUR4,7749.23,2023-07-04 14:15:06.336057
FiatTrans300051,Fiat Deposit,USR9309,CUR6,4594.81,2023-07-09 17:54:20.978446
FiatTrans300052,Fiat Deposit,USR552,CUR11,7544.05,2023-03-22 20:40:40.396741
FiatTrans300053,Fiat Withdrawl,USR7104,CUR5,6963.07,2024-01-09 23:38:35.999654
FiatTrans300054,Fiat Deposit,USR7106,CUR5,8543.31,2023-04-30 05:41:40.797434
FiatTrans300055,Fiat Withdrawl,USR3319,CUR5,339.19,2023-08-07 11:24:29.478593
FiatTrans300056,Fiat Deposit,USR865,CUR23,5119.99,2023-03-05 13:42:51.642751
FiatTrans300057,Fiat Withdrawl,USR2811,CUR5,4118.64,2023-03-25 19:54:16.928673
FiatTrans300058,Fiat Withdrawl,USR4195,CUR21,413.48,2023-05-06 04:50:35.868339
FiatTrans300059,Fiat Deposit,USR2678,CUR28,7746.27,2023-06-15 14:42:09.234153
FiatTrans300060,Fiat Withdrawl,USR6799,CUR24,4647.83,2024-01-14 05:59:15.294304
FiatTrans300061,Fiat Withdrawl,USR6927,CUR21,2778.12,2023-12-18 01:35:55.514973
FiatTrans300062,Fiat Deposit,USR2783,CUR15,568.62,2023-10-28 19:08:28.399089
FiatTrans300063,Fiat Deposit,USR9913,CUR21,5436.29,2023-06-14 15:39:42.299522
FiatTrans300064,Fiat Withdrawl,USR2316,CUR1,6629.91,2023-09-04 18:22:35.693526
FiatTrans300065,Fiat Deposit,USR6356,CUR29,2621.7,2023-07-04 00:14:22.779092
FiatTrans300066,Fiat Deposit,USR9149,CUR14,1004.56,2023-12-27 20:00:48.494167
FiatTrans300067,Fiat Deposit,USR9863,CUR23,8434.82,2023-03-09 03:21:07.725528
FiatTrans300068,Fiat Withdrawl,USR9993,CUR18,3502.74,2023-11-22 16:58:38.651997
FiatTrans300069,Fiat Withdrawl,USR2742,CUR23,9080.34,2023-03-23 20:29:16.901253
FiatTrans300070,Fiat Withdrawl,USR5282,CUR2,8697.66,2023-05-30 23:50:31.578333
FiatTrans300071,Fiat Deposit,USR559,CUR2,3808.79,2023-11-03 14:03:34.751196
FiatTrans300072,Fiat Deposit,USR1780,CUR22,9386.68,2023-09-12 05:31:15.011137
FiatTrans300073,Fiat Deposit,USR1161,CUR12,8728.07,2023-09-23 19:04:28.076354
FiatTrans300074,Fiat Withdrawl,USR9246,CUR2,2585.82,2023-09-13 03:35:46.392207
FiatTrans300075,Fiat Withdrawl,USR4060,CUR9,447.95,2023-11-14 01:52:33.492688
FiatTrans300076,Fiat Deposit,USR7187,CUR28,2743.92,2024-01-29 00:29:20.578177
FiatTrans300077,Fiat Deposit,USR4133,CUR12,1119.09,2023-10-01 20:00:14.144565
FiatTrans300078,Fiat Deposit,USR8785,CUR17,2655.42,2023-09-23 11:02:49.647052
FiatTrans300079,Fiat Withdrawl,USR9759,CUR29,6542.1,2023-10-03 01:14:07.395373
FiatTrans300080,Fiat Deposit,USR8019,CUR12,128.8,2023-12-12 04:28:05.708028
FiatTrans300081,Fiat Deposit,USR4879,CUR10,8084.8,2023-10-11 05:50:15.029728
FiatTrans300082,Fiat Withdrawl,USR1580,CUR12,9670.23,2023-10-31 03:12:09.161287
FiatTrans300083,Fiat Deposit,USR2417,CUR12,5178.72,2023-08-02 20:27:03.722251
FiatTrans300084,Fiat Deposit,USR8816,CUR24,6174.97,2023-04-22 03:17:26.655281
FiatTrans300085,Fiat Withdrawl,USR5499,CUR15,5744.59,2023-07-18 00:06:01.865827
FiatTrans300086,Fiat Deposit,USR4107,CUR26,9786.91,2023-09-07 19:11:12.355819
FiatTrans300087,Fiat Withdrawl,USR9767,CUR24,531.5,2023-12-18 16:57:23.734363
FiatTrans300088,Fiat Deposit,USR7060,CUR30,6567.0,2023-05-09 04:00:10.800853
FiatTrans300089,Fiat Withdrawl,USR9113,CUR19,1632.76,2023-09-28 18:22:38.644198
FiatTrans300090,Fiat Withdrawl,USR590,CUR6,4681.12,2023-07-15 10:25:12.123038
FiatTrans300091,Fiat Deposit,USR6605,CUR11,829.13,2023-10-15 10:12:44.818771
FiatTrans300092,Fiat Deposit,USR8790,CUR15,8199.69,2024-01-04 17:02:46.248940
FiatTrans300093,Fiat Deposit,USR1031,CUR8,4950.93,2023-02-21 01:01:38.690282
FiatTrans300094,Fiat Withdrawl,USR3589,CUR23,681.0,2023-04-30 11:14:40.635352
FiatTrans300095,Fiat Deposit,USR5056,CUR26,649.18,2023-10-08 01:34:26.246400
FiatTrans300096,Fiat Deposit,USR3905,CUR27,8795.62,2023-06-19 12:35:25.908052
FiatTrans300097,Fiat Deposit,USR4752,CUR16,5447.35,2024-01-03 00:06:05.718933
FiatTrans300098,Fiat Deposit,USR9424,CUR29,9186.65,2023-12-16 08:58:06.808335
FiatTrans300099,Fiat Withdrawl,USR4934,CUR7,4450.51,2023-11-22 00:51:01.488125
FiatTrans300100,Fiat Deposit,USR9883,CUR27,6431.03,2023-08-01 15:21:48.363222
FiatTrans300101,Fiat Deposit,USR1327,CUR1,1334.78,2023-06-30 10:02:20.260341
FiatTrans300102,Fiat Deposit,USR3109,CUR16,8859.68,2023-04-01 08:59:25.879360
FiatTrans300103,Fiat Withdrawl,USR4468,CUR3,8060.59,2023-03-25 07:31:10.510032
FiatTrans300104,Fiat Deposit,USR273,CUR5,1605.16,2023-12-02 05:36:12.780132
FiatTrans300105,Fiat Withdrawl,USR1874,CUR30,9323.55,2023-12-24 11:19:54.292778
FiatTrans300106,Fiat Deposit,USR3733,CUR5,669.75,2023-06-24 11:02:59.579399
FiatTrans300107,Fiat Withdrawl,USR8182,CUR13,2633.54,2023-03-29 12:11:14.582123
FiatTrans300108,Fiat Withdrawl,USR8337,CUR4,1298.09,2023-09-02 23:25:44.935802
FiatTrans300109,Fiat Deposit,USR1110,CUR24,6975.88,2023-08-14 20:10:37.767763
FiatTrans300110,Fiat Deposit,USR2080,CUR10,463.33,2023-04-01 03:26:31.225147
FiatTrans300111,Fiat Deposit,USR9468,CUR17,7019.81,2023-06-23 09:04:03.012364
FiatTrans300112,Fiat Deposit,USR9971,CUR15,5987.61,2023-06-29 03:22:07.079162
FiatTrans300113,Fiat Withdrawl,USR8061,CUR1,2520.08,2023-08-30 04:50:06.195370
FiatTrans300114,Fiat Withdrawl,USR5434,CUR3,4971.4,2023-06-30 12:06:20.436364
FiatTrans300115,Fiat Deposit,USR6525,CUR24,5664.59,2023-06-19 12:30:47.251634
FiatTrans300116,Fiat Deposit,USR7453,CUR1,1036.52,2023-09-19 12:17:04.709501
FiatTrans300117,Fiat Withdrawl,USR3059,CUR21,2449.49,2023-03-02 01:33:21.817080
FiatTrans300118,Fiat Withdrawl,USR4156,CUR20,609.02,2023-03-09 12:00:21.099439
FiatTrans300119,Fiat Withdrawl,USR9821,CUR1,2020.44,2023-03-05 14:24:25.862628
FiatTrans300120,Fiat Deposit,USR6341,CUR4,9553.48,2023-11-29 07:33:08.377465
FiatTrans300121,Fiat Withdrawl,USR1236,CUR7,1324.99,2023-06-17 10:10:15.900769
FiatTrans300122,Fiat Withdrawl,USR8096,CUR18,2347.46,2023-09-23 18:11:55.388986
FiatTrans300123,Fiat Deposit,USR339,CUR16,2411.7,2024-01-21 12:51:51.609543
FiatTrans300124,Fiat Deposit,USR3924,CUR15,5078.58,2023-04-20 17:14:31.514566
FiatTrans300125,Fiat Withdrawl,USR7225,CUR14,6703.96,2023-07-23 03:24:51.481287
FiatTrans300126,Fiat Withdrawl,USR8276,CUR27,2516.72,2023-03-03 11:05:44.011900
FiatTrans300127,Fiat Deposit,USR2581,CUR29,5937.85,2023-02-14 14:39:15.327611
FiatTrans300128,Fiat Withdrawl,USR6974,CUR23,8844.11,2023-11-23 02:12:45.939749
FiatTrans300129,Fiat Withdrawl,USR9736,CUR4,9386.45,2023-03-16 10:36:16.319479
FiatTrans300130,Fiat Withdrawl,USR5031,CUR22,358.11,2023-12-24 02:10:56.528201
FiatTrans300131,Fiat Withdrawl,USR4477,CUR28,1269.14,2023-08-19 18:12:47.959497
FiatTrans300132,Fiat Deposit,USR8735,CUR10,4840.28,2023-10-29 19:43:08.835731
FiatTrans300133,Fiat Deposit,USR7688,CUR11,5475.12,2023-06-04 05:35:52.415162
FiatTrans300134,Fiat Withdrawl,USR1157,CUR18,3295.11,2023-10-17 10:07:56.522626
FiatTrans300135,Fiat Deposit,USR7794,CUR29,4630.09,2023-07-17 03:24:26.176617
FiatTrans300136,Fiat Deposit,USR7857,CUR22,2046.42,2023-09-22 11:31:03.331139
FiatTrans300137,Fiat Deposit,USR2858,CUR20,4282.1,2024-01-15 12:40:09.243690
FiatTrans300138,Fiat Withdrawl,USR9009,CUR25,4532.47,2023-08-14 18:14:39.914573
FiatTrans300139,Fiat Withdrawl,USR754,CUR14,4965.57,2023-11-28 12:22:07.608118
FiatTrans300140,Fiat Withdrawl,USR3490,CUR13,8914.4,2024-01-30 04:23:33.696851
FiatTrans300141,Fiat Deposit,USR4073,CUR5,4843.75,2023-12-07 22:45:26.106032
FiatTrans300142,Fiat Deposit,USR725,CUR25,5511.69,2023-06-22 06:09:10.237486
FiatTrans300143,Fiat Deposit,USR6878,CUR22,6093.93,2023-10-19 10:55:50.672657
FiatTrans300144,Fiat Deposit,USR8258,CUR5,4383.17,2023-03-15 23:59:44.054420
FiatTrans300145,Fiat Withdrawl,USR2689,CUR6,5709.15,2023-08-28 11:36:11.339328
FiatTrans300146,Fiat Withdrawl,USR2115,CUR19,3364.08,2023-10-01 02:16:02.761698
FiatTrans300147,Fiat Withdrawl,USR9926,CUR15,4929.09,2023-07-27 04:05:41.232028
FiatTrans300148,Fiat Deposit,USR9057,CUR21,9182.9,2023-03-20 18:10:14.970767
FiatTrans300149,Fiat Withdrawl,USR2136,CUR26,8531.44,2023-09-22 04:27:28.042880
FiatTrans300150,Fiat Deposit,USR8022,CUR7,7949.37,2023-03-09 12:40:49.641834
FiatTrans300151,Fiat Withdrawl,USR2738,CUR6,5356.7,2023-07-20 17:13:36.698305
FiatTrans300152,Fiat Withdrawl,USR1380,CUR29,7497.12,2023-07-31 02:06:04.976000
FiatTrans300153,Fiat Withdrawl,USR7674,CUR13,6813.81,2023-10-19 18:17:25.790724
FiatTrans300154,Fiat Withdrawl,USR350,CUR13,2391.54,2023-09-11 00:42:13.767014
FiatTrans300155,Fiat Withdrawl,USR7707,CUR10,1388.15,2023-03-07 11:09:58.881884
FiatTrans300156,Fiat Deposit,USR1740,CUR4,7457.8,2023-08-31 17:10:49.073085
FiatTrans300157,Fiat Withdrawl,USR7605,CUR25,864.69,2024-01-04 04:39:47.592637
FiatTrans300158,Fiat Deposit,USR7811,CUR19,7780.45,2023-11-17 19:30:10.225424
FiatTrans300159,Fiat Withdrawl,USR3527,CUR1,7347.85,2023-08-23 16:32:40.986983
FiatTrans300160,Fiat Withdrawl,USR58,CUR7,1019.08,2023-12-23 02:10:55.950900
FiatTrans300161,Fiat Withdrawl,USR6254,CUR11,9442.88,2024-01-31 07:25:41.995360
FiatTrans300162,Fiat Deposit,USR4688,CUR6,5165.96,2023-09-14 21:51:51.624210
FiatTrans300163,Fiat Deposit,USR8978,CUR21,1971.6,2023-08-03 02:05:47.650768
FiatTrans300164,Fiat Withdrawl,USR5685,CUR15,7802.06,2023-02-17 08:09:53.597490
FiatTrans300165,Fiat Withdrawl,USR8599,CUR16,8339.05,2023-07-24 20:51:42.483794
FiatTrans300166,Fiat Withdrawl,USR1064,CUR14,5397.9,2023-07-11 23:55:57.001976
