OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans1120001,Fiat Withdrawl,USR4895,CUR11,7458.9,2023-06-14 18:59:35.875284
FiatTrans1120002,Fiat Deposit,USR2944,CUR27,1273.1,2023-08-14 07:57:06.811886
FiatTrans1120003,Fiat Deposit,USR2918,CUR24,8726.1,2023-04-16 02:05:24.568528
FiatTrans1120004,Fiat Deposit,USR7375,CUR29,2946.25,2023-07-23 18:47:00.429830
FiatTrans1120005,Fiat Deposit,USR5793,CUR26,3768.76,2023-12-06 05:59:27.298886
FiatTrans1120006,Fiat Withdrawl,USR6402,CUR15,8642.57,2023-05-05 23:35:05.056237
FiatTrans1120007,Fiat Withdrawl,USR3066,CUR25,9256.16,2023-12-30 12:27:55.773156
FiatTrans1120008,Fiat Withdrawl,USR9968,CUR25,1365.84,2024-01-21 00:48:04.708302
FiatTrans1120009,Fiat Withdrawl,USR5031,CUR21,7389.24,2023-06-25 02:05:43.659864
FiatTrans1120010,Fiat Deposit,USR3192,CUR23,755.1,2023-05-13 22:25:50.581491
FiatTrans1120011,Fiat Deposit,USR6219,CUR15,2846.78,2023-11-05 20:41:26.819546
FiatTrans1120012,Fiat Withdrawl,USR1868,CUR14,4942.99,2023-09-07 19:39:14.940587
FiatTrans1120013,Fiat Deposit,USR55,CUR10,9640.61,2023-08-18 10:06:34.052564
FiatTrans1120014,Fiat Withdrawl,USR3116,CUR30,8360.49,2023-05-03 23:24:28.048834
FiatTrans1120015,Fiat Withdrawl,USR6404,CUR9,6290.37,2023-06-20 02:04:51.458532
FiatTrans1120016,Fiat Deposit,USR1504,CUR8,4198.22,2023-08-24 15:23:47.011447
FiatTrans1120017,Fiat Deposit,USR8105,CUR27,5556.89,2023-06-16 16:13:56.110880
FiatTrans1120018,Fiat Withdrawl,USR73,CUR5,6779.56,2023-10-11 06:09:25.642249
FiatTrans1120019,Fiat Deposit,USR6734,CUR3,9928.68,2023-04-07 04:45:18.818282
FiatTrans1120020,Fiat Withdrawl,USR5571,CUR18,9444.81,2023-09-12 15:15:23.571042
FiatTrans1120021,Fiat Deposit,USR9542,CUR5,302.88,2023-06-02 07:40:53.835945
FiatTrans1120022,Fiat Withdrawl,USR3752,CUR1,1496.61,2024-01-24 06:01:05.695612
FiatTrans1120023,Fiat Deposit,USR1345,CUR8,8520.95,2023-07-27 02:05:14.500556
FiatTrans1120024,Fiat Withdrawl,USR6343,CUR16,4308.81,2023-05-26 16:40:34.548400
FiatTrans1120025,Fiat Deposit,USR5797,CUR27,8785.86,2023-03-09 16:37:46.522170
FiatTrans1120026,Fiat Deposit,USR8245,CUR19,8128.08,2023-04-08 08:23:42.722497
FiatTrans1120027,Fiat Deposit,USR7032,CUR14,8574.36,2023-11-21 17:01:09.236821
