OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans260001,Fiat Deposit,USR3305,CUR17,2172.37,2023-06-11 01:27:32.400945
FiatTrans260002,Fiat Withdrawl,USR1032,CUR4,8084.58,2023-11-20 15:21:41.015496
FiatTrans260003,Fiat Withdrawl,USR7402,CUR5,7273.79,2023-11-01 15:56:18.173620
FiatTrans260004,Fiat Withdrawl,USR323,CUR22,2800.47,2024-01-18 14:07:37.786812
FiatTrans260005,Fiat Withdrawl,USR3972,CUR29,6359.19,2023-02-17 13:03:12.181041
FiatTrans260006,Fiat Withdrawl,USR925,CUR5,2115.35,2023-11-04 01:29:16.038804
FiatTrans260007,Fiat Deposit,USR6769,CUR5,1583.89,2023-06-10 19:46:33.705936
FiatTrans260008,Fiat Withdrawl,USR269,CUR10,4157.95,2023-04-18 16:17:45.633313
FiatTrans260009,Fiat Deposit,USR1917,CUR12,5083.39,2023-03-22 06:58:09.804731
FiatTrans260010,Fiat Withdrawl,USR3351,CUR27,127.37,2023-10-23 13:08:39.065211
FiatTrans260011,Fiat Deposit,USR5039,CUR15,3860.13,2024-01-20 03:52:28.412374
FiatTrans260012,Fiat Withdrawl,USR9043,CUR21,8147.02,2023-12-19 06:40:36.148893
FiatTrans260013,Fiat Withdrawl,USR1719,CUR13,7587.22,2023-09-15 06:40:53.838873
FiatTrans260014,Fiat Withdrawl,USR1615,CUR21,6164.6,2023-07-04 00:34:44.750647
FiatTrans260015,Fiat Withdrawl,USR189,CUR11,6626.06,2024-01-29 12:01:00.262400
FiatTrans260016,Fiat Deposit,USR8149,CUR24,8081.62,2023-10-28 17:58:05.374337
FiatTrans260017,Fiat Withdrawl,USR6789,CUR22,9747.49,2023-12-13 23:34:11.125410
FiatTrans260018,Fiat Withdrawl,USR2103,CUR25,4875.92,2023-04-04 22:57:24.446856
FiatTrans260019,Fiat Deposit,USR5275,CUR7,5132.09,2023-11-07 20:08:57.937083
FiatTrans260020,Fiat Withdrawl,USR6807,CUR24,8584.55,2023-04-18 22:18:30.081665
FiatTrans260021,Fiat Withdrawl,USR5581,CUR16,9633.77,2023-11-05 01:20:53.105195
FiatTrans260022,Fiat Deposit,USR4661,CUR13,6348.68,2023-05-06 10:29:22.817001
FiatTrans260023,Fiat Deposit,USR4076,CUR16,3495.18,2023-04-10 21:38:53.581105
FiatTrans260024,Fiat Withdrawl,USR6020,CUR11,9280.27,2023-03-20 10:23:16.908202
FiatTrans260025,Fiat Deposit,USR7701,CUR27,958.28,2023-12-14 03:14:57.461939
FiatTrans260026,Fiat Withdrawl,USR381,CUR3,8143.39,2023-04-26 14:06:58.312769
FiatTrans260027,Fiat Deposit,USR6812,CUR14,1102.12,2023-09-24 13:51:29.457702
FiatTrans260028,Fiat Withdrawl,USR1823,CUR14,2358.54,2023-12-18 08:47:06.879697
FiatTrans260029,Fiat Deposit,USR1441,CUR13,6931.08,2023-04-11 13:13:14.612588
FiatTrans260030,Fiat Withdrawl,USR193,CUR30,2908.65,2023-10-18 13:34:18.425994
FiatTrans260031,Fiat Deposit,USR9314,CUR7,6149.42,2023-08-18 14:20:07.890809
FiatTrans260032,Fiat Deposit,USR1794,CUR15,4037.83,2023-07-17 16:36:06.429984
FiatTrans260033,Fiat Deposit,USR7620,CUR30,5630.4,2023-07-29 08:09:15.718072
FiatTrans260034,Fiat Withdrawl,USR3123,CUR28,3852.38,2023-10-27 20:02:10.782766
FiatTrans260035,Fiat Withdrawl,USR7933,CUR7,5748.19,2023-12-04 17:05:59.913677
