OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans500001,Fiat Withdrawl,USR8073,CUR14,8161.51,2023-06-19 00:54:46.210065
FiatTrans500002,Fiat Deposit,USR9188,CUR15,5698.75,2023-05-15 03:21:18.889971
FiatTrans500003,Fiat Withdrawl,USR210,CUR22,4425.39,2024-01-23 07:57:46.805466
FiatTrans500004,Fiat Withdrawl,USR3567,CUR26,5470.86,2023-09-15 11:09:26.417459
FiatTrans500005,Fiat Withdrawl,USR9254,CUR16,9446.25,2023-09-02 15:13:17.627481
FiatTrans500006,Fiat Deposit,USR5626,CUR14,8058.05,2023-09-18 12:58:59.364190
FiatTrans500007,Fiat Withdrawl,USR4130,CUR1,4786.47,2024-02-07 19:17:38.867661
FiatTrans500008,Fiat Withdrawl,USR4060,CUR13,8140.02,2023-06-17 07:57:58.928098
FiatTrans500009,Fiat Deposit,USR9852,CUR23,3166.12,2023-04-23 04:28:15.985154
FiatTrans500010,Fiat Withdrawl,USR8373,CUR9,7333.99,2023-07-20 06:21:15.227117
FiatTrans500011,Fiat Deposit,USR9896,CUR27,8963.38,2023-06-19 01:24:21.154258
FiatTrans500012,Fiat Withdrawl,USR4911,CUR28,3831.24,2023-04-07 09:41:00.451945
FiatTrans500013,Fiat Withdrawl,USR7403,CUR27,9109.17,2024-01-29 21:42:37.263098
FiatTrans500014,Fiat Deposit,USR9201,CUR11,6172.36,2023-09-29 01:32:57.098557
FiatTrans500015,Fiat Withdrawl,USR5352,CUR5,3362.32,2024-01-27 18:40:16.763440
FiatTrans500016,Fiat Deposit,USR409,CUR4,8886.16,2023-05-07 16:22:06.573919
FiatTrans500017,Fiat Deposit,USR3291,CUR18,1896.45,2023-12-26 07:25:58.356194
FiatTrans500018,Fiat Deposit,USR7145,CUR29,3338.28,2024-01-28 09:49:28.563377
FiatTrans500019,Fiat Withdrawl,USR7707,CUR30,1993.98,2023-07-13 06:55:53.183332
