OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans280001,Fiat Withdrawl,USR5871,CUR6,5198.85,2023-09-17 15:39:20.702979
FiatTrans280002,Fiat Deposit,USR6455,CUR28,3180.56,2023-03-04 09:33:17.605778
FiatTrans280003,Fiat Withdrawl,USR6362,CUR26,4902.22,2023-10-19 23:20:22.354644
FiatTrans280004,Fiat Withdrawl,USR600,CUR7,1265.67,2023-04-20 04:09:32.001440
FiatTrans280005,Fiat Deposit,USR5608,CUR10,4286.31,2023-05-23 07:57:41.057832
FiatTrans280006,Fiat Withdrawl,USR3601,CUR4,8446.33,2023-06-05 12:21:31.055645
FiatTrans280007,Fiat Deposit,USR3183,CUR2,1635.13,2023-04-19 05:34:43.655962
FiatTrans280008,Fiat Deposit,USR3027,CUR28,3388.02,2023-05-22 05:05:35.725315
FiatTrans280009,Fiat Withdrawl,USR1063,CUR18,6362.22,2024-01-08 16:37:15.616345
FiatTrans280010,Fiat Deposit,USR8698,CUR9,1739.89,2023-04-13 16:10:07.799525
FiatTrans280011,Fiat Deposit,USR2303,CUR20,9513.08,2023-08-08 13:05:12.640715
FiatTrans280012,Fiat Withdrawl,USR3655,CUR22,5826.14,2023-07-05 11:03:32.726650
FiatTrans280013,Fiat Deposit,USR3559,CUR6,447.64,2023-08-19 15:37:52.751213
FiatTrans280014,Fiat Withdrawl,USR8533,CUR26,6405.5,2023-11-13 13:46:32.266584
FiatTrans280015,Fiat Deposit,USR39,CUR26,7673.77,2023-03-24 12:06:44.505434
FiatTrans280016,Fiat Withdrawl,USR1517,CUR13,7248.99,2023-03-24 05:53:23.002219
FiatTrans280017,Fiat Deposit,USR7724,CUR23,6267.77,2023-08-01 10:56:37.021850
FiatTrans280018,Fiat Deposit,USR6303,CUR24,4581.73,2023-02-22 23:25:40.553139
FiatTrans280019,Fiat Deposit,USR631,CUR21,1581.15,2023-06-11 15:12:58.303495
FiatTrans280020,Fiat Withdrawl,USR2055,CUR26,471.03,2023-04-20 19:25:56.632795
FiatTrans280021,Fiat Deposit,USR8257,CUR12,6827.7,2023-12-06 16:03:25.196898
FiatTrans280022,Fiat Deposit,USR2555,CUR17,264.22,2023-04-08 10:08:07.490850
FiatTrans280023,Fiat Deposit,USR421,CUR28,6077.66,2023-10-07 00:23:22.769683
FiatTrans280024,Fiat Deposit,USR6794,CUR22,3278.21,2023-09-18 00:17:23.074522
FiatTrans280025,Fiat Withdrawl,USR6118,CUR4,3808.78,2023-04-21 12:44:28.148403
FiatTrans280026,Fiat Withdrawl,USR3472,CUR21,1258.61,2023-05-19 06:14:59.662721
FiatTrans280027,Fiat Withdrawl,USR7409,CUR27,3844.97,2023-07-16 14:24:59.305609
FiatTrans280028,Fiat Deposit,USR8020,CUR2,2347.72,2023-07-07 07:59:24.287319
FiatTrans280029,Fiat Deposit,USR8136,CUR5,3903.83,2023-10-31 15:31:45.717537
FiatTrans280030,Fiat Withdrawl,USR3947,CUR2,8842.58,2023-05-10 00:02:24.778351
FiatTrans280031,Fiat Withdrawl,USR9977,CUR26,2867.13,2023-07-08 15:27:53.774011
FiatTrans280032,Fiat Deposit,USR4492,CUR27,5430.5,2023-11-12 07:31:29.272745
FiatTrans280033,Fiat Deposit,USR9426,CUR4,8523.57,2023-06-29 08:14:49.623796
FiatTrans280034,Fiat Withdrawl,USR2499,CUR13,1638.09,2023-04-10 09:42:45.594954
FiatTrans280035,Fiat Deposit,USR1374,CUR28,9832.18,2023-07-17 18:41:39.907595
FiatTrans280036,Fiat Withdrawl,USR5524,CUR6,7094.01,2024-01-09 01:14:25.679257
FiatTrans280037,Fiat Withdrawl,USR1345,CUR3,8057.8,2024-02-02 19:09:38.810423
FiatTrans280038,Fiat Withdrawl,USR5455,CUR17,3143.33,2023-03-07 23:18:35.439046
FiatTrans280039,Fiat Deposit,USR2927,CUR9,3034.48,2023-10-03 19:33:35.537304
FiatTrans280040,Fiat Deposit,USR3018,CUR23,5080.46,2023-06-18 07:09:55.774163
FiatTrans280041,Fiat Deposit,USR5604,CUR1,5904.81,2024-01-21 09:47:13.137833
FiatTrans280042,Fiat Deposit,USR9662,CUR29,3508.65,2023-07-08 03:42:57.458189
FiatTrans280043,Fiat Withdrawl,USR5715,CUR25,8114.06,2023-03-26 16:41:26.441494
FiatTrans280044,Fiat Withdrawl,USR6035,CUR7,9153.17,2024-01-02 22:40:53.097357
FiatTrans280045,Fiat Deposit,USR2531,CUR27,3967.14,2023-12-29 16:49:16.312881
FiatTrans280046,Fiat Deposit,USR6377,CUR30,6532.35,2023-02-26 23:23:27.150061
FiatTrans280047,Fiat Withdrawl,USR635,CUR24,7518.01,2023-05-16 08:08:44.303822
FiatTrans280048,Fiat Withdrawl,USR4438,CUR28,3528.89,2023-12-24 11:28:41.060501
FiatTrans280049,Fiat Withdrawl,USR1590,CUR21,6256.41,2023-11-14 15:06:26.106051
FiatTrans280050,Fiat Withdrawl,USR2495,CUR26,6543.15,2023-11-12 04:02:57.678785
FiatTrans280051,Fiat Withdrawl,USR9899,CUR17,5749.3,2023-06-09 19:28:44.134932
FiatTrans280052,Fiat Deposit,USR9080,CUR27,8695.22,2023-09-11 07:33:36.536942
FiatTrans280053,Fiat Withdrawl,USR8323,CUR4,5219.69,2024-01-11 11:07:40.609614
FiatTrans280054,Fiat Withdrawl,USR7690,CUR20,5781.31,2023-12-23 06:11:35.909827
FiatTrans280055,Fiat Withdrawl,USR9249,CUR28,7329.84,2023-05-23 09:40:18.534408
FiatTrans280056,Fiat Withdrawl,USR850,CUR15,8425.74,2023-08-25 05:18:06.394439
FiatTrans280057,Fiat Deposit,USR3052,CUR22,2137.38,2023-07-17 21:09:57.756254
FiatTrans280058,Fiat Withdrawl,USR7632,CUR29,6409.79,2024-02-01 21:37:42.607499
FiatTrans280059,Fiat Withdrawl,USR1979,CUR16,4566.2,2023-10-12 10:33:01.701433
FiatTrans280060,Fiat Deposit,USR637,CUR12,9965.38,2023-09-09 19:47:14.855885
FiatTrans280061,Fiat Deposit,USR2519,CUR23,9755.45,2023-11-14 13:13:29.991292
FiatTrans280062,Fiat Withdrawl,USR1499,CUR25,9861.79,2023-06-08 15:03:24.045693
FiatTrans280063,Fiat Deposit,USR1415,CUR7,2654.5,2023-12-04 06:53:23.509206
FiatTrans280064,Fiat Deposit,USR7600,CUR23,4926.65,2023-03-11 10:26:16.034497
FiatTrans280065,Fiat Deposit,USR9012,CUR4,155.09,2023-07-06 11:01:17.359045
FiatTrans280066,Fiat Withdrawl,USR1084,CUR20,9928.51,2023-07-17 00:00:06.148947
FiatTrans280067,Fiat Withdrawl,USR2073,CUR2,1306.99,2023-05-05 14:05:16.412110
FiatTrans280068,Fiat Withdrawl,USR659,CUR12,6434.06,2023-05-01 04:47:01.378444
FiatTrans280069,Fiat Withdrawl,USR356,CUR30,415.33,2023-12-17 23:09:41.541344
FiatTrans280070,Fiat Deposit,USR1200,CUR24,8792.25,2023-10-05 21:20:44.905981
FiatTrans280071,Fiat Deposit,USR488,CUR21,3072.57,2023-02-20 17:06:41.616621
FiatTrans280072,Fiat Withdrawl,USR3986,CUR19,8348.15,2024-01-10 03:57:49.525050
FiatTrans280073,Fiat Deposit,USR9143,CUR30,3871.39,2023-02-23 01:13:16.991495
FiatTrans280074,Fiat Withdrawl,USR1125,CUR29,853.19,2023-08-19 15:32:15.870275
FiatTrans280075,Fiat Deposit,USR8914,CUR9,9593.76,2023-07-25 15:55:11.890858
FiatTrans280076,Fiat Deposit,USR1969,CUR15,4507.76,2023-03-11 02:26:09.980126
FiatTrans280077,Fiat Deposit,USR4529,CUR8,8562.32,2023-08-20 12:02:59.640486
FiatTrans280078,Fiat Withdrawl,USR2847,CUR20,1328.19,2024-01-08 00:43:19.096478
FiatTrans280079,Fiat Withdrawl,USR2976,CUR10,1724.54,2023-03-16 01:53:42.239462
FiatTrans280080,Fiat Deposit,USR3996,CUR17,2452.0,2023-05-30 23:14:41.834764
FiatTrans280081,Fiat Withdrawl,USR8963,CUR23,7551.67,2023-08-11 23:35:07.637808
FiatTrans280082,Fiat Deposit,USR7071,CUR30,1049.2,2024-01-07 01:02:33.209438
FiatTrans280083,Fiat Deposit,USR6515,CUR18,6984.78,2023-07-19 07:37:12.062266
FiatTrans280084,Fiat Withdrawl,USR5907,CUR24,3953.39,2023-11-03 21:00:07.276024
FiatTrans280085,Fiat Withdrawl,USR7728,CUR6,6327.71,2023-08-03 10:50:04.032192
FiatTrans280086,Fiat Withdrawl,USR8744,CUR28,7974.63,2023-02-12 09:20:10.811177
