OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans240001,Fiat Deposit,USR9294,CUR20,5806.64,2023-06-30 12:34:13.479787
FiatTrans240002,Fiat Withdrawl,USR5861,CUR11,4846.19,2023-03-02 03:33:12.324847
FiatTrans240003,Fiat Withdrawl,USR7723,CUR19,3982.83,2024-01-28 18:56:48.694417
FiatTrans240004,Fiat Deposit,USR3744,CUR23,3862.71,2023-11-04 20:41:25.559310
FiatTrans240005,Fiat Withdrawl,USR5548,CUR24,1085.51,2023-10-10 01:08:51.092174
FiatTrans240006,Fiat Deposit,USR7639,CUR16,9598.64,2023-03-17 11:35:43.758111
FiatTrans240007,Fiat Withdrawl,USR8508,CUR23,9232.03,2023-05-17 21:38:55.766173
FiatTrans240008,Fiat Withdrawl,USR470,CUR28,4880.93,2023-08-06 12:17:00.686057
FiatTrans240009,Fiat Withdrawl,USR2274,CUR5,9357.6,2024-01-06 21:32:11.705435
FiatTrans240010,Fiat Deposit,USR1045,CUR4,1531.36,2023-04-19 05:30:53.945232
FiatTrans240011,Fiat Deposit,USR2203,CUR6,158.86,2023-04-08 10:41:42.464662
FiatTrans240012,Fiat Deposit,USR5012,CUR30,1545.38,2023-11-22 21:00:38.499916
FiatTrans240013,Fiat Deposit,USR8346,CUR1,5716.24,2023-10-30 21:33:44.447261
FiatTrans240014,Fiat Deposit,USR5881,CUR29,5657.9,2023-08-09 13:46:23.577711
FiatTrans240015,Fiat Withdrawl,USR6063,CUR22,5660.95,2023-03-15 19:26:20.478297
FiatTrans240016,Fiat Deposit,USR659,CUR16,6975.0,2023-12-05 20:37:17.742637
FiatTrans240017,Fiat Withdrawl,USR4096,CUR9,277.14,2023-10-19 06:42:55.182543
FiatTrans240018,Fiat Withdrawl,USR8746,CUR28,6360.89,2024-01-19 23:29:11.905186
FiatTrans240019,Fiat Withdrawl,USR6379,CUR21,847.29,2023-04-07 21:17:36.995872
FiatTrans240020,Fiat Deposit,USR1906,CUR5,4264.78,2023-05-11 19:26:51.195284
FiatTrans240021,Fiat Deposit,USR7387,CUR27,7747.71,2023-05-02 00:15:51.135113
FiatTrans240022,Fiat Deposit,USR1747,CUR9,9296.21,2023-09-19 03:16:15.563320
FiatTrans240023,Fiat Deposit,USR1262,CUR3,9168.62,2023-12-16 03:58:14.469175
FiatTrans240024,Fiat Withdrawl,USR7265,CUR10,4555.96,2023-06-24 16:46:37.372413
FiatTrans240025,Fiat Deposit,USR4328,CUR30,119.75,2023-06-14 11:51:55.137252
FiatTrans240026,Fiat Deposit,USR2504,CUR24,2428.25,2023-06-09 01:38:53.177189
FiatTrans240027,Fiat Withdrawl,USR9866,CUR15,3860.58,2024-01-21 19:14:26.760547
FiatTrans240028,Fiat Withdrawl,USR7329,CUR17,6144.18,2024-01-08 11:00:21.658891
FiatTrans240029,Fiat Deposit,USR8730,CUR9,7048.8,2023-03-17 04:03:01.952536
FiatTrans240030,Fiat Withdrawl,USR5460,CUR17,5295.52,2023-05-14 13:35:03.287398
FiatTrans240031,Fiat Withdrawl,USR9004,CUR22,291.57,2023-08-28 20:17:24.528212
FiatTrans240032,Fiat Deposit,USR83,CUR12,5017.45,2023-09-22 21:23:36.999705
FiatTrans240033,Fiat Deposit,USR5822,CUR26,6155.67,2023-09-13 22:06:47.517914
FiatTrans240034,Fiat Deposit,USR3496,CUR16,9755.22,2023-11-04 05:41:42.285038
FiatTrans240035,Fiat Withdrawl,USR6110,CUR7,4268.83,2023-10-24 14:34:47.106859
FiatTrans240036,Fiat Deposit,USR519,CUR28,5267.07,2023-06-21 23:56:24.391154
FiatTrans240037,Fiat Deposit,USR1280,CUR5,1904.71,2023-12-24 23:30:26.143265
FiatTrans240038,Fiat Withdrawl,USR2135,CUR13,3338.4,2023-06-30 07:51:00.474777
FiatTrans240039,Fiat Deposit,USR4103,CUR28,3436.11,2023-10-02 08:22:48.157429
FiatTrans240040,Fiat Deposit,USR1606,CUR3,7415.52,2023-12-19 08:09:18.678946
FiatTrans240041,Fiat Deposit,USR3826,CUR8,4167.64,2023-02-19 23:19:01.659323
FiatTrans240042,Fiat Deposit,USR5606,CUR22,9516.85,2024-02-02 13:31:31.801034
FiatTrans240043,Fiat Withdrawl,USR4009,CUR11,7533.71,2023-10-20 02:41:50.058025
FiatTrans240044,Fiat Withdrawl,USR2779,CUR14,9868.52,2023-07-17 22:26:36.744508
FiatTrans240045,Fiat Withdrawl,USR5612,CUR26,438.12,2023-10-17 21:25:28.806947
FiatTrans240046,Fiat Withdrawl,USR4991,CUR2,9933.73,2023-12-09 04:32:20.166033
FiatTrans240047,Fiat Withdrawl,USR806,CUR24,7031.34,2023-11-08 02:21:45.441462
FiatTrans240048,Fiat Deposit,USR8694,CUR25,156.53,2023-12-15 19:44:57.524006
