OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans420001,Fiat Withdrawl,USR5269,CUR4,2336.58,2023-07-29 15:13:34.852430
FiatTrans420002,Fiat Withdrawl,USR4467,CUR25,1196.8,2023-10-28 06:39:43.839056
FiatTrans420003,Fiat Deposit,USR8275,CUR2,5754.75,2023-04-11 02:13:31.375287
FiatTrans420004,Fiat Withdrawl,USR4203,CUR13,8398.04,2023-12-07 07:48:01.434809
FiatTrans420005,Fiat Deposit,USR6107,CUR19,2250.15,2024-01-14 11:02:47.136174
FiatTrans420006,Fiat Withdrawl,USR8031,CUR22,4158.36,2024-01-26 13:32:17.947074
FiatTrans420007,Fiat Withdrawl,USR1128,CUR9,2943.39,2023-04-10 00:19:40.635147
FiatTrans420008,Fiat Deposit,USR474,CUR28,5835.71,2023-07-20 23:02:24.583227
FiatTrans420009,Fiat Withdrawl,USR5613,CUR2,9936.9,2023-11-01 02:27:35.611922
FiatTrans420010,Fiat Withdrawl,USR1244,CUR27,2311.49,2023-05-13 13:48:32.540617
FiatTrans420011,Fiat Withdrawl,USR3969,CUR24,9575.75,2023-06-07 13:40:40.450120
FiatTrans420012,Fiat Withdrawl,USR8440,CUR14,784.32,2023-07-27 06:03:46.951281
FiatTrans420013,Fiat Deposit,USR1845,CUR24,7616.53,2024-01-16 06:13:59.434067
FiatTrans420014,Fiat Withdrawl,USR556,CUR18,8393.11,2023-05-25 02:05:33.797506
FiatTrans420015,Fiat Deposit,USR3995,CUR11,1069.74,2023-10-21 22:46:41.899691
FiatTrans420016,Fiat Withdrawl,USR6373,CUR2,1376.14,2023-10-23 04:00:27.684258
FiatTrans420017,Fiat Deposit,USR3348,CUR2,8154.05,2023-08-31 20:58:31.500603
FiatTrans420018,Fiat Deposit,USR8699,CUR18,6236.17,2023-04-11 12:52:12.481029
FiatTrans420019,Fiat Deposit,USR619,CUR11,5365.75,2023-05-08 19:30:35.496956
FiatTrans420020,Fiat Withdrawl,USR5856,CUR10,5470.75,2023-06-13 09:02:29.953058
FiatTrans420021,Fiat Withdrawl,USR6547,CUR4,7017.88,2023-04-05 08:49:34.512814
FiatTrans420022,Fiat Withdrawl,USR7428,CUR5,3516.05,2023-10-12 18:16:53.205957
FiatTrans420023,Fiat Deposit,USR7223,CUR10,3901.84,2023-06-30 04:55:12.937483
FiatTrans420024,Fiat Deposit,USR2075,CUR29,9232.89,2023-07-16 13:08:03.401224
FiatTrans420025,Fiat Withdrawl,USR9782,CUR26,8572.32,2023-09-05 01:26:16.639938
FiatTrans420026,Fiat Withdrawl,USR5003,CUR8,9688.87,2023-10-12 14:49:05.851053
FiatTrans420027,Fiat Withdrawl,USR6736,CUR6,8233.57,2023-03-21 02:10:21.197556
FiatTrans420028,Fiat Withdrawl,USR7859,CUR14,5369.56,2023-11-11 07:39:41.451041
FiatTrans420029,Fiat Deposit,USR1849,CUR3,4305.73,2023-09-06 19:05:22.190179
FiatTrans420030,Fiat Deposit,USR9688,CUR9,5313.4,2023-07-03 08:40:29.597126
FiatTrans420031,Fiat Deposit,USR3653,CUR16,9812.54,2023-04-10 05:57:14.841362
FiatTrans420032,Fiat Withdrawl,USR2208,CUR26,6716.79,2023-12-31 22:58:50.384591
FiatTrans420033,Fiat Deposit,USR1019,CUR28,6102.22,2023-10-23 20:28:24.639130
FiatTrans420034,Fiat Deposit,USR9812,CUR9,3044.99,2024-01-05 18:02:55.679296
FiatTrans420035,Fiat Withdrawl,USR501,CUR29,6757.7,2023-04-12 18:35:36.496567
FiatTrans420036,Fiat Deposit,USR2185,CUR9,1372.68,2023-11-10 23:45:44.893708
FiatTrans420037,Fiat Deposit,USR4504,CUR9,962.66,2023-04-01 09:34:43.520346
FiatTrans420038,Fiat Deposit,USR9947,CUR17,5376.55,2023-07-25 00:32:58.525540
FiatTrans420039,Fiat Deposit,USR4057,CUR23,2688.15,2023-10-03 13:50:57.566700
FiatTrans420040,Fiat Deposit,USR39,CUR6,1821.5,2023-09-16 07:23:06.079177
FiatTrans420041,Fiat Deposit,USR2456,CUR8,6999.95,2023-10-06 15:23:55.266585
FiatTrans420042,Fiat Deposit,USR4462,CUR10,707.47,2023-11-25 04:53:21.658768
FiatTrans420043,Fiat Deposit,USR9281,CUR19,3521.93,2023-06-30 17:25:17.102295
FiatTrans420044,Fiat Deposit,USR1585,CUR14,9550.76,2023-11-01 03:59:11.140296
FiatTrans420045,Fiat Withdrawl,USR4050,CUR28,2369.96,2023-12-06 06:34:43.307334
FiatTrans420046,Fiat Withdrawl,USR3547,CUR17,6484.64,2023-11-21 08:05:06.603248
FiatTrans420047,Fiat Deposit,USR6612,CUR22,2542.12,2024-01-30 11:15:15.200789
FiatTrans420048,Fiat Withdrawl,USR7702,CUR1,8519.17,2023-10-03 21:41:40.004597
FiatTrans420049,Fiat Withdrawl,USR8607,CUR1,7302.11,2023-05-05 05:24:25.816439
FiatTrans420050,Fiat Deposit,USR4446,CUR10,4215.27,2023-08-17 10:42:55.737430
FiatTrans420051,Fiat Withdrawl,USR6615,CUR25,5960.87,2023-03-17 08:55:52.431976
FiatTrans420052,Fiat Deposit,USR6530,CUR10,5902.16,2023-11-25 19:19:00.321955
FiatTrans420053,Fiat Withdrawl,USR4785,CUR5,5817.05,2023-11-28 17:03:31.786820
FiatTrans420054,Fiat Deposit,USR2256,CUR25,3090.97,2023-12-21 01:08:06.306269
FiatTrans420055,Fiat Deposit,USR8202,CUR9,9183.9,2023-12-10 03:37:41.428847
FiatTrans420056,Fiat Withdrawl,USR9531,CUR26,7556.76,2023-05-30 14:25:50.288192
FiatTrans420057,Fiat Withdrawl,USR7651,CUR30,4529.09,2023-06-10 10:09:01.390807
FiatTrans420058,Fiat Withdrawl,USR8267,CUR10,1176.46,2023-03-10 06:19:56.180439
FiatTrans420059,Fiat Withdrawl,USR4188,CUR13,9368.22,2023-06-24 12:05:25.565887
FiatTrans420060,Fiat Deposit,USR7998,CUR4,4496.16,2023-07-25 07:20:03.796278
FiatTrans420061,Fiat Deposit,USR5535,CUR5,4946.27,2023-10-05 06:36:42.419392
FiatTrans420062,Fiat Withdrawl,USR394,CUR3,5839.3,2023-02-26 06:29:50.224699
FiatTrans420063,Fiat Withdrawl,USR4406,CUR6,5011.93,2023-07-31 07:26:01.188146
FiatTrans420064,Fiat Deposit,USR8238,CUR3,5432.36,2023-02-16 23:03:56.346438
FiatTrans420065,Fiat Withdrawl,USR46,CUR22,9471.92,2023-12-29 15:37:06.901485
FiatTrans420066,Fiat Withdrawl,USR7461,CUR5,6011.05,2023-09-17 17:46:21.892202
FiatTrans420067,Fiat Withdrawl,USR6451,CUR28,1307.82,2023-05-18 17:56:23.020399
FiatTrans420068,Fiat Withdrawl,USR3450,CUR13,2429.38,2023-12-12 08:46:10.520587
FiatTrans420069,Fiat Withdrawl,USR2820,CUR18,6849.8,2023-11-26 07:32:52.245892
FiatTrans420070,Fiat Deposit,USR1241,CUR7,6502.97,2023-12-17 09:40:46.501891
FiatTrans420071,Fiat Withdrawl,USR6695,CUR20,8360.28,2023-12-28 23:02:28.200624
FiatTrans420072,Fiat Withdrawl,USR5534,CUR25,7770.81,2023-04-08 06:09:35.066381
FiatTrans420073,Fiat Deposit,USR423,CUR8,9337.93,2023-12-06 23:11:08.715066
FiatTrans420074,Fiat Deposit,USR4348,CUR17,9322.15,2023-06-30 21:21:20.210140
FiatTrans420075,Fiat Withdrawl,USR2959,CUR15,9507.97,2023-07-05 12:36:12.908914
FiatTrans420076,Fiat Deposit,USR3188,CUR25,6420.78,2023-06-22 18:00:35.858737
FiatTrans420077,Fiat Withdrawl,USR1463,CUR30,2589.3,2024-01-30 16:31:00.600627
FiatTrans420078,Fiat Deposit,USR3402,CUR21,2332.78,2023-07-11 12:41:49.838375
FiatTrans420079,Fiat Withdrawl,USR7616,CUR30,3290.05,2023-05-05 18:20:54.982677
FiatTrans420080,Fiat Deposit,USR5464,CUR30,5146.14,2023-06-16 23:47:44.051857
FiatTrans420081,Fiat Withdrawl,USR2027,CUR19,488.58,2023-05-24 14:27:04.925371
FiatTrans420082,Fiat Withdrawl,USR7219,CUR6,6729.72,2023-12-03 01:32:18.965812
FiatTrans420083,Fiat Withdrawl,USR1482,CUR29,4305.4,2023-07-19 16:59:26.120623
