OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans940001,Fiat Deposit,USR8992,CUR15,3160.34,2023-09-10 08:04:07.765535
FiatTrans940002,Fiat Deposit,USR7868,CUR15,8597.69,2023-02-26 16:26:18.014720
FiatTrans940003,Fiat Deposit,USR5796,CUR3,7762.61,2023-07-21 14:09:01.806757
FiatTrans940004,Fiat Withdrawl,USR3871,CUR10,9577.62,2023-08-29 17:20:47.461813
FiatTrans940005,Fiat Withdrawl,USR6755,CUR15,5200.43,2023-10-06 06:43:36.104589
FiatTrans940006,Fiat Withdrawl,USR4845,CUR10,9771.25,2023-08-07 13:27:28.942665
FiatTrans940007,Fiat Withdrawl,USR4409,CUR13,1930.9,2023-12-28 08:03:49.419332
FiatTrans940008,Fiat Deposit,USR5527,CUR21,3690.73,2023-10-28 03:37:46.865339
FiatTrans940009,Fiat Deposit,USR7751,CUR22,588.42,2023-05-07 03:11:48.180601
FiatTrans940010,Fiat Deposit,USR2806,CUR30,3233.63,2023-12-11 22:33:02.546937
FiatTrans940011,Fiat Deposit,USR2734,CUR14,2089.78,2023-07-17 03:30:26.419122
FiatTrans940012,Fiat Withdrawl,USR8469,CUR30,3718.2,2023-07-04 02:15:57.625441
FiatTrans940013,Fiat Withdrawl,USR884,CUR12,2318.87,2024-01-04 08:04:27.261154
FiatTrans940014,Fiat Deposit,USR1035,CUR14,4664.57,2023-05-19 10:40:42.090890
FiatTrans940015,Fiat Withdrawl,USR2539,CUR29,9712.57,2023-04-02 05:48:18.538664
FiatTrans940016,Fiat Withdrawl,USR8714,CUR24,630.44,2023-08-18 11:21:09.812791
FiatTrans940017,Fiat Deposit,USR7908,CUR23,1951.15,2023-03-30 19:16:11.564554
FiatTrans940018,Fiat Withdrawl,USR2657,CUR22,9496.06,2023-12-29 06:52:36.525181
FiatTrans940019,Fiat Deposit,USR5544,CUR26,3202.62,2024-01-14 23:54:45.192663
FiatTrans940020,Fiat Withdrawl,USR7535,CUR10,5753.11,2023-12-08 18:28:41.673514
FiatTrans940021,Fiat Withdrawl,USR8792,CUR19,4682.54,2024-01-03 11:30:46.769233
FiatTrans940022,Fiat Withdrawl,USR6523,CUR2,8816.58,2023-05-12 23:38:58.018005
FiatTrans940023,Fiat Deposit,USR6221,CUR4,170.03,2023-06-02 05:31:43.975698
FiatTrans940024,Fiat Deposit,USR7810,CUR13,5937.08,2024-01-18 11:05:48.228287
FiatTrans940025,Fiat Withdrawl,USR7630,CUR29,5541.33,2023-06-02 10:14:34.776213
FiatTrans940026,Fiat Withdrawl,USR2109,CUR8,6126.31,2023-04-16 01:22:56.529057
FiatTrans940027,Fiat Withdrawl,USR8030,CUR28,9508.18,2023-07-06 05:30:24.079584
FiatTrans940028,Fiat Withdrawl,USR1743,CUR6,9902.1,2023-08-24 02:20:26.318908
FiatTrans940029,Fiat Withdrawl,USR8950,CUR2,957.29,2024-01-07 19:36:43.641949
FiatTrans940030,Fiat Deposit,USR5081,CUR28,5681.43,2023-02-12 14:56:11.604697
FiatTrans940031,Fiat Withdrawl,USR1497,CUR16,3910.01,2023-12-13 17:46:35.732677
FiatTrans940032,Fiat Withdrawl,USR1341,CUR1,3438.51,2023-05-16 06:43:46.622508
FiatTrans940033,Fiat Withdrawl,USR3027,CUR26,5676.11,2023-02-16 10:38:44.809470
FiatTrans940034,Fiat Deposit,USR1615,CUR28,8511.56,2023-05-24 18:23:30.257719
FiatTrans940035,Fiat Deposit,USR1548,CUR26,3819.56,2023-10-19 23:42:22.534487
FiatTrans940036,Fiat Deposit,USR8916,CUR12,7251.31,2023-09-02 12:57:38.176937
FiatTrans940037,Fiat Deposit,USR9750,CUR21,9077.03,2023-07-23 21:30:12.434479
FiatTrans940038,Fiat Deposit,USR5029,CUR10,3347.74,2023-10-31 05:13:59.306302
FiatTrans940039,Fiat Withdrawl,USR9797,CUR16,5995.91,2023-10-22 03:22:20.856051
FiatTrans940040,Fiat Withdrawl,USR3688,CUR7,873.43,2023-07-08 12:02:37.261682
FiatTrans940041,Fiat Withdrawl,USR4812,CUR9,1975.82,2023-12-31 14:00:52.357612
FiatTrans940042,Fiat Withdrawl,USR5689,CUR29,7181.09,2023-09-10 15:04:44.390741
FiatTrans940043,Fiat Deposit,USR9508,CUR18,4367.93,2024-01-04 06:22:03.185776
FiatTrans940044,Fiat Deposit,USR1853,CUR19,5314.08,2023-12-08 11:20:14.128017
FiatTrans940045,Fiat Withdrawl,USR8183,CUR1,9637.68,2023-04-17 07:20:26.490549
FiatTrans940046,Fiat Withdrawl,USR7861,CUR23,909.37,2023-02-20 20:02:00.516099
FiatTrans940047,Fiat Deposit,USR2326,CUR28,8442.28,2023-04-26 19:35:48.765992
FiatTrans940048,Fiat Deposit,USR1221,CUR1,4842.85,2024-01-08 13:35:07.778197
FiatTrans940049,Fiat Withdrawl,USR6139,CUR22,4529.65,2023-08-29 21:39:47.082089
FiatTrans940050,Fiat Withdrawl,USR4950,CUR28,5876.9,2023-12-08 14:27:41.591580
FiatTrans940051,Fiat Withdrawl,USR6146,CUR26,6988.79,2023-02-17 16:50:06.380199
FiatTrans940052,Fiat Withdrawl,USR2716,CUR21,9577.55,2023-12-13 14:42:50.854857
FiatTrans940053,Fiat Deposit,USR6844,CUR9,6525.69,2023-03-11 16:50:50.767542
FiatTrans940054,Fiat Withdrawl,USR3162,CUR17,6244.98,2023-12-01 15:06:32.691541
FiatTrans940055,Fiat Deposit,USR8926,CUR15,7697.93,2023-06-08 14:31:39.250513
FiatTrans940056,Fiat Deposit,USR7202,CUR8,1664.6,2023-07-01 09:21:02.826891
FiatTrans940057,Fiat Withdrawl,USR9419,CUR28,901.72,2023-06-30 12:52:30.027424
FiatTrans940058,Fiat Deposit,USR545,CUR18,1491.22,2023-03-02 04:43:59.234687
FiatTrans940059,Fiat Deposit,USR5492,CUR19,5667.99,2023-10-24 20:08:35.775501
FiatTrans940060,Fiat Deposit,USR1881,CUR20,3777.39,2023-05-26 00:10:25.039062
FiatTrans940061,Fiat Deposit,USR6454,CUR28,1956.48,2023-04-24 17:05:39.127427
FiatTrans940062,Fiat Withdrawl,USR9812,CUR30,139.73,2024-01-07 14:54:05.752063
FiatTrans940063,Fiat Deposit,USR5210,CUR16,2578.09,2023-12-23 11:21:06.167129
FiatTrans940064,Fiat Withdrawl,USR4230,CUR6,5626.48,2023-10-23 10:49:47.415474
FiatTrans940065,Fiat Deposit,USR6706,CUR5,1178.2,2023-03-27 21:38:15.846016
FiatTrans940066,Fiat Deposit,USR9778,CUR16,5451.09,2023-12-02 05:33:06.924775
FiatTrans940067,Fiat Deposit,USR5125,CUR13,3108.2,2023-11-21 11:30:16.372328
FiatTrans940068,Fiat Withdrawl,USR3459,CUR19,2524.23,2023-04-26 11:25:45.790065
FiatTrans940069,Fiat Deposit,USR992,CUR28,4813.59,2024-01-13 18:51:26.149657
FiatTrans940070,Fiat Deposit,USR6836,CUR26,3710.39,2023-10-11 15:39:51.822670
FiatTrans940071,Fiat Withdrawl,USR965,CUR14,7358.11,2023-04-13 12:33:49.348752
FiatTrans940072,Fiat Deposit,USR3946,CUR11,195.29,2023-10-13 20:34:35.333303
FiatTrans940073,Fiat Deposit,USR2212,CUR28,1939.31,2023-04-23 08:11:19.343070
FiatTrans940074,Fiat Deposit,USR989,CUR4,2101.07,2023-08-16 11:11:26.827860
FiatTrans940075,Fiat Deposit,USR6284,CUR8,8374.88,2023-07-31 18:27:43.569225
FiatTrans940076,Fiat Deposit,USR9155,CUR22,1688.62,2023-04-07 09:25:18.466808
FiatTrans940077,Fiat Withdrawl,USR8438,CUR17,374.05,2023-07-15 09:28:52.070424
FiatTrans940078,Fiat Deposit,USR9232,CUR26,5765.42,2023-04-25 17:44:54.726802
FiatTrans940079,Fiat Withdrawl,USR7306,CUR2,481.99,2023-08-02 08:29:38.441268
FiatTrans940080,Fiat Deposit,USR7382,CUR19,1859.9,2023-08-04 20:33:31.678560
FiatTrans940081,Fiat Deposit,USR770,CUR15,8708.4,2023-11-15 20:52:25.412919
FiatTrans940082,Fiat Withdrawl,USR386,CUR28,318.8,2024-02-10 15:50:35.358070
FiatTrans940083,Fiat Deposit,USR9834,CUR22,8066.98,2023-02-10 15:12:29.696517
FiatTrans940084,Fiat Withdrawl,USR4081,CUR19,8720.56,2023-05-13 02:30:44.435503
FiatTrans940085,Fiat Withdrawl,USR5696,CUR22,3495.65,2023-02-11 05:28:26.461009
FiatTrans940086,Fiat Deposit,USR2640,CUR13,9687.77,2024-01-20 02:15:38.980277
FiatTrans940087,Fiat Withdrawl,USR2160,CUR4,8826.54,2023-03-08 18:38:35.988785
FiatTrans940088,Fiat Deposit,USR4495,CUR13,4541.07,2023-11-01 10:54:48.633289
FiatTrans940089,Fiat Withdrawl,USR8291,CUR25,6437.43,2023-10-14 22:52:23.035483
FiatTrans940090,Fiat Deposit,USR8576,CUR14,622.78,2023-07-14 04:14:58.046670
FiatTrans940091,Fiat Deposit,USR782,CUR15,6741.08,2023-11-02 12:09:58.957850
FiatTrans940092,Fiat Withdrawl,USR5552,CUR10,347.74,2023-11-08 09:19:32.090879
FiatTrans940093,Fiat Withdrawl,USR7599,CUR1,5168.71,2023-03-02 05:17:16.493152
FiatTrans940094,Fiat Deposit,USR2740,CUR2,1454.59,2023-04-13 16:57:51.213025
FiatTrans940095,Fiat Deposit,USR9430,CUR25,2177.42,2023-06-23 02:52:48.887383
FiatTrans940096,Fiat Deposit,USR8022,CUR4,9791.82,2023-09-15 03:18:20.036292
FiatTrans940097,Fiat Deposit,USR1123,CUR8,2325.99,2023-03-20 04:44:59.220570
FiatTrans940098,Fiat Withdrawl,USR3448,CUR1,3644.31,2023-03-31 20:19:03.564541
FiatTrans940099,Fiat Withdrawl,USR1538,CUR9,5208.31,2023-03-05 21:50:00.488723
FiatTrans940100,Fiat Withdrawl,USR7253,CUR18,7253.09,2023-06-11 17:32:30.248473
FiatTrans940101,Fiat Withdrawl,USR382,CUR4,8009.57,2024-01-06 10:44:23.824304
FiatTrans940102,Fiat Withdrawl,USR9136,CUR2,2372.65,2024-01-09 06:59:19.881604
FiatTrans940103,Fiat Deposit,USR9208,CUR17,9249.26,2023-08-10 22:30:12.196905
FiatTrans940104,Fiat Withdrawl,USR7620,CUR29,293.68,2023-11-04 10:33:36.061444
FiatTrans940105,Fiat Withdrawl,USR8195,CUR1,3189.58,2023-03-15 12:39:12.472748
FiatTrans940106,Fiat Withdrawl,USR8398,CUR25,6711.99,2023-09-04 12:16:11.285594
FiatTrans940107,Fiat Withdrawl,USR8161,CUR7,2875.05,2024-01-17 21:14:30.488251
FiatTrans940108,Fiat Deposit,USR42,CUR17,7862.25,2023-07-19 20:56:05.071641
FiatTrans940109,Fiat Deposit,USR4516,CUR1,3583.8,2023-12-26 21:36:50.430629
FiatTrans940110,Fiat Withdrawl,USR3260,CUR16,3193.01,2023-08-25 02:22:16.523452
FiatTrans940111,Fiat Deposit,USR15,CUR22,1211.76,2023-09-07 11:57:15.407319
FiatTrans940112,Fiat Withdrawl,USR4259,CUR24,3718.28,2023-08-15 05:54:31.965216
FiatTrans940113,Fiat Withdrawl,USR1768,CUR26,6738.74,2023-07-22 03:52:00.544834
FiatTrans940114,Fiat Withdrawl,USR9214,CUR29,5154.31,2023-05-21 00:48:36.289310
FiatTrans940115,Fiat Withdrawl,USR7042,CUR11,6626.78,2023-08-04 07:29:09.709496
FiatTrans940116,Fiat Deposit,USR5087,CUR20,1701.78,2023-03-01 02:54:14.691263
