OrderID,TransType,UserID,FiatID,FiatAmount,Timestamp
FiatTrans1500001,Fiat Deposit,USR7804,CUR19,6900.44,2023-10-18 13:23:08.550265
FiatTrans1500002,Fiat Withdrawl,USR4152,CUR11,1487.41,2023-11-03 03:37:09.795064
FiatTrans1500003,Fiat Withdrawl,USR6478,CUR6,6280.31,2023-05-08 15:15:42.575581
FiatTrans1500004,Fiat Withdrawl,USR2715,CUR17,1761.32,2023-12-27 06:43:45.033665
FiatTrans1500005,Fiat Withdrawl,USR1268,CUR4,2935.44,2023-02-24 10:29:28.723889
FiatTrans1500006,Fiat Deposit,USR8830,CUR25,327.7,2023-08-23 23:08:20.542724
FiatTrans1500007,Fiat Withdrawl,USR7733,CUR28,3744.4,2023-08-05 02:36:43.941380
FiatTrans1500008,Fiat Withdrawl,USR8889,CUR14,8544.42,2023-09-06 03:49:24.060067
FiatTrans1500009,Fiat Deposit,USR9670,CUR19,6269.51,2023-06-10 03:26:32.001456
FiatTrans1500010,Fiat Deposit,USR9896,CUR21,2247.72,2023-08-29 23:16:00.473401
FiatTrans1500011,Fiat Withdrawl,USR6363,CUR20,5698.87,2024-01-25 04:22:28.492530
FiatTrans1500012,Fiat Withdrawl,USR3174,CUR13,9173.13,2023-10-21 23:39:25.445056
FiatTrans1500013,Fiat Deposit,USR5341,CUR15,9501.0,2023-11-30 22:07:07.307702
FiatTrans1500014,Fiat Deposit,USR2378,CUR9,5742.35,2023-08-26 23:50:41.495751
FiatTrans1500015,Fiat Deposit,USR6093,CUR9,1886.0,2023-12-25 17:40:16.362963
FiatTrans1500016,Fiat Deposit,USR522,CUR2,8421.92,2023-03-04 08:12:44.215822
FiatTrans1500017,Fiat Withdrawl,USR3587,CUR27,8840.87,2023-06-23 06:06:55.205595
FiatTrans1500018,Fiat Deposit,USR5352,CUR7,772.73,2023-12-15 18:42:58.296687
FiatTrans1500019,Fiat Deposit,USR6180,CUR10,9289.37,2023-03-15 07:47:35.942967
FiatTrans1500020,Fiat Deposit,USR9782,CUR2,9753.12,2024-01-29 14:33:36.891961
FiatTrans1500021,Fiat Withdrawl,USR6238,CUR29,1109.8,2023-12-19 06:51:07.353019
FiatTrans1500022,Fiat Deposit,USR4337,CUR8,2672.06,2023-10-02 10:57:13.396423
FiatTrans1500023,Fiat Withdrawl,USR1945,CUR13,6970.07,2023-06-17 02:35:10.370546
FiatTrans1500024,Fiat Deposit,USR2613,CUR3,2462.19,2023-09-23 08:10:41.747102
FiatTrans1500025,Fiat Withdrawl,USR7435,CUR26,4218.39,2023-05-17 22:36:48.342138
FiatTrans1500026,Fiat Withdrawl,USR6236,CUR21,217.56,2023-04-19 04:36:05.834013
FiatTrans1500027,Fiat Withdrawl,USR1344,CUR22,9381.2,2023-04-04 15:35:39.825651
FiatTrans1500028,Fiat Deposit,USR9511,CUR26,1722.65,2024-01-12 10:00:54.829477
FiatTrans1500029,Fiat Deposit,USR244,CUR13,663.92,2023-10-03 17:28:39.654086
FiatTrans1500030,Fiat Deposit,USR235,CUR17,173.58,2023-07-03 03:12:39.523927
FiatTrans1500031,Fiat Deposit,USR2463,CUR2,2442.51,2023-08-11 14:02:06.172059
FiatTrans1500032,Fiat Deposit,USR399,CUR30,1216.82,2023-08-18 01:19:11.597218
FiatTrans1500033,Fiat Withdrawl,USR7655,CUR21,2381.85,2023-05-13 04:50:14.112203
FiatTrans1500034,Fiat Withdrawl,USR8113,CUR13,1274.59,2023-04-26 08:54:55.512450
FiatTrans1500035,Fiat Deposit,USR5800,CUR2,567.38,2023-07-09 22:54:14.008969
FiatTrans1500036,Fiat Deposit,USR9645,CUR24,5445.27,2023-07-29 02:23:36.371228
FiatTrans1500037,Fiat Deposit,USR2916,CUR24,1977.97,2023-12-21 20:22:03.715025
FiatTrans1500038,Fiat Deposit,USR6044,CUR4,1496.57,2023-12-11 11:56:59.327915
FiatTrans1500039,Fiat Withdrawl,USR8546,CUR28,9053.63,2024-01-02 20:12:55.594266
FiatTrans1500040,Fiat Withdrawl,USR9821,CUR14,263.22,2023-03-22 22:24:01.041936
FiatTrans1500041,Fiat Withdrawl,USR3936,CUR9,354.49,2023-03-03 19:43:56.930411
FiatTrans1500042,Fiat Deposit,USR3715,CUR9,8115.53,2023-07-27 00:42:48.241083
FiatTrans1500043,Fiat Withdrawl,USR528,CUR6,6435.94,2023-09-24 12:55:55.336173
FiatTrans1500044,Fiat Withdrawl,USR2440,CUR17,2699.01,2023-12-29 06:44:24.394972
FiatTrans1500045,Fiat Withdrawl,USR648,CUR15,2984.36,2023-07-06 20:07:28.638872
FiatTrans1500046,Fiat Withdrawl,USR5491,CUR7,7247.26,2024-01-19 20:16:38.467802
