ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1520001,USR9678,SPT1638300,2022-07-04,26039.34
TAX1520002,USR9805,SPT35102,2022-11-28,46079.64
TAX1520003,USR6586,SPT282789,2023-09-28,38920.67
TAX1520004,USR1311,SPT1238070,2022-12-05,31317.07
TAX1520005,USR5399,SPT1404335,2022-06-15,21067.44
TAX1520006,USR3046,SPT197406,2023-10-21,17983.86
TAX1520007,USR4570,SPT1029714,2022-12-08,39158.85
TAX1520008,USR4346,SPT377286,2023-04-14,9972.91
TAX1520009,USR8190,SPT414393,2022-05-11,47558.06
TAX1520010,USR6285,SPT95511,2023-03-16,33741.0
TAX1520011,USR2103,SPT1523074,2023-06-20,29814.11
TAX1520012,USR9716,SPT1662087,2022-08-08,17394.18
TAX1520013,USR6555,SPT538926,2023-03-02,12037.65
TAX1520014,USR9662,SPT784574,2023-10-28,13211.0
TAX1520015,USR1575,SPT781893,2023-09-30,42864.02
TAX1520016,USR161,SPT904434,2022-05-24,45974.95
TAX1520017,USR2114,SPT115672,2022-05-25,49948.54
TAX1520018,USR6973,SPT1123964,2022-03-20,18614.18
TAX1520019,USR7187,SPT1516304,2023-12-14,40815.74
TAX1520020,USR4762,SPT1592581,2022-12-24,1245.96
TAX1520021,USR2212,SPT1744185,2023-12-24,45682.25
TAX1520022,USR165,SPT1981145,2022-06-15,10691.67
TAX1520023,USR5556,SPT1954554,2023-05-02,26216.18
TAX1520024,USR2025,SPT1388781,2022-03-01,40859.05
TAX1520025,USR5324,SPT202737,2023-06-04,9592.8
TAX1520026,USR3809,SPT1192886,2022-11-18,45418.67
TAX1520027,USR3716,SPT684524,2022-04-29,15131.51
TAX1520028,USR1470,SPT1585122,2022-06-02,2789.94
TAX1520029,USR2100,SPT688281,2022-09-03,5477.4
TAX1520030,USR2330,SPT385229,2022-07-15,46011.69
TAX1520031,USR6492,SPT1404772,2023-12-14,15021.6
TAX1520032,USR1156,SPT1255872,2022-12-18,8180.46
TAX1520033,USR4706,SPT1616059,2022-06-13,27840.07
TAX1520034,USR1711,SPT1475811,2022-10-16,27476.62
TAX1520035,USR1479,SPT1114126,2022-11-25,5682.1
TAX1520036,USR8838,SPT1915373,2022-04-29,29917.57
TAX1520037,USR1355,SPT428860,2022-06-23,24632.51
TAX1520038,USR1577,SPT396736,2022-03-13,15794.51
TAX1520039,USR6999,SPT497484,2022-05-16,48324.41
TAX1520040,USR8808,SPT1470986,2023-11-29,12497.53
TAX1520041,USR1158,SPT219430,2022-11-22,43703.56
TAX1520042,USR7943,SPT635885,2022-03-16,22422.22
TAX1520043,USR5570,SPT758771,2023-10-17,2073.7
TAX1520044,USR6546,SPT544730,2022-11-23,11404.33
TAX1520045,USR4053,SPT1413918,2022-11-14,12698.7
TAX1520046,USR994,SPT940828,2022-05-01,11686.14
TAX1520047,USR6598,SPT602140,2022-02-17,17151.38
TAX1520048,USR4288,SPT1876692,2023-10-25,28379.65
TAX1520049,USR1007,SPT529598,2024-01-05,38658.48
TAX1520050,USR5655,SPT1449332,2022-03-08,12101.91
TAX1520051,USR9810,SPT732995,2022-08-17,19011.26
TAX1520052,USR5295,SPT1187176,2023-08-20,33585.1
TAX1520053,USR8334,SPT1774608,2023-10-20,39227.78
TAX1520054,USR5942,SPT779708,2023-03-08,17545.26
TAX1520055,USR8044,SPT1629959,2022-11-07,39689.9
TAX1520056,USR5411,SPT1374165,2022-09-03,6814.36
TAX1520057,USR6663,SPT1350092,2022-08-28,27220.43
TAX1520058,USR7696,SPT1966380,2023-09-10,27438.46
TAX1520059,USR9737,SPT531140,2022-05-04,39502.63
TAX1520060,USR3759,SPT1039790,2022-05-08,23260.83
TAX1520061,USR2886,SPT429297,2022-11-21,39240.29
TAX1520062,USR9101,SPT675680,2022-03-06,20087.81
TAX1520063,USR8067,SPT160138,2022-04-10,11373.48
TAX1520064,USR6170,SPT1767169,2023-04-18,32000.89
TAX1520065,USR6315,SPT906817,2023-10-07,7323.02
TAX1520066,USR857,SPT1232113,2023-10-18,37295.01
TAX1520067,USR1777,SPT41427,2022-09-15,30133.74
TAX1520068,USR5001,SPT785688,2023-10-07,30888.5
TAX1520069,USR4108,SPT476805,2022-08-18,48317.36
TAX1520070,USR3653,SPT1111717,2023-02-07,8735.53
TAX1520071,USR1804,SPT537261,2024-01-01,3981.18
TAX1520072,USR2525,SPT1233504,2023-11-26,16131.95
TAX1520073,USR2120,SPT1510861,2022-08-06,26286.48
TAX1520074,USR4800,SPT1519275,2022-03-08,33835.63
TAX1520075,USR9200,SPT829509,2023-11-28,24849.42
TAX1520076,USR7875,SPT1104056,2023-07-25,11022.17
TAX1520077,USR5855,SPT475920,2024-01-11,40913.12
TAX1520078,USR920,SPT1096288,2023-12-21,11114.45
TAX1520079,USR7930,SPT1485769,2022-03-11,7897.73
TAX1520080,USR3187,SPT1443623,2023-04-11,9782.76
TAX1520081,USR638,SPT1746676,2023-04-07,13602.47
TAX1520082,USR4368,SPT1547079,2023-09-22,41113.92
TAX1520083,USR1688,SPT1499933,2023-04-18,43430.88
TAX1520084,USR3917,SPT1275085,2023-08-28,23013.36
TAX1520085,USR7731,SPT1416058,2023-12-15,33127.64
TAX1520086,USR6551,SPT616437,2024-02-01,11181.67
TAX1520087,USR8881,SPT1537833,2022-06-21,29269.46
TAX1520088,USR7547,SPT880769,2023-11-18,8434.07
TAX1520089,USR9321,SPT1163700,2023-08-02,9788.65
TAX1520090,USR7838,SPT528806,2022-05-24,3668.86
TAX1520091,USR578,SPT985891,2023-07-11,28002.24
TAX1520092,USR2577,SPT590052,2022-11-09,43360.94
TAX1520093,USR4762,SPT1031001,2023-07-02,32584.38
TAX1520094,USR7300,SPT1176565,2023-02-11,24130.6
TAX1520095,USR7907,SPT1031036,2023-01-24,12168.27
TAX1520096,USR7146,SPT1385218,2023-01-30,36868.01
TAX1520097,USR2507,SPT1416151,2022-12-02,33475.99
TAX1520098,USR7872,SPT338849,2022-05-30,35066.47
TAX1520099,USR8438,SPT1826056,2023-12-27,21948.41
TAX1520100,USR461,SPT1317137,2022-02-17,35062.84
TAX1520101,USR9163,SPT951002,2023-11-03,34863.08
TAX1520102,USR1707,SPT1977034,2023-01-09,29232.72
TAX1520103,USR9704,SPT192619,2022-10-12,30344.04
TAX1520104,USR9394,SPT1757535,2022-03-09,38220.55
TAX1520105,USR5611,SPT1326437,2023-11-02,7013.09
TAX1520106,USR7529,SPT107383,2022-08-22,29921.76
TAX1520107,USR8951,SPT1425778,2023-05-09,18211.11
TAX1520108,USR1137,SPT757617,2024-01-25,29199.26
TAX1520109,USR115,SPT1504652,2022-06-28,40061.51
TAX1520110,USR6843,SPT895631,2024-01-16,4227.94
TAX1520111,USR5731,SPT75212,2023-11-13,37811.77
TAX1520112,USR1016,SPT1209233,2022-08-13,35873.97
TAX1520113,USR9554,SPT637805,2023-06-14,8947.88
TAX1520114,USR2714,SPT1215738,2022-10-22,49891.29
TAX1520115,USR2703,SPT948498,2023-04-20,15213.89
TAX1520116,USR4319,SPT1071260,2022-12-27,29252.15
TAX1520117,USR4630,SPT240683,2023-01-31,9595.74
TAX1520118,USR3760,SPT399225,2023-12-06,36136.37
TAX1520119,USR4602,SPT104710,2023-11-28,39012.24
TAX1520120,USR8139,SPT1193711,2022-06-04,44635.73
TAX1520121,USR1740,SPT1757038,2022-08-19,39261.3
TAX1520122,USR6994,SPT1615001,2023-08-18,19075.93
TAX1520123,USR2966,SPT965684,2022-12-04,33445.06
TAX1520124,USR2058,SPT730615,2022-05-22,8180.18
TAX1520125,USR428,SPT1221868,2022-06-30,21123.22
TAX1520126,USR615,SPT1562127,2023-05-30,18355.55
TAX1520127,USR734,SPT510716,2022-06-18,16518.1
TAX1520128,USR9081,SPT535743,2023-11-08,37478.93
TAX1520129,USR1895,SPT2086,2022-11-19,14205.43
TAX1520130,USR8047,SPT1935336,2023-08-23,20283.5
TAX1520131,USR839,SPT1139650,2023-04-02,49949.56
TAX1520132,USR963,SPT1221958,2022-10-04,7458.57
TAX1520133,USR1840,SPT1836196,2023-12-29,10517.26
TAX1520134,USR7472,SPT1182892,2022-08-20,13396.22
TAX1520135,USR513,SPT1902002,2022-04-02,45283.62
TAX1520136,USR352,SPT1768038,2023-11-26,23632.78
TAX1520137,USR8240,SPT1351585,2023-02-28,10164.84
TAX1520138,USR4651,SPT212512,2023-09-13,30263.15
TAX1520139,USR4977,SPT1661146,2022-03-26,30903.23
TAX1520140,USR6063,SPT1774289,2023-04-04,16592.04
TAX1520141,USR6608,SPT174576,2023-02-01,1681.96
TAX1520142,USR7062,SPT1649270,2024-01-21,25855.96
TAX1520143,USR5725,SPT806492,2022-08-28,30775.78
TAX1520144,USR1166,SPT1562528,2022-03-30,9272.83
TAX1520145,USR7989,SPT1965323,2023-06-11,12200.32
TAX1520146,USR2595,SPT1684946,2022-04-29,46791.23
TAX1520147,USR9510,SPT1905263,2023-11-24,9196.46
TAX1520148,USR5869,SPT1944035,2022-05-17,18743.61
TAX1520149,USR8662,SPT1136131,2023-12-26,33539.92
TAX1520150,USR7491,SPT302981,2023-05-22,24880.8
TAX1520151,USR8345,SPT279934,2023-07-05,10649.29
