ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX740001,USR5030,SPT1081191,2022-05-02,40167.16
TAX740002,USR1802,SPT971366,2023-05-30,12193.71
TAX740003,USR3481,SPT737235,2022-11-19,23642.79
TAX740004,USR5979,SPT1759491,2022-02-10,23841.12
TAX740005,USR325,SPT801488,2022-08-19,48647.36
TAX740006,USR7953,SPT1199639,2022-11-14,30271.59
TAX740007,USR4778,SPT1279263,2022-11-01,1483.04
TAX740008,USR696,SPT1699828,2023-04-05,39620.08
TAX740009,USR6720,SPT1943797,2022-06-24,20880.07
TAX740010,USR3747,SPT479267,2022-06-02,20998.15
TAX740011,USR5668,SPT555920,2022-08-01,30744.32
TAX740012,USR9071,SPT1891925,2023-03-23,20242.3
TAX740013,USR1837,SPT1950012,2023-11-17,32944.1
TAX740014,USR6386,SPT1279527,2022-07-04,19156.81
TAX740015,USR4288,SPT36388,2022-02-16,23964.03
TAX740016,USR6391,SPT216023,2023-06-02,36213.62
TAX740017,USR6395,SPT652360,2022-07-31,29926.48
TAX740018,USR3952,SPT1627532,2022-04-15,43050.91
TAX740019,USR2993,SPT1533367,2023-10-06,28927.65
TAX740020,USR9699,SPT643011,2023-08-03,9318.15
TAX740021,USR936,SPT159510,2022-02-13,36047.29
TAX740022,USR2261,SPT450004,2022-07-19,46029.46
TAX740023,USR2006,SPT699625,2022-10-17,21307.27
TAX740024,USR6753,SPT141746,2023-01-07,24736.38
TAX740025,USR5464,SPT92660,2022-06-12,44493.92
TAX740026,USR9896,SPT168687,2022-08-09,8819.52
TAX740027,USR5799,SPT793672,2022-06-22,14626.98
TAX740028,USR4792,SPT1589552,2022-03-29,3757.33
TAX740029,USR5002,SPT1355397,2022-05-21,16000.58
TAX740030,USR8902,SPT1813220,2022-09-19,49110.72
TAX740031,USR9067,SPT209838,2023-05-05,45161.27
TAX740032,USR8738,SPT1047956,2022-12-29,34397.5
TAX740033,USR3047,SPT1977289,2023-01-25,16312.69
TAX740034,USR3390,SPT14244,2022-09-14,11675.6
TAX740035,USR5778,SPT799795,2022-04-25,1484.73
TAX740036,USR7187,SPT1486528,2022-08-12,28044.52
TAX740037,USR7864,SPT637942,2022-04-19,35315.32
TAX740038,USR1730,SPT286235,2023-06-25,24624.02
TAX740039,USR3650,SPT677069,2022-06-20,25827.04
TAX740040,USR1470,SPT1516632,2023-10-21,36993.52
TAX740041,USR9342,SPT823340,2022-10-15,17715.73
TAX740042,USR3566,SPT1181842,2022-07-04,22713.5
TAX740043,USR9830,SPT1756093,2022-07-05,10276.5
TAX740044,USR9137,SPT803947,2023-02-06,48838.24
TAX740045,USR1108,SPT1196879,2023-07-02,1260.8
TAX740046,USR1096,SPT1557378,2023-06-16,44617.37
TAX740047,USR1755,SPT853637,2022-10-30,19351.04
TAX740048,USR8537,SPT435584,2023-08-14,11691.22
TAX740049,USR6686,SPT805925,2022-10-19,30284.82
TAX740050,USR895,SPT1685523,2023-02-16,16693.0
TAX740051,USR9287,SPT2484,2022-02-23,14799.06
TAX740052,USR6516,SPT108443,2022-02-23,42501.73
TAX740053,USR8672,SPT80527,2023-02-02,5911.68
TAX740054,USR3355,SPT144596,2022-04-24,37091.95
TAX740055,USR5143,SPT1618279,2023-03-04,44109.85
TAX740056,USR6975,SPT1702560,2022-10-04,25289.09
TAX740057,USR49,SPT1778355,2023-08-13,14014.05
TAX740058,USR8335,SPT136109,2023-11-17,17419.09
TAX740059,USR8006,SPT1150190,2022-07-16,38453.5
TAX740060,USR4955,SPT464069,2022-03-04,19114.98
TAX740061,USR973,SPT152623,2022-03-10,30738.3
