ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX260001,USR80,SPT1361837,2022-04-04,10328.31
TAX260002,USR9119,SPT442731,2023-12-20,31939.12
TAX260003,USR7799,SPT271152,2023-03-22,17453.85
TAX260004,USR2420,SPT7786,2023-09-13,16744.46
TAX260005,USR4143,SPT558473,2022-09-18,17931.11
TAX260006,USR7052,SPT84009,2023-04-20,11408.3
TAX260007,USR5145,SPT896585,2022-11-01,18243.33
TAX260008,USR9355,SPT683957,2023-04-21,13774.05
TAX260009,USR4015,SPT53489,2023-04-22,28459.99
TAX260010,USR7564,SPT1033528,2022-03-20,29454.77
TAX260011,USR8032,SPT629171,2022-10-13,45830.05
TAX260012,USR5889,SPT227273,2022-07-03,6210.31
TAX260013,USR6448,SPT375035,2022-12-21,7793.67
TAX260014,USR6030,SPT932115,2022-09-25,31281.43
TAX260015,USR4113,SPT1816444,2023-11-16,23893.18
TAX260016,USR2950,SPT1286533,2022-07-04,25713.86
TAX260017,USR5823,SPT1757376,2023-04-02,34419.07
TAX260018,USR1590,SPT973426,2022-03-21,14490.08
TAX260019,USR3565,SPT842397,2024-01-03,15564.33
TAX260020,USR2034,SPT1138620,2023-04-22,13787.41
TAX260021,USR7885,SPT1404834,2022-06-15,2776.56
TAX260022,USR7914,SPT349658,2022-05-02,20543.26
TAX260023,USR3503,SPT571776,2022-07-21,4507.03
TAX260024,USR6273,SPT1808548,2022-10-14,11005.42
TAX260025,USR4365,SPT1592836,2022-10-01,17436.78
TAX260026,USR8916,SPT1285537,2023-01-10,7093.67
TAX260027,USR9427,SPT1420622,2022-04-02,30616.74
TAX260028,USR489,SPT1992540,2023-05-06,5407.02
TAX260029,USR9067,SPT264260,2023-12-25,30008.04
TAX260030,USR6909,SPT216228,2022-08-18,8255.1
TAX260031,USR8438,SPT1254925,2023-08-23,17417.72
TAX260032,USR7338,SPT433613,2022-03-18,12023.76
TAX260033,USR5714,SPT380706,2023-08-09,35715.71
TAX260034,USR7577,SPT315477,2023-03-12,37179.16
TAX260035,USR4439,SPT442461,2023-03-04,44370.1
