ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX360001,USR8184,SPT1697977,2022-04-26,14245.08
TAX360002,USR5507,SPT873224,2022-03-23,13890.49
TAX360003,USR5849,SPT56814,2022-03-04,26248.7
TAX360004,USR894,SPT1467542,2022-06-10,44969.31
TAX360005,USR7387,SPT412461,2024-01-19,49972.55
TAX360006,USR1684,SPT1407005,2023-01-07,15177.8
TAX360007,USR3276,SPT739145,2023-04-10,3951.93
TAX360008,USR8758,SPT429686,2023-04-19,1425.73
TAX360009,USR9919,SPT30452,2023-03-03,3633.36
TAX360010,USR9647,SPT880827,2023-03-15,10657.1
TAX360011,USR821,SPT975449,2024-01-10,18233.35
TAX360012,USR4402,SPT1036128,2022-04-01,28894.92
TAX360013,USR6649,SPT1876979,2024-02-05,34008.21
TAX360014,USR9495,SPT210239,2023-12-06,32194.13
TAX360015,USR9993,SPT993649,2022-12-05,23571.86
TAX360016,USR7591,SPT1520743,2023-09-21,20446.31
TAX360017,USR5553,SPT1523746,2023-05-14,40611.67
TAX360018,USR9770,SPT665188,2022-06-25,1100.72
TAX360019,USR8652,SPT338329,2022-12-31,15364.2
TAX360020,USR367,SPT1890966,2023-05-24,21676.44
TAX360021,USR5375,SPT306224,2022-11-02,39125.31
TAX360022,USR1637,SPT695036,2023-06-16,20753.2
TAX360023,USR4160,SPT415184,2024-01-16,42158.67
TAX360024,USR6192,SPT746952,2023-01-06,31326.2
TAX360025,USR4946,SPT270517,2023-06-14,39471.28
TAX360026,USR2445,SPT1618087,2023-07-18,37892.86
TAX360027,USR7575,SPT1244725,2023-12-10,31859.5
TAX360028,USR8391,SPT1658820,2022-03-05,15333.67
TAX360029,USR1808,SPT1217981,2022-04-13,20964.53
TAX360030,USR3261,SPT242302,2022-04-25,32535.29
TAX360031,USR5377,SPT49602,2022-05-17,39767.11
TAX360032,USR5908,SPT74568,2023-03-24,12898.9
TAX360033,USR232,SPT603201,2023-08-05,26435.64
TAX360034,USR3398,SPT1179698,2022-08-19,27382.21
TAX360035,USR3533,SPT963161,2023-07-20,21230.44
TAX360036,USR6277,SPT229754,2022-06-18,19666.55
TAX360037,USR1536,SPT704894,2023-11-09,21102.93
TAX360038,USR774,SPT1918495,2022-06-27,30878.65
TAX360039,USR1768,SPT839462,2023-05-23,15555.55
TAX360040,USR5765,SPT1729487,2023-08-10,20801.94
TAX360041,USR9717,SPT1754710,2023-05-04,33056.38
TAX360042,USR1076,SPT1541872,2023-04-21,36138.5
TAX360043,USR4993,SPT1971028,2024-01-14,13026.9
TAX360044,USR956,SPT1336359,2022-04-05,6657.79
TAX360045,USR6563,SPT1446917,2022-06-02,4152.52
TAX360046,USR4729,SPT1822333,2023-03-16,13889.47
TAX360047,USR4081,SPT1230823,2022-07-25,14321.25
TAX360048,USR608,SPT225407,2022-09-16,40837.37
TAX360049,USR4577,SPT486840,2023-02-05,31898.6
TAX360050,USR592,SPT285185,2022-05-10,33313.85
TAX360051,USR5109,SPT788724,2024-01-31,14209.03
TAX360052,USR4683,SPT724080,2024-02-01,21371.66
TAX360053,USR4183,SPT1124238,2023-11-25,30681.87
TAX360054,USR6587,SPT1104299,2022-03-10,11269.27
TAX360055,USR1016,SPT1095594,2022-10-28,41274.68
TAX360056,USR7520,SPT1208364,2023-04-24,21153.97
TAX360057,USR5614,SPT283979,2022-07-23,16820.28
TAX360058,USR193,SPT958276,2023-02-25,26072.02
TAX360059,USR230,SPT1335212,2023-10-19,4918.2
TAX360060,USR1671,SPT1211372,2023-05-19,16533.81
TAX360061,USR6180,SPT1397032,2022-02-25,27255.28
TAX360062,USR5957,SPT176052,2023-02-18,22261.59
TAX360063,USR6698,SPT685797,2023-08-31,6807.34
TAX360064,USR8472,SPT951314,2022-07-20,28463.37
TAX360065,USR5934,SPT647196,2022-05-20,45613.35
TAX360066,USR5394,SPT480262,2023-10-13,29854.8
TAX360067,USR1380,SPT74100,2023-11-03,3012.44
TAX360068,USR2880,SPT1234858,2022-10-20,28447.76
TAX360069,USR4162,SPT1387311,2023-11-30,25166.54
