ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1900001,USR9296,SPT802048,2023-01-23,49393.82
TAX1900002,USR9143,SPT501889,2023-04-15,47117.13
TAX1900003,USR781,SPT892237,2022-03-15,17220.21
TAX1900004,USR6622,SPT1479027,2024-01-11,31374.92
TAX1900005,USR7218,SPT1739222,2022-03-13,33989.11
TAX1900006,USR3081,SPT829660,2023-02-09,7961.1
TAX1900007,USR1292,SPT1396221,2023-04-22,38699.04
TAX1900008,USR7141,SPT538617,2023-11-24,47289.75
TAX1900009,USR2484,SPT1368096,2023-02-22,24479.76
TAX1900010,USR3085,SPT342170,2024-02-01,37029.28
TAX1900011,USR9982,SPT968081,2022-03-30,5762.21
TAX1900012,USR4138,SPT1009211,2023-09-27,6199.94
TAX1900013,USR4258,SPT506392,2023-05-31,33102.79
TAX1900014,USR8399,SPT1195995,2022-07-20,46972.31
TAX1900015,USR4871,SPT1391531,2023-08-21,19242.89
TAX1900016,USR9673,SPT322683,2023-06-14,20121.18
TAX1900017,USR4608,SPT1786242,2022-02-14,49581.4
TAX1900018,USR8038,SPT284,2023-07-24,4553.13
TAX1900019,USR4460,SPT1142016,2023-04-04,30961.75
TAX1900020,USR4985,SPT925035,2022-11-04,34376.75
TAX1900021,USR7028,SPT741868,2022-03-19,9222.02
TAX1900022,USR8534,SPT1227208,2023-08-06,20304.47
TAX1900023,USR9141,SPT1121800,2023-12-14,9797.54
TAX1900024,USR7265,SPT1369922,2023-01-30,9735.22
TAX1900025,USR2149,SPT510804,2022-04-30,47066.66
TAX1900026,USR7385,SPT479910,2024-01-26,14405.08
TAX1900027,USR6212,SPT1386968,2022-12-30,6863.96
TAX1900028,USR8284,SPT1247065,2022-09-30,23405.23
TAX1900029,USR1436,SPT471743,2023-06-30,44162.09
TAX1900030,USR7407,SPT181755,2023-11-30,39628.28
TAX1900031,USR826,SPT709982,2022-08-23,24855.78
TAX1900032,USR8686,SPT878892,2022-06-15,23968.71
TAX1900033,USR6774,SPT1599633,2023-02-25,1240.28
TAX1900034,USR4255,SPT1682453,2022-08-20,49160.0
TAX1900035,USR4798,SPT1835576,2023-06-12,6503.48
TAX1900036,USR7338,SPT918557,2023-06-21,13813.96
TAX1900037,USR73,SPT1147313,2022-10-15,40316.29
TAX1900038,USR8953,SPT1086220,2022-04-15,15002.79
TAX1900039,USR2497,SPT322764,2022-06-25,28384.05
TAX1900040,USR9687,SPT1246722,2023-09-23,34553.42
TAX1900041,USR2569,SPT1116609,2023-11-04,46922.25
TAX1900042,USR1647,SPT1451300,2023-05-30,46007.02
TAX1900043,USR4948,SPT987183,2023-08-29,5582.69
TAX1900044,USR753,SPT472382,2022-11-13,47214.04
TAX1900045,USR9740,SPT1812107,2023-10-26,30011.09
TAX1900046,USR5314,SPT1425172,2022-12-05,2013.36
TAX1900047,USR1476,SPT749676,2023-01-31,33419.66
TAX1900048,USR6489,SPT314470,2022-04-24,38889.89
TAX1900049,USR9130,SPT1301092,2023-12-31,23417.06
TAX1900050,USR575,SPT52746,2022-12-20,48959.48
TAX1900051,USR5952,SPT703052,2023-12-02,10433.04
TAX1900052,USR4705,SPT1352120,2023-12-21,46305.67
TAX1900053,USR6275,SPT1416330,2022-04-03,28643.61
TAX1900054,USR613,SPT680393,2022-09-12,21195.17
TAX1900055,USR7740,SPT1873591,2022-12-13,30781.16
TAX1900056,USR9211,SPT1533047,2023-01-12,22753.24
TAX1900057,USR3138,SPT5815,2022-10-27,34107.76
TAX1900058,USR18,SPT1846233,2023-12-27,49391.7
TAX1900059,USR3821,SPT1035702,2022-07-17,22461.29
TAX1900060,USR3059,SPT1153429,2022-10-31,41928.47
TAX1900061,USR3738,SPT894966,2023-03-08,12005.26
TAX1900062,USR7894,SPT1862586,2022-02-17,35635.22
TAX1900063,USR4926,SPT54496,2022-12-22,14700.43
TAX1900064,USR3845,SPT636787,2023-10-31,27699.27
TAX1900065,USR5860,SPT1533987,2023-12-09,12023.4
TAX1900066,USR7549,SPT1024572,2023-07-24,49797.57
TAX1900067,USR7101,SPT641750,2022-09-29,2261.32
