ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1240001,USR9831,SPT1522914,2023-06-29,27916.69
TAX1240002,USR9808,SPT1596001,2023-03-09,33093.18
TAX1240003,USR566,SPT1514136,2022-10-09,25039.24
TAX1240004,USR3119,SPT508905,2023-09-25,41493.86
TAX1240005,USR6538,SPT1716371,2023-01-15,3053.17
TAX1240006,USR4724,SPT1085776,2023-04-15,12660.75
TAX1240007,USR9839,SPT1753232,2023-04-15,40606.21
TAX1240008,USR6451,SPT1758604,2023-07-25,36511.98
TAX1240009,USR6249,SPT464426,2024-01-03,36523.88
TAX1240010,USR7347,SPT1244865,2022-04-18,4952.12
TAX1240011,USR2294,SPT1046704,2022-08-09,30461.76
TAX1240012,USR8443,SPT1605395,2022-12-14,4038.22
TAX1240013,USR6529,SPT1508148,2022-06-27,29082.23
TAX1240014,USR2697,SPT1992203,2022-04-01,8601.95
TAX1240015,USR3479,SPT362254,2022-08-03,22360.93
TAX1240016,USR5363,SPT563251,2022-08-11,31298.59
TAX1240017,USR4061,SPT660076,2023-12-22,23572.4
TAX1240018,USR2258,SPT1797150,2022-03-04,1823.23
TAX1240019,USR6201,SPT15334,2023-04-03,4413.57
TAX1240020,USR4772,SPT1589728,2023-04-29,10097.44
TAX1240021,USR1380,SPT113955,2023-10-17,36365.18
TAX1240022,USR5370,SPT943431,2023-01-24,37085.71
TAX1240023,USR3542,SPT12860,2022-04-21,7250.11
TAX1240024,USR8018,SPT212298,2023-05-06,24178.62
TAX1240025,USR1801,SPT1742693,2023-04-27,42563.33
TAX1240026,USR6093,SPT1595554,2023-07-26,20201.85
TAX1240027,USR3241,SPT1412381,2023-08-02,9861.85
TAX1240028,USR9710,SPT1987153,2023-11-28,2524.67
TAX1240029,USR2988,SPT1200049,2023-10-04,21634.14
TAX1240030,USR57,SPT1756105,2022-08-05,35711.96
TAX1240031,USR3257,SPT1065209,2023-01-22,9468.16
TAX1240032,USR9643,SPT1104706,2023-06-16,12344.84
